ID,t0,t,x,y,z,FI,TL
4766,25,94,426.2989,319.0856,44.873844,241.9,37
4766,25,95,425.66003,319.49393,43.62227,265.5,37
4766,25,96,427.78006,319.62045,45.6949,258.8,37
4766,25,97,426.58426,320.37637,44.150913,272.2,37
4766,25,98,428.34955,317.8795,47.14625,245.6,37
4802,26,26,267.51675,688.5897,19.198584,308.0,37
4802,26,27,267.58408,688.6722,15.674802,412.5,37
4802,26,28,267.1668,689.00433,16.220325,455.8,37
4802,26,29,267.45694,688.8833,15.720199,543.0,37
4802,26,30,266.9896,689.0787,14.845228,572.5,37
4802,26,31,267.68732,688.6299,15.707123,569.5,37
4802,26,32,267.6431,688.83685,15.669487,560.0,37
4802,26,33,267.41257,688.223,15.101954,506.2,37
4802,26,34,267.76813,688.277,14.946036,594.0,37
4802,26,35,267.7419,688.15625,14.764942,626.0,37
4802,26,36,267.87726,688.75165,14.714951,616.0,37
4802,26,37,266.91336,688.96094,15.9309225,448.0,37
4802,26,38,267.95752,688.7767,15.571969,549.0,37
4802,26,39,267.91083,688.3488,15.913194,581.5,37
4802,26,40,268.09988,688.35516,15.837346,632.0,37
4802,26,41,268.29532,689.151,16.030622,770.5,37
4802,26,42,268.2792,689.4219,15.246817,680.5,37
4802,26,43,268.23816,689.31085,15.29767,766.0,37
4802,26,44,268.33347,689.8894,15.197787,856.5,37
4802,26,45,268.0947,690.19574,14.952215,904.0,37
4802,26,46,268.76065,689.53644,15.680566,931.0,37
4802,26,47,268.30423,689.49994,14.877647,929.0,37
4802,26,48,268.275,689.27875,14.346498,994.5,37
4802,26,49,268.55948,689.3167,15.207347,934.0,37
4802,26,50,268.2336,689.618,14.784715,839.5,37
4802,26,51,268.4299,689.64343,14.66589,950.0,37
4802,26,52,268.33575,689.5205,14.3557625,797.0,37
4802,26,53,266.97043,688.50574,13.60323,713.5,37
4802,26,54,266.9337,688.43823,13.364918,758.0,37
4802,26,55,266.8413,688.3084,12.683208,685.5,37
4802,26,56,266.61624,688.54016,12.80955,629.5,37
4802,26,57,265.90863,687.08563,13.104926,565.0,37
4802,26,58,263.71558,687.5067,10.57929,395.2,37
4802,26,59,263.2568,687.35803,11.899467,393.2,37
4802,26,79,249.06801,684.81714,4.5166254,501.5,37
4802,26,80,249.50546,684.5525,4.222925,389.0,37
4802,26,99,259.43222,672.61725,4.4252224,260.0,37
4837,26,26,499.99664,266.9982,115.99923,287.2,37
4837,26,27,500.74054,267.88837,117.017555,321.5,37
4837,26,28,500.3516,267.54974,118.33254,364.5,37
4837,26,29,502.08157,268.28543,118.67826,335.8,37
4837,26,30,501.85736,268.0207,118.60714,384.5,37
4837,26,31,501.7334,265.8599,117.70085,437.5,37
4837,26,32,501.3702,266.87833,120.0939,400.2,37
4837,26,33,500.21106,267.80557,124.81185,360.8,37
4837,26,34,499.28012,267.64212,123.67461,364.5,37
4837,26,35,500.26144,268.00876,122.318115,376.0,37
4837,26,38,495.6663,266.5151,122.93733,391.5,37
4837,26,39,495.9012,266.70996,124.21655,384.8,37
4837,26,40,495.50122,267.1476,128.4661,443.0,37
4837,26,41,497.34503,269.50653,132.85887,434.5,37
4837,26,44,495.9082,268.53668,132.63672,359.8,37
4837,26,46,497.0418,270.22815,133.54913,327.2,37
4837,26,47,496.2289,269.3011,130.18883,353.5,37
4837,26,48,497.63928,268.98465,125.73009,297.5,37
4837,26,50,496.58203,271.52994,126.68926,275.5,37
4837,26,51,496.99054,273.1328,126.64716,289.2,37
4837,26,52,497.82437,271.89218,125.20055,311.5,37
4837,26,53,496.47638,270.97388,123.28347,295.5,37
4837,26,54,496.1668,271.8427,124.10148,300.2,37
4837,26,55,494.85568,273.28305,129.76315,341.2,37
4837,26,56,496.7333,274.54895,132.99124,371.8,37
4837,26,57,495.52213,275.4072,135.46565,324.0,37
4837,26,58,495.79395,274.99554,133.10448,358.0,37
4837,26,59,496.8898,275.17255,131.36398,327.0,37
4837,26,60,496.0938,274.34714,133.51314,342.2,37
4837,26,61,495.64502,274.215,132.64581,336.8,37
4837,26,62,498.44443,273.4218,131.02464,298.5,37
4837,26,63,496.9148,272.66013,128.15034,320.2,37
4837,26,64,494.48373,273.75592,131.00531,304.5,37
4837,26,67,490.999,272.64673,135.67168,259.0,37
4837,26,68,489.48373,271.04843,138.57707,292.5,37
4837,26,69,487.8441,273.64258,143.05176,295.8,37
4837,26,77,492.71555,274.22177,144.7977,289.5,37
4903,27,27,579.6893,163.3763,119.65703,370.0,37
4903,27,28,578.4393,163.34299,119.484474,407.5,37
4903,27,29,578.74097,163.12775,118.70535,419.0,37
4903,27,30,578.7005,163.22571,118.6408,413.0,37
4903,27,31,578.4415,162.0498,123.11229,381.0,37
4903,27,45,568.13275,147.00444,164.52338,326.5,37
4903,27,46,572.19214,147.6243,165.81267,386.5,37
4903,27,47,573.92664,149.19861,165.68893,440.8,37
4903,27,48,573.95,150.34294,164.32213,417.8,37
4903,27,49,574.46576,155.37984,161.55457,377.8,37
4903,27,56,572.31177,154.07167,162.00398,451.2,37
4903,27,58,572.65125,156.97424,163.05612,470.5,37
4903,27,59,572.2108,157.54716,162.18318,491.0,37
4903,27,60,572.83417,157.94847,162.07349,426.2,37
4903,27,61,572.2793,158.17918,161.12695,468.8,37
4903,27,62,572.26715,158.26938,160.54129,466.0,37
4903,27,64,571.71326,158.09663,160.06216,403.0,37
4903,27,65,572.5339,157.99004,159.83948,418.2,37
4903,27,66,572.1966,158.47765,159.21156,432.2,37
4903,27,67,572.45044,159.02777,159.6988,410.8,37
4903,27,68,573.05273,159.58151,159.80516,355.2,37
4903,27,69,571.35333,160.12837,159.59836,335.5,37
4903,27,70,572.0045,160.76263,160.47438,412.8,37
4903,27,71,571.8036,160.02191,164.5258,414.2,37
4903,27,87,574.4543,155.78342,157.69522,466.5,37
4903,27,88,576.0769,156.53001,157.59254,520.5,37
4903,27,89,576.63837,158.01474,156.72527,400.8,37
4903,27,90,576.23395,156.15205,158.41946,386.5,37
4903,27,91,576.4122,156.92764,157.81598,381.8,37
4903,27,92,577.7321,157.37372,156.68979,412.5,37
4903,27,93,577.6852,158.03876,157.02997,426.0,37
4903,27,94,576.85925,158.18243,156.20772,380.2,37
4903,27,95,577.37585,157.97711,155.44418,398.8,37
4903,27,96,577.7415,157.08351,155.92346,346.2,37
4903,27,97,580.1627,157.74828,154.2477,395.8,37
4903,27,98,580.45404,157.93588,153.76268,349.2,37
4903,27,99,579.5466,157.88959,153.24594,377.0,37
5171,31,31,436.19748,332.81482,37.190456,294.8,37
5171,31,32,435.6358,333.52173,38.05992,317.0,37
5171,31,33,435.30435,334.0527,37.22868,279.8,37
5171,31,34,435.34296,333.77695,37.130733,305.0,37
5171,31,35,435.4437,333.61093,36.42917,325.5,37
5171,31,36,435.63464,334.35355,35.958637,330.5,37
5171,31,37,435.19614,334.0968,36.21061,332.2,37
5171,31,38,435.13675,334.39603,36.89509,304.8,37
5171,31,39,435.13733,334.63538,36.320736,281.0,37
5171,31,40,435.60263,335.57266,36.534557,311.0,37
5171,31,41,435.44846,335.86807,36.31753,313.2,37
5171,31,42,435.22437,336.75546,35.622734,277.0,37
5171,31,43,434.77484,336.9262,35.83519,281.0,37
5171,31,44,435.40668,338.21005,36.320133,287.5,37
5171,31,45,435.99606,346.99686,33.99969,253.4,37
5171,31,48,439.55942,339.5535,39.7574,240.1,37
5171,31,49,439.2904,339.56525,39.315178,254.6,37
5171,31,51,439.57675,340.26425,39.150463,288.5,37
5171,31,52,438.66388,339.58524,40.101006,259.5,37
5171,31,53,438.67026,340.78162,39.788193,306.5,37
5171,31,54,439.23544,340.9321,40.1269,256.2,37
5171,31,56,435.59518,339.19348,36.82252,250.2,37
5171,31,57,437.19492,340.86212,38.56514,230.4,37
5171,31,60,436.0245,342.93326,37.804127,236.5,37
5171,31,61,435.32193,342.68976,36.898285,253.9,37
5171,31,62,435.5335,343.88107,37.719833,284.8,37
5171,31,66,435.00842,345.968,36.396927,290.5,37
5171,31,67,433.07675,345.3809,33.895817,274.2,37
5171,31,68,433.63126,346.61197,34.654507,258.5,37
5171,31,69,434.39722,347.57343,35.053947,243.8,37
5171,31,70,433.8513,348.211,35.532803,249.5,37
5171,31,71,432.75708,349.55087,33.766033,239.2,37
5171,31,83,437.12836,354.928,39.985485,252.5,37
5171,31,84,437.53076,355.21066,41.35038,244.4,37
5171,31,85,437.3653,355.693,40.50984,286.8,37
5171,31,86,436.9055,356.47705,41.055,261.0,37
5171,31,87,437.56696,356.87976,41.86917,253.9,37
5231,31,31,327.18286,393.63583,5.5192404,309.8,37
5231,31,32,327.4964,393.32315,5.279192,320.2,37
5231,31,33,325.65347,395.7726,4.398564,371.0,37
5231,31,34,326.82233,396.28607,4.379826,373.2,37
5231,31,35,323.8585,397.67493,6.68319,330.8,37
5231,31,37,322.87842,396.515,6.3127956,415.8,37
5231,31,38,323.85107,396.21423,6.269097,356.2,37
5231,31,39,324.0068,395.98053,6.3797407,401.5,37
5231,31,40,323.75912,395.95074,6.165368,391.8,37
5231,31,41,323.62967,396.49127,7.2971187,347.5,37
5231,31,42,324.54596,397.1407,7.004791,324.8,37
5231,31,43,323.9003,396.91934,7.3062983,298.5,37
5231,31,44,325.01776,397.21664,7.3643513,300.8,37
5231,31,45,325.186,396.9125,7.2898417,290.8,37
5231,31,46,326.73987,394.80518,7.716084,281.2,37
5231,31,47,325.9037,395.23117,5.700531,313.2,37
5231,31,48,323.84775,390.44894,5.728348,288.8,37
5231,31,56,326.1256,397.02768,8.001987,324.0,37
5231,31,57,326.41516,396.61484,6.7364454,316.2,37
5231,31,58,325.99496,397.3358,6.6341558,309.5,37
5231,31,59,327.49762,397.79095,8.028511,271.5,37
5231,31,60,326.81342,398.3467,7.665257,321.0,37
5231,31,61,326.4825,399.26303,8.4415045,304.0,37
5231,31,66,325.37076,405.32513,9.999973,238.4,37
5231,31,67,324.99756,404.99698,8.999933,224.1,37
5231,31,69,331.395,412.79706,15.5843935,217.6,37
5231,31,71,330.77118,413.11307,14.746989,234.2,37
5231,31,73,332.8005,413.87543,6.268864,299.5,37
5231,31,74,331.27307,414.4498,5.164568,276.8,37
5231,31,75,331.13483,414.62408,5.5793715,297.2,37
5231,31,76,330.65045,415.4464,5.5394354,298.0,37
5231,31,77,331.17773,415.8013,4.956002,276.2,37
5231,31,78,330.8878,416.04333,4.9076476,289.8,37
5231,31,79,330.62668,416.86725,5.2875547,285.2,37
5231,31,80,329.9141,416.97763,5.650462,255.5,37
5231,31,81,330.23526,417.03506,5.4585743,262.2,37
5231,31,82,330.63367,416.9983,6.309941,211.1,37
5314,32,32,378.41562,673.1942,77.777336,282.2,37
5314,32,36,369.97522,682.10474,72.59715,332.0,37
5314,32,37,370.2178,681.3975,72.76103,294.0,37
5314,32,38,369.9819,680.655,72.44695,342.5,37
5314,32,39,370.34845,681.0147,72.40455,364.5,37
5314,32,40,370.39655,679.7209,72.746185,321.8,37
5314,32,41,370.27557,679.2973,72.53826,369.0,37
5314,32,42,370.2407,678.6746,72.47415,353.2,37
5314,32,43,370.923,678.8454,72.71462,309.5,37
5314,32,44,370.68164,678.78986,72.59001,318.2,37
5314,32,45,370.8838,679.2813,73.10558,337.2,37
5314,32,46,370.9997,678.8641,71.97933,261.5,37
5314,32,48,370.4474,679.83466,72.07092,272.8,37
5314,32,49,370.99936,680.51587,71.4881,238.9,37
5314,32,58,369.77158,672.6716,65.376335,231.9,37
5314,32,68,367.43268,676.17285,60.346558,312.5,37
5314,32,69,368.88812,675.60944,60.650204,258.2,37
5314,32,70,368.778,675.3831,60.603912,250.8,37
5314,32,71,369.11823,675.8421,60.535282,266.8,37
5314,32,72,368.76804,675.82697,60.465485,289.2,37
5314,32,73,369.35065,676.1013,60.056282,274.5,37
5314,32,74,369.54636,676.4149,60.110004,284.2,37
5314,32,75,369.0904,675.8717,60.27854,291.5,37
5314,32,76,369.73874,676.2568,60.309116,289.0,37
5314,32,77,369.42062,676.1424,59.778362,281.0,37
5314,32,78,369.97327,676.576,60.076965,306.0,37
5314,32,79,369.5612,676.96985,59.439014,301.0,37
5314,32,80,369.9483,676.8903,60.2247,315.8,37
5314,32,81,370.18857,676.50037,59.203167,361.8,37
5314,32,82,370.64938,676.5268,59.988464,316.5,37
5314,32,83,369.30582,676.2401,59.48046,335.8,37
5314,32,84,370.03598,676.55005,59.42388,304.0,37
5314,32,85,370.05957,675.95966,59.341423,360.2,37
5314,32,86,369.89923,675.82764,59.322166,341.8,37
5314,32,87,370.14423,675.84155,59.14448,365.8,37
5314,32,88,369.80243,676.01483,58.889748,342.0,37
5314,32,89,370.20206,675.84094,60.137146,336.8,37
5656,36,36,525.91736,177.21439,164.41248,294.8,37
5656,36,37,527.00854,177.96727,165.62927,386.5,37
5656,36,38,526.29865,177.79823,165.82599,414.2,37
5656,36,39,526.2235,177.86499,166.00183,359.5,37
5656,36,40,526.92645,178.08954,165.89418,452.5,37
5656,36,41,526.85315,178.0182,165.88802,442.8,37
5656,36,42,526.8436,178.03491,165.81187,433.8,37
5656,36,43,526.12164,178.06096,165.72388,459.8,37
5656,36,44,526.0954,177.89568,165.66084,462.2,37
5656,36,45,525.9396,177.9851,165.70763,504.5,37
5656,36,46,527.21564,177.97546,165.78035,471.2,37
5656,36,47,526.3089,177.61722,164.65773,300.8,37
5656,36,48,525.99536,176.99844,164.99854,245.8,37
5656,36,49,526.91766,177.49194,164.52968,251.2,37
5656,36,51,526.5688,178.21045,165.69165,411.0,37
