ID (CME),t0,t,x (CME),y (CME),z (CME),FI (CME),TL (CME)
15984,37,40,221.77,436.6,8.826,59.629,4
15985,37,37,310.86,435.03,10.884,30.225,4
15985,37,38,312.13,433.21,9.9849,0.46483,4
15985,37,39,313.41,431.39,9.0856,-0.0096352,4
15985,37,40,314.68,429.56,8.1864,4.1572,4
15986,37,37,137.67,262.62,11.773,11.705,4
15986,37,38,139.02,262.97,12.303,3.3849,4
15986,37,39,140.36,263.32,12.833,4.5568,4
15986,37,40,141.71,263.66,13.363,5.7509,4
15987,37,37,138.23,333.82,11.548,48.248,4
15987,37,38,137.43,334.75,11.674,0.78985,4
15987,37,39,136.62,335.68,11.801,0.94347,4
15987,37,40,135.82,336.62,11.927,3.8388,4
15988,37,37,322.8,340.58,12.948,6.654,4
15988,37,38,321.8,341.59,13.202,0.099489,4
15988,37,39,322.97,343.68,12.026,1.6853,4
15988,37,40,319.8,343.6,13.71,12.124,4
15989,37,37,276.62,18.962,14.044,4.4924,4
15989,37,38,277.4,18.126,14.011,0.036523,4
15989,37,39,278.31,17.647,13.138,0.838,4
15989,37,40,278.97,16.454,13.945,6.6129,4
15990,37,37,304.2,31.858,13.894,2.4403,4
15990,37,38,304.19,31.861,13.948,0.59298,4
15990,37,39,304.17,31.864,14.001,0.59662,4
15990,37,40,304.16,31.866,14.055,3.108,4
15991,37,37,227.22,287.27,15.594,18.931,4
15991,37,38,228.32,286.26,15.735,-0.11255,4
15991,37,39,229.43,285.25,15.876,0.37369,4
15991,37,40,230.53,284.23,16.018,9.6143,4
15992,37,37,301.46,69.236,14.902,2.7567,4
15992,37,38,303.42,65.7,13.001,-1.0006,4
15992,37,39,302.75,64.648,15.551,-0.72238,4
15992,37,40,303.4,62.354,15.876,2.5203,4
15993,37,37,282.97,243.3,16.128,8.8001,4
15993,37,38,282.65,244.72,14.499,1.3583,4
15993,37,39,282.52,242.97,14.277,0.54158,4
15993,37,40,282.3,242.8,13.351,2.8549,4
15994,37,37,60.416,18.096,17.848,2.8633,4
15994,37,38,62.129,19.707,18.489,0.093888,4
15994,37,39,63.842,21.318,19.131,0.32642,4
15994,37,40,65.556,22.928,19.773,1.8109,4
15995,37,37,176.78,165.06,19.151,16.581,4
15995,37,38,176.74,162.03,18.796,-0.69797,4
15995,37,39,177.4,158.84,17.475,-2.2237,4
15995,37,40,176.65,155.96,18.087,16.755,4
15996,37,37,272.93,229.39,19.038,5.5463,4
15996,37,38,272.96,227.72,18.328,0.090214,4
15996,37,39,272.99,226.05,17.618,-0.39834,4
15996,37,40,273.02,224.38,16.908,22.775,4
15997,37,37,345.97,74.401,19.879,3.1505,4
15997,37,38,348.2,73.861,19.924,0.49551,4
15997,37,39,350.74,73.758,19.785,1.1537,4
15997,37,40,352.66,72.78,20.015,4.2769,4
15998,37,37,293.05,232.6,21.095,2.3391,4
15998,37,38,292.82,232.16,22.148,-0.078181,4
15998,37,39,292.59,231.71,23.202,0.47573,4
15998,37,40,292.37,231.27,24.255,2.2322,4
15999,37,37,342.48,405.33,21.401,1.9152,4
15999,37,38,341.67,405.72,20.504,1.7634,4
15999,37,39,343.95,405.31,21.95,1.4052,4
15999,37,40,341.11,407.95,24.058,7.6807,4
16000,37,37,266.79,405.24,21.93,2.2676,4
16000,37,38,264.97,403.94,22.291,0.17351,4
16000,37,39,263.14,402.64,22.652,-0.20021,4
16000,37,40,261.32,401.34,23.013,28.898,4
16001,37,37,130.01,61.095,22.941,4.3287,4
16001,37,38,132.37,61.541,23.124,0.81472,4
16001,37,39,135.87,62.886,24.506,1.5964,4
16001,37,40,137.09,62.434,23.488,3.7288,4
16002,37,37,299.01,435.19,25.108,5.1089,4
16002,37,38,297.87,435.01,25.13,0.030584,4
16002,37,39,298.47,434.17,25.549,4.0466,4
16002,37,40,295.58,434.65,25.174,4.6674,4
16003,37,37,322.92,173.15,24.62,2.6749,4
16003,37,38,322.92,174.64,25.743,0.011226,4
16003,37,39,321.47,177.97,28.038,-0.96616,4
16003,37,40,322.91,177.62,27.99,8.9187,4
16004,37,37,358.98,436.59,26.094,2.9916,4
16004,37,38,360.5,435.85,26.303,0.18599,4
16004,37,39,362.02,435.11,26.512,0.29157,4
16004,37,40,363.55,434.37,26.722,3.805,4
16005,37,37,210.17,90.0,27.665,4.9278,4
16005,37,38,210.9,91.082,27.92,-0.18621,4
16005,37,39,211.63,92.164,28.175,0.73888,4
16005,37,40,212.36,93.247,28.431,6.6897,4
16006,37,37,123.99,429.97,29.024,2.6299,4
16006,37,38,122.02,427.37,29.208,-0.21306,4
16006,37,39,120.06,424.78,29.393,0.098608,4
16006,37,40,118.09,422.18,29.577,2.2538,4
16007,37,37,396.38,109.64,28.811,31.098,4
16007,37,38,396.92,108.88,29.163,1.0583,4
16007,37,39,393.9,108.68,28.316,0.89351,4
16007,37,40,394.36,108.8,27.203,4.1468,4
16008,37,37,397.18,136.97,31.526,3.9398,4
16008,37,38,397.95,137.22,30.634,0.91869,4
16008,37,39,398.71,137.46,29.742,-0.68764,4
16008,37,40,399.48,137.71,28.85,73.364,4
16009,37,37,411.76,396.3,32.199,2.5891,4
16009,37,38,411.71,397.28,32.205,0.96154,4
16009,37,39,411.65,398.26,32.21,2.6133,4
16009,37,40,415.11,398.02,33.793,2.8866,4
16010,37,37,342.77,130.82,33.927,4.326,4
16010,37,38,342.0,131.85,32.905,-0.10805,4
16010,37,39,341.22,132.88,31.883,0.076949,4
16010,37,40,340.45,133.91,30.86,3.5549,4
16011,37,37,419.78,195.9,34.197,2.1282,4
16011,37,38,419.72,193.56,36.246,1.6123,4
16011,37,39,419.41,193.93,35.455,0.51365,4
16011,37,40,419.23,192.95,36.084,26.181,4
16012,37,37,131.24,180.58,35.155,2.8384,4
16012,37,38,132.4,182.74,35.769,0.53776,4
16012,37,39,132.29,186.49,35.222,0.1358,4
16012,37,40,132.81,189.44,35.255,1.2276,4
16013,37,37,423.16,391.52,36.292,33.048,4
16013,37,38,423.25,391.81,35.789,0.067349,4
16013,37,39,423.33,392.09,35.286,-0.099888,4
16013,37,40,423.42,392.37,34.783,4.3643,4
16014,37,37,426.45,536.58,37.207,4.0125,4
16014,37,38,428.19,534.67,37.2,0.28906,4
16014,37,39,429.92,532.76,37.193,-0.30616,4
16014,37,40,431.66,530.85,37.186,4.1935,4
16015,37,37,324.09,94.476,37.967,4.8177,4
16015,37,38,323.62,94.826,39.113,-0.58627,4
16015,37,39,323.15,95.177,40.258,0.054801,4
16015,37,40,322.68,95.527,41.403,21.928,4
16016,37,37,338.32,427.14,39.23,20.622,4
16016,37,38,338.08,426.66,38.19,-1.4939,4
16016,37,39,337.85,426.17,37.15,0.86013,4
16016,37,40,337.61,425.69,36.11,7.2575,4
16017,37,37,416.21,69.41,40.683,9.4237,4
16017,37,38,411.04,68.185,42.246,1.4139,4
16017,37,39,409.1,68.642,41.927,3.4607,4
16017,37,40,411.93,68.838,41.208,2.5852,4
16018,37,37,350.0,228.41,42.03,26.057,4
16018,37,38,350.56,229.06,42.204,26.367,4
16018,37,39,351.12,229.71,42.378,17.641,4
16018,37,40,351.67,230.36,42.552,18.057,4
16019,37,37,434.19,525.99,42.973,26.707,4
16019,37,38,435.11,523.23,41.782,1.0454,4
16019,37,39,435.57,522.97,41.13,0.26125,4
16019,37,40,436.27,521.46,40.209,4.7831,4
16020,37,37,257.97,59.479,43.966,2.9937,4
16020,37,38,257.27,60.422,44.418,0.98095,4
16020,37,39,257.23,61.693,43.887,1.9705,4
16020,37,40,255.86,62.307,45.321,2.3517,4
16021,37,37,292.57,181.53,43.609,6.8931,4
16021,37,38,295.33,185.59,44.484,3.0132,4
16021,37,39,295.37,187.74,43.982,-0.22856,4
16021,37,40,296.78,190.85,44.169,4.4479,4
16022,37,37,382.3,477.43,43.788,10.209,4
16022,37,38,380.25,477.65,43.488,0.030947,4
16022,37,39,378.2,477.87,43.188,0.01218,4
16022,37,40,376.15,478.09,42.889,8.82,4
16023,37,37,366.71,60.837,45.924,5.9047,4
16023,37,38,368.06,58.906,44.966,-1.7382,4
16023,37,39,366.43,59.692,46.013,-0.13134,4
16023,37,40,366.28,59.12,46.058,3.6283,4
16024,37,37,427.94,193.07,48.128,10.568,4
16024,37,38,428.11,192.83,48.971,0.22087,4
16024,37,39,428.27,192.59,49.814,0.74859,4
16024,37,40,428.44,192.35,50.657,17.268,4
16025,37,37,322.92,144.94,50.551,4.4481,4
16025,37,38,323.25,146.72,51.122,0.68884,4
16025,37,39,323.58,148.51,51.693,10.468,4
16025,37,40,323.9,150.29,52.264,43.622,4
16026,37,37,333.91,459.36,52.009,2.1748,4
16026,37,38,332.5,459.75,50.691,1.307,4
16026,37,39,335.95,459.51,51.065,1.856,4
16026,37,40,333.36,459.31,51.991,2.4463,4
16027,37,37,348.93,58.482,52.11,11.366,4
16027,37,38,348.45,55.032,53.445,10.772,4
16027,37,39,350.95,55.616,51.483,0.78452,4
16027,37,40,351.96,54.184,51.169,8.262,4
16028,37,37,499.26,126.1,53.165,2.6388,4
16028,37,38,499.27,128.84,54.014,0.67139,4
16028,37,39,501.18,131.59,54.211,0.25888,4
16028,37,40,502.14,134.34,54.734,7.3459,4
16029,37,37,464.11,236.84,55.039,21.417,4
16029,37,38,463.44,236.74,53.084,-8.3981,4
16029,37,39,462.42,232.06,54.095,-0.43925,4
16029,37,40,463.33,231.26,55.5,26.389,4
16030,37,37,390.93,28.731,69.057,2.3115,4
16030,37,38,390.25,28.837,69.268,0.099295,4
16030,37,39,391.2,28.268,68.659,1.0833,4
16030,37,40,388.88,29.049,69.69,13.845,4
16031,37,37,477.15,341.15,69.913,4.3893,4
16031,37,38,476.75,340.55,69.988,0.39458,4
16031,37,39,476.35,339.95,70.064,0.11478,4
16031,37,40,475.96,339.35,70.139,225.76,4
16032,37,37,429.42,113.49,71.225,8.5104,4
16032,37,38,430.04,114.07,71.882,0.66242,4
16032,37,39,430.66,114.65,72.538,14.655,4
16032,37,40,432.41,117.85,72.265,16.954,4
16033,37,37,551.27,299.3,71.747,11.974,4
16033,37,38,549.82,300.61,71.529,0.14704,4
16033,37,39,548.37,301.92,71.311,0.54218,4
16033,37,40,546.92,303.23,71.093,11.239,4
16034,37,37,579.92,223.3,72.148,7.5959,4
16034,37,38,580.96,223.3,72.207,0.32756,4
16034,37,39,581.23,223.36,72.224,0.34819,4
16034,37,40,581.05,223.29,73.977,13.126,4
16035,37,37,541.98,192.33,73.099,8.1552,4
16035,37,38,543.03,191.05,73.058,0.033172,4
16035,37,39,544.58,190.9,71.093,-1.1617,4
16035,37,40,545.15,188.49,72.975,2.7409,4
16036,37,37,590.93,427.99,74.617,1.8217,4
16036,37,38,591.0,425.43,75.465,-0.12913,4
16036,37,39,591.06,422.87,76.313,0.2832,4
16036,37,40,591.13,420.3,77.162,3.2029,4
16037,37,37,594.63,314.31,75.454,2.7093,4
16037,37,38,595.07,312.89,75.944,0.045883,4
16037,37,39,595.52,311.46,76.434,0.13113,4
16037,37,40,595.97,310.03,76.924,4.083,4
16038,37,37,566.9,452.62,75.806,6.9787,4
16038,37,38,567.28,451.93,74.602,-5.1725,4
16038,37,39,566.94,450.18,76.518,0.47626,4
16038,37,40,566.96,448.97,76.873,3.9112,4
16039,37,37,575.32,242.42,76.181,2.0058,4
16039,37,38,575.39,243.24,75.31,1.9972,4
16039,37,39,576.03,242.95,76.267,1.1348,4
16039,37,40,576.66,242.76,76.935,3.4792,4
16040,37,37,581.19,399.89,77.267,38.608,4
16040,37,38,581.15,399.71,76.333,-0.70344,4
16040,37,39,581.91,398.16,77.117,0.013342,4
16040,37,40,582.26,397.29,77.042,3.7934,4
16041,37,37,522.2,405.39,77.881,2.8371,4
16041,37,38,520.46,403.27,77.535,-0.36497,4
16041,37,39,518.73,401.14,77.189,-0.14036,4
16041,37,40,516.99,399.02,76.843,3.7361,4
16042,37,37,539.92,427.73,78.013,2.6374,4
16042,37,38,536.2,426.2,76.136,0.76346,4
16042,37,39,535.78,426.36,76.759,-0.15895,4
16042,37,40,533.7,425.67,76.133,40.723,4
16043,37,37,558.3,404.12,77.962,2.5468,4
16043,37,38,557.69,404.48,77.642,0.62597,4
16043,37,39,557.07,404.84,77.323,0.66072,4
16043,37,40,556.46,405.2,77.003,4.1386,4
16044,38,38,159.11,560.01,6.6962,30.508,4
16044,38,39,160.12,560.61,6.6272,38.048,4
16044,38,40,160.36,560.7,6.7117,34.271,4
16044,38,41,160.88,559.89,7.1007,33.614,4
16045,38,38,182.56,492.98,10.535,63.742,4
16045,38,39,185.77,493.96,10.959,46.664,4
16045,38,40,185.53,495.5,11.361,46.588,4
16045,38,41,183.75,496.86,11.23,45.069,4
16046,38,38,237.27,202.73,31.062,46.526,4
16046,38,39,237.56,200.82,31.085,42.72,4
16046,38,40,238.3,198.17,31.18,39.001,4
16046,38,41,237.89,197.18,31.034,34.469,4
16047,38,38,309.35,485.98,33.534,8.1304,4
16047,38,39,311.91,483.41,33.795,8.8362,4
16047,38,40,310.26,484.28,31.783,24.391,4
16047,38,41,308.52,484.6,32.796,8.3497,4
16048,38,38,399.19,195.49,55.838,124.15,4
16048,38,39,399.38,193.8,56.019,123.47,4
16048,38,40,400.52,194.99,55.813,128.5,4
16048,38,41,398.86,195.9,55.692,122.24,4
16049,38,38,135.98,71.369,10.095,23.168,4
16049,38,39,132.98,71.185,10.651,4.1393,4
16049,38,40,134.82,71.387,10.983,2.6066,4
16049,38,41,139.04,71.116,12.836,2.6513,4
16050,38,38,219.24,237.86,13.827,41.038,4
16050,38,39,222.62,237.81,13.006,3.5547,4
16050,38,40,224.17,239.23,12.761,-0.62302,4
16050,38,41,224.46,243.12,14.513,1.9775,4
16051,38,38,274.24,341.91,37.539,8.5578,4
16051,38,39,273.14,341.79,37.171,6.6903,4
16051,38,40,272.88,342.98,35.873,-1.6063,4
16051,38,41,272.63,344.16,34.575,136.08,4
16052,38,38,158.7,18.176,41.898,3.0087,4
16052,38,39,158.71,18.182,41.905,3.0343,4
16052,38,40,162.71,20.52,40.739,-0.40817,4
16052,38,41,164.69,22.386,42.049,3.5891,4
16053,38,38,461.7,352.5,44.139,9.6575,4
16053,38,39,457.76,352.6,44.487,14.286,4
16053,38,40,455.68,350.22,42.471,0.66532,4
16053,38,41,455.97,350.88,43.941,64.458,4
16054,38,38,273.18,416.19,46.941,1.6082,4
16054,38,39,273.18,416.19,46.95,1.6116,4
16054,38,40,273.84,415.96,47.277,1.5912,4
16054,38,41,277.39,415.97,48.423,2.1473,4
16055,38,38,178.03,389.37,6.9498,2.8016,4
16055,38,39,178.5,392.1,6.9306,-1.2414,4
16055,38,40,178.96,394.83,6.9115,-0.005806,4
16055,38,41,179.43,397.56,6.8923,15.021,4
16056,38,38,258.09,182.3,7.2727,8.8306,4
16056,38,39,257.07,181.23,8.1733,-0.16321,4
16056,38,40,255.42,181.69,9.9909,-0.51089,4
16056,38,41,255.05,179.09,9.9747,11.779,4
16057,38,38,280.57,276.9,8.9891,5.0897,4
16057,38,39,279.73,275.48,10.013,0.0065516,4
16057,38,40,278.26,275.95,12.533,-0.33204,4
16057,38,41,278.04,272.66,12.062,3.7272,4
16058,38,38,307.92,128.89,9.0907,75.806,4
16058,38,39,307.78,131.92,10.244,-0.69127,4
16058,38,40,308.72,136.48,9.4769,1.1273,4
16058,38,41,309.69,138.54,8.0678,8.6931,4
16059,38,38,127.15,402.81,9.8745,4.6951,4
16059,38,39,127.16,403.77,10.086,0.95995,4
16059,38,40,127.16,404.73,10.298,2.0221,4
16059,38,41,127.17,405.69,10.51,5.7765,4
16060,38,38,176.15,192.57,10.024,2.4295,4
16060,38,39,176.37,190.32,10.258,0.8083,4
16060,38,40,180.02,189.52,8.6905,-0.036344,4
16060,38,41,181.95,187.99,8.0236,11.922,4
16061,38,38,248.53,417.54,11.391,20.597,4
16061,38,39,249.55,415.35,10.939,-2.854,4
16061,38,40,248.01,414.12,11.864,0.22437,4
16061,38,41,247.75,412.41,12.1,4.1235,4
16062,38,38,315.45,395.96,12.178,13.325,4
16062,38,39,315.54,398.77,12.792,-0.10838,4
16062,38,40,316.98,401.13,11.166,-0.67603,4
16062,38,41,315.72,404.38,14.02,1.7411,4
16063,38,38,205.29,402.68,13.291,144.61,4
16063,38,39,205.09,404.12,13.137,-0.3711,4
16063,38,40,204.89,405.56,12.983,0.57178,4
16063,38,41,204.69,406.99,12.829,4.3864,4
16064,38,38,146.97,325.36,14.395,11.342,4
16064,38,39,147.72,324.95,15.243,2.5529,4
16064,38,40,149.58,323.17,11.178,-2.1988,4
16064,38,41,150.16,323.49,12.964,16.406,4
16065,38,38,240.31,342.31,15.094,5.6986,4
16065,38,39,241.83,343.43,15.094,0.72507,4
16065,38,40,241.21,344.4,14.578,0.96483,4
16065,38,41,244.88,345.68,15.095,14.293,4
16066,38,38,229.61,320.83,15.918,8.4671,4
16066,38,39,228.86,319.75,15.394,-0.096516,4
16066,38,40,228.11,318.67,14.87,-0.34019,4
16066,38,41,227.36,317.59,14.347,59.537,4
16067,38,38,118.87,403.83,16.942,2.6239,4
16067,38,39,122.54,404.1,17.369,0.78935,4
16067,38,40,122.8,404.0,17.093,0.8114,4
16067,38,41,127.01,403.7,18.841,2.6855,4
16068,38,38,225.04,461.68,17.484,10.399,4
16068,38,39,225.44,461.09,17.329,2.6724,4
16068,38,40,225.85,460.49,17.175,-0.51966,4
16068,38,41,226.25,459.89,17.021,63.041,4
16069,38,38,254.87,19.012,18.082,4.041,4
16069,38,39,255.12,20.457,19.662,3.1075,4
16069,38,40,253.83,17.625,20.013,2.2948,4
16069,38,41,252.18,17.81,19.269,3.0207,4
16070,38,38,162.16,353.0,18.594,5.8984,4
16070,38,39,161.71,355.04,18.402,0.30026,4
16070,38,40,161.27,357.07,18.21,-0.31494,4
16070,38,41,160.82,359.11,18.018,3.1808,4
16071,38,38,323.06,434.04,18.262,11.538,4
16071,38,39,324.99,434.61,19.496,0.69407,4
16071,38,40,324.18,437.0,16.905,-0.14488,4
16071,38,41,324.74,438.48,16.227,10.006,4
16072,38,38,244.37,388.09,21.141,12.283,4
16072,38,39,246.96,385.97,21.295,0.29065,4
16072,38,40,249.56,383.86,21.45,0.52399,4
16072,38,41,252.15,381.74,21.604,22.679,4
16073,38,38,299.18,282.98,21.173,3.3201,4
16073,38,39,300.84,284.61,20.76,0.87593,4
16073,38,40,302.5,286.23,20.347,-0.55891,4
16073,38,41,304.16,287.85,19.934,12.467,4
16074,38,38,216.86,256.74,22.359,2.1389,4
16074,38,39,216.18,256.71,22.267,-2.5581,4
16074,38,40,215.49,256.68,22.175,1.2135,4
16074,38,41,214.81,256.66,22.083,2.8684,4
16075,38,38,338.91,419.58,23.979,2.3138,4
16075,38,39,338.3,421.26,23.951,0.40501,4
16075,38,40,336.25,423.07,25.795,-1.2255,4
16075,38,41,337.08,424.6,23.894,3.7669,4
16076,38,38,307.1,313.44,24.981,16.063,4
16076,38,39,307.47,316.03,26.648,2.1744,4
16076,38,40,305.78,319.55,25.116,-0.39453,4
16076,38,41,305.12,322.6,25.184,3.666,4
16077,38,38,374.82,395.44,25.954,9.0,4
16077,38,39,372.91,397.08,24.054,0.556,4
16077,38,40,371.16,397.44,22.943,0.85915,4
16077,38,41,370.74,397.51,22.278,2.1954,4
16078,38,38,377.11,498.92,27.09,10.212,4
16078,38,39,375.07,498.69,26.467,-1.0014,4
16078,38,40,376.24,501.29,28.454,0.18296,4
16078,38,41,375.8,502.48,29.136,4.7594,4
16079,38,38,243.76,554.82,27.97,9.2555,4
16079,38,39,243.81,553.69,27.892,-3.9205,4
16079,38,40,243.86,552.56,27.813,-4.0304,4
16079,38,41,243.92,551.42,27.735,18.512,4
16080,38,38,263.7,325.05,27.865,5.2661,4
16080,38,39,262.75,322.22,27.946,-0.095523,4
16080,38,40,261.8,319.38,28.027,-0.34481,4
16080,38,41,260.84,316.55,28.109,5.5335,4
16081,38,38,219.85,231.16,30.615,18.901,4
16081,38,39,220.08,232.25,30.568,14.335,4
16081,38,40,220.31,233.33,30.52,33.624,4
16081,38,41,220.55,234.42,30.472,31.857,4
16082,38,38,305.69,405.21,30.91,2.6748,4
16082,38,39,307.94,404.39,31.595,0.43069,4
16082,38,40,311.2,405.37,31.11,2.0661,4
16082,38,41,312.44,402.75,32.965,3.7836,4
16083,38,38,290.42,306.05,31.948,21.529,4
16083,38,39,292.21,304.01,31.377,-0.006496,4
16083,38,40,294.0,301.97,30.805,0.81919,4
16083,38,41,295.79,299.93,30.233,2.9171,4
16084,38,38,367.22,170.56,32.093,4.8021,4
16084,38,39,368.58,170.01,31.764,0.20029,4
16084,38,40,370.29,167.79,29.267,-1.9564,4
16084,38,41,371.31,168.92,31.106,47.971,4
16085,38,38,392.1,63.916,33.535,137.08,4
16085,38,39,391.02,61.933,34.911,1.5852,4
16085,38,40,393.72,62.195,35.563,0.91407,4
16085,38,41,394.54,61.335,36.577,2.8541,4
16086,38,38,306.28,167.8,32.963,14.656,4
16086,38,39,304.6,168.69,33.335,-0.33883,4
16086,38,40,304.25,169.97,32.641,1.2097,4
16086,38,41,301.24,170.46,34.079,15.711,4
16087,38,38,385.66,263.01,33.975,5.7794,4
16087,38,39,385.48,263.63,34.079,-4.0481,4
16087,38,40,385.9,265.87,32.052,0.43248,4
16087,38,41,385.13,264.87,34.289,9.9668,4
16088,38,38,430.12,278.63,36.25,4.1035,4
16088,38,39,428.97,280.89,34.734,-0.97366,4
16088,38,40,428.96,281.0,34.493,-0.8733,4
16088,38,41,428.24,279.94,35.067,3.5569,4
16089,38,38,320.91,217.7,36.713,15.902,4
16089,38,39,321.56,217.77,35.95,-0.99252,4
16089,38,40,322.22,217.83,35.188,0.029662,4
16089,38,41,322.87,217.9,34.426,7.4589,4
16090,38,38,422.75,73.086,37.308,2.9099,4
16090,38,39,423.37,70.983,37.851,-0.1609,4
16090,38,40,425.33,70.806,36.958,0.73335,4
16090,38,41,424.62,66.775,38.939,9.9875,4
16091,38,38,436.44,273.91,37.201,5.8091,4
16091,38,39,435.51,273.28,37.256,0.49755,4
16091,38,40,434.59,272.64,37.311,0.69648,4
16091,38,41,433.67,272.01,37.366,3.9741,4
16092,38,38,274.7,334.64,37.565,8.8148,4
16092,38,39,274.24,333.63,36.714,0.52953,4
16092,38,40,273.79,332.62,35.863,0.60218,4
16092,38,41,273.34,331.61,35.012,8.0151,4
16093,38,38,327.56,137.05,37.903,27.362,4
16093,38,39,326.83,140.88,36.148,-2.5724,4
16093,38,40,323.54,141.15,39.138,-2.0385,4
16093,38,41,322.25,144.53,37.346,8.5921,4
16094,38,38,444.17,273.24,39.743,4.6204,4
16094,38,39,444.01,269.16,39.056,-0.71575,4
16094,38,40,444.75,269.12,38.297,-0.52033,4
16094,38,41,444.72,266.42,39.219,3.5302,4
16095,38,38,374.58,276.92,41.146,4.6449,4
16095,38,39,376.74,273.95,41.859,-1.5907,4
16095,38,40,374.86,271.83,41.725,0.32198,4
16095,38,41,375.01,269.29,42.015,42.974,4
16096,38,38,383.21,419.31,41.102,5.6043,4
16096,38,39,385.22,419.65,40.614,1.6971,4
16096,38,40,384.94,419.62,40.38,1.9824,4
16096,38,41,384.11,419.35,40.787,2.4089,4
16097,38,38,340.28,40.448,42.136,3.2395,4
16097,38,39,338.97,42.347,41.188,-0.88593,4
16097,38,40,340.34,42.649,44.012,0.31678,4
16097,38,41,340.37,43.75,44.951,3.5889,4
16098,38,38,354.15,87.614,41.84,15.97,4
16098,38,39,354.14,86.648,42.598,0.0059834,4
16098,38,40,354.14,85.683,43.357,0.41789,4
16098,38,41,354.13,84.717,44.115,20.661,4
16099,38,38,445.79,89.228,44.358,9.0605,4
16099,38,39,446.88,87.624,45.758,0.61936,4
16099,38,40,446.24,87.884,45.397,0.62157,4
16099,38,41,446.47,87.212,45.917,2.0158,4
16100,38,38,364.35,291.78,44.737,15.545,4
16100,38,39,364.48,293.04,43.68,0.91528,4
16100,38,40,367.51,292.26,44.259,0.41282,4
16100,38,41,369.1,292.5,44.019,13.456,4
16101,38,38,365.05,129.25,47.401,236.67,4
16101,38,39,364.96,128.17,46.639,3.0638,4
16101,38,40,364.86,127.09,45.876,2.932,4
16101,38,41,364.77,126.02,45.114,14.167,4
16102,38,38,319.11,171.15,47.882,3.6328,4
16102,38,39,319.38,170.14,47.132,3.4217,4
16102,38,40,319.56,171.51,46.855,4.316,4
16102,38,41,319.47,171.72,48.049,3.8899,4
16103,38,38,401.47,29.987,51.96,4.0595,4
16103,38,39,400.86,29.394,52.236,0.54698,4
16103,38,40,400.26,28.801,52.512,-0.036328,4
16103,38,41,399.65,28.208,52.788,2.242,4
16104,38,38,393.59,320.1,54.402,38.543,4
16104,38,39,392.9,320.53,53.464,1.0279,4
16104,38,40,393.0,321.16,53.375,0.41613,4
16104,38,41,392.71,321.69,52.862,10.044,4
16105,38,38,372.58,394.68,58.022,2.5879,4
16105,38,39,373.9,394.7,58.362,0.68555,4
16105,38,40,373.69,395.77,58.46,1.0114,4
16105,38,41,376.54,394.73,59.043,2.5782,4
16106,38,38,415.71,32.591,59.562,1.9146,4
16106,38,39,413.9,36.323,59.051,-1.338,4
16106,38,40,414.03,40.109,59.852,1.965,4
16106,38,41,418.6,40.419,61.214,3.1083,4
16107,38,38,462.51,301.63,59.012,5.4817,4
16107,38,39,464.05,301.35,58.701,0.20071,4
16107,38,40,467.14,299.41,57.899,1.7972,4
16107,38,41,467.12,300.79,58.077,6.3236,4
16108,38,38,475.02,261.84,60.799,11.509,4
16108,38,39,473.98,260.24,60.915,-0.53631,4
16108,38,40,472.94,258.1,62.608,1.0995,4
16108,38,41,471.9,257.03,61.146,2.636,4
16109,38,38,503.01,88.498,61.984,5.7476,4
16109,38,39,504.32,88.488,61.662,-0.21533,4
16109,38,40,505.64,88.479,61.34,0.58043,4
16109,38,41,506.95,88.469,61.017,2.6649,4
16110,38,38,402.5,67.368,64.483,35.179,4
16110,38,39,403.07,67.477,64.291,12.103,4
16110,38,40,403.65,67.587,64.099,8.4565,4
16110,38,41,404.22,67.696,63.907,30.819,4
16111,38,38,507.35,257.11,63.313,2.5083,4
16111,38,39,508.66,261.94,62.593,-1.0489,4
16111,38,40,506.53,263.2,63.673,0.12412,4
16111,38,41,506.12,266.24,63.854,1.6388,4
16112,38,38,460.99,62.069,64.031,6.7505,4
16112,38,39,458.56,61.977,64.74,0.60125,4
16112,38,40,457.08,59.793,64.918,-0.38887,4
16112,38,41,455.13,58.655,65.362,7.6252,4
16113,38,38,543.61,250.76,64.334,2.3122,4
16113,38,39,544.37,251.08,64.556,0.047364,4
16113,38,40,545.13,251.4,64.778,0.32817,4
16113,38,41,545.9,251.71,65.0,4.6549,4
16114,38,38,488.89,45.376,65.135,4.1516,4
16114,38,39,488.31,45.164,66.082,1.0768,4
16114,38,40,488.97,45.34,66.103,1.1055,4
16114,38,41,487.16,44.739,67.977,4.9619,4
16115,38,38,531.81,11.645,66.06,56.41,4
16115,38,39,533.75,12.159,65.757,0.50267,4
16115,38,40,535.68,12.674,65.454,0.28183,4
16115,38,41,537.62,13.188,65.151,3.322,4
16116,38,38,390.98,382.95,67.376,1.9721,4
16116,38,39,389.4,382.51,67.433,1.4344,4
16116,38,40,388.55,382.45,67.15,1.1797,4
16116,38,41,385.24,381.75,66.761,1.9182,4
16117,38,38,543.32,369.03,66.52,3.7881,4
16117,38,39,541.28,370.28,66.898,0.22227,4
16117,38,40,539.24,371.54,67.276,-0.25162,4
16117,38,41,537.19,372.79,67.654,78.516,4
16118,38,38,432.31,83.291,67.899,31.849,4
16118,38,39,429.91,82.311,67.303,-0.39267,4
16118,38,40,426.27,82.951,65.153,-3.5275,4
16118,38,41,425.12,80.352,66.11,8.398,4
