ID (CME),ID (Dino),Track Length (CME),Track Length (Dino),Match,Identical Match
[1057.0],"[1084.0 1182.0 1562.0 2842.0 6689.0 8126.0 8129.0 10380.0 11123.0 11350.0
 11431.0]",[22.0],[2.0 5.0 7.0 17.0 21.0 23.0 35.0 47.0 50.0],False,False
[1058.0],[223.0 334.0],[22.0],[60.0 99.0],True,False
[1059.0],[503.0 4564.0 9893.0],[22.0],[30.0 46.0 76.0],True,False
[1060.0],[632.0 794.0 1916.0 2925.0 4953.0 5996.0],[22.0],[8.0 24.0 36.0 43.0 65.0 77.0],False,False
[1061.0],[147.0 1720.0],[21.0],[46.0 73.0],True,False
[1062.0],[146.0 184.0],[21.0],[32.0 50.0],False,False
[1063.0],[234.0],[21.0],[62.0],True,False
[1064.0],[363.0 376.0 4245.0],[21.0],[28.0 47.0 51.0],False,False
[1065.0],[426.0 463.0 494.0],[21.0],[8.0 28.0 44.0],True,False
[1066.0],[529.0 538.0 960.0 2760.0],[21.0],[14.0 21.0 23.0 47.0],True,False
[1067.0],[736.0],[21.0],[31.0],True,False
[1068.0],[1081.0 1223.0 1262.0],[21.0],[17.0 46.0 53.0],True,False
[1070.0],[182.0 206.0],[21.0],[34.0 52.0],False,False
[1071.0],[369.0],[21.0],[44.0],False,False
[1072.0],[346.0 1789.0 2705.0],[21.0],[10.0 31.0 39.0],False,False
[1073.0],[791.0 814.0 916.0 939.0 1808.0 1822.0 2186.0 2630.0 3805.0 3945.0 4139.0],[21.0],[2.0 4.0 8.0 9.0 10.0 11.0 17.0 19.0],False,False
[1074.0],[492.0],[21.0],[41.0],False,False
[1075.0],[1000.0 1011.0 1066.0 2549.0 3689.0 3822.0 4105.0],[21.0],[2.0 4.0 9.0 12.0 22.0 24.0 28.0],False,False
[1077.0],[429.0 456.0],[21.0],[68.0 76.0],False,False
[1078.0],[256.0 289.0 1667.0 1668.0 2090.0 3890.0],[21.0],[2.0 5.0 17.0 26.0 34.0 52.0],False,False
[1079.0],[1007.0 1091.0 2137.0 2458.0 3056.0 3613.0 3699.0],[21.0],[20.0 28.0 29.0 35.0 36.0 44.0 50.0],False,False
[1080.0],[187.0 270.0],[21.0],[31.0 44.0],True,False
[1081.0],[384.0 657.0 2614.0],[21.0],[34.0 42.0 53.0],False,False
[1082.0],"[903.0 937.0 1821.0 2249.0 2263.0 2640.0 2641.0 2808.0 3270.0 3441.0
 3593.0 3808.0]",[21.0],[1.0 6.0 7.0 8.0 12.0 15.0 18.0 19.0 23.0 27.0 39.0],False,False
[1083.0],[2489.0 2702.0 2761.0 3353.0],[21.0],[20.0 30.0 36.0],False,False
[1084.0],[395.0 524.0 2816.0],[21.0],[27.0 55.0 57.0],False,False
[1085.0],[2765.0 3468.0],[21.0],[18.0 23.0],True,False
[1086.0],[863.0 986.0 1053.0 1152.0 1208.0 2249.0 3058.0 3270.0 3808.0],[21.0],[1.0 8.0 15.0 19.0 22.0 26.0 31.0 38.0 39.0],False,False
[1087.0],[472.0 507.0 2917.0 4070.0],[21.0],[21.0 25.0 61.0 63.0],False,False
[1088.0],[2179.0 3530.0 3783.0 4007.0],[21.0],[10.0 33.0 41.0 54.0],False,False
[1089.0],"[1073.0 1121.0 1155.0 1288.0 1325.0 1817.0 2270.0 2281.0 2811.0 2812.0
 3804.0]",[21.0],[11.0 16.0 17.0 20.0 21.0 22.0 24.0 27.0 33.0 72.0],False,False
[1090.0],[240.0 357.0 434.0 1907.0 5171.0],[21.0],[30.0 37.0 38.0 42.0 46.0],False,False
[1091.0],[1117.0],[21.0],[36.0],False,False
[1092.0],[3197.0],[21.0],[40.0],True,False
[1093.0],[787.0 1909.0 2584.0],[21.0],[20.0 49.0 55.0],True,False
[1094.0],[973.0 1037.0 2120.0 2260.0 2263.0],[21.0],[6.0 9.0 30.0 31.0 49.0],False,False
[1095.0],"[918.0 1049.0 1094.0 1678.0 2265.0 2642.0 3276.0 3727.0 4911.0 5072.0
 5073.0 6324.0]",[21.0],[1.0 4.0 14.0 21.0 25.0 30.0 33.0 39.0 43.0],False,False
[1096.0],[1082.0 2336.0 5613.0 5706.0 6376.0],[21.0],[7.0 19.0 32.0 35.0 37.0],False,False
[1097.0],[623.0 690.0 1693.0 5314.0],[21.0],[16.0 32.0 37.0 62.0],False,False
[1098.0],"[918.0 1049.0 1094.0 2642.0 3276.0 3727.0 3990.0 4911.0 4964.0 5072.0
 5073.0 6324.0]",[21.0],[1.0 4.0 10.0 14.0 21.0 25.0 30.0 33.0 37.0 39.0 43.0],False,False
[1099.0],"[1016.0 1032.0 1049.0 1678.0 2642.0 2812.0 4067.0 5071.0 5073.0 5076.0
 5850.0]",[21.0],[4.0 9.0 11.0 13.0 14.0 18.0 24.0 30.0 39.0 53.0],False,False
[1100.0],[1079.0 1186.0 1874.0 3051.0],[21.0],[25.0 42.0 49.0 58.0],True,False
[1101.0],[578.0 579.0 632.0 2659.0 4806.0 5441.0],[21.0],[4.0 43.0 49.0 51.0 52.0],True,False
[1102.0],[537.0 579.0 632.0 698.0 2659.0 3007.0 4806.0],[21.0],[31.0 38.0 43.0 49.0 51.0 52.0 56.0],False,False
[1103.0],"[1016.0 1155.0 1205.0 1213.0 1325.0 1817.0 2270.0 3279.0 4067.0 4749.0
 5076.0 5850.0]",[21.0],[4.0 9.0 11.0 12.0 13.0 16.0 18.0 20.0 27.0 41.0 72.0],False,False
[1104.0],[408.0 464.0],[21.0],[43.0 99.0],True,False
[1105.0],[1213.0 1744.0 2271.0 3267.0 5539.0 6094.0 6685.0 8576.0],[21.0],[10.0 12.0 16.0 18.0 19.0 28.0 41.0],True,False
[1106.0],[1084.0 4439.0 6882.0 8126.0 8127.0],[21.0],[7.0 8.0 23.0 47.0],True,False
[1107.0],[2584.0 5622.0 6132.0 6190.0 6684.0],[21.0],[6.0 20.0 24.0 31.0 45.0],False,False
[1108.0],[1718.0 3309.0],[21.0],[53.0 61.0],True,False
[1109.0],[471.0 505.0 3351.0 3891.0 7497.0 9472.0],[21.0],[5.0 18.0 25.0 37.0 50.0 51.0],True,False
[1110.0],[726.0 996.0 2280.0 3272.0 3809.0 3902.0 5663.0],[21.0],[11.0 15.0 22.0 23.0 37.0 81.0],False,False
[1111.0],[530.0 2550.0 2761.0 2980.0 3352.0 3680.0],[21.0],[11.0 18.0 20.0 42.0 43.0 53.0],False,False
[1112.0],"[988.0 1031.0 3256.0 4269.0 4270.0 4557.0 5067.0 6704.0 6727.0 7510.0
 8068.0 8414.0 9006.0]",[21.0],[2.0 4.0 5.0 6.0 7.0 8.0 10.0 11.0 13.0 14.0 23.0 53.0],False,False
[1113.0],[2534.0 2541.0 2639.0 3036.0 3355.0 5984.0 6069.0 8004.0],[21.0],[5.0 11.0 14.0 15.0 22.0 24.0 26.0],True,False
[1114.0],[2811.0 3174.0 3937.0 4350.0 4750.0 10498.0],[21.0],[2.0 11.0 22.0 25.0 29.0],False,False
[1115.0],[2761.0 3351.0 3352.0 3680.0 9472.0],[21.0],[11.0 18.0 20.0 43.0 50.0],False,False
[1116.0],[836.0 937.0 1153.0 1826.0 2255.0 3376.0 3380.0 8051.0 8391.0],[21.0],[4.0 8.0 10.0 21.0 25.0 27.0 30.0 41.0],False,False
[1117.0],[763.0 6487.0 6616.0 8997.0],[21.0],[10.0 13.0 16.0 35.0],False,False
[1118.0],[2733.0 5807.0 6440.0 6458.0 7039.0],[21.0],[14.0 25.0 29.0 36.0],False,False
[1119.0],[6765.0 10780.0],[21.0],[1.0 40.0],True,False
[1120.0],"[1138.0 1564.0 2534.0 3036.0 3398.0 6227.0 8080.0 8575.0 8859.0 9202.0
 9867.0 10047.0]",[21.0],[2.0 4.0 5.0 6.0 14.0 16.0 22.0 24.0 35.0 39.0],False,False
[1121.0],[666.0 5650.0],[21.0],[26.0 29.0],True,False
[1122.0],[2421.0 2920.0 2999.0],[21.0],[46.0 47.0 54.0],False,False
[1123.0],[3454.0 4178.0 4569.0 4600.0 8567.0],[21.0],[5.0 34.0 37.0 48.0 54.0],True,False
[1124.0],[951.0 1122.0 1352.0 7110.0],[21.0],[22.0 26.0 53.0 56.0],True,False
[1125.0],[572.0 958.0 1942.0 4057.0 7186.0 7280.0 8860.0 9979.0 9987.0],[21.0],[4.0 5.0 10.0 14.0 16.0 25.0 26.0 35.0 93.0],False,False
[1126.0],[6640.0 7012.0 8161.0],[21.0],[14.0 15.0 30.0],False,False
[1127.0],[108.0 1688.0 3729.0 9892.0 12044.0],[21.0],[8.0 22.0 23.0 26.0],False,False
[1128.0],[2419.0 3456.0 5440.0],[21.0],[31.0 40.0 43.0],True,False
[1129.0],[990.0 1242.0 2035.0 4548.0 9872.0],[21.0],[7.0 10.0 30.0 44.0 69.0],False,False
[1130.0],[4474.0 5594.0 5602.0 5963.0 6992.0 7916.0 9555.0 11193.0 11383.0 11536.0],[21.0],[3.0 4.0 9.0 10.0 11.0 14.0 21.0],False,False
[1131.0],"[1223.0 1325.0 2810.0 4133.0 4262.0 8387.0 8576.0 8702.0 9006.0 9728.0
 10500.0 10673.0]",[21.0],[5.0 6.0 10.0 15.0 16.0 18.0 46.0 72.0],False,False
[1132.0],[2348.0 5423.0],[21.0],[21.0 28.0],True,False
[1133.0],"[2536.0 2932.0 4259.0 5199.0 6717.0 7028.0 9864.0 11256.0 11900.0 12118.0
 12380.0]",[21.0],[4.0 5.0 6.0 7.0 8.0 13.0 14.0 17.0 19.0 26.0 28.0],False,False
[1134.0],[2148.0 2261.0 11489.0 11490.0 12379.0],[21.0],[3.0 7.0 10.0 18.0 39.0],True,False
[1135.0],[1574.0 3620.0 5746.0 7105.0 7664.0],[21.0],[11.0 26.0 29.0 37.0 65.0],False,False
[1136.0],[765.0 782.0 942.0 1331.0 5379.0 6132.0 7366.0 7504.0 10665.0],[21.0],[5.0 16.0 18.0 20.0 22.0 26.0 31.0 47.0 56.0],False,False
[1137.0],[89.0 183.0 1932.0 2287.0 3932.0],[21.0],[24.0 27.0 52.0 56.0 65.0],False,False
[1138.0],[58.0 157.0 219.0 230.0 421.0 5316.0 8988.0 10921.0],[21.0],[3.0 23.0 28.0 37.0 39.0 49.0 55.0 69.0],True,False
[1139.0],[8849.0],[21.0],[37.0],True,False
[1140.0],[1352.0 3804.0 4550.0 7784.0 11482.0 12148.0],[21.0],[4.0 11.0 20.0 21.0 41.0 56.0],True,False
[1141.0],[370.0 907.0 4271.0 6872.0 8020.0 10128.0],[21.0],[13.0 14.0 20.0 24.0 33.0 44.0],False,False
[1142.0],[3276.0 3352.0 3680.0 6683.0 9472.0 12043.0],[21.0],[10.0 11.0 18.0 26.0 43.0],False,False
[1143.0],[1686.0 3738.0],[21.0],[33.0 55.0],True,False
[1144.0],[3809.0 10141.0 11419.0],[21.0],[3.0 25.0 81.0],False,False
[1145.0],[154.0 219.0 4069.0],[20.0],[28.0 39.0 51.0],False,False
[1146.0],[149.0 212.0],[20.0],[28.0 40.0],True,False
[1147.0],[511.0 532.0],[20.0],[17.0 38.0],False,False
[1148.0],[639.0 659.0],[20.0],[35.0 37.0],False,False
[1149.0],[582.0 610.0 625.0 635.0],[20.0],[48.0 50.0 68.0],True,False
[1150.0],[1265.0],[20.0],[55.0],True,False
[1151.0],[792.0 1162.0 2038.0 3980.0],[20.0],[9.0 24.0 27.0 30.0],False,False
[1152.0],[254.0 279.0],[20.0],[48.0 68.0],True,False
[1153.0],[522.0 523.0 3462.0],[20.0],[20.0 39.0 56.0],False,False
[1154.0],[409.0 436.0],[20.0],[19.0 43.0],False,False
[1155.0],[788.0 891.0 2912.0],[20.0],[24.0 28.0 39.0],False,False
[1156.0],[569.0 623.0 640.0 668.0 689.0],[20.0],[6.0 32.0 35.0 36.0 53.0],False,False
[1157.0],[201.0],[20.0],[42.0],True,False
[1158.0],[886.0 946.0 994.0 995.0 1051.0 1184.0],[20.0],[10.0 12.0 18.0 20.0 21.0 27.0],True,False
[1159.0],[1777.0 2979.0 2980.0 3034.0],[20.0],[12.0 18.0 21.0 28.0],True,False
[1160.0],[1677.0 2188.0 2281.0 2762.0 3240.0 3578.0],[20.0],[7.0 8.0 12.0 17.0 19.0],False,False
[1161.0],[590.0 694.0 732.0 1767.0 3304.0 3902.0 4584.0],[20.0],[4.0 22.0 27.0 37.0 38.0 50.0 51.0],False,False
[1162.0],[498.0 3305.0],[20.0],[48.0 67.0],False,False
[1163.0],[612.0 1764.0],[20.0],[15.0 37.0],True,False
[1164.0],"[827.0 863.0 875.0 899.0 936.0 996.0 2058.0 2249.0 2817.0 3030.0 3298.0
 3365.0]",[20.0],[1.0 2.0 3.0 5.0 12.0 13.0 15.0 19.0 21.0 23.0 25.0],False,False
[1165.0],[324.0 337.0 1919.0 1927.0],[20.0],[17.0 29.0 50.0 63.0],True,False
[1166.0],[1190.0 2762.0 3473.0 3578.0 4884.0],[20.0],[2.0 5.0 8.0 11.0 19.0],False,False
[1167.0],[1350.0],[20.0],[70.0],True,False
[1168.0],[2241.0],[20.0],[42.0],True,False
[1169.0],[684.0],[20.0],[59.0],False,False
[1170.0],[2002.0 2550.0 2761.0 2979.0 3034.0 3352.0 3353.0 3680.0],[20.0],[11.0 12.0 20.0 21.0 33.0 36.0 42.0 43.0],False,False
[1171.0],[590.0 624.0 732.0 3809.0 3902.0 4584.0],[20.0],[4.0 22.0 38.0 46.0 50.0 81.0],False,False
[1172.0],[180.0],[20.0],[54.0],True,False
[1173.0],[716.0 759.0 2002.0 2550.0 2761.0 3680.0],[20.0],[11.0 14.0 20.0 33.0 42.0 68.0],False,False
[1174.0],[189.0],[20.0],[69.0],True,False
[1175.0],[354.0 2106.0],[20.0],[57.0 73.0],True,False
[1176.0],[758.0 2384.0 2408.0 4660.0 6390.0 6490.0],[20.0],[10.0 11.0 13.0 41.0 51.0 55.0],False,False
[1177.0],[240.0 4767.0 5171.0 6133.0 6524.0],[20.0],[18.0 28.0 37.0 38.0],False,False
[1178.0],[4974.0 5451.0],[20.0],[27.0 29.0],True,False
[1179.0],[127.0 349.0 1366.0 3098.0 3310.0 3468.0 3728.0 3912.0],[20.0],[13.0 18.0 25.0 27.0 47.0 52.0 55.0],True,False
[1180.0],[1846.0 2044.0 3355.0 4074.0 4274.0 5873.0],[20.0],[5.0 9.0 11.0 22.0 32.0 54.0],True,False
[1181.0],[240.0],[20.0],[38.0],True,False
[1182.0],[2729.0 4203.0 4596.0 4635.0 5238.0 5672.0 5692.0 6294.0],[20.0],[5.0 7.0 14.0 15.0 27.0 33.0],False,False
[1183.0],"[2215.0 2642.0 3174.0 3578.0 4140.0 4269.0 4547.0 4557.0 4845.0 5067.0
 5079.0 6324.0 6704.0 6727.0 7510.0]",[20.0],[1.0 4.0 5.0 8.0 11.0 13.0 14.0 16.0 20.0 22.0 23.0 28.0],False,False
[1184.0],[818.0 2122.0 3802.0 8146.0],[20.0],[3.0 29.0 39.0 60.0],True,False
[1185.0],[757.0 2774.0],[20.0],[40.0 92.0],True,False
[1186.0],[4578.0 5214.0],[20.0],[28.0 32.0],False,False
[1187.0],[758.0 4016.0],[20.0],[31.0 51.0],True,False
[1188.0],[158.0 304.0 320.0 321.0 3568.0 4562.0 6872.0 10339.0],[20.0],[14.0 21.0 33.0 38.0 41.0 42.0 59.0 73.0],False,False
[1189.0],[533.0 664.0 4253.0 6119.0 7493.0],[20.0],[14.0 30.0 56.0 59.0 79.0],False,False
[1190.0],[1899.0 2023.0 4804.0 6097.0],[20.0],[21.0 25.0 31.0 61.0],True,False
[1191.0],[483.0 6006.0 9714.0],[20.0],[12.0 45.0 99.0],False,False
[1192.0],[9824.0 10249.0],[20.0],[17.0 27.0],True,False
[1193.0],[2630.0 3280.0 3374.0 3376.0 4510.0 8389.0],[20.0],[2.0 16.0 19.0 30.0 33.0],False,False
[1194.0],[293.0 473.0 475.0 4762.0],[20.0],[33.0 38.0 57.0 91.0],False,False
[1195.0],[1084.0 7161.0 8130.0 8687.0 10380.0 10441.0 11123.0],[20.0],[7.0 10.0 11.0 17.0 19.0 47.0],False,False
[1196.0],[763.0 1386.0 1600.0 4489.0 5558.0 5762.0 6616.0 6697.0 8996.0 9007.0],[20.0],[6.0 8.0 10.0 13.0 16.0 17.0 24.0 35.0 44.0],False,False
[1197.0],[321.0 395.0 4804.0 10339.0],[20.0],[14.0 57.0 59.0 61.0],False,False
[1198.0],[1909.0 5916.0 9476.0],[20.0],[31.0 33.0 55.0],True,False
[1199.0],[941.0 2634.0 3580.0 3990.0 4142.0 6343.0 9624.0 11244.0 12041.0],[20.0],[3.0 5.0 9.0 11.0 26.0 35.0 37.0 47.0],False,False
[1200.0],[523.0],[20.0],[39.0],True,False
[1201.0],[254.0 2239.0 2440.0],[20.0],[39.0 68.0 87.0],False,False
[1202.0],"[1250.0 2916.0 2985.0 7297.0 7298.0 7817.0 7833.0 8041.0 8293.0 8716.0
 9150.0 11240.0 11429.0 11495.0]",[20.0],[2.0 3.0 5.0 7.0 8.0 13.0 14.0 21.0 22.0 37.0 54.0],False,False
[1203.0],[55.0 4255.0 4680.0 4955.0 5436.0],[20.0],[24.0 33.0 62.0 63.0 83.0],True,False
[1204.0],[3054.0 3598.0 7511.0],[20.0],[22.0 24.0 65.0],True,False
[1205.0],[2563.0 3455.0 11654.0],[20.0],[22.0 38.0 43.0],True,False
[1206.0],[2704.0 5217.0 11758.0 12043.0],[20.0],[2.0 10.0 52.0 86.0],False,False
[1207.0],[7008.0],[20.0],[26.0],True,False
[1208.0],[858.0 10605.0 11509.0],[20.0],[14.0 17.0 76.0],True,False
[1209.0],[393.0],[20.0],[85.0],True,False
[1210.0],[1792.0 2120.0 2283.0 3381.0 3989.0 9390.0],[20.0],[30.0 31.0 36.0 38.0 43.0 49.0],True,False
[1211.0],[332.0],[19.0],[57.0],True,False
[1212.0],[415.0],[19.0],[46.0],True,False
[1213.0],[495.0 2779.0],[19.0],[32.0 38.0],True,False
[1214.0],[557.0],[19.0],[33.0],True,False
[1215.0],[602.0 639.0 658.0 3800.0],[19.0],[16.0 34.0 37.0 70.0],True,False
[1216.0],[471.0 505.0 2184.0 2702.0 2761.0 3353.0],[19.0],[20.0 36.0 37.0 42.0 51.0],False,False
[1217.0],[673.0 691.0 2514.0 3809.0],[19.0],[15.0 44.0 81.0 94.0],False,False
[1218.0],[1268.0 1269.0],[19.0],[26.0],False,False
[1219.0],[1095.0 1120.0 1194.0 1331.0 2495.0],[19.0],[5.0 10.0 16.0 18.0 20.0],False,False
[1220.0],[770.0 789.0 852.0 853.0 865.0 932.0 1906.0 2586.0 3355.0 3956.0],[19.0],[1.0 2.0 9.0 13.0 16.0 18.0 22.0],False,False
[1221.0],[839.0],[19.0],[44.0],False,False
[1222.0],[359.0 1903.0 2790.0],[19.0],[14.0 22.0 31.0],False,False
[1223.0],[953.0 2179.0 3229.0 3235.0 4375.0],[19.0],[21.0 25.0 43.0 53.0 54.0],False,False
[1224.0],[289.0 1667.0 3890.0 4506.0],[19.0],[2.0 5.0 7.0 26.0],False,False
[1225.0],[289.0 2896.0 3890.0 4415.0 4506.0],[19.0],[4.0 5.0 7.0 10.0 26.0],True,False
[1226.0],"[1026.0 1169.0 1883.0 2322.0 3191.0 3433.0 3594.0 3711.0 3831.0 4355.0
 5291.0]",[19.0],[4.0 11.0 13.0 22.0 28.0 30.0 33.0 35.0 48.0 50.0],True,False
[1227.0],[910.0],[19.0],[63.0],True,False
[1228.0],[688.0 859.0 1690.0 1732.0 1733.0 3461.0],[19.0],[20.0 25.0 40.0 44.0 46.0 68.0],False,False
[1229.0],[505.0 2489.0 3351.0 3352.0 3353.0 3891.0 5536.0],[19.0],[14.0 25.0 30.0 36.0 43.0 50.0 51.0],False,False
[1230.0],[570.0 652.0 815.0 890.0 968.0 1894.0 3807.0 5188.0],[19.0],[9.0 15.0 22.0 24.0 27.0 35.0 41.0],False,False
[1231.0],[851.0 944.0 3094.0 3458.0 3459.0 5043.0],[19.0],[11.0 13.0 27.0 28.0 39.0],False,False
[1232.0],[782.0 795.0 2277.0],[19.0],[44.0 56.0 81.0],True,False
[1233.0],[851.0 921.0 944.0 3094.0 3096.0 3459.0 3850.0 4667.0],[19.0],[11.0 13.0 14.0 20.0 27.0 39.0 42.0],False,False
[1234.0],[321.0 3568.0 4804.0],[19.0],[59.0 61.0 73.0],True,False
[1235.0],[1088.0 1118.0 1211.0 3381.0 6131.0],[19.0],[9.0 24.0 34.0 43.0 68.0],False,False
[1236.0],[1197.0 1972.0 3750.0 4393.0 5579.0 5706.0],[19.0],[8.0 9.0 10.0 13.0 35.0],False,False
[1237.0],[496.0 653.0 3623.0 6870.0],[19.0],[12.0 48.0 51.0 60.0],False,False
[1238.0],[1100.0 1101.0 1296.0 1314.0 3362.0 4833.0 6694.0],[19.0],[7.0 20.0 21.0 24.0 43.0 53.0 54.0],False,False
[1239.0],[562.0 796.0 845.0 920.0 2122.0 4348.0],[19.0],[39.0 42.0 46.0 47.0 49.0 67.0],False,False
[1240.0],[740.0 858.0 4886.0],[19.0],[18.0 69.0 76.0],True,False
[1241.0],[2179.0 3235.0],[19.0],[21.0 54.0],False,False
[1242.0],[413.0],[19.0],[47.0],True,False
[1243.0],[222.0 4174.0 6052.0],[19.0],[39.0 46.0 48.0],True,False
[1244.0],[1092.0 1870.0 2448.0 2530.0 4101.0 4109.0 5308.0 5373.0],[19.0],[15.0 16.0 20.0 21.0 23.0 42.0],False,False
[1245.0],[1908.0 5916.0],[19.0],[33.0 62.0],False,False
[1246.0],[1029.0 1048.0 1132.0 1350.0 2425.0 2928.0 4963.0],[19.0],[8.0 13.0 24.0 41.0 53.0 70.0],False,False
[1247.0],[688.0 1732.0 1733.0 3103.0 3461.0 3477.0],[19.0],[20.0 22.0 29.0 44.0 46.0 68.0],True,False
[1248.0],[534.0],[19.0],[39.0],True,False
[1249.0],[640.0],[19.0],[36.0],True,False
[1250.0],[5916.0 6684.0],[19.0],[24.0 33.0],True,False
[1251.0],[1599.0 4838.0 5381.0 6234.0],[19.0],[10.0 17.0 33.0 50.0],True,False
[1252.0],[703.0 2703.0 2916.0],[19.0],[29.0 54.0 86.0],False,False
[1253.0],[312.0 2920.0 2999.0 7780.0],[19.0],[37.0 44.0 46.0 54.0],False,False
[1254.0],[152.0 174.0 1687.0 2097.0 3931.0],[19.0],[16.0 19.0 25.0 30.0 48.0],True,False
[1255.0],[4064.0 4065.0 5172.0 7294.0 7832.0 9991.0],[19.0],[3.0 10.0 11.0 13.0 34.0],False,False
[1256.0],[466.0 490.0 1538.0 9043.0],[19.0],[18.0 29.0 33.0 59.0],True,False
[1257.0],[292.0],[19.0],[70.0],True,False
[1258.0],[127.0 160.0 1718.0 3198.0],[19.0],[32.0 55.0 61.0 67.0],False,False
[1259.0],[471.0 543.0 3891.0 5215.0 7508.0 8573.0 9472.0 10136.0],[19.0],[3.0 7.0 12.0 18.0 25.0 28.0 37.0 46.0],False,False
[1260.0],[836.0 2035.0 3380.0 7367.0 8389.0 10667.0 10668.0],[19.0],[3.0 4.0 10.0 16.0 27.0 44.0],False,False
[1261.0],[864.0 4432.0 8729.0],[19.0],[11.0 17.0 66.0],False,False
[1262.0],[3565.0],[19.0],[42.0],True,False
[1263.0],[581.0 721.0 788.0 6414.0 7357.0],[19.0],[9.0 17.0 28.0 44.0 48.0],False,False
[1264.0],[106.0 9034.0],[19.0],[20.0 72.0],True,False
[1265.0],"[971.0 1102.0 1570.0 2140.0 3957.0 3968.0 4741.0 5457.0 6485.0 9482.0
 11042.0 11048.0]",[19.0],[4.0 6.0 7.0 8.0 14.0 18.0 21.0 25.0 31.0 35.0],True,False
[1266.0],[642.0 895.0 2534.0 5906.0 8862.0 9839.0 10117.0],[19.0],[1.0 3.0 9.0 15.0 24.0 40.0 47.0],False,False
[1267.0],[2118.0 8696.0 9620.0],[19.0],[7.0 10.0 24.0],False,False
[1268.0],[586.0 6752.0],[19.0],[31.0 55.0],True,False
[1269.0],[2901.0 5553.0 6198.0 9877.0 9997.0],[19.0],[10.0 18.0 19.0 29.0 43.0],False,False
[1270.0],[2414.0],[19.0],[89.0],False,False
[1271.0],[294.0 313.0 1913.0 5316.0 7094.0 11503.0],[19.0],[3.0 17.0 34.0 37.0 39.0 78.0],False,False
[1272.0],[7158.0 8581.0 10648.0 10654.0],[19.0],[8.0 18.0 21.0],True,False
[1273.0],"[733.0 1066.0 3425.0 3689.0 4689.0 5461.0 5546.0 6406.0 7808.0 11143.0
 11251.0 12033.0 12095.0 12344.0]",[19.0],[1.0 2.0 3.0 5.0 7.0 10.0 11.0 12.0 13.0 14.0 19.0 28.0],False,False
[1274.0],[7381.0 7495.0 10343.0],[19.0],[14.0 27.0 31.0],False,False
[1275.0],[619.0 795.0 959.0],[19.0],[37.0 63.0 81.0],False,False
[1276.0],"[4065.0 7155.0 7823.0 8041.0 9495.0 9991.0 10040.0 10508.0 11230.0 11495.0
 12280.0]",[19.0],[3.0 4.0 5.0 9.0 12.0 20.0 21.0 23.0 34.0],False,False
[1277.0],[625.0 920.0 4348.0 7853.0 9709.0],[19.0],[25.0 27.0 47.0 50.0 67.0],False,False
[1278.0],[3958.0 3960.0 7338.0 8612.0],[19.0],[8.0 10.0 19.0],True,False
[1279.0],[54.0 246.0 3815.0 8989.0 11760.0],[19.0],[12.0 24.0 38.0 71.0 94.0],True,False
[1280.0],[1823.0 7836.0 8071.0 8699.0 9725.0],[19.0],[8.0 9.0 11.0 14.0 36.0],False,False
[1281.0],[183.0 2287.0 3932.0 4560.0 11422.0],[19.0],[12.0 24.0 44.0 52.0 65.0],True,False
[1282.0],[4016.0 6490.0 6985.0 10904.0],[19.0],[11.0 16.0 24.0 31.0],False,False
[1283.0],[3678.0],[19.0],[63.0],True,False
[1284.0],[474.0 3305.0 5437.0 6124.0 7092.0 7506.0 7780.0],[19.0],[7.0 29.0 31.0 38.0 44.0 48.0 61.0],False,False
[1285.0],[1082.0 1097.0 1173.0],[18.0],[7.0 37.0 43.0],False,False
[1286.0],[213.0 275.0 297.0 1718.0],[18.0],[25.0 31.0 61.0 66.0],True,False
[1287.0],[849.0],[18.0],[63.0],False,False
[1289.0],[1375.0 1382.0 1484.0 2671.0 3621.0],[18.0],[13.0 23.0 26.0 32.0 42.0],False,False
[1290.0],[308.0],[18.0],[80.0],True,False
[1291.0],[844.0 860.0 1841.0 1850.0 3041.0 3042.0 3415.0 3698.0],[18.0],[4.0 5.0 22.0 23.0 28.0 30.0 34.0],False,False
[1292.0],[239.0 286.0 2121.0],[18.0],[23.0 25.0 29.0],True,False
[1293.0],[514.0 520.0 535.0],[18.0],[25.0 48.0 63.0],True,False
[1294.0],[1796.0 1888.0 1889.0 2040.0],[18.0],[12.0 16.0 26.0 32.0],True,False
[1295.0],[928.0 986.0 1021.0 1793.0],[18.0],[15.0 16.0 38.0],True,False
[1296.0],[543.0 660.0 716.0 2550.0],[18.0],[14.0 28.0 42.0 53.0],False,False
[1297.0],[1320.0 1461.0],[18.0],[28.0 32.0],False,False
[1298.0],[1399.0 1747.0 3165.0],[18.0],[10.0 12.0 36.0],False,False
[1299.0],[215.0 1725.0],[18.0],[32.0 63.0],True,False
[1300.0],[807.0],[18.0],[38.0],True,False
[1301.0],[1345.0 1855.0 2793.0],[18.0],[6.0 21.0 53.0],True,False
[1302.0],[2787.0],[18.0],[64.0],True,False
[1303.0],[853.0 865.0 932.0 1846.0 2586.0 2694.0 3181.0 3355.0 3956.0],[18.0],[3.0 9.0 13.0 16.0 18.0 22.0 32.0],False,False
[1304.0],[2778.0],[18.0],[32.0],False,False
[1305.0],[239.0 286.0 4804.0],[18.0],[23.0 29.0 61.0],False,False
[1306.0],[632.0 2659.0],[18.0],[43.0 52.0],True,False
[1307.0],[1498.0 2869.0],[18.0],[29.0 56.0],False,False
