ID (CME),Track Length (CME),Track Coverage,Missing Time Points,Dino Data
3826.0,37.0,3,"[51.0, 52.0, 54.0, 56.0, 57.0, 58.0, 59.0, 60.0]","1530.0,1,20.88391556670349;2631.0,3,2.2370889966427274;1131.0,4,4.39913429826824;3946.0,5,2.4721411377386344;2631.0,6,7.267579516978103;3373.0,7,6.060426362336253;7845.0,8,5.210736374237361;1384.0,10,7.531288953099324;4140.0,11,3.0337246551557446"
3827.0,4.0,11,[],"5420.0,1,2.901453784295048;314.0,2,2.248981535673322;4166.0,3,2.988958637976788;314.0,8,3.138144760985338;4166.0,9,2.560398307002237"
3828.0,44.0,8,"[52.0, 53.0, 58.0]","2514.0,1,7.4648533857806045;691.0,7,10.301280668591623;2514.0,8,2.459102837235597"
3829.0,15.0,10,[59.0],"6063.0,1,1.804220895705401;5465.0,5,1.4981617158037217;5543.0,7,2.1737577433559685;1112.0,9,2.224785279639414;6205.0,10,3.0636511739099865"
3830.0,27.0,0,"[52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0]","3807.0,1,28.087785448064466;1027.0,2,13.970550253264904;3807.0,3,25.3769962698602;7787.0,4,21.676078924704075;7786.0,5,22.473465245771514;1027.0,6,14.30254316810212;7786.0,10,9.185095305771227"
3831.0,55.0,0,"[53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0]","141.0,1,42.23493184141898;7186.0,6,41.24924254702017;8858.0,7,31.34088474882009;141.0,8,41.51911972374556;8858.0,9,30.231220028690924;572.0,10,38.68822600356467;141.0,11,39.16851857184752"
3832.0,38.0,4,"[53.0, 54.0, 55.0, 57.0, 58.0, 62.0, 63.0]","4708.0,1,18.110033932433577;7625.0,2,3.5047811478430324;4708.0,3,17.20393598465479;7625.0,4,2.5610014725876256;1610.0,6,9.175959470186172;7625.0,7,2.707411324438873;4708.0,10,11.352042765885807;7625.0,11,3.537601979703231"
3833.0,44.0,4,"[53.0, 54.0, 55.0, 56.0, 57.0, 62.0, 63.0]","2035.0,1,9.106224728601882;1211.0,3,14.381553697921513;836.0,4,6.667556924004162;1211.0,5,15.145996888742564;8389.0,6,1.8245995406389972;2035.0,10,8.123381284785292"
3834.0,28.0,8,"[53.0, 54.0, 55.0]","4578.0,1,4.106422633462845;5214.0,9,2.150335251216684"
3835.0,16.0,11,[],"835.0,1,2.218419048827402;1530.0,2,2.172621304806709"
3836.0,9.0,10,[65.0],"6313.0,1,2.978752545949425;6623.0,2,2.4786006619864547;6313.0,3,2.9311317825031127;7562.0,4,1.7747193201742737;6183.0,5,1.3538256530661987;6313.0,6,1.1367256438120383;5610.0,7,1.4052931129127184;7562.0,8,1.890392149211404"
3837.0,52.0,0,"[55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0]","256.0,1,37.44126469869305;7280.0,2,28.628935202776997;256.0,8,37.12648854794606;7280.0,9,28.332836431884747"
3838.0,41.0,9,"[56.0, 57.0]","4888.0,1,4.183591097143704;8440.0,3,3.334435172169338"
3839.0,29.0,4,"[56.0, 58.0, 60.0, 62.0, 64.0, 65.0, 66.0]","3802.0,1,12.05772398317773;8150.0,2,2.0946022625713776;8146.0,3,15.52076886586807;8150.0,4,0.7209580485777479;7022.0,5,15.008859190954498;8150.0,6,1.4586737425445924;3623.0,7,18.41902758210922;8150.0,8,2.027115063680437;2122.0,9,12.019796766888383"
3840.0,35.0,3,"[56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 66.0]","2602.0,1,13.436795182892388;816.0,6,13.8577450606387;6596.0,8,1.568290720147211;632.0,11,24.922497379975784"
3841.0,38.0,7,"[64.0, 65.0, 66.0, 67.0]","732.0,1,2.06135539022267;2278.0,4,1.860685106630331;2925.0,8,15.972334855070512"
3842.0,64.0,0,"[58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0]","51.0,1,8.844721575598841;75.0,9,12.088084389696489"
3843.0,18.0,10,[63.0],"6478.0,1,3.210797353518915;6595.0,10,3.4015269104853307"
3844.0,39.0,5,"[60.0, 62.0, 65.0, 66.0, 67.0, 69.0]","1437.0,1,2.85543092137156;2538.0,2,17.989914612871317;1437.0,3,1.933322096108155;2538.0,4,13.61074034965128;1437.0,5,2.1264883006967685;2538.0,7,12.530417881287956;1437.0,9,5.768772150607515;8415.0,11,4.146819772741527"
3845.0,73.0,9,"[68.0, 69.0]","278.0,1,2.426338450468952;6762.0,3,2.671249693144541;278.0,4,1.9745728599127716;6601.0,10,7.447631070608702;278.0,11,3.7153458433065976"
3846.0,5.0,4,"[60.0, 62.0, 63.0, 66.0, 68.0, 69.0, 70.0]","8575.0,1,11.090893881040436;9202.0,2,2.5433060649477697;3036.0,3,14.63829143840569;9202.0,4,3.681453660240741;2534.0,7,14.895703052394806;9202.0,8,2.7146004778788293;9867.0,9,17.835821018327135;8859.0,10,10.630324361032244;5300.0,11,24.208915240987185"
3848.0,21.0,10,[63.0],"708.0,1,3.044978191334087"
3849.0,23.0,11,[],"8432.0,1,1.3198705899780483;1719.0,4,1.2896309832758424;8432.0,6,1.436624707613302;1719.0,8,2.0187793984346167"
3850.0,17.0,9,"[62.0, 63.0]","6754.0,1,7.789792837188175;1728.0,2,3.641548141924815"
3851.0,23.0,11,[],"2989.0,1,2.3482568563445136"
3852.0,19.0,1,"[62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 72.0]","1897.0,1,18.21462715519864;782.0,4,18.92002820952509;1897.0,5,16.39123899844365;7366.0,6,16.27909703282095;1897.0,7,19.868253537895583;1331.0,8,15.323797023123738;1897.0,9,16.936194042219174;1331.0,10,2.170770722853959"
3853.0,32.0,0,"[63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0]","1131.0,1,14.766166384207514;1315.0,3,15.395116962300104;3381.0,5,25.13279003214924;8391.0,6,28.42644814041493;3381.0,7,25.47504038969124;3953.0,9,15.875234883056043;3381.0,11,31.39115216435675"
3854.0,23.0,0,"[63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0]","3349.0,1,23.39223627685261;2122.0,3,23.98957101235192;7496.0,5,13.23855590423198;10353.0,7,10.051334905220298;3349.0,8,20.34950879962466;7496.0,9,16.56048235486983;2122.0,10,27.165370841321145"
3855.0,45.0,1,"[63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 72.0, 73.0]","1691.0,1,19.65403375831052;7859.0,2,18.91273273706895;232.0,3,18.754118600313475;7859.0,5,18.21826254328596;232.0,7,17.231863452516592;1939.0,8,18.057410920367168;10931.0,9,1.464933721557492;7859.0,10,16.106233564769244"
3856.0,23.0,0,"[63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0]","3349.0,1,16.56691906155458;845.0,3,24.724350404333304;3349.0,6,19.48223638529662;845.0,9,21.84467535191576;7357.0,11,23.729582103323622"
3857.0,8.0,5,"[64.0, 65.0, 70.0, 72.0, 73.0, 74.0]","5753.0,1,10.067900410939515;9740.0,3,2.074945988116302;7165.0,7,11.870522214620436;9740.0,8,1.829516333734128;7165.0,9,13.007863955073455;9182.0,11,10.35106259429438"
3858.0,6.0,11,[],"8361.0,1,2.730711371144874;5546.0,4,1.521453482726326;5642.0,8,2.4012207579063314;3958.0,10,2.785886263310132"
3859.0,51.0,1,"[64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 72.0, 73.0, 74.0]","376.0,1,23.59180540115413;9983.0,6,24.375482731992467;10641.0,8,1.4607822316173544;495.0,9,24.28675460430568;376.0,10,22.932002829302764;5914.0,11,25.949618445358688"
3860.0,5.0,0,"[64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0]","8292.0,1,49.99228393893802;3352.0,2,25.326847992216404;2761.0,5,19.056740125759063;3352.0,7,24.62010402340433;2761.0,8,18.752191693660777;9472.0,10,24.049105784504807;3352.0,11,15.635764779130549"
3861.0,29.0,2,"[65.0, 66.0, 67.0, 68.0, 70.0, 72.0, 73.0, 74.0, 75.0]","4428.0,1,27.92802315084083;2271.0,4,20.476311846103968;6685.0,5,2.8272506431160345;4428.0,6,29.48219581986056;6685.0,7,2.423584866865597;1115.0,8,41.269049543974205;4079.0,9,63.81051208183647;8576.0,10,28.6816527716326"
3862.0,44.0,0,"[65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0]","3470.0,1,4.5092348132631095;8746.0,2,11.754880667526963;3470.0,3,5.876148602535179;300.0,6,13.646657445763047;3470.0,7,3.788703014691962;300.0,8,12.52530602343928;8728.0,11,23.67900450286289"
3863.0,47.0,9,"[66.0, 67.0]","5913.0,1,14.886044612323971;538.0,3,1.979215486070168"
3864.0,56.0,2,"[66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 76.0]","782.0,1,28.990199939798213;942.0,2,24.3917878026376;1897.0,5,29.12725410463027;1926.0,6,27.05285498568126;782.0,7,29.425579958114668;1926.0,8,27.3353048083042;6596.0,9,1.8644976542758065;1926.0,11,28.09453336109134"
3865.0,17.0,9,"[66.0, 75.0]","8996.0,1,3.830735063143896;9620.0,2,1.412278768126208;6487.0,3,3.0826260250150117;6129.0,4,1.5395101271833305;8996.0,6,2.6750602322377723;7363.0,7,3.457927874161028;6616.0,8,3.204029625424862;7181.0,9,2.454319989324901;8996.0,10,4.964871955740598;6487.0,11,1.7100989822813977"
3866.0,18.0,2,"[67.0, 69.0, 70.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0]","4686.0,1,18.88685894853351;10017.0,2,0.8799768946967271;10424.0,3,20.374509478247568;4539.0,5,1.977965477959578;9224.0,6,19.059456963324;6404.0,7,15.61663763586129;2821.0,11,19.222025181983252"
3867.0,9.0,9,"[67.0, 77.0]","9383.0,1,3.907570276194601;7368.0,2,2.241557033068774;9383.0,3,1.7744961701846538;10012.0,4,2.7825672264475734;7359.0,10,1.8941165706735037;1094.0,11,10.656527595675811"
3868.0,31.0,1,"[67.0, 68.0, 69.0, 70.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0]","1089.0,1,4.84174063622778;9868.0,3,5.442183824578178;1089.0,5,3.3195430824738588;9868.0,6,6.933746366496246;1089.0,9,3.6481943134652735;9868.0,10,6.036168966579744;1193.0,11,8.91391669636306"
3869.0,51.0,9,"[75.0, 76.0]","376.0,1,1.5687879388292212"
3870.0,28.0,0,"[68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0]","543.0,1,28.873597461669004;9472.0,2,20.200581779300315;3351.0,3,27.563540400738116;2761.0,4,29.862202631015013;3351.0,6,32.532469451946774;2761.0,8,31.362004603845048;530.0,9,31.90258493841681;3713.0,10,30.145078174053143"
3871.0,7.0,7,"[73.0, 77.0, 78.0, 79.0]","10338.0,1,2.086119689021983;10337.0,2,1.099237035091165;10338.0,5,5.165533295149646;10337.0,6,1.6304423857345622;2408.0,9,10.304861571205889"
3872.0,3.0,3,"[69.0, 70.0, 72.0, 73.0, 76.0, 77.0, 78.0, 79.0]","9974.0,1,5.1187624082096335;9962.0,2,4.700974665726208;1401.0,3,2.097141900420714;7252.0,6,3.076881894028411;9411.0,10,6.108433904185248;7252.0,11,3.87301931077034"
3873.0,17.0,6,"[70.0, 75.0, 76.0, 77.0, 79.0]","9474.0,1,3.001407335871784;8567.0,2,3.6963449887287263;9474.0,3,1.6859691162651942;10922.0,5,2.68633312038924;11053.0,6,2.537029506733381;8567.0,7,3.687664164210149"
3874.0,31.0,4,"[70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0]","6132.0,1,6.659008861309638;942.0,8,1.579529716592899"
3875.0,41.0,9,"[70.0, 74.0]","4963.0,1,6.95284208311965;8392.0,2,3.3197763524219197"
3876.0,27.0,8,"[75.0, 76.0, 80.0]","6237.0,1,3.3889480463560013;9003.0,7,3.533271071401092;11487.0,8,3.414334049108231"
3877.0,13.0,7,"[72.0, 73.0, 77.0, 80.0]","6595.0,1,2.8142596443746943;5846.0,2,2.1312151376620765;513.0,4,17.19314814658735;5846.0,5,2.273240877337912;2450.0,11,14.303574547056394"
3878.0,18.0,0,"[70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0]","2980.0,1,20.236425657909543;2550.0,7,19.75871815896456;2916.0,8,24.204031981510774"
3879.0,7.0,5,"[70.0, 71.0, 72.0, 73.0, 74.0, 75.0]","9990.0,1,17.85472196345742;10642.0,2,13.822684222993749;9988.0,4,40.62151405730221;8573.0,5,10.114240337491928;10630.0,6,47.54530916252965;8573.0,7,2.28146924487271;11347.0,8,2.317456496260728"
3880.0,65.0,0,"[70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0]","1332.0,1,8.344426786065053;8408.0,2,5.234734639969839;1465.0,3,25.15608602289512;8408.0,4,8.276495119723062;1332.0,8,5.709407953544765;8408.0,9,8.408657141993604;1332.0,10,6.538004896396147"
3881.0,23.0,10,[73.0],"4505.0,1,2.4322285094127025;3913.0,5,0.9396724050693944"
3882.0,20.0,4,"[72.0, 73.0, 74.0, 75.0, 76.0, 81.0, 82.0]","2761.0,1,22.01937998631379;596.0,2,34.37674431992215;2761.0,3,22.060195869123657;3713.0,6,1.6260271952756442;596.0,10,38.55001681524146"
3883.0,2.0,0,"[72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0]","10643.0,1,17.37895303794437;7833.0,2,61.57809125471886;7817.0,3,13.048844431488934;5059.0,4,45.99310900124932;7298.0,5,42.10872304830819;11429.0,6,23.447094054855175;7833.0,7,58.75244678275023;2985.0,8,40.94978798635746;7298.0,9,42.82816075208575;10363.0,10,47.67124297723551;11495.0,11,62.72836699973704"
3884.0,44.0,4,"[76.0, 77.0, 78.0, 79.0, 80.0, 82.0, 83.0]","839.0,1,3.266113771384134;2568.0,4,8.330210772229952;11573.0,5,5.324250864825938;9322.0,6,8.872381235353675;7492.0,7,6.738848456229401;7537.0,8,4.790529534592167;9062.0,9,3.4984049867903573;3850.0,10,16.2113201706493;9062.0,11,4.013071848995481"
3885.0,19.0,8,"[75.0, 78.0, 83.0]","5546.0,1,2.1226499071915343;9739.0,3,5.22560433347187;10703.0,6,3.851855665117817;1170.0,8,1.4607112863601668;1256.0,9,2.107441513541969;2284.0,10,2.5839338843514703;1256.0,11,4.260172584238818"
3886.0,8.0,0,"[73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0]","8856.0,1,29.070094173756587;3809.0,2,27.55791133544093;3387.0,5,12.848735895627996;3809.0,6,28.275628344554978;726.0,7,26.40561660402197;3809.0,8,27.60224960157822;726.0,9,27.21408094653209;3809.0,10,27.393967197326464"
3887.0,3.0,5,"[73.0, 74.0, 75.0, 76.0, 77.0, 83.0]","10058.0,1,5.860470929877233;2220.0,2,5.265049572086232;8686.0,3,5.01438385629471;2599.0,4,4.131539197334193;11846.0,11,15.06162196728643"
3888.0,30.0,5,"[76.0, 78.0, 79.0, 81.0, 82.0, 84.0]","4308.0,1,2.131243641656239;7810.0,4,2.0090477530412034;9852.0,6,11.240620701882952;4078.0,7,3.1195255364397823;1796.0,8,5.639343735090089;10073.0,9,7.65769136516344;1866.0,10,2.666669735925318;1796.0,11,4.2378200968894335"
3889.0,7.0,0,"[74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0]","8573.0,1,16.50186026557456;5973.0,2,41.29735198501504;8573.0,3,12.137864919140442;6683.0,4,8.110245208864596;10642.0,7,6.919295600322723;6683.0,9,6.221314544505636;10642.0,10,6.356733721359172"
3890.0,20.0,1,"[75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 85.0]","6660.0,1,7.647493398310285;9706.0,2,4.643481297549905;3637.0,3,7.527033925671907;11283.0,4,5.0859221336843055;6146.0,5,6.909514170721358;11811.0,7,4.88561906114262;3148.0,8,6.199292475218408;11284.0,9,6.1393321581452085;5679.0,10,1.4299542414357294;11509.0,11,7.105131161730982"
3891.0,13.0,8,"[75.0, 79.0, 80.0]","8885.0,1,3.543813924262383;3281.0,5,8.654552243501689;2033.0,6,3.7131601278425976;6344.0,8,3.233488932731972;9622.0,10,1.343678475566213"
3892.0,23.0,2,"[76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0]","6626.0,1,5.302164935948343;7271.0,7,4.861725184764766;7273.0,10,1.950649224668564"
3893.0,47.0,0,"[76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0]","642.0,1,14.2331667647504;8322.0,4,14.840233809428272;642.0,5,15.493524536921822;8323.0,11,23.80110666193695"
3894.0,33.0,5,"[77.0, 78.0, 79.0, 80.0, 81.0, 82.0]","6872.0,1,11.027624508809712;10128.0,2,17.753696628080863;248.0,3,18.18457506929045;6872.0,4,11.070630597124978;248.0,6,20.31994338614248;370.0,7,2.141769906899438"
3895.0,47.0,9,"[77.0, 78.0]","7097.0,1,11.743732139400985;5587.0,3,1.843873617910156"
3896.0,3.0,0,"[77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","11116.0,1,32.29787582062946;1104.0,3,32.91447897542511;1105.0,4,26.564597701250825;1104.0,6,34.73280418954678;6132.0,7,31.23710993165658;1104.0,8,34.54672895865108;5379.0,9,27.4118301734288;1104.0,11,32.780417254894765"
3897.0,2.0,0,"[77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","11436.0,1,50.9855518258869;9480.0,3,50.613456834547485;2938.0,7,50.24055865873109;5546.0,8,54.44984292513247;8360.0,9,56.543480569753605;9739.0,10,55.969649275522535;674.0,11,56.298269538487645"
3898.0,41.0,0,"[77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","3008.0,1,12.628987005120418;909.0,2,12.453299454863345;5311.0,6,17.883335400510614;3008.0,7,14.00949942784895;6871.0,11,13.469075465004972"
3899.0,8.0,7,"[77.0, 82.0, 86.0, 87.0]","11029.0,1,5.301767247735087;10380.0,2,3.2337801778654893;11123.0,4,1.0036483710069923;10441.0,6,4.094083258464081;10380.0,7,1.156484603269749;1084.0,10,10.216805692935557;10380.0,11,3.9164362787457625"
3900.0,29.0,0,"[78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","4428.0,1,17.67882167948981;1464.0,11,34.11569517926459"
3901.0,28.0,0,"[78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","3569.0,1,15.547032509382474;183.0,2,9.736058900600211;3932.0,4,5.640546415538505;1932.0,5,19.833142360660307;3932.0,6,5.150783524260729;183.0,8,8.50172206513856;3932.0,9,6.24573641020367;248.0,11,17.868992240845483"
3902.0,24.0,3,"[78.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0]","3017.0,1,12.1625426667001;10066.0,2,2.0257547636621323;4519.0,5,15.628485231397192;1285.0,6,29.446847508923582;3273.0,7,33.16685193558323;8681.0,10,10.170719583987156;3273.0,11,32.70728653677496"
3903.0,25.0,1,"[79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 86.0, 87.0, 88.0, 89.0]","10141.0,1,10.51061236066674;3809.0,5,11.947037728139964;10141.0,7,2.776053037047403;3809.0,8,11.008220771002208;10141.0,9,11.187767604531112"
3904.0,10.0,0,"[79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0]","8387.0,1,24.968190869492293;9006.0,2,26.56492280523181;11124.0,4,51.18827604031999;11244.0,5,52.67998920666017;12006.0,6,52.713649793313465;4964.0,7,53.21678997080903;12006.0,8,58.21692384564303;7839.0,9,59.69075615867588;8699.0,10,61.091067273627615;12146.0,11,50.07308242094471"
3905.0,19.0,5,"[82.0, 83.0, 86.0, 87.0, 88.0, 89.0]","7834.0,1,2.0912502274036733;11240.0,2,1.4454042940990743;11230.0,4,27.592546807116232;11240.0,5,4.039269925259231;8716.0,8,23.85326075308992;11230.0,10,29.40939812938205;8716.0,11,23.83941581987486"
3906.0,23.0,0,"[81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0]","538.0,1,32.688892339198354;9877.0,2,33.779185311219415;538.0,3,31.071488947154677;736.0,4,33.424553879676544;11504.0,5,35.12659442580544;920.0,6,37.02381630909756;4348.0,8,39.704384594960366;920.0,9,32.23454768988738"
3907.0,65.0,0,"[81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0]","794.0,1,25.17221700506682"
3908.0,25.0,3,"[82.0, 83.0, 86.0, 88.0, 89.0, 90.0, 91.0, 92.0]","4350.0,1,15.27500535548186;10673.0,3,1.8248457957044384;4350.0,5,15.554761811847236;10673.0,6,2.100473964942171;4350.0,7,18.303371979266608;5184.0,9,17.34551726379179;10672.0,10,14.676476715322352;1325.0,11,19.590699900206143"
3909.0,51.0,0,"[82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0]","579.0,1,12.791754925392404;698.0,3,9.90384917582732;2518.0,6,18.66206061367888;579.0,8,15.26998987129841;2518.0,9,17.786211706808178;5988.0,10,29.780253343798147;634.0,11,22.181567283904915"
3910.0,99.0,0,"[83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0]","1443.0,1,21.31004806156242;2272.0,2,22.965381568219136;4963.0,3,16.283656799561324;2272.0,4,23.86679383448893;8392.0,5,24.165821862618277;2272.0,7,22.253308278736885;8392.0,8,20.30954828482657;10676.0,9,18.00840198728083;8392.0,10,16.75798724605076"
