ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (CME).1,FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
4103.0,39,4260.0,518.08,223.35,96.226,509.9978,239.999,103.511734,39.0,31.0,31.0,43.272,281.2,10.0,5.0,19.88952180819733,,
4103.0,40,2255.0,519.74,222.17,95.925,513.26196,212.71735,109.292465,40.0,31.0,31.0,41.83,271.0,10.0,41.0,17.60700754785788,,
4104.0,31,2002.0,415.0,63.745,94.56,408.44632,92.46304,92.78441,31.0,31.0,31.0,29.883,262.8,10.0,33.0,29.50981638086046,,
4104.0,32,2550.0,415.58,63.483,94.397,405.44556,93.13838,90.492966,32.0,31.0,31.0,13.551,269.0,10.0,42.0,31.581480626011757,,
4104.0,33,2550.0,416.17,63.221,94.235,403.01746,92.15427,88.57268,33.0,31.0,31.0,29.061,290.0,10.0,42.0,32.28289468320491,,
4104.0,34,2550.0,416.85,62.585,94.899,402.93518,93.0074,88.62032,34.0,31.0,31.0,30.655,268.5,10.0,42.0,34.03772113310174,,
4104.0,35,2550.0,416.38,63.511,94.783,401.999,93.99993,88.34229,35.0,31.0,31.0,40.002,267.0,10.0,42.0,34.32012177788709,,
4104.0,36,2550.0,414.42,63.903,94.723,397.9921,93.99814,85.99829,36.0,31.0,31.0,40.532,195.6,10.0,42.0,35.37956916941897,,
4104.0,37,2761.0,415.65,63.592,94.729,390.69318,67.999886,79.343346,37.0,31.0,31.0,48.223,249.1,10.0,20.0,29.64777685610022,,
4104.0,38,2761.0,414.61,64.596,94.299,391.54202,67.70471,80.08952,38.0,31.0,31.0,59.135,235.1,10.0,20.0,27.270957097522302,,
4104.0,39,2761.0,414.04,65.026,93.889,391.2414,67.52788,80.240974,39.0,31.0,31.0,55.093,240.0,10.0,20.0,26.68902731818972,,
4104.0,40,2002.0,414.73,64.57,94.223,407.0253,80.99975,89.99972,40.0,31.0,31.0,48.68,273.8,10.0,33.0,18.631564108010377,,
4105.0,31,922.0,616.11,125.97,106.366,613.21185,125.98209,103.73514,31.0,31.0,31.0,54.501,275.0,10.0,15.0,3.91418496371849,,
4105.0,32,3354.0,616.48,123.96,106.623,614.5603,120.47013,108.89196,32.0,31.0,31.0,15.125,298.8,10.0,17.0,4.58395246359516,,
4105.0,34,3354.0,616.5,121.84,107.054,614.3288,119.78134,104.161354,34.0,31.0,31.0,80.38,284.5,10.0,17.0,4.161681308908216,,
4105.0,37,3354.0,617.15,123.8,108.759,615.30963,121.92047,106.28251,37.0,31.0,31.0,77.245,283.8,10.0,17.0,3.612837870414341,,
4106.0,32,5306.0,625.92,262.57,114.942,646.63635,237.22502,123.97679,32.0,32.0,32.0,33.645,349.5,10.0,2.0,33.95824787687081,,
4106.0,33,3040.0,626.09,263.64,115.448,638.9951,232.99823,111.999146,33.0,32.0,32.0,21.62,296.5,10.0,19.0,33.42684951735975,,
4106.0,34,3037.0,625.65,263.1,116.627,639.09644,230.97067,111.3446,34.0,32.0,32.0,29.25,332.8,10.0,11.0,35.227891573049085,,
4106.0,35,2762.0,623.29,260.74,117.212,612.2,289.22205,107.91137,35.0,32.0,32.0,13.081,233.9,10.0,19.0,31.94866179669188,,
4106.0,36,5099.0,622.27,259.1,115.986,641.10205,238.06854,131.95636,36.0,32.0,32.0,23.557,306.8,10.0,15.0,32.43487036298588,,
4106.0,37,4692.0,622.0,258.66,116.155,648.68646,242.84692,126.84063,37.0,32.0,32.0,15.903,301.5,10.0,26.0,32.80858629863379,,
4106.0,38,2762.0,621.74,258.22,116.325,611.9625,289.28366,108.95199,38.0,32.0,32.0,28.07,231.6,10.0,19.0,33.39029432792857,,
4106.0,39,1324.0,621.84,258.0,116.287,612.6776,288.9989,108.34818,39.0,32.0,32.0,15.244,241.5,10.0,18.0,33.2852255206781,,
4106.0,40,2938.0,621.94,257.78,116.248,636.12787,226.68188,114.83204,40.0,32.0,32.0,10.789,359.8,10.0,30.0,34.211016725506674,,
4106.0,41,2938.0,622.04,257.56,116.209,636.17975,226.1596,115.151634,41.0,32.0,32.0,26.602,346.5,10.0,30.0,34.45338405847032,,
4107.0,32,402.0,328.53,530.53,33.0,321.82767,531.62646,45.941982,32.0,32.0,32.0,46.047,410.0,10.0,63.0,14.615688490414112,,
4107.0,33,402.0,330.26,531.09,32.69,321.7534,531.6854,45.27355,33.0,32.0,32.0,39.6,430.2,10.0,63.0,15.200739301839889,,
4107.0,34,75.0,331.99,531.65,32.370000000000005,328.1976,525.41345,30.378561,34.0,32.0,32.0,46.943,295.0,10.0,36.0,7.565889435698916,,
4107.0,35,3092.0,330.71,533.22,33.129999999999995,337.99875,538.998,35.502785,35.0,32.0,32.0,48.841,289.8,10.0,15.0,9.599024388901466,,
4107.0,36,402.0,329.94,531.19,32.91999999999999,322.26956,532.9043,45.391277,36.0,32.0,32.0,50.071,460.2,10.0,63.0,14.741344046399876,,
4107.0,39,402.0,330.93,531.49,33.16999999999999,322.49744,532.3164,44.813114,39.0,32.0,32.0,53.247,410.0,10.0,63.0,14.399760717824332,,
4107.0,40,402.0,331.11,532.07,32.28999999999999,322.5179,532.115,45.590244,40.0,32.0,32.0,53.87,402.2,10.0,63.0,15.834225521620452,,
4107.0,41,402.0,331.16,533.19,33.24000000000001,322.10657,532.4228,45.219383,41.0,32.0,32.0,41.769,375.0,10.0,63.0,15.035252165015049,,
4109.0,33,1845.0,591.61,165.36,108.555,600.0349,174.54433,103.04117,33.0,33.0,33.0,57.306,329.8,10.0,21.0,13.628396047510492,,
4109.0,39,1845.0,594.43,163.41,108.683,599.0214,171.82274,103.67965,39.0,33.0,33.0,48.826,297.0,10.0,21.0,10.811505884477906,,
4109.0,40,5980.0,594.94,162.9,108.426,590.47205,175.9997,108.99111,40.0,33.0,33.0,23.579,321.8,10.0,14.0,13.85222244279236,,
4109.0,41,898.0,594.26,161.27,108.982,586.39886,165.40083,116.898865,41.0,33.0,33.0,43.367,282.2,10.0,20.0,11.896975666812333,,
4109.0,42,5643.0,593.47,161.67,109.146,588.8193,175.79633,111.069984,42.0,33.0,33.0,34.372,289.0,10.0,33.0,14.99613030722116,,
4111.0,33,4348.0,405.76,360.98,66.72,385.81854,354.92996,83.28752,33.0,33.0,33.0,35.312,274.8,10.0,67.0,26.62231263214375,,
4111.0,34,487.0,408.13,360.52,68.74,409.6037,338.5813,69.08671,34.0,33.0,33.0,38.016,262.8,10.0,48.0,21.99087440744681,,
4111.0,35,805.0,407.89,360.83,67.31,410.54367,344.5798,67.31395,35.0,33.0,33.0,31.553,263.5,10.0,54.0,16.465448068953375,,
4111.0,36,805.0,409.64,361.29,70.625,409.13693,342.8646,65.71873,36.0,33.0,33.0,30.03,268.8,10.0,54.0,19.07406432561768,,
4111.0,37,805.0,407.38,360.13,68.48,407.29385,342.85242,66.75618,37.0,33.0,33.0,15.198,265.8,10.0,54.0,17.363575319366113,,
4111.0,38,3802.0,409.1,359.65,69.631,389.99606,359.99637,70.99928,38.0,33.0,33.0,40.036,270.0,10.0,29.0,19.156009131833827,,
4111.0,39,3802.0,410.51,360.95,68.95,393.6171,360.78522,73.1034,39.0,33.0,33.0,32.773,254.9,10.0,29.0,17.396780001437044,,
4111.0,40,805.0,409.61,362.94,67.88,406.70297,342.96848,66.4592,40.0,33.0,33.0,40.266,267.2,10.0,54.0,20.231932858016805,,
4111.0,41,796.0,407.65,363.54,68.31,402.8163,362.9042,93.14763,41.0,33.0,33.0,25.248,259.0,10.0,46.0,25.31159341777795,,
4111.0,42,805.0,408.98,364.43,68.38,408.44775,341.86417,65.64837,42.0,33.0,33.0,34.265,247.8,10.0,54.0,22.73679344385,,
4112.0,33,4133.0,620.15,346.49,143.339,607.8502,344.99948,136.38597,33.0,33.0,33.0,59.177,253.6,10.0,16.0,14.207440166733074,,
4112.0,34,4133.0,619.23,346.1,142.395,607.677,345.07474,135.68248,34.0,33.0,33.0,53.679,241.1,10.0,16.0,13.400779522774044,,
4112.0,35,1783.0,619.13,346.05,142.416,615.8885,357.20938,150.25165,35.0,33.0,33.0,61.722,241.5,10.0,45.0,14.015580443096177,,
4112.0,36,4133.0,620.82,347.38,144.055,606.97723,345.38113,134.79277,36.0,33.0,33.0,60.161,249.5,10.0,16.0,16.775180092109377,,
4112.0,37,1213.0,621.11,347.95,144.14600000000002,606.99115,345.6599,134.20792,37.0,33.0,33.0,63.569,233.5,10.0,41.0,17.417000815838016,,
4112.0,38,1213.0,621.32,347.94,143.745,606.7953,345.35434,134.51666,38.0,33.0,33.0,64.499,238.2,10.0,41.0,17.401574839111593,,
4112.0,42,1213.0,619.85,347.62,143.568,606.6549,344.9997,133.93018,42.0,33.0,33.0,75.013,227.2,10.0,41.0,16.548843175654323,,
4113.0,33,3303.0,366.49,352.0,57.400000000000006,367.04953,358.38965,69.62665,33.0,33.0,33.0,54.347,309.5,10.0,66.0,13.806942860963105,,
4113.0,34,3303.0,368.65,354.32,56.8,368.02686,357.976,70.66382,34.0,33.0,33.0,38.418,293.8,10.0,66.0,14.351311593439815,,
4113.0,35,528.0,368.7,353.35,57.06999999999999,357.12527,350.08832,64.61821,35.0,33.0,33.0,29.314,272.8,10.0,91.0,14.19818316544057,,
4113.0,36,528.0,368.45,354.87,56.92,356.95007,350.0011,64.234085,36.0,33.0,33.0,32.031,264.2,10.0,91.0,14.472401894714125,,
4113.0,37,528.0,368.19,355.59,58.14,357.0233,350.43585,64.051346,37.0,33.0,33.0,38.34,263.8,10.0,91.0,13.645675602337004,,
4113.0,38,528.0,369.76,356.92,58.010000000000005,357.21405,350.27316,64.495255,38.0,33.0,33.0,38.994,263.8,10.0,91.0,15.608967800694735,,
4113.0,39,528.0,370.86,356.64,56.040000000000006,357.40683,350.2046,64.04434,39.0,33.0,33.0,38.724,263.8,10.0,91.0,16.925472372861545,,
4113.0,40,528.0,369.6,358.14,58.08,357.037,350.05975,64.403145,40.0,33.0,33.0,49.177,270.2,10.0,91.0,16.220406029243712,,
4113.0,41,528.0,367.93,357.74,58.33,356.82294,350.48224,64.461266,41.0,33.0,33.0,37.763,268.0,10.0,91.0,14.616233605958683,,
4113.0,42,500.0,366.91,359.39,60.09,354.21155,363.67532,62.552765,42.0,33.0,33.0,35.153,262.8,10.0,79.0,13.626437955317815,,
4114.0,38,3691.0,586.08,176.33,145.85399999999998,585.6003,179.02292,143.28358,38.0,33.0,33.0,191.09,420.5,10.0,26.0,3.753530230702816,,
4114.0,41,3967.0,584.99,176.49,144.699,583.29517,173.17592,143.3649,41.0,33.0,33.0,178.16,373.2,10.0,27.0,3.954162083842824,,
4116.0,33,833.0,575.86,187.49,111.117,586.4336,188.21466,111.37788,33.0,33.0,33.0,36.051,317.2,10.0,18.0,10.601613436170872,,
4116.0,34,1159.0,576.06,186.4,114.242,590.02423,192.70494,118.91951,34.0,33.0,33.0,35.323,296.2,10.0,14.0,16.019709351189903,,
4116.0,35,915.0,574.18,187.43,112.855,584.00024,178.29556,127.74537,35.0,33.0,33.0,37.066,366.8,10.0,30.0,20.03991583086368,,
4116.0,36,1870.0,574.33,186.81,112.572,590.79266,184.27124,108.1316,36.0,33.0,33.0,27.728,346.2,10.0,23.0,17.23895671939567,,
4116.0,37,1858.0,573.79,186.68,112.804,588.92664,187.21254,117.21912,37.0,33.0,33.0,42.238,331.5,10.0,27.0,15.776398637065483,,
4116.0,38,1873.0,572.52,186.91,111.546,572.60425,165.85356,114.157265,38.0,33.0,33.0,48.431,291.0,10.0,31.0,21.21790443084155,,
4116.0,39,1858.0,573.12,186.84,111.982,589.15314,185.61145,119.69335,39.0,33.0,33.0,44.38,324.2,10.0,27.0,17.833559156393882,,
4116.0,40,1858.0,573.5,185.73,113.868,588.701,185.86131,119.06682,40.0,33.0,33.0,61.522,320.2,10.0,27.0,16.06596939834322,,
4116.0,41,1858.0,573.2,184.25,112.583,588.2402,186.81776,117.88783,41.0,33.0,33.0,48.601,306.2,10.0,27.0,16.153706348281105,,
4116.0,42,2527.0,572.72,185.24,114.536,589.30963,181.87646,116.57768,42.0,33.0,33.0,50.364,308.2,10.0,18.0,17.049858711757647,,
4117.0,34,1155.0,574.93,336.1,121.266,585.20593,336.99945,124.64514,34.0,34.0,34.0,75.538,223.8,10.0,20.0,10.854599707359109,,
4117.0,35,1155.0,573.5,338.8,121.386,584.30554,336.9348,122.703674,35.0,34.0,34.0,59.846,245.9,10.0,20.0,11.044226116024385,,
4117.0,36,1817.0,572.41,339.75,122.281,564.9352,341.0693,121.643974,36.0,34.0,34.0,41.709,278.8,10.0,16.0,7.617019735741493,,
4117.0,40,2270.0,567.11,341.59,123.537,565.629,338.8537,121.88996,40.0,34.0,34.0,70.535,280.0,10.0,27.0,3.520431713810089,,
4117.0,42,2270.0,563.22,345.18,126.145,560.98975,342.05847,122.54592,42.0,34.0,34.0,50.127,257.0,10.0,27.0,5.260355639098982,,
4117.0,43,2118.0,564.58,345.36,125.821,571.1933,351.23642,131.83618,43.0,34.0,34.0,58.946,260.0,10.0,24.0,10.698151211251403,,
4118.0,35,209.0,436.67,481.75,23.870000000000005,441.44394,515.5754,38.817646,35.0,35.0,35.0,32.368,257.5,10.0,24.0,37.28780375974043,,
4118.0,36,256.0,438.89,482.4,25.72,457.9977,483.9976,35.511127,36.0,35.0,35.0,34.095,276.5,10.0,52.0,21.529577166775244,,
4118.0,37,256.0,437.86,481.88,24.75,457.46365,483.20053,36.08538,37.0,35.0,35.0,36.312,257.8,10.0,52.0,22.68342418039654,,
4118.0,38,2909.0,437.68,480.84,23.56,439.62723,491.35434,27.22883,38.0,35.0,35.0,42.231,253.4,10.0,16.0,11.305014987933454,,
4118.0,39,256.0,438.09,481.42,22.44999999999999,457.1791,483.5477,35.945095,39.0,35.0,35.0,37.288,259.5,10.0,52.0,23.474207870746703,,
4118.0,40,2909.0,437.93,480.84,22.55000000000001,440.1703,492.98495,26.274532,40.0,35.0,35.0,52.911,251.0,10.0,16.0,12.89925940554438,,
4118.0,41,2909.0,437.25,481.67,21.69,439.4185,494.35434,24.816734,41.0,35.0,35.0,62.841,256.8,10.0,16.0,13.242784412364156,,
4118.0,42,2909.0,436.84,481.86,21.75999999999999,438.80432,495.7184,25.284891,42.0,35.0,35.0,74.966,245.1,10.0,16.0,14.433941256090804,,
4118.0,43,2909.0,436.73,482.63,23.00999999999999,438.51447,497.8214,25.47906,43.0,35.0,35.0,69.47,261.5,10.0,16.0,15.493844727003676,,
4118.0,44,2909.0,436.88,483.21,22.379999999999995,436.97217,499.19748,25.086267,44.0,35.0,35.0,39.704,270.8,10.0,16.0,16.215174779649747,,
4120.0,35,5110.0,481.62,429.55,99.185,482.98755,432.36746,85.84764,35.0,35.0,35.0,53.223,290.5,10.0,23.0,13.700125752112642,,
4120.0,36,5110.0,483.03,431.14,97.71,483.44983,430.53098,86.84875,36.0,35.0,35.0,62.999,281.0,10.0,23.0,10.88640960793778,,
4121.0,35,982.0,462.28,543.69,115.701,458.4551,544.1526,121.29885,35.0,35.0,35.0,71.34,290.8,10.0,53.0,6.795570865828692,,
4121.0,37,3459.0,463.1,549.42,116.153,461.8583,555.52313,111.77283,37.0,35.0,35.0,44.856,266.8,10.0,11.0,7.614190956089884,,
4121.0,38,851.0,463.26,548.66,112.645,469.26434,545.04565,106.202,38.0,35.0,35.0,39.482,260.2,10.0,39.0,9.519867318303335,,
4121.0,40,982.0,464.11,548.48,115.039,460.69418,542.3856,122.00464,40.0,35.0,35.0,52.986,274.0,10.0,53.0,9.865580481755783,,
4121.0,43,3850.0,464.5,549.55,115.425,459.9978,557.9973,107.53083,43.0,35.0,35.0,44.676,262.5,10.0,14.0,12.407441400985975,,
4122.0,36,366.0,318.62,41.446,32.870000000000005,308.72238,40.18824,27.84056,36.0,36.0,36.0,64.619,237.2,10.0,7.0,11.173187038423745,,
4122.0,37,1920.0,318.06,41.907,33.129999999999995,325.99777,49.470222,40.074062,37.0,36.0,36.0,81.532,235.4,10.0,56.0,12.97807831129201,,
4123.0,36,1779.0,482.34,92.654,119.381,489.6544,94.99966,127.34638,36.0,36.0,36.0,30.786,266.5,10.0,26.0,11.065705885301693,,
4123.0,37,3794.0,480.71,93.733,120.49,486.90448,108.29461,132.21582,37.0,36.0,36.0,36.1,275.0,10.0,17.0,19.69535282585463,,
4123.0,38,1778.0,480.18,92.988,118.643,484.0567,109.36337,133.94829,38.0,36.0,36.0,48.871,262.8,10.0,26.0,22.747163504731738,,
4123.0,39,1778.0,480.71,92.631,120.127,483.4367,109.8313,134.41496,39.0,36.0,36.0,33.052,264.2,10.0,26.0,22.52622946570508,,
4123.0,40,1778.0,481.44,92.298,120.562,482.95325,110.08194,134.22496,40.0,36.0,36.0,45.574,265.0,10.0,26.0,22.477431424602333,,
4123.0,41,1778.0,480.95,92.203,119.849,483.68454,110.54254,134.10031,41.0,36.0,36.0,45.622,268.8,10.0,26.0,23.386241107525183,,
4123.0,42,2980.0,482.83,92.553,120.898,474.99417,95.998825,119.99853,42.0,36.0,36.0,38.839,233.1,10.0,18.0,8.607147494984897,,
4123.0,43,1100.0,480.01,91.208,119.733,487.2471,110.27841,133.12523,43.0,36.0,36.0,35.409,267.0,10.0,43.0,24.400983143123547,,
4123.0,44,1100.0,480.8,91.306,120.152,487.4361,110.525116,133.77837,44.0,36.0,36.0,34.755,265.2,10.0,43.0,24.47631921691568,,
4123.0,45,1777.0,481.3,91.152,120.721,493.54184,96.35342,139.08421,45.0,36.0,36.0,25.31,256.8,10.0,28.0,22.674322439845906,,
4124.0,36,1332.0,487.06,340.01,144.319,503.60342,358.58966,152.36954,36.0,36.0,36.0,35.442,267.2,10.0,65.0,26.147652003642712,,
4124.0,37,1332.0,488.52,340.75,143.983,503.90753,358.42142,152.19545,37.0,36.0,36.0,30.232,264.5,10.0,65.0,24.829407953469232,,
4124.0,38,1332.0,487.05,341.12,142.07,503.76657,358.5657,152.95,38.0,36.0,36.0,27.356,265.8,10.0,65.0,26.49850110958918,,
4124.0,39,1332.0,487.64,341.29,141.823,503.7361,358.43683,152.7051,39.0,36.0,36.0,36.15,261.0,10.0,65.0,25.9136704206274,,
4124.0,40,1332.0,487.1,342.11,143.505,503.5672,358.66898,152.6909,40.0,36.0,36.0,35.011,272.2,10.0,65.0,25.09480530489126,,
4124.0,41,1332.0,487.12,341.96,141.799,504.02188,358.61145,152.71338,41.0,36.0,36.0,35.984,271.5,10.0,65.0,26.11643209592957,,
4124.0,42,1332.0,486.44,342.1,141.373,503.78778,358.72617,153.45686,42.0,36.0,36.0,41.823,264.8,10.0,65.0,26.89599732854129,,
4124.0,43,1332.0,486.43,342.12,140.994,503.80484,358.47675,153.06076,43.0,36.0,36.0,52.225,279.8,10.0,65.0,26.740138976559177,,
4124.0,44,1332.0,486.35,341.58,141.064,503.80197,358.38583,153.68208,44.0,36.0,36.0,42.29,287.2,10.0,65.0,27.31708479607953,,
4124.0,45,1332.0,486.51,341.7,141.742,503.73523,358.72073,152.8511,45.0,36.0,36.0,41.556,268.5,10.0,65.0,26.64255808093136,,
4125.0,36,1514.0,594.22,286.86,109.142,558.35126,265.45303,132.9892,36.0,36.0,36.0,30.555,290.2,10.0,23.0,48.09900021423003,,
4125.0,37,5763.0,596.09,288.11,105.958,564.3844,282.8399,144.3173,37.0,36.0,36.0,13.037,253.6,10.0,6.0,50.04452938993432,,
4125.0,38,2762.0,599.1,290.46,108.856,611.9625,289.28366,108.95199,38.0,36.0,36.0,25.234,231.6,10.0,19.0,12.916535763342228,,
4125.0,39,1324.0,599.36,290.61,106.629,612.6776,288.9989,108.34818,39.0,36.0,36.0,31.879,241.5,10.0,18.0,13.524410997984324,,
4125.0,40,4140.0,599.56,290.64,107.573,558.54456,256.99884,128.99942,40.0,36.0,36.0,29.896,282.0,10.0,20.0,57.21088566484172,,
4125.0,41,6094.0,599.38,290.19,106.76,629.5147,321.47787,128.56235,41.0,36.0,36.0,37.307,221.0,10.0,16.0,48.60425309321601,,
4125.0,42,6094.0,602.05,289.27,107.391,631.25836,320.99973,128.7856,42.0,36.0,36.0,-0.65823,226.1,10.0,16.0,48.14180064063356,,
4125.0,43,4067.0,606.29,287.47,107.316,575.998,312.9989,108.04287,43.0,36.0,36.0,4.904,249.2,10.0,9.0,39.62143787404608,,
4125.0,44,6094.0,607.37,287.44,108.654,631.43134,321.2887,130.13345,44.0,36.0,36.0,26.269,236.4,10.0,16.0,46.75520662544547,,
4125.0,45,5850.0,608.79,287.98,106.44,568.40125,333.77274,119.7922,45.0,36.0,36.0,26.969,233.8,10.0,4.0,62.5020592309573,,
4126.0,36,3791.0,436.59,628.66,115.816,459.1636,634.84515,121.46588,36.0,36.0,36.0,37.577,282.5,10.0,18.0,24.077886981562568,,
4126.0,37,5229.0,437.53,629.75,115.721,418.99954,643.57135,108.72053,37.0,36.0,36.0,29.701,295.8,10.0,20.0,24.1539695258357,,
4126.0,38,5229.0,436.94,627.53,116.772,419.21368,643.8396,107.26795,38.0,36.0,36.0,37.673,298.2,10.0,20.0,25.89502730844092,,
4126.0,39,5918.0,438.42,628.24,116.928,454.86313,649.306,125.110275,39.0,36.0,36.0,25.913,278.2,10.0,33.0,27.948211112207638,,
4126.0,40,5918.0,439.91,628.94,117.084,454.52902,649.7188,124.31342,40.0,36.0,36.0,29.318,281.5,10.0,33.0,26.414745668599508,,
4126.0,41,5918.0,441.39,629.64,117.24,454.75168,649.6138,123.703964,41.0,36.0,36.0,56.405,280.5,10.0,33.0,24.885136315794934,,
4126.0,42,6191.0,442.33,630.11,117.589,445.5772,624.9985,114.8012,42.0,36.0,36.0,59.279,234.8,10.0,5.0,6.666601002759948,,
4126.0,43,5918.0,442.6,631.14,117.136,455.27994,650.3509,124.110306,43.0,36.0,36.0,24.174,285.0,10.0,33.0,24.051621595959745,,
4126.0,44,4330.0,442.87,632.18,116.683,458.0522,617.98816,113.697105,44.0,36.0,36.0,39.172,281.0,10.0,13.0,20.99578739596647,,
4126.0,45,6474.0,443.15,633.21,116.229,463.49384,632.2675,117.16535,45.0,36.0,36.0,60.523,284.0,10.0,10.0,20.387174485889407,,
4127.0,37,4260.0,526.72,249.99,95.74,509.79108,239.91249,105.64382,37.0,37.0,37.0,43.818,302.2,10.0,5.0,22.050627899425013,,
4127.0,38,3374.0,525.27,249.99,96.095,520.9943,236.99742,104.99886,38.0,37.0,37.0,27.942,254.0,10.0,19.0,16.32076801029903,,
4127.0,39,4260.0,525.02,248.96,95.6,509.9978,239.999,103.511734,39.0,37.0,37.0,26.49,281.2,10.0,5.0,19.19795688938686,,
4127.0,40,5658.0,526.28,250.17,95.587,528.9945,270.9972,99.99897,40.0,37.0,37.0,34.852,262.5,10.0,3.0,21.4617391972529,,
4127.0,41,1055.0,524.86,249.21,96.475,516.89343,248.02231,96.880905,41.0,37.0,37.0,28.388,275.0,10.0,30.0,8.06483750425424,,
4127.0,42,1055.0,524.25,248.86,96.621,515.9977,247.99887,98.485664,42.0,37.0,37.0,34.973,280.8,10.0,30.0,8.504056208645135,,
4127.0,43,1055.0,524.63,250.04,97.036,516.9962,248.99818,97.99929,43.0,37.0,37.0,32.666,311.5,10.0,30.0,7.764548858529983,,
4127.0,44,3292.0,527.13,249.94,96.719,503.80014,241.69601,109.33341,44.0,37.0,37.0,42.438,293.5,10.0,21.0,27.77353197538621,,
4127.0,45,3292.0,529.96,250.65,95.627,504.57816,240.99966,108.198494,45.0,37.0,37.0,31.783,321.2,10.0,21.0,29.923390939083703,,
4127.0,46,5659.0,530.93,249.84,95.203,507.40552,251.4154,100.576614,46.0,37.0,37.0,32.958,270.5,10.0,10.0,24.18178595247656,,
4128.0,37,2946.0,458.12,176.85,113.17,460.46844,167.45903,127.13868,37.0,37.0,37.0,29.543,311.2,10.0,28.0,16.994984816612792,,
4128.0,38,2946.0,458.06,176.6,112.471,461.52148,165.63377,120.47914,38.0,37.0,37.0,17.674,264.8,10.0,28.0,14.013220559989051,,
4128.0,39,2261.0,458.17,176.15,113.502,460.39978,167.53476,127.0506,39.0,37.0,37.0,24.529,294.5,10.0,18.0,16.209837786541847,,
4128.0,40,2261.0,457.95,176.11,111.074,460.535,167.31192,126.648254,40.0,37.0,37.0,28.466,298.2,10.0,18.0,18.073345687584148,,
4128.0,41,2261.0,458.95,175.42,113.013,460.57632,168.09988,125.68401,41.0,37.0,37.0,26.372,277.8,10.0,18.0,14.72357184846461,,
4128.0,42,2120.0,457.52,176.27,110.904,477.2828,193.37611,131.89168,42.0,37.0,37.0,27.548,265.5,10.0,31.0,33.52118695622966,,
4128.0,43,3385.0,456.85,176.84,110.209,484.23486,191.98053,111.98761,43.0,37.0,37.0,29.646,271.5,10.0,5.0,31.34213871822725,,
4128.0,44,973.0,457.52,177.04,110.807,484.20596,192.20888,109.649,44.0,37.0,37.0,25.387,275.2,10.0,9.0,30.71768782926217,,
4128.0,45,3298.0,458.3,177.85,109.979,491.603,171.28099,114.19531,45.0,37.0,37.0,12.352,280.2,10.0,21.0,34.20554006876956,,
4128.0,46,2119.0,459.08,178.65,109.152,452.09024,208.99968,113.50423,46.0,37.0,37.0,22.507,260.5,10.0,37.0,31.446807897351047,,
4129.0,41,972.0,519.15,162.7,109.723,521.31854,164.4533,113.43011,41.0,38.0,38.0,62.694,278.8,10.0,25.0,4.638889002088767,,
4129.0,42,986.0,518.93,163.87,111.525,521.19806,156.36978,113.79771,42.0,38.0,38.0,53.885,283.0,10.0,38.0,8.158590990857467,,
4129.0,43,2503.0,519.57,161.07,113.145,522.0933,155.60152,115.45957,43.0,38.0,38.0,42.419,279.0,10.0,13.0,6.452019116935388,,
4129.0,44,2503.0,519.02,161.9,112.949,518.58923,157.99971,113.771164,44.0,38.0,38.0,29.016,299.5,10.0,13.0,4.009211708041375,,
4129.0,45,2503.0,518.48,162.73,112.754,519.5461,157.48213,113.843414,45.0,38.0,38.0,51.18,291.0,10.0,13.0,5.464753572696191,,
4129.0,46,1053.0,518.41,162.58,112.711,506.996,155.99878,117.99907,46.0,38.0,38.0,61.703,292.8,10.0,26.0,14.197025639664805,,
4130.0,38,452.0,319.23,582.3,41.42,330.94437,594.98755,52.495502,38.0,38.0,38.0,51.682,420.0,10.0,75.0,20.51504652813164,,
4130.0,39,452.0,321.93,586.8,42.3,331.49512,594.9022,52.139374,39.0,38.0,38.0,71.964,443.8,10.0,75.0,15.93582273264472,,
4130.0,40,452.0,320.98,586.39,41.99,330.97928,594.6972,52.82328,40.0,38.0,38.0,21.763,426.2,10.0,75.0,16.922030844931097,,
4130.0,42,452.0,320.84,587.19,42.400000000000006,331.4097,593.47406,52.581528,42.0,38.0,38.0,72.307,387.2,10.0,75.0,15.964694816637852,,
4130.0,43,452.0,321.06,587.25,43.67,331.4992,593.3057,52.625675,43.0,38.0,38.0,81.501,380.8,10.0,75.0,15.028390260956906,,
4130.0,44,452.0,320.46,587.23,43.39,331.02182,592.9769,52.30309,44.0,38.0,38.0,80.66,384.2,10.0,75.0,14.967366991909431,,
4130.0,45,452.0,321.57,587.0,43.59,332.28473,593.00433,52.332767,45.0,38.0,38.0,83.854,373.8,10.0,75.0,15.076252602622754,,
4130.0,47,452.0,320.46,587.33,41.97,332.01938,589.18286,51.50967,47.0,38.0,38.0,81.961,322.8,10.0,75.0,15.101578059027496,,
4131.0,38,485.0,349.13,141.09,47.31,351.0667,138.17416,56.863148,38.0,38.0,38.0,35.351,256.2,10.0,51.0,10.174259997931255,,
4131.0,39,485.0,346.68,140.45,45.540000000000006,351.70325,137.36647,56.33019,39.0,38.0,38.0,28.503,264.5,10.0,51.0,12.2950965046843,,
