ID (CME),ID (Dino),Track Length (CME),Track Length (Dino),Match,Identical Match
[8125.0],[19648.0 24855.0 25963.0],[4.0],[1.0 6.0 17.0],False,False
[8126.0],[25206.0 25770.0],[4.0],[3.0 4.0],True,False
[8127.0],[23459.0 25322.0],[4.0],[6.0 9.0],True,False
[8128.0],[24278.0 24981.0 25849.0 26049.0],[4.0],[1.0 4.0 7.0],False,False
[8129.0],[22245.0],[4.0],[24.0],True,False
[8130.0],[23468.0 25394.0 25835.0 25838.0],[4.0],[2.0 4.0 8.0 9.0],False,False
[8131.0],[9221.0 25932.0],[4.0],[13.0 60.0],False,False
[8132.0],[561.0 24438.0],[4.0],[3.0 98.0],False,False
[8133.0],[9861.0 26368.0],[4.0],[1.0 61.0],False,False
[8134.0],[12624.0 19263.0 25953.0],[4.0],[11.0 27.0 29.0],False,False
[8135.0],[18823.0 26374.0],[4.0],[1.0 34.0],True,False
[8136.0],[14493.0 26159.0],[4.0],[2.0 38.0],True,False
[8137.0],[19298.0],[4.0],[25.0],False,False
[8138.0],[5290.0 24456.0],[4.0],[21.0 54.0],False,False
[8139.0],[17040.0 24609.0 25778.0],[4.0],[1.0 4.0 32.0],False,False
[8140.0],[25488.0],[4.0],[8.0],True,False
[8141.0],[320.0 2299.0],[4.0],[89.0 97.0],False,False
[8142.0],[19263.0],[4.0],[27.0],False,False
[8143.0],[23120.0 23396.0 24475.0],[4.0],[6.0 13.0 15.0],False,False
[8144.0],[23412.0 23765.0 23804.0],[4.0],[6.0 20.0 23.0],False,False
[8145.0],[11656.0 16669.0],[4.0],[27.0 41.0],False,False
[8146.0],[17179.0 23092.0 24256.0],[4.0],[8.0 16.0 22.0],True,False
[8147.0],[15439.0 24486.0],[4.0],[8.0 32.0],False,False
[8148.0],[26055.0 27040.0],[4.0],[1.0 13.0],False,False
[8149.0],[21243.0 22409.0],[4.0],[15.0 22.0],False,False
[8150.0],[18583.0 25584.0 26481.0],[4.0],[2.0 12.0],False,False
[8151.0],[157.0 19542.0 25442.0],[4.0],[4.0 26.0 81.0],False,False
[8152.0],[24898.0 26412.0 26711.0 26945.0],[4.0],[1.0 2.0 21.0],False,False
[8153.0],[6546.0 21475.0],[4.0],[30.0 71.0],False,False
[8154.0],[7543.0 23931.0 26788.0],[4.0],[2.0 9.0 58.0],False,False
[8155.0],[17310.0 20699.0],[4.0],[20.0 23.0],False,False
[8156.0],[25522.0 26210.0 26467.0],[4.0],[3.0 7.0 11.0],False,False
[8157.0],[22193.0 22347.0 25524.0 27239.0],[4.0],[3.0 6.0 11.0 23.0],False,False
[8158.0],[26356.0 27179.0],[4.0],[1.0 3.0],False,False
[8159.0],[25228.0 26451.0 26945.0 27218.0],[4.0],[1.0 7.0],False,False
[8160.0],[26542.0],[4.0],[5.0],False,False
[8161.0],[25168.0 25739.0 26692.0],[4.0],[4.0 8.0 13.0],False,False
[8162.0],[23761.0 26414.0 26711.0 26945.0],[4.0],[1.0 2.0 7.0],False,False
[8163.0],[24132.0 25787.0 26708.0 26996.0],[4.0],[1.0 2.0 12.0],False,False
[8164.0],[11150.0 24146.0],[4.0],[10.0 51.0],False,False
[8165.0],[22699.0 25547.0 26200.0 26247.0],[4.0],[6.0 8.0 11.0],True,False
[8166.0],[19917.0 23031.0 26741.0],[4.0],[2.0 12.0 13.0],False,False
[8167.0],[20133.0 25706.0 26659.0],[4.0],[14.0 17.0 23.0],False,False
[8168.0],[26722.0 26732.0],[4.0],[4.0 9.0],True,False
[8169.0],[18301.0],[4.0],[34.0],False,False
[8170.0],[26138.0 27331.0],[4.0],[1.0 14.0],True,False
[8171.0],[26246.0 26806.0 27134.0 27437.0],[4.0],[1.0 2.0 9.0],False,False
[8172.0],[15871.0 21103.0],[4.0],[16.0 32.0],True,False
[8173.0],[26675.0 26898.0 27173.0],[4.0],[1.0 12.0 13.0],False,False
[8174.0],[26684.0 26913.0],[4.0],[3.0],False,False
[8175.0],[17675.0],[4.0],[37.0],False,False
[8176.0],[21941.0 25780.0 26467.0],[4.0],[8.0 11.0 15.0],False,False
[8177.0],[24223.0 25992.0 27229.0],[4.0],[3.0 4.0 5.0],False,False
[8178.0],[18301.0 24227.0 24649.0],[4.0],[8.0 10.0 34.0],False,False
[8179.0],[22440.0 26542.0 26782.0],[4.0],[2.0 5.0 8.0],False,False
[8180.0],[302.0 27325.0],[4.0],[2.0 94.0],False,False
[8181.0],[414.0 27183.0],[4.0],[5.0 82.0],True,False
[8182.0],[26930.0 27197.0 27377.0],[4.0],[1.0 5.0 11.0],False,False
[8183.0],[26939.0],[4.0],[4.0],True,True
[8184.0],[23702.0 26698.0 27369.0],[4.0],[1.0 4.0 14.0],False,False
[8185.0],[26509.0],[4.0],[11.0],True,False
[8186.0],[26712.0],[4.0],[6.0],True,False
[8187.0],[25089.0 26879.0],[4.0],[2.0 14.0],False,False
[8188.0],[6490.0 27340.0],[4.0],[1.0 73.0],False,False
[8189.0],[20987.0 21813.0],[4.0],[22.0 30.0],False,False
[8190.0],[26909.0 27186.0 27626.0],[4.0],[1.0 2.0],False,False
[8191.0],[24454.0 25129.0],[4.0],[10.0 22.0],False,False
[8192.0],[26379.0 26921.0 27366.0],[4.0],[2.0 4.0 7.0],False,False
[8193.0],[22989.0 26402.0 27643.0],[4.0],[1.0 4.0 24.0],False,False
[8194.0],[26460.0 26728.0 27218.0 27399.0],[4.0],[1.0 3.0 8.0],False,False
[8195.0],[18605.0],[4.0],[24.0],False,False
[8196.0],[12372.0 17905.0 27004.0],[4.0],[3.0 26.0 30.0],False,False
[8197.0],[26754.0 27462.0],[4.0],[3.0 8.0],False,False
[8198.0],[25367.0 26274.0 27497.0 27740.0],[4.0],[1.0 5.0 8.0 13.0],False,False
[8199.0],[26366.0 27354.0],[4.0],[3.0],True,False
[8200.0],[17448.0],[4.0],[32.0],True,False
[8201.0],[19045.0],[4.0],[37.0],True,False
[8202.0],[24227.0],[4.0],[10.0],True,False
[8203.0],[25404.0],[4.0],[12.0],False,False
[8204.0],[20675.0],[4.0],[31.0],True,False
[8205.0],[27185.0 27631.0],[4.0],[2.0 9.0],False,False
[8206.0],[24456.0 26918.0],[4.0],[4.0 21.0],False,False
[8207.0],[25982.0 26740.0 27680.0],[4.0],[1.0 7.0],False,False
[8208.0],[24243.0],[4.0],[13.0],False,False
[8209.0],[22665.0 23804.0],[4.0],[18.0 20.0],True,False
[8210.0],[23821.0 26458.0 27435.0],[4.0],[2.0 5.0 13.0],False,False
[8211.0],[14190.0 25722.0],[4.0],[10.0 46.0],False,False
[8212.0],[21857.0 25722.0 27898.0],[4.0],[2.0 10.0 15.0],False,False
[8213.0],[27475.0 27769.0],[4.0],[2.0 6.0],True,False
[8214.0],[27481.0],[4.0],[4.0],True,True
[8215.0],[19230.0 27168.0],[4.0],[8.0 30.0],False,False
[8216.0],[26956.0 26990.0 27383.0],[4.0],[3.0 10.0 11.0],False,False
[8217.0],[26534.0 27415.0],[4.0],[3.0 10.0],False,False
[8218.0],[25722.0 26163.0 27898.0],[4.0],[2.0 5.0 10.0],False,False
[8219.0],[26414.0],[4.0],[7.0],False,False
[8220.0],[27229.0 27738.0],[4.0],[3.0 4.0],False,False
[8221.0],[423.0 26149.0],[4.0],[7.0 95.0],True,False
[8222.0],[19265.0 25460.0 28279.0],[4.0],[1.0 5.0 26.0],False,False
[8223.0],[27622.0],[4.0],[4.0],True,True
[8224.0],[24456.0 26917.0 27428.0 28303.0],[4.0],[1.0 2.0 8.0 21.0],False,False
[8225.0],[11629.0],[4.0],[42.0],False,False
[8226.0],[26023.0 27458.0 28483.0],[4.0],[4.0 6.0 11.0],True,False
[8227.0],[27773.0],[4.0],[10.0],True,False
[8228.0],[22719.0 24167.0],[4.0],[18.0 21.0],False,False
[8229.0],[13692.0 15689.0],[4.0],[42.0 49.0],False,False
[8230.0],[26020.0 26189.0 28168.0],[4.0],[5.0 8.0 9.0],False,False
[8231.0],[27229.0 27749.0 28394.0],[4.0],[3.0 4.0 5.0],False,False
[8232.0],[26771.0 28420.0],[4.0],[2.0 11.0],False,False
[8233.0],[24421.0],[4.0],[18.0],False,False
[8234.0],[26663.0],[4.0],[7.0],True,False
[8235.0],[24841.0 28147.0],[4.0],[4.0 14.0],True,False
[8236.0],[20399.0],[4.0],[33.0],False,False
[8237.0],[26771.0],[4.0],[11.0],True,False
[8238.0],[25723.0],[4.0],[16.0],True,False
[8239.0],[27162.0],[4.0],[9.0],False,False
[8240.0],[26956.0 27383.0],[4.0],[3.0 11.0],False,False
[8241.0],[26410.0 27675.0],[4.0],[4.0 10.0],False,False
[8242.0],[22526.0],[4.0],[26.0],False,False
[8243.0],[9861.0 26379.0 27905.0 28109.0],[4.0],[1.0 7.0 9.0 61.0],False,False
[8244.0],[27199.0 28317.0 28791.0],[4.0],[2.0 4.0 6.0],False,False
[8245.0],[27420.0 28133.0],[4.0],[6.0 10.0],False,False
[8246.0],[23358.0 28621.0],[4.0],[1.0 22.0],False,False
[8247.0],[27706.0],[4.0],[8.0],True,False
[8248.0],[18301.0 28470.0],[4.0],[1.0 34.0],False,False
[8249.0],[26369.0],[4.0],[11.0],False,False
[8250.0],[23412.0 28357.0 28359.0],[4.0],[1.0 2.0 23.0],False,False
[8251.0],[19662.0],[4.0],[32.0],False,False
[8252.0],[27749.0 28394.0],[4.0],[3.0 5.0],False,False
[8253.0],[26732.0],[4.0],[9.0],False,False
[8254.0],[26325.0],[4.0],[7.0],False,False
[8255.0],[9861.0 25719.0 28593.0 28925.0],[4.0],[1.0 10.0 61.0],False,False
[8256.0],[26969.0],[4.0],[6.0],True,False
[8257.0],[28325.0],[4.0],[4.0],True,True
[8258.0],[16047.0],[4.0],[36.0],False,False
[8259.0],[26670.0],[4.0],[8.0],True,False
[8260.0],[8171.0 13328.0],[4.0],[50.0 64.0],False,False
[8261.0],[26754.0 28448.0],[4.0],[7.0 8.0],False,False
[8262.0],[27667.0 28959.0],[4.0],[1.0 10.0],False,False
[8263.0],[19577.0],[4.0],[33.0],False,False
[8264.0],[23020.0 24500.0 27664.0],[4.0],[3.0 15.0 21.0],False,False
[8265.0],[28361.0 28671.0],[4.0],[4.0 7.0],False,False
[8266.0],[22719.0 23875.0 29163.0],[4.0],[3.0 16.0 21.0],False,False
[8267.0],[17905.0 26197.0 27750.0],[4.0],[5.0 6.0 30.0],False,False
[8268.0],[22223.0],[4.0],[28.0],False,False
[8269.0],[27664.0 27947.0],[4.0],[3.0 8.0],False,False
[8270.0],[23493.0 27724.0 27996.0],[4.0],[4.0 8.0 19.0],False,False
[8271.0],[24015.0 29081.0],[4.0],[1.0 16.0],False,False
[8272.0],[28591.0],[4.0],[6.0],False,False
[8273.0],[9059.0 26927.0],[4.0],[12.0 67.0],False,False
[8274.0],[24500.0 24841.0 27215.0 28798.0],[4.0],[1.0 12.0 14.0 15.0],False,False
[8275.0],[26665.0 29071.0],[4.0],[1.0 10.0],False,False
[8276.0],[12589.0 24422.0],[4.0],[19.0 42.0],False,False
[8277.0],[25944.0 29080.0],[4.0],[2.0 17.0],False,False
[8278.0],[27875.0 29270.0],[4.0],[1.0 8.0],False,False
[8279.0],[20665.0 28297.0 28924.0],[4.0],[2.0 5.0 26.0],False,False
[8280.0],[28182.0 29157.0],[4.0],[2.0 7.0],False,False
[8281.0],[23134.0 26771.0],[4.0],[11.0 13.0],True,False
[8282.0],[25708.0 29265.0],[4.0],[1.0 18.0],False,False
[8283.0],[28808.0],[4.0],[5.0],True,False
[8284.0],[27689.0 27947.0],[4.0],[4.0 8.0],False,False
[8285.0],[22751.0 28426.0 28982.0],[4.0],[3.0 17.0],False,False
[8286.0],[28457.0 28839.0 28842.0 29412.0],[4.0],[2.0 3.0],False,False
[8287.0],[24422.0 29084.0],[4.0],[3.0 19.0],False,False
[8288.0],[26369.0 27614.0],[4.0],[6.0 11.0],False,False
[8289.0],[28101.0],[4.0],[8.0],True,False
[8290.0],[25717.0 27633.0],[4.0],[8.0 14.0],False,False
[8291.0],[28602.0 28936.0 29324.0],[4.0],[2.0 3.0 5.0],False,False
[8292.0],[16577.0 25489.0 27641.0],[4.0],[6.0 18.0 42.0],False,False
[8293.0],[26975.0 28803.0 29370.0],[4.0],[1.0 12.0],False,False
[8294.0],[22719.0 23875.0 29385.0],[4.0],[1.0 16.0 21.0],False,False
[8295.0],[20604.0 24774.0],[4.0],[18.0 30.0],False,False
[8296.0],[18068.0 28583.0 29253.0],[4.0],[2.0 6.0 30.0],False,False
[8297.0],[25448.0 29256.0],[4.0],[2.0 18.0],False,False
[8298.0],[22526.0 29260.0],[4.0],[2.0 26.0],False,False
[8299.0],[24769.0 29263.0],[4.0],[2.0 20.0],False,False
[8300.0],[25706.0],[4.0],[17.0],False,False
[8301.0],[7897.0 22522.0],[4.0],[27.0 65.0],False,False
[8302.0],[27338.0 27875.0],[4.0],[8.0 10.0],False,False
[8303.0],[10928.0 29084.0 29268.0],[4.0],[2.0 3.0 56.0],False,False
[8304.0],[27614.0 29276.0],[4.0],[2.0 6.0],False,False
[8305.0],[28278.0],[4.0],[6.0],False,False
[8306.0],[24426.0],[4.0],[16.0],True,False
[8307.0],[24023.0 27885.0],[4.0],[4.0 20.0],False,False
[8308.0],[11529.0 15377.0 19577.0],[4.0],[33.0 44.0 45.0],False,False
[8309.0],[27347.0 28276.0],[4.0],[4.0 11.0],True,False
[8310.0],[22915.0],[4.0],[26.0],False,False
[8311.0],[26900.0],[4.0],[13.0],True,False
[8312.0],[5277.0],[4.0],[82.0],False,False
[8313.0],[28787.0 28916.0],[4.0],[4.0],False,False
[8314.0],[28321.0 29092.0],[4.0],[3.0 5.0],False,False
[8315.0],[16909.0 29564.0],[4.0],[1.0 33.0],False,False
[8316.0],[20656.0 29093.0],[4.0],[2.0 32.0],False,False
[8317.0],[28929.0],[4.0],[4.0],True,True
[8318.0],[9861.0 27905.0],[4.0],[9.0 61.0],False,False
[8319.0],[19292.0],[4.0],[31.0],False,False
[8320.0],[24074.0 29312.0 29313.0],[4.0],[1.0 2.0 23.0],False,False
[8321.0],[27947.0],[4.0],[8.0],False,False
[8322.0],[13749.0 29101.0 29320.0],[4.0],[2.0 3.0 46.0],False,False
[8323.0],[25176.0 28611.0],[4.0],[3.0 18.0],False,False
[8324.0],[28329.0 29109.0],[4.0],[3.0 6.0],False,False
[8325.0],[24099.0 29112.0],[4.0],[3.0 13.0],False,False
[8326.0],[24110.0 27376.0],[4.0],[11.0 19.0],False,False
[8327.0],[12383.0 29341.0],[4.0],[1.0 51.0],False,False
[8328.0],[28958.0],[4.0],[4.0],True,True
[8329.0],[23111.0 28365.0 28968.0],[4.0],[1.0 3.0 18.0],False,False
[8330.0],[27219.0 29000.0],[4.0],[2.0 8.0],True,False
[8331.0],[28817.0],[4.0],[5.0],True,False
[8332.0],[27689.0 28655.0],[4.0],[4.0],False,False
[8333.0],[23805.0 28994.0],[4.0],[4.0 18.0],False,False
[8334.0],[27754.0 28440.0],[4.0],[5.0 8.0],False,False
[8335.0],[20399.0],[4.0],[33.0],False,False
[8336.0],[27773.0],[4.0],[10.0],True,False
[8337.0],[13692.0 28901.0],[4.0],[3.0 49.0],False,False
[8338.0],[24011.0 29545.0],[4.0],[1.0 22.0],False,False
[8339.0],[2530.0 29251.0],[4.0],[2.0 90.0],False,False
[8340.0],[18069.0 28578.0 29078.0],[4.0],[1.0 6.0 34.0],True,False
[8341.0],[28907.0 29262.0],[4.0],[2.0 3.0],True,False
[8342.0],[28910.0],[4.0],[4.0],False,True
[8343.0],[26754.0 27822.0],[4.0],[5.0 8.0],False,False
[8344.0],[27265.0 28178.0 29640.0],[4.0],[1.0 6.0 10.0],False,False
[8345.0],[18753.0 27162.0],[4.0],[9.0 34.0],False,False
[8346.0],[28259.0],[4.0],[7.0],False,False
[8347.0],[27334.0],[4.0],[9.0],True,False
[8348.0],[26878.0 29083.0 29276.0],[4.0],[2.0 3.0 10.0],False,False
[8349.0],[24791.0],[4.0],[20.0],True,False
[8350.0],[26956.0 27638.0 28118.0 28945.0],[4.0],[3.0 4.0 8.0 11.0],False,False
[8351.0],[19176.0 28144.0 28652.0 28822.0],[4.0],[3.0 6.0 28.0],False,False
[8352.0],[19919.0 24923.0 29365.0],[4.0],[2.0 13.0 20.0],False,False
[8353.0],[26201.0 26734.0 27962.0],[4.0],[4.0 8.0 10.0],False,False
[8354.0],[27257.0 28532.0 29001.0],[4.0],[1.0 4.0 8.0],False,False
[8355.0],[27265.0 28178.0 29640.0],[4.0],[1.0 6.0 10.0],False,False
[8356.0],[148.0],[3.0],[52.0],True,False
[8357.0],[204.0],[3.0],[3.0],True,True
[8358.0],[245.0],[3.0],[12.0],True,False
[8359.0],[295.0],[3.0],[3.0],True,True
[8360.0],[313.0 325.0],[3.0],[27.0],True,False
[8361.0],[306.0],[3.0],[3.0],True,True
[8362.0],[321.0],[3.0],[14.0],True,False
[8363.0],[371.0 1688.0],[3.0],[2.0 7.0],False,False
[8364.0],[383.0],[3.0],[25.0],True,False
[8365.0],[390.0 1936.0],[3.0],[1.0 13.0],False,False
[8366.0],[405.0],[3.0],[6.0],True,False
[8367.0],[435.0],[3.0],[3.0],True,True
[8368.0],[533.0 1698.0 1945.0],[3.0],[1.0 9.0 15.0],False,False
[8369.0],[468.0],[3.0],[4.0],True,False
[8370.0],[436.0 463.0],[3.0],[2.0 21.0],False,False
[8371.0],[511.0 573.0],[3.0],[24.0 28.0],False,False
[8372.0],[450.0],[3.0],[30.0],False,False
[8373.0],[594.0],[3.0],[3.0],True,True
[8374.0],[610.0 700.0],[3.0],[2.0 80.0],False,False
[8375.0],[619.0 644.0],[3.0],[1.0 11.0],True,False
[8376.0],[646.0 1727.0 1966.0],[3.0],[1.0 11.0],False,False
[8377.0],[670.0],[3.0],[38.0],True,False
[8378.0],[692.0 1732.0],[3.0],[6.0 22.0],True,False
[8379.0],[683.0 773.0],[3.0],[2.0 44.0],False,False
[8380.0],[709.0],[3.0],[14.0],True,False
[8381.0],[718.0],[3.0],[10.0],False,False
[8382.0],[699.0 706.0],[3.0],[3.0 97.0],False,False
[8383.0],[759.0],[3.0],[36.0],True,False
[8384.0],[712.0],[3.0],[3.0],True,True
[8385.0],[770.0],[3.0],[3.0],True,True
[8386.0],[765.0],[3.0],[4.0],True,False
[8387.0],[675.0 701.0 1742.0],[3.0],[2.0 18.0 21.0],False,False
[8388.0],[938.0 1747.0],[3.0],[3.0 21.0],False,False
[8389.0],[834.0 1747.0],[3.0],[2.0 3.0],False,False
[8390.0],[812.0 859.0],[3.0],[8.0 10.0],False,False
[8391.0],[701.0 857.0],[3.0],[2.0 21.0],False,False
[8392.0],[832.0],[3.0],[9.0],True,False
[8393.0],[833.0 1765.0],[3.0],[2.0 3.0],True,False
[8394.0],[834.0 1747.0],[3.0],[2.0 3.0],False,False
[8395.0],[859.0],[3.0],[10.0],True,False
[8396.0],[892.0],[3.0],[7.0],True,False
[8397.0],[983.0 1764.0],[3.0],[5.0],False,False
[8398.0],[937.0],[3.0],[3.0],True,True
[8399.0],[939.0],[3.0],[7.0],True,False
[8400.0],[925.0 965.0],[3.0],[2.0 3.0],True,False
[8401.0],[1111.0 1791.0],[3.0],[16.0 24.0],False,False
[8402.0],[950.0 2007.0],[3.0],[2.0 8.0],False,False
[8403.0],[969.0],[3.0],[3.0],True,True
[8404.0],[1004.0],[3.0],[3.0],True,True
[8405.0],[953.0],[3.0],[37.0],False,False
[8406.0],[977.0],[3.0],[5.0],True,False
[8407.0],[986.0],[3.0],[42.0],True,False
[8408.0],[1024.0],[3.0],[33.0],False,False
[8409.0],[1050.0],[3.0],[4.0],True,False
[8410.0],[1045.0],[3.0],[3.0],True,True
[8411.0],[1068.0],[3.0],[5.0],False,False
[8412.0],[1085.0 1093.0 2023.0],[3.0],[2.0 13.0 36.0],True,False
[8413.0],[1164.0],[3.0],[25.0],False,False
[8414.0],[1063.0 1133.0],[3.0],[5.0 11.0],True,False
[8415.0],[1219.0],[3.0],[27.0],False,False
[8416.0],[1191.0],[3.0],[4.0],True,False
[8417.0],[1280.0],[3.0],[9.0],True,False
[8418.0],[1261.0],[3.0],[8.0],False,False
[8419.0],[1301.0],[3.0],[4.0],False,False
[8420.0],[1328.0],[3.0],[21.0],False,False
[8421.0],[357.0],[3.0],[46.0],False,False
[8422.0],[400.0 1689.0 1934.0],[3.0],[1.0 6.0],False,False
[8423.0],[444.0 1943.0],[3.0],[1.0 46.0],True,False
[8424.0],[464.0],[3.0],[6.0],False,False
[8425.0],[549.0 555.0],[3.0],[2.0 11.0],False,False
[8426.0],[671.0],[3.0],[4.0],False,False
[8427.0],[812.0 824.0],[3.0],[5.0 8.0],False,False
[8428.0],[676.0],[3.0],[3.0],False,True
[8429.0],[694.0 708.0],[3.0],[5.0 16.0],True,False
[8430.0],[783.0 791.0 1746.0],[3.0],[2.0 6.0 12.0],False,False
[8431.0],[805.0 1752.0],[3.0],[2.0 41.0],False,False
[8432.0],[854.0],[3.0],[18.0],False,False
[8433.0],[1027.0],[3.0],[17.0],False,False
[8434.0],[1091.0 1785.0],[3.0],[2.0 14.0],False,False
[8435.0],[1000.0 1062.0],[3.0],[10.0 14.0],False,False
[8436.0],[1076.0],[3.0],[21.0],True,False
[8437.0],[1238.0 1794.0],[3.0],[5.0 17.0],False,False
[8438.0],[1276.0 1880.0],[3.0],[5.0 14.0],False,False
[8439.0],[1273.0 1859.0],[3.0],[3.0 6.0],False,False
[8440.0],[1472.0 2064.0],[3.0],[1.0 6.0],False,False
[8441.0],[1660.0 1920.0],[3.0],[1.0 7.0],False,False
[8442.0],[360.0 1937.0 2152.0],[3.0],[1.0 3.0 16.0],True,False
[8443.0],[571.0],[3.0],[64.0],False,False
[8444.0],[726.0],[3.0],[35.0],False,False
[8445.0],[875.0 917.0 1994.0],[3.0],[1.0 2.0 3.0],False,False
[8446.0],[1006.0 1040.0],[3.0],[3.0 26.0],False,False
[8447.0],[1211.0 2064.0 2092.0],[3.0],[1.0 6.0 44.0],False,False
[8448.0],[975.0 1018.0 1485.0],[3.0],[2.0 5.0 14.0],False,False
[8449.0],[1500.0 2059.0],[3.0],[2.0 79.0],False,False
[8450.0],[1355.0 1826.0 2268.0],[3.0],[1.0 2.0 23.0],False,False
[8451.0],[220.0],[3.0],[11.0],False,False
[8452.0],[131.0 192.0],[3.0],[6.0 37.0],True,False
[8453.0],[249.0 1660.0 1684.0],[3.0],[1.0 4.0 17.0],False,False
[8454.0],[287.0 1658.0],[3.0],[10.0 13.0],False,False
[8455.0],[468.0],[3.0],[4.0],True,False
[8456.0],[671.0 2176.0],[3.0],[4.0],True,False
[8457.0],[1773.0 2014.0 2192.0],[3.0],[1.0 4.0],False,False
[8458.0],[821.0],[3.0],[7.0],False,False
[8459.0],[831.0],[3.0],[27.0],False,False
[8460.0],[1048.0],[3.0],[8.0],False,False
[8461.0],[1121.0],[3.0],[21.0],False,False
[8462.0],[1845.0],[3.0],[7.0],False,False
[8463.0],[1393.0],[3.0],[4.0],True,False
[8464.0],[668.0],[3.0],[39.0],True,False
[8465.0],[919.0 942.0 2352.0],[3.0],[6.0 7.0 12.0],False,False
[8466.0],[1769.0 2369.0],[3.0],[1.0 13.0],False,False
[8467.0],[1054.0 2015.0],[3.0],[4.0 11.0],False,False
[8468.0],[1124.0],[3.0],[6.0],False,False
[8469.0],[1311.0 1464.0],[3.0],[2.0 5.0],True,False
[8470.0],[840.0 1972.0],[3.0],[5.0 99.0],False,False
[8471.0],[846.0 956.0],[3.0],[4.0 7.0],True,False
[8472.0],[1084.0],[3.0],[27.0],False,False
[8473.0],[1101.0 2411.0],[3.0],[1.0 6.0],True,False
[8474.0],[948.0 975.0 2415.0],[3.0],[1.0 5.0 17.0],False,False
[8475.0],[464.0 2329.0],[3.0],[2.0 6.0],True,False
[8476.0],[699.0 706.0 2184.0],[3.0],[3.0 48.0 97.0],False,False
[8477.0],[877.0 938.0 2562.0],[3.0],[3.0 18.0 21.0],False,False
[8478.0],[877.0 2351.0],[3.0],[2.0 18.0],False,False
[8479.0],[1071.0 2211.0],[3.0],[4.0 9.0],True,False
[8480.0],[1036.0 1772.0],[3.0],[5.0 23.0],False,False
[8481.0],[637.0 1952.0 2165.0],[3.0],[3.0 11.0 52.0],False,False
[8482.0],[1169.0 1331.0],[3.0],[12.0 90.0],False,False
[8483.0],[361.0],[3.0],[27.0],True,False
[8484.0],[2344.0],[3.0],[9.0],False,False
[8485.0],[1786.0 2591.0],[3.0],[2.0 11.0],True,False
[8486.0],[1122.0 2411.0],[3.0],[1.0 6.0],True,False
[8487.0],[2399.0],[3.0],[32.0],True,False
[8488.0],[1211.0 2854.0],[3.0],[1.0 6.0],False,False
[8489.0],[1172.0],[3.0],[13.0],True,False
[8490.0],[1324.0],[3.0],[10.0],True,False
[8491.0],[1190.0 1797.0 2837.0],[3.0],[3.0 11.0 14.0],False,False
[8492.0],[1398.0],[3.0],[50.0],True,False
[8493.0],[644.0 2336.0],[3.0],[6.0 11.0],False,False
[8494.0],[2558.0],[3.0],[84.0],True,False
[8495.0],[2207.0 3048.0],[3.0],[2.0 27.0],False,False
[8496.0],[1173.0],[3.0],[11.0],True,False
[8497.0],[2384.0],[3.0],[4.0],False,False
[8498.0],[2317.0 2726.0],[3.0],[2.0],False,False
[8499.0],[566.0],[3.0],[16.0],True,False
[8500.0],[678.0],[3.0],[45.0],False,False
[8501.0],[901.0 3009.0],[3.0],[1.0 41.0],False,False
[8502.0],[2569.0 2785.0],[3.0],[19.0 25.0],False,False
[8503.0],[1091.0],[3.0],[14.0],False,False
[8504.0],[1796.0 3080.0],[3.0],[3.0 6.0],False,False
[8505.0],[1018.0 2877.0 3137.0],[3.0],[3.0 14.0],False,False
[8506.0],[1418.0],[3.0],[22.0],False,False
[8507.0],[1999.0 2784.0],[3.0],[2.0 3.0],True,False
[8508.0],[2565.0 3279.0],[3.0],[1.0 3.0],False,False
[8509.0],[2582.0],[3.0],[7.0],True,False
[8510.0],[926.0 1800.0],[3.0],[12.0 32.0],False,False
[8511.0],[939.0 3296.0],[3.0],[7.0 8.0],True,False
[8512.0],[1060.0 2028.0],[3.0],[7.0 8.0],True,False
[8513.0],[2877.0 3137.0],[3.0],[3.0],False,False
[8514.0],[272.0],[3.0],[48.0],False,False
[8515.0],[1974.0],[3.0],[10.0],False,False
[8516.0],[203.0 1674.0 2523.0],[3.0],[11.0 13.0 25.0],False,False
[8517.0],[2976.0],[3.0],[22.0],True,False
[8518.0],[3026.0 3273.0],[3.0],[3.0 16.0],False,False
[8519.0],[3026.0 3273.0 3455.0],[3.0],[3.0 8.0 16.0],False,False
[8520.0],[822.0],[3.0],[8.0],False,False
[8521.0],[789.0 895.0],[3.0],[27.0 33.0],True,False
[8522.0],[1772.0 3494.0],[3.0],[1.0 23.0],False,False
[8523.0],[3096.0],[3.0],[13.0],True,False
[8524.0],[2513.0 3206.0],[3.0],[1.0 28.0],False,False
[8525.0],[555.0 3008.0 3255.0],[3.0],[1.0 2.0 11.0],False,False
[8526.0],[1129.0 1218.0],[3.0],[8.0 16.0],True,False
[8527.0],[1394.0 1831.0 3323.0],[3.0],[1.0 15.0 94.0],False,False
[8528.0],[134.0 3200.0],[3.0],[7.0 33.0],False,False
[8529.0],[359.0 3420.0],[3.0],[3.0 28.0],False,False
[8530.0],[571.0 3629.0],[3.0],[1.0 64.0],False,False
[8531.0],[571.0 3629.0],[3.0],[1.0 64.0],False,False
[8532.0],[828.0 3249.0],[3.0],[2.0 35.0],False,False
[8533.0],[1772.0],[3.0],[23.0],False,False
[8534.0],[1095.0 3503.0],[3.0],[9.0 12.0],False,False
[8535.0],[2644.0 3141.0],[3.0],[4.0 19.0],False,False
