ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
145.0,31,9512.0,309.69,556.03,20.080000000000013,311.65607,547.27844,16.426744,31.0,29.0,25.0,39.661,3168.0,71.0,18.0,9.685118124216908,,
145.0,32,9512.0,309.71,556.31,19.620000000000005,311.42245,547.4931,18.339626,32.0,29.0,25.0,49.706,2130.0,71.0,18.0,9.07246207996345,,
145.0,60,12921.0,310.07,553.75,21.110000000000014,308.8973,552.37463,17.730186,60.0,29.0,33.0,196.03,49120.0,71.0,64.0,3.832754962360114,,
145.0,80,24302.0,311.21,553.47,23.710000000000008,308.58197,544.05817,16.19532,80.0,29.0,56.0,41.135,6584.0,71.0,37.0,12.327185450547912,,
145.0,84,32548.0,310.44,554.88,20.080000000000013,297.44968,563.93945,21.52224,84.0,29.0,69.0,47.983,11950.0,71.0,20.0,15.902896095444357,,
145.0,99,40047.0,309.15,555.82,20.090000000000003,320.28827,543.95996,14.09249,99.0,29.0,81.0,40.354,16960.0,71.0,19.0,17.340465206983385,,
146.0,1,759.0,402.09,115.69,91.17,406.50214,127.16977,93.82238,1.0,1.0,1.0,96.364,13120.0,70.0,36.0,12.581224832936584,,
146.0,2,759.0,402.64,114.79,90.172,406.52283,125.987885,93.097984,2.0,1.0,1.0,88.975,8092.0,70.0,36.0,12.20779995127628,,
146.0,3,759.0,404.37,114.4,90.825,407.38727,126.07933,93.34829,3.0,1.0,1.0,86.022,13440.0,70.0,36.0,12.323865462017176,,
146.0,4,759.0,403.6,114.79,90.413,407.3963,125.95214,92.74894,4.0,1.0,1.0,87.101,13656.0,70.0,36.0,12.019229540748428,,
146.0,6,759.0,402.92,115.4,90.474,408.0386,126.14837,92.96246,6.0,1.0,1.0,96.336,18300.0,70.0,36.0,12.162234859946564,,
146.0,61,21874.0,399.86,119.75,81.864,398.2323,118.01529,78.72737,61.0,1.0,52.0,125.14,19700.0,70.0,30.0,3.9366322956303783,,
147.0,3,597.0,373.26,142.4,61.85,372.9052,144.62042,71.81607,3.0,3.0,1.0,83.256,15570.0,70.0,40.0,10.216589414344693,,
147.0,4,597.0,371.77,142.99,60.23,372.87863,144.66678,71.589165,4.0,3.0,1.0,86.706,15570.0,70.0,40.0,11.53565261017012,,
147.0,5,597.0,371.89,144.14,59.77,372.57495,144.7111,71.40763,5.0,3.0,1.0,86.999,22130.0,70.0,40.0,11.671749814376597,,
147.0,23,5796.0,372.32,147.49,58.24,371.4097,143.10529,56.24774,23.0,3.0,15.0,95.567,18670.0,70.0,69.0,4.90136999028844,,
147.0,25,5796.0,370.62,149.76,56.72,371.04837,143.09973,55.808357,25.0,3.0,15.0,99.668,20820.0,70.0,69.0,6.736006998901421,,
147.0,27,2868.0,370.11,150.52,55.31,368.85062,150.27892,51.90803,27.0,3.0,6.0,105.73,1057.0,70.0,63.0,3.635595883992072,,
147.0,60,5796.0,368.6,169.54,50.96,366.4713,166.07195,49.08703,60.0,3.0,15.0,138.0,47580.0,70.0,69.0,4.479592739680716,,
147.0,61,5796.0,368.26,171.68,50.48,366.00848,167.31714,48.730972,61.0,3.0,15.0,134.17,43840.0,70.0,69.0,5.211812413621962,,
149.0,20,7529.0,487.57,217.56,141.903,484.18973,215.64949,140.06705,20.0,11.0,19.0,170.5,35740.0,70.0,16.0,4.294995475608795,,
149.0,21,7529.0,487.53,217.16,141.163,484.28705,215.47495,139.7903,21.0,11.0,19.0,158.17,30100.0,70.0,16.0,3.903898499577015,,
149.0,22,7529.0,488.77,216.69,141.46,485.48132,215.04008,139.93312,22.0,11.0,19.0,173.86,36320.0,70.0,16.0,3.983593187462801,,
149.0,25,9357.0,490.42,214.57,141.186,483.14218,214.67427,138.31053,25.0,11.0,24.0,49.822,23020.0,70.0,9.0,7.825973671448194,,
149.0,26,9357.0,493.25,212.8,141.595,482.23764,214.58966,137.2637,26.0,11.0,24.0,70.019,20460.0,70.0,9.0,11.96808737331074,,
149.0,27,9357.0,492.31,213.0,141.974,481.49115,215.12961,137.1986,27.0,11.0,24.0,65.99,10990.0,70.0,9.0,12.016122470855558,,
149.0,28,7529.0,494.28,212.85,141.59,484.507,216.08656,142.00964,28.0,11.0,19.0,49.289,1736.0,70.0,16.0,10.303540525625127,,
149.0,29,7529.0,491.95,213.19,141.134,487.39218,216.838,142.42087,29.0,11.0,19.0,73.276,767.0,70.0,16.0,5.978098489427879,,
149.0,30,7529.0,492.92,212.81,141.022,486.44986,216.4163,143.14914,30.0,11.0,19.0,13.058,169.1,70.0,16.0,7.706674762126673,,
149.0,32,12238.0,493.03,211.85,141.03300000000002,491.87393,210.39584,144.65726,32.0,11.0,31.0,68.65,382.0,70.0,31.0,4.072633017852204,,
149.0,33,12238.0,493.08,212.07,141.42000000000002,491.9946,210.99768,144.99841,33.0,11.0,31.0,44.571,20.97,70.0,31.0,3.890113297900191,,
149.0,76,22090.0,494.23,213.73,141.907,492.55447,212.90202,145.65523,76.0,11.0,52.0,55.292,378.0,70.0,42.0,4.188338548183511,,
149.0,77,22090.0,493.23,214.39,142.383,492.13406,213.28246,145.67055,77.0,11.0,52.0,58.008,1200.0,70.0,42.0,3.638092128808721,,
149.0,78,22090.0,491.46,215.03,139.682,492.07962,212.96648,145.60692,78.0,11.0,52.0,41.449,361.2,70.0,42.0,6.304500038956318,,
151.0,30,11270.0,506.16,386.63,154.847,505.31143,384.5701,151.43207,30.0,30.0,29.0,129.65,17260.0,70.0,12.0,4.077377338412519,,
151.0,40,16276.0,508.14,385.35,155.468,506.56735,384.81204,158.77162,40.0,30.0,40.0,171.08,18990.0,70.0,9.0,3.6981798345267354,,
151.0,49,10495.0,512.24,385.08,156.084,510.2869,369.3578,158.70793,49.0,30.0,27.0,108.6,8024.0,70.0,45.0,16.058866121084,,
151.0,50,10495.0,512.01,384.84,156.487,510.67752,369.7086,158.88693,50.0,30.0,27.0,117.77,7504.0,70.0,45.0,15.37837549662836,,
151.0,51,10495.0,511.97,384.93,155.917,510.59674,369.71887,158.79446,51.0,30.0,27.0,133.4,12010.0,70.0,45.0,15.54168893512223,,
151.0,52,10495.0,512.71,384.91,155.99,510.46597,369.9144,158.87057,52.0,30.0,27.0,117.12,13016.0,70.0,45.0,15.433773794046637,,
151.0,53,10495.0,512.01,384.86,155.777,510.8509,370.0399,158.81175,53.0,30.0,27.0,139.88,17280.0,70.0,45.0,15.171967057125476,,
151.0,54,10495.0,512.02,385.21,156.507,510.95145,370.36102,158.74588,54.0,30.0,27.0,135.07,17420.0,70.0,45.0,15.054786275377657,,
151.0,55,10495.0,511.88,385.44,156.173,510.1749,370.43903,158.48958,55.0,30.0,27.0,114.23,16500.0,70.0,45.0,15.274259715197326,,
151.0,56,10495.0,511.06,385.87,155.695,510.33514,370.3003,158.42683,56.0,30.0,27.0,110.84,21220.0,70.0,45.0,15.8241548039224,,
151.0,57,10495.0,510.88,385.68,156.677,510.80396,370.21124,158.35362,57.0,30.0,27.0,86.499,24580.0,70.0,45.0,15.559542816021333,,
151.0,58,10495.0,510.03,385.86,156.132,511.0878,370.33856,158.53932,58.0,30.0,27.0,114.76,22560.0,70.0,45.0,15.742592864455377,,
151.0,66,26653.0,512.27,386.35,156.547,509.5992,385.37518,153.84053,66.0,30.0,59.0,73.775,1515.0,70.0,27.0,3.925356866999477,,
151.0,67,26653.0,512.82,384.48,155.762,512.58765,382.75,152.5206,67.0,30.0,59.0,78.839,1783.0,70.0,27.0,3.6815160576181194,,
151.0,68,28122.0,510.83,383.86,156.457,517.86505,386.4168,156.20317,68.0,30.0,61.0,63.929,8040.0,70.0,27.0,7.489565034860184,,
151.0,69,28122.0,510.67,383.61,155.911,517.03973,386.59705,156.60242,69.0,30.0,61.0,60.336,5104.0,70.0,27.0,7.069228359007748,,
151.0,70,26653.0,510.73,383.63,156.478,510.25674,382.84106,152.92934,70.0,30.0,59.0,67.883,1150.0,70.0,27.0,3.6659772430826782,,
151.0,88,28122.0,511.26,384.32,156.949,514.4803,388.356,159.77217,88.0,30.0,61.0,43.81,11896.0,70.0,27.0,5.884718934571157,,
151.0,89,28122.0,508.3,382.28,156.711,514.3483,389.48175,158.79224,89.0,30.0,61.0,40.784,1469.0,70.0,27.0,9.632169843295944,,
151.0,90,30526.0,508.64,382.15,156.772,516.33496,361.22177,163.39603,90.0,30.0,65.0,41.255,23950.0,70.0,34.0,23.2611477312578,,
151.0,91,40860.0,508.81,382.66,157.056,519.9767,401.44437,162.64958,91.0,30.0,82.0,45.589,905.5,70.0,11.0,22.55739085983349,,
151.0,92,40860.0,508.53,382.45,156.518,519.7612,401.35645,163.37721,92.0,30.0,82.0,59.331,115.7,70.0,11.0,23.035678129080583,,
151.0,93,30526.0,508.31,382.36,157.835,516.92975,361.6227,163.91571,93.0,30.0,65.0,62.397,24510.0,70.0,34.0,23.26608552070159,,
151.0,94,30526.0,507.69,382.23,157.31,516.1374,361.82574,163.26414,94.0,30.0,65.0,72.307,24700.0,70.0,34.0,22.87234522402983,,
151.0,95,30526.0,507.63,382.18,156.687,515.7437,361.8283,163.49666,95.0,30.0,65.0,59.838,16430.0,70.0,34.0,22.943305993156248,,
151.0,96,30526.0,508.67,382.67,157.767,516.1996,362.09232,163.4886,96.0,30.0,65.0,60.868,16620.0,70.0,34.0,22.64668843125639,,
151.0,97,30526.0,508.52,382.12,156.94,516.5163,362.06235,163.52338,97.0,30.0,65.0,53.441,17630.0,70.0,34.0,22.57412300482349,,
151.0,98,30526.0,509.58,382.28,157.048,517.17334,361.62967,163.53105,98.0,30.0,65.0,50.031,23410.0,70.0,34.0,22.937412207287046,,
151.0,99,30526.0,509.89,384.07,158.161,517.2694,362.5893,163.86665,99.0,30.0,65.0,49.864,15080.0,70.0,34.0,23.41859216034348,,
152.0,63,5461.0,374.91,524.16,78.882,371.8314,522.96954,77.1615,63.0,30.0,14.0,79.999,2536.0,70.0,86.0,3.7222430363424848,,
152.0,64,5461.0,375.0,523.39,79.295,371.13278,522.5172,76.67266,64.0,30.0,14.0,64.138,419.8,70.0,86.0,4.753297533712762,,
152.0,65,5461.0,375.13,524.2,78.753,371.95746,523.0102,77.563225,65.0,30.0,14.0,74.375,1344.0,70.0,86.0,3.591127767460353,,
152.0,75,5461.0,373.57,523.53,76.988,371.05164,521.5604,75.50892,75.0,30.0,14.0,89.663,2010.0,70.0,86.0,3.522660769361692,,
154.0,67,543.0,368.56,346.35,69.484,363.08295,344.84366,68.66017,67.0,1.0,1.0,35.74,1040.0,69.0,61.0,5.739846057778927,,
154.0,68,618.0,369.63,346.62,68.72,372.1432,356.6204,74.34609,68.0,1.0,1.0,26.622,inf,69.0,68.0,11.74636382409894,,
155.0,39,7845.0,460.99,537.18,115.591,459.4806,534.99896,110.99287,39.0,1.0,20.0,49.612,87.5,69.0,80.0,5.30829759324964,,
155.0,69,7845.0,463.51,541.95,114.087,463.489,541.44366,109.91287,69.0,1.0,20.0,34.792,186.0,69.0,80.0,4.204780904220821,,
156.0,38,3177.0,383.13,314.26,78.865,369.86423,318.67007,74.473335,38.0,1.0,7.0,45.385,4156.0,69.0,39.0,14.653193937501284,,
156.0,39,3177.0,382.2,314.86,78.492,372.50067,318.2698,75.65067,39.0,1.0,7.0,46.489,1478.0,69.0,39.0,10.666625270337343,,
156.0,40,12015.0,382.71,314.18,79.483,382.18494,297.90005,81.17517,40.0,1.0,31.0,35.977,2378.0,69.0,15.0,16.376077042900093,,
156.0,41,12015.0,381.56,313.53,79.566,382.10953,297.73242,80.6496,41.0,1.0,31.0,46.378,9620.0,69.0,15.0,15.844232579626553,,
156.0,42,3177.0,381.68,313.06,79.451,370.46106,316.83957,75.034134,42.0,1.0,7.0,48.143,1058.0,69.0,39.0,12.63560324521376,,
156.0,43,3177.0,381.45,313.14,80.554,369.53857,317.96252,74.72796,43.0,1.0,7.0,52.676,1187.0,69.0,39.0,14.109628126811137,,
156.0,66,24382.0,379.98,311.71,73.548,378.1449,322.43015,76.80086,66.0,1.0,56.0,18.255,3552.0,69.0,16.0,11.352105805184385,,
156.0,67,24382.0,379.42,313.3,75.208,377.54807,323.21002,74.94133,67.0,1.0,56.0,34.518,1433.0,69.0,16.0,10.088792356580624,,
156.0,68,23826.0,379.44,313.18,73.661,384.81055,302.45358,82.3598,68.0,1.0,55.0,27.141,1567.0,69.0,16.0,14.817827599175944,,
157.0,20,3542.0,372.86,664.69,77.709,372.99832,665.5133,69.99969,20.0,1.0,8.0,81.82,70.9,69.0,10.0,7.754380438726221,,
157.0,29,3563.0,371.87,665.03,79.884,382.18387,659.6557,82.41101,29.0,1.0,8.0,264.54,44060.0,69.0,36.0,11.901461860082552,,
157.0,30,614.0,371.79,665.3,79.62,363.9768,657.5661,74.75301,30.0,1.0,1.0,159.77,inf,69.0,51.0,12.022765701372505,,
157.0,63,21381.0,371.04,663.62,77.923,378.4326,673.2191,80.83472,63.0,1.0,51.0,182.41,23790.0,69.0,15.0,12.460793270430251,,
157.0,64,21381.0,371.06,661.84,78.1,376.88962,672.7475,81.65144,64.0,1.0,51.0,216.96,17090.0,69.0,15.0,12.867429878106888,,
157.0,69,21377.0,370.84,660.61,77.39,370.78918,665.1727,78.80429,69.0,1.0,51.0,144.57,29470.0,69.0,47.0,4.777136188816426,,
160.0,49,9239.0,438.32,572.34,103.865,438.2976,570.4529,107.005486,49.0,31.0,24.0,262.58,47400.0,69.0,32.0,3.663918733568771,,
160.0,73,23849.0,434.62,579.77,108.363,435.2415,577.7412,111.318016,73.0,31.0,55.0,198.66,43600.0,69.0,43.0,3.637913035004505,,
160.0,98,23849.0,437.15,580.85,108.637,437.2378,578.7396,111.632675,98.0,31.0,55.0,188.46,36740.0,69.0,43.0,3.665455729595592,,
161.0,50,14342.0,436.27,389.39,117.006,436.61362,385.8277,117.08939,50.0,31.0,36.0,140.49,34800.0,69.0,20.0,3.579805844804992,,
161.0,53,14342.0,435.6,389.68,116.193,436.2227,385.9663,116.41933,53.0,31.0,36.0,82.109,28240.0,69.0,20.0,3.772339890426109,,
161.0,54,14342.0,435.37,390.18,115.993,436.30276,386.33362,116.16998,54.0,31.0,36.0,99.271,26050.0,69.0,20.0,3.961818047614004,,
161.0,83,39531.0,432.17,387.8,111.36,429.6218,380.33502,111.69862,83.0,31.0,80.0,41.822,4204.0,69.0,18.0,7.895182907621611,,
161.0,84,39531.0,431.56,387.14,112.216,429.99786,378.99814,112.52945,84.0,31.0,80.0,50.122,79.5,69.0,18.0,8.296289323649466,,
161.0,85,39531.0,431.99,387.04,111.394,429.45312,378.7781,110.857994,85.0,31.0,80.0,47.555,2834.0,69.0,18.0,8.659217873251395,,
161.0,86,39531.0,431.89,387.59,111.812,429.74808,378.31424,111.00858,86.0,31.0,80.0,46.186,1607.0,69.0,18.0,9.553691881173462,,
162.0,33,2011.0,368.43,116.57,58.81,366.36353,114.79947,56.34123,33.0,31.0,3.0,183.31,23890.0,69.0,82.0,3.6742210133169584,,
162.0,46,9892.0,364.8,121.79,60.5,362.76306,122.84418,64.61285,46.0,31.0,26.0,110.17,29020.0,69.0,74.0,4.709135287767808,,
162.0,48,2011.0,363.84,121.77,58.18000000000001,362.23828,120.883064,54.594208,48.0,31.0,3.0,109.13,18020.0,69.0,82.0,4.026172710373963,,
162.0,49,2011.0,363.41,121.69,57.02,361.85526,121.25878,53.679775,49.0,31.0,3.0,116.29,14730.0,69.0,82.0,3.709483819431632,,
162.0,52,9892.0,363.24,123.14,58.92,362.8968,125.707306,64.43446,52.0,31.0,26.0,84.893,35550.0,69.0,74.0,6.092463822562759,,
162.0,53,9892.0,362.73,123.3,59.41,362.801,125.63768,64.35896,53.0,31.0,26.0,103.42,38270.0,69.0,74.0,5.473755005843796,,
162.0,54,2011.0,362.0,123.45,55.71,361.0692,121.82718,52.640953,54.0,31.0,3.0,110.87,7676.0,69.0,82.0,3.594298663245573,,
162.0,87,40536.0,349.27,154.86,43.38,355.93423,154.97502,45.37292,87.0,31.0,82.0,46.104,1214.0,69.0,17.0,6.956789577075078,,
162.0,88,21368.0,348.16,155.97,42.68000000000001,346.16876,159.61151,38.51929,88.0,31.0,51.0,44.048,758.5,69.0,47.0,5.876830737889272,,
162.0,89,21368.0,347.79,155.96,42.27,344.9833,160.93987,38.9244,89.0,31.0,51.0,47.631,2226.0,69.0,47.0,6.623421281097876,,
162.0,90,21368.0,348.09,157.21,41.96,345.73553,160.22676,38.77217,90.0,31.0,51.0,45.195,788.5,69.0,47.0,4.980625461465652,,
162.0,92,40536.0,347.91,158.05,42.33,354.88724,157.98112,44.569378,92.0,31.0,82.0,48.937,352.2,69.0,17.0,7.328126383932249,,
162.0,95,40536.0,347.57,159.55,41.55,353.78568,159.20474,43.936287,95.0,31.0,82.0,42.82,843.0,69.0,17.0,6.666951925458086,,
163.0,35,514.0,341.44,330.52,52.96,348.3133,332.72678,58.7466,35.0,31.0,1.0,49.375,30050.0,69.0,75.0,9.251857673916122,,
163.0,36,514.0,342.41,330.95,53.61,348.06082,332.60385,58.140053,36.0,31.0,1.0,66.5,33380.0,69.0,75.0,7.428887310876952,,
163.0,37,514.0,343.37,331.38,54.260000000000005,349.0338,332.92996,59.49899,37.0,31.0,1.0,72.039,23520.0,69.0,75.0,7.869435981167882,,
163.0,52,8517.0,340.41,326.65,47.53,332.90927,315.2373,47.702225,52.0,31.0,22.0,109.91,14150.0,69.0,41.0,13.657976909979196,,
163.0,99,40540.0,338.94,329.92,51.77,346.52505,340.55212,56.816086,99.0,31.0,82.0,84.948,4840.0,69.0,14.0,14.001355045719542,,
164.0,31,1192.0,621.66,315.11,121.962,604.4085,345.85495,134.92421,31.0,31.0,1.0,81.462,1993.0,69.0,39.0,37.561750369712485,,
164.0,32,12642.0,619.94,314.55,119.964,613.3766,289.89542,109.77753,32.0,31.0,32.0,57.021,417.2,69.0,9.0,27.471634563623997,,
164.0,33,12642.0,619.84,314.5,120.351,613.3658,289.74915,109.02219,33.0,31.0,32.0,63.975,1050.0,69.0,9.0,27.97966721350704,,
164.0,34,12642.0,618.34,314.07,119.336,612.8203,289.1093,109.7099,34.0,31.0,32.0,52.693,1416.0,69.0,9.0,27.31602888031127,,
164.0,35,12642.0,619.62,315.41,120.807,612.69165,290.04913,107.650764,35.0,31.0,32.0,41.64,2458.0,69.0,9.0,29.39833850011082,,
164.0,36,12642.0,621.01,315.63,122.314,612.729,289.57806,109.21498,36.0,31.0,32.0,40.338,898.0,69.0,9.0,30.312750843894047,,
164.0,37,14811.0,621.02,315.83,121.107,632.5905,321.19177,130.24464,37.0,31.0,37.0,41.221,887.0,69.0,21.0,15.688260341812963,,
164.0,38,14811.0,621.15,315.47,120.978,632.7711,320.7053,130.0983,38.0,31.0,37.0,53.018,630.0,69.0,21.0,15.672849242878632,,
164.0,39,12642.0,621.97,315.92,121.892,612.73303,289.32446,109.696594,39.0,31.0,32.0,52.416,1979.0,69.0,9.0,30.68179085674984,,
164.0,40,14811.0,621.65,316.2,121.815,632.7126,321.21716,130.57028,40.0,31.0,37.0,39.052,424.8,69.0,21.0,14.97357476035697,,
164.0,41,14811.0,621.22,316.42,121.157,632.2205,322.01035,130.95462,41.0,31.0,37.0,45.731,4908.0,69.0,21.0,15.756153434036491,,
164.0,42,14811.0,621.25,316.44,122.301,631.7722,321.28604,129.63928,42.0,31.0,37.0,58.087,1355.0,69.0,21.0,13.713174318151152,,
164.0,43,14811.0,620.37,316.66,123.443,631.6297,321.82947,130.63228,43.0,31.0,37.0,68.282,3932.0,69.0,21.0,14.324455001475588,,
164.0,44,14811.0,620.15,316.42,123.35,631.4521,321.65326,130.98581,44.0,31.0,37.0,72.506,4002.0,69.0,21.0,14.609246010444876,,
164.0,45,13039.0,620.54,316.22,122.939,606.51855,345.2817,133.99373,45.0,31.0,33.0,69.836,5150.0,69.0,23.0,34.108510996016776,,
164.0,46,13039.0,621.14,315.6,123.315,607.15326,345.00412,134.0219,46.0,31.0,33.0,72.4,8260.0,69.0,23.0,34.276360314537435,,
164.0,47,14811.0,621.37,316.16,123.763,633.2956,320.6436,132.09048,47.0,31.0,37.0,76.235,356.0,69.0,21.0,15.220694053504936,,
164.0,48,14811.0,621.26,315.57,124.499,631.886,320.54547,132.05849,48.0,31.0,37.0,72.49,487.8,69.0,21.0,13.95754515597209,,
164.0,49,14811.0,621.97,315.7,124.443,630.9741,320.7024,129.93245,49.0,31.0,37.0,55.628,1313.0,69.0,21.0,11.671841494490062,,
164.0,50,13039.0,621.71,315.71,123.533,608.97925,346.0123,134.74965,50.0,31.0,33.0,60.426,8700.0,69.0,23.0,34.72916091809593,,
164.0,51,14811.0,622.9,315.49,124.236,632.65173,320.3686,131.19325,51.0,31.0,37.0,51.742,470.2,69.0,21.0,12.934461856428412,,
164.0,52,22098.0,622.86,314.98,124.917,634.9901,332.99484,140.9978,52.0,31.0,52.0,55.721,12.805,69.0,11.0,27.023432699707104,,
164.0,62,14811.0,622.41,318.87,125.42,631.78467,321.70297,132.47585,62.0,31.0,37.0,51.085,553.5,69.0,21.0,12.070425669888396,,
164.0,64,22098.0,621.41,321.4,126.938,636.3675,335.35605,142.86412,64.0,31.0,52.0,44.965,1665.0,69.0,11.0,25.92565208643555,,
164.0,65,22098.0,622.45,321.6,126.903,636.71454,336.6304,143.4845,65.0,31.0,52.0,46.269,65.0,69.0,11.0,26.539332467520733,,
164.0,66,27898.0,621.8,322.58,127.279,608.7491,345.2198,133.5462,66.0,31.0,61.0,41.998,765.5,69.0,8.0,26.87311538861843,,
164.0,67,27898.0,622.04,321.74,127.331,609.02997,344.5822,133.53001,67.0,31.0,61.0,35.642,350.2,69.0,8.0,27.00841917663819,,
164.0,68,32116.0,621.83,321.77,126.621,631.4068,325.71368,132.60147,68.0,31.0,68.0,43.556,456.0,69.0,9.0,11.959671049125848,,
164.0,69,32116.0,621.45,322.44,128.026,631.3816,326.3634,133.57039,69.0,31.0,68.0,48.671,1217.0,69.0,9.0,12.032040832381684,,
164.0,70,32116.0,621.57,322.1,127.681,631.67773,326.7786,134.32458,70.0,31.0,68.0,52.314,2408.0,69.0,9.0,12.96891124687414,,
164.0,71,32116.0,621.91,321.63,127.075,631.3777,327.25217,133.59839,71.0,31.0,68.0,50.082,2514.0,69.0,9.0,12.798466935184088,,
164.0,72,32116.0,621.51,321.61,126.235,630.7988,328.19357,134.21555,72.0,31.0,68.0,46.605,1629.0,69.0,9.0,13.90375408612368,,
164.0,73,32116.0,621.57,320.86,126.765,631.03815,328.29114,134.91351,73.0,31.0,68.0,48.471,1185.0,69.0,9.0,14.53498955425143,,
164.0,74,32116.0,621.72,320.8,124.873,631.48596,329.20337,135.92296,74.0,31.0,68.0,36.992,601.5,69.0,9.0,16.973279532255955,,
164.0,75,32116.0,620.45,321.75,126.094,630.7867,329.64554,135.02948,75.0,31.0,68.0,37.964,809.5,69.0,9.0,15.7806755752724,,
164.0,76,32116.0,621.43,321.84,127.648,631.6559,329.39804,135.45273,76.0,31.0,68.0,46.289,281.0,69.0,9.0,14.920013734058715,,
164.0,77,34178.0,620.83,322.11,125.968,616.0632,338.30264,132.59908,77.0,31.0,71.0,56.284,247.4,69.0,8.0,18.135467856551127,,
164.0,78,34178.0,620.9,322.24,125.008,615.9921,338.9957,131.99832,78.0,31.0,71.0,55.788,17.97,69.0,8.0,18.80706087091757,,
164.0,79,37158.0,620.56,323.07,124.165,595.0508,352.25354,128.66255,79.0,31.0,76.0,47.859,4052.0,69.0,12.0,39.02084375784432,,
164.0,80,37158.0,620.95,323.53,125.048,595.59235,352.69394,128.75467,80.0,31.0,76.0,46.466,5704.0,69.0,12.0,38.82377122762552,,
164.0,81,37158.0,621.5,323.61,124.945,596.4442,352.80228,129.06892,81.0,31.0,76.0,46.857,9640.0,69.0,12.0,38.69094262750389,,
164.0,82,37158.0,621.22,324.16,124.964,595.73157,352.57175,128.00429,82.0,31.0,76.0,51.163,7270.0,69.0,12.0,38.29008964747274,,
164.0,83,37158.0,621.32,324.69,126.272,595.85077,352.90933,128.81314,83.0,31.0,76.0,51.933,9416.0,69.0,12.0,38.09815815681124,,
164.0,84,41322.0,619.89,324.76,126.72,594.9981,329.40826,116.50513,84.0,31.0,84.0,52.366,72.2,69.0,8.0,27.304881903324507,,
164.0,85,41322.0,617.72,325.84,126.233,596.4871,330.51724,117.539734,85.0,31.0,84.0,45.52,897.0,69.0,8.0,23.415496795377955,,
164.0,86,37158.0,619.55,325.86,127.242,598.6286,353.4643,129.31409,86.0,31.0,76.0,32.922,6164.0,69.0,12.0,34.69864425907871,,
164.0,87,41322.0,624.09,325.42,126.808,597.78436,331.15976,118.334145,87.0,31.0,84.0,20.799,272.8,69.0,8.0,28.22654352251133,,
164.0,88,35519.0,622.01,325.05,126.231,653.9935,340.30487,153.28961,88.0,31.0,73.0,30.472,159.8,69.0,23.0,44.58501660983209,,
164.0,89,41322.0,620.73,325.03,127.117,597.32043,330.4962,118.14051,89.0,31.0,84.0,37.24,1907.0,69.0,8.0,25.66056668791633,,
164.0,90,41322.0,621.35,325.35,126.41,597.4741,331.00623,117.314995,90.0,31.0,84.0,37.548,843.0,69.0,8.0,26.168122870640243,,
164.0,92,41322.0,621.25,326.12,126.326,597.53613,331.87708,116.59745,92.0,31.0,84.0,55.165,619.5,69.0,8.0,26.27044509721527,,
167.0,29,3205.0,393.8,484.24,89.909,402.34302,472.01807,98.44516,29.0,29.0,7.0,39.779,12776.0,68.0,62.0,17.182106715734825,,
167.0,41,809.0,394.71,480.81,92.135,398.5845,484.31036,94.64312,41.0,29.0,1.0,85.656,10800.0,68.0,45.0,5.792662282059956,,
167.0,42,809.0,396.02,480.23,92.893,399.18454,484.014,94.762436,42.0,29.0,1.0,63.451,15330.0,68.0,45.0,5.2752024008274985,,
167.0,86,34681.0,393.23,481.75,88.325,400.1719,471.38635,93.766884,86.0,29.0,72.0,51.446,17170.0,68.0,28.0,13.609163030912512,,
169.0,32,12552.0,392.16,275.93,29.789999999999992,390.99588,273.9971,25.999725,32.0,32.0,32.0,50.057,29.81,68.0,13.0,4.411061364345893,,
169.0,33,11938.0,391.61,276.38,29.44,399.46805,272.25793,29.821619,33.0,32.0,31.0,36.865,401.8,68.0,10.0,8.881781575143634,,
169.0,34,12552.0,392.58,276.13,28.289999999999992,391.4333,274.45667,25.415293,34.0,32.0,32.0,42.331,188.4,68.0,13.0,3.5183653185462505,,
169.0,37,12552.0,392.48,277.67,28.74000000000001,389.64615,276.25894,24.2794,37.0,32.0,32.0,48.033,71.2,68.0,13.0,5.469803333402434,,
169.0,39,13268.0,391.65,279.4,28.53,399.9793,284.28693,27.591955,39.0,32.0,34.0,50.571,18450.0,68.0,32.0,9.702538417183712,,
169.0,46,12552.0,391.78,281.2,29.44999999999999,390.9176,279.10226,26.17428,46.0,32.0,32.0,44.828,196.5,68.0,13.0,3.984292708373701,,
169.0,47,13268.0,390.54,281.66,32.59,399.8063,288.61395,29.903221,47.0,32.0,34.0,16.669,16690.0,68.0,32.0,11.892876762471747,,
169.0,48,13268.0,392.09,281.4,33.74000000000001,398.67642,289.11343,30.397284,48.0,32.0,34.0,21.104,5016.0,68.0,32.0,10.679498164144078,,
169.0,49,13268.0,393.67,283.05,30.74000000000001,398.93167,288.98965,32.67744,49.0,32.0,34.0,36.56,5700.0,68.0,32.0,8.168126288507016,,
169.0,50,15660.0,393.35,282.16,30.44999999999999,371.93665,286.08655,20.744986,50.0,32.0,39.0,8.1591,2718.0,68.0,13.0,23.83561725370663,,
169.0,51,13268.0,393.57,279.98,30.930000000000007,398.7933,290.32748,32.787693,51.0,32.0,34.0,17.225,3352.0,68.0,32.0,11.73900457971834,,
