z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_starting,track_length,t_end,ID
11.5085945,493.96155,273.37903,33,24.97,1098.6442,14.195,-5.855,-0.399,15.36,6771,33,38,73,6771
12.265964,493.4206,273.6199,34,25.94,959.4569,14.62,-8.61,0.1604,16.97,6771,33,38,73,6771
12.999948,493.65213,273.37885,35,36.7,110.10216,17.27,-6.816,0.38,18.56,6771,33,38,73,6771
12.999846,492.99417,271.9968,36,30.44,30.436203,12.96,-7.574,-1.95,15.14,6771,33,38,73,6771
12.50115,492.99646,273.99805,39,11.05,22.089386,15.086,-8.78,-1.032,17.48,6771,33,38,73,6771
11.121023,491.99902,273.41452,41,23.16,162.14008,12.62,-5.09,-1.95,13.74,6771,33,38,73,6771
12.309797,492.21753,273.93472,42,23.95,2036.0662,10.91,-3.42,-1.875,11.58,6771,33,38,73,6771
11.952962,492.22055,274.99896,43,21.58,86.31171,17.06,-1.835,-0.331,17.16,6771,33,38,73,6771
12.212387,492.99716,275.44147,44,27.69,2547.4617,12.266,-4.13,-1.11,12.99,6771,33,38,73,6771
13.260567,491.87982,275.73898,45,26.88,3225.8438,11.95,-3.24,-0.877,12.414,6771,33,38,73,6771
13.270371,491.86346,275.66806,46,27.84,2366.198,11.375,-3.953,-1.262,12.11,6771,33,38,73,6771
12.988016,490.86356,274.6922,47,28.69,7114.117,9.586,-0.4902,-1.327,9.69,6771,33,38,73,6771
10.803652,490.43225,274.6643,48,29.12,10948.768,5.645,2.36,-1.438,6.285,6771,33,38,73,6771
11.546121,490.53302,274.91846,49,27.42,5181.749,11.734,2.36,-1.149,12.03,6771,33,38,73,6771
12.744901,490.79535,275.131,50,28.89,5055.9136,11.125,-0.589,-0.5728,11.16,6771,33,38,73,6771
11.422642,490.30527,274.50955,51,28.31,7163.7666,5.22,1.963,-1.528,5.78,6771,33,38,73,6771
12.389209,489.67715,274.1675,52,32.5,9066.791,6.38,2.3,-0.772,6.824,6771,33,38,73,6771
12.460784,489.7733,274.3816,53,28.28,6051.315,6.37,2.717,-1.271,7.043,6771,33,38,73,6771
13.716035,489.6071,274.60342,54,32.97,7289.3794,7.59,-0.3896,-1.269,7.707,6771,33,38,73,6771
12.293417,489.1164,273.78058,55,31.8,12368.415,6.105,0.2069,-1.131,6.21,6771,33,38,73,6771
11.582585,488.6376,273.77997,56,28.86,9638.732,7.04,1.466,-1.09,7.273,6771,33,38,73,6771
12.903414,488.212,273.83163,57,29.14,7984.294,6.812,-0.995,-1.169,6.984,6771,33,38,73,6771
11.911648,488.51086,274.34247,58,31.45,11100.445,6.617,1.087,-0.2013,6.707,6771,33,38,73,6771
12.842386,488.49435,274.65186,59,35.2,12951.9375,5.887,1.437,-0.9434,6.133,6771,33,38,73,6771
12.355414,488.1288,276.38455,60,34.78,8976.78,6.19,2.074,-0.1594,6.535,6771,33,38,73,6771
11.095759,487.2209,276.94467,61,30.56,8559.561,4.234,1.673,-1.167,4.7,6771,33,38,73,6771
11.294813,487.65363,277.72675,62,35.94,10494.168,5.42,1.347,-0.475,5.605,6771,33,38,73,6771
13.412089,486.98068,276.50275,63,39.7,10319.462,5.297,-0.5107,-0.964,5.41,6771,33,38,73,6771
11.895232,486.94055,276.49866,64,35.62,9119.887,3.701,0.5586,-1.347,3.977,6771,33,38,73,6771
11.35703,486.7292,276.73285,65,30.95,4921.0083,4.11,-1.117,-1.506,4.516,6771,33,38,73,6771
11.989399,486.9008,276.76447,66,34.16,9601.599,4.105,0.5444,-0.68,4.2,6771,33,38,73,6771
11.955306,486.91217,276.47006,67,32.72,6671.555,5.9,0.8184,0.1436,5.957,6771,33,38,73,6771
12.68275,486.99527,276.83636,68,38.88,10771.596,5.906,1.618,0.536,6.15,6771,33,38,73,6771
12.832078,486.49927,276.569,69,40.88,12955.379,2.53,1.392,-1.377,3.2,6771,33,38,73,6771
9.893922,485.61032,276.87732,70,39.84,21159.064,3.756,1.611,-1.135,4.242,6771,33,38,73,6771
11.747302,486.53546,275.91922,71,33.7,9096.313,4.617,-0.8906,-1.471,4.926,6771,33,38,73,6771
8.314528,484.76306,276.77103,72,26.06,5836.75,0.3867,2.762,-1.878,3.361,6771,33,38,73,6771
4.4123745,482.7512,273.84503,73,29.2,8119.673,1.9375,-1.556,-3.102,3.973,6771,33,38,73,6771
133.6835,211.84317,738.88666,40,13.81,290.0069,-6.71,-6.406,2.4,9.58,8061,40,38,96,8061
136.29689,214.59062,743.11664,41,13.87,180.29922,-8.625,-5.664,3.16,10.8,8061,40,38,96,8061
143.32413,201.92802,754.7922,45,16.72,334.39795,-10.41,-3.857,2.158,11.305,8061,40,38,96,8061
145.46246,211.16676,760.257,46,25.7,488.45688,-10.55,-4.105,1.514,11.42,8061,40,38,96,8061
145.99387,216.06317,761.409,47,36.88,884.9989,-13.6,-1.393,2.062,13.83,8061,40,38,96,8061
143.37001,207.87332,755.26917,51,16.92,253.84444,-9.76,-5.727,2.646,11.62,8061,40,38,96,8061
141.56151,221.26157,752.51227,53,27.4,1973.6062,-15.12,1.009,3.055,15.45,8061,40,38,96,8061
142.6797,219.26833,754.2196,54,23.9,2247.3164,-13.63,-1.008,3.006,13.99,8061,40,38,96,8061
145.12498,220.8487,759.4831,55,25.86,801.5513,-13.86,1.062,2.87,14.195,8061,40,38,96,8061
150.04854,217.10669,768.4567,56,32.2,2317.386,-16.39,6.04,1.54,17.53,8061,40,38,96,8061
155.46983,219.7144,776.944,57,31.69,1964.2412,-17.77,7.76,3.658,19.73,8061,40,38,96,8061
157.4566,216.33803,780.49146,59,45.03,3781.6167,-21.06,11.56,4.31,24.4,8061,40,38,96,8061
158.10124,222.95815,780.2918,62,23.22,1648.3033,-15.52,8.95,3.447,18.25,8061,40,38,96,8061
159.12003,225.23837,777.7922,63,16.31,342.43082,-16.17,9.695,3.719,19.22,8061,40,38,96,8061
159.95517,224.99136,777.03455,65,21.47,1288.1531,-17.72,9.73,3.635,20.53,8061,40,38,96,8061
162.07837,226.1054,775.65344,66,33.34,9133.968,-16.4,11.664,4.26,20.58,8061,40,38,96,8061
164.64334,226.10086,775.83466,67,43.0,13762.385,-15.23,5.832,7.207,17.83,8061,40,38,96,8061
166.99966,223.68434,782.6446,68,15.484,46.444717,-12.97,-16.78,14.305,25.58,8061,40,38,96,8061
166.99995,216.51112,797.058,69,22.88,1029.6804,3.018,-47.2,10.67,48.47,8061,40,38,96,8061
166.99991,224.80312,797.2212,72,15.586,467.602,48.72,-41.66,11.31,65.06,8061,40,38,96,8061
166.99995,221.4188,797.19446,74,19.9,1254.2961,-50.34,-23.73,10.65,56.7,8061,40,38,96,8061
166.99994,221.51651,797.07477,75,19.03,551.8048,15.23,-48.06,10.05,51.4,8061,40,38,96,8061
166.99992,221.47148,797.1872,76,17.19,481.04138,-8.59,-49.62,8.0,51.0,8061,40,38,96,8061
166.99997,220.6948,797.2738,77,18.72,655.07336,-42.34,31.34,9.73,53.56,8061,40,38,96,8061
166.99997,221.91222,797.1208,78,18.89,831.14935,-13.625,-49.84,10.22,52.66,8061,40,38,96,8061
166.99986,226.7865,797.26825,79,18.81,338.65152,-18.67,-54.66,9.36,58.5,8061,40,38,96,8061
166.99995,222.62216,797.645,81,23.95,838.1255,-53.94,24.73,12.63,60.7,8061,40,38,96,8061
166.99982,227.4088,797.60034,82,18.2,291.17822,-64.8,11.15,11.555,66.75,8061,40,38,96,8061
166.99982,230.69322,797.6178,83,17.9,286.45874,-73.56,2.322,16.05,75.3,8061,40,38,96,8061
166.99979,235.0088,797.7999,84,22.25,311.60242,-70.06,21.78,15.5,75.0,8061,40,38,96,8061
166.99963,235.82008,797.9983,85,20.08,180.76518,-78.0,2.303,16.25,79.7,8061,40,38,96,8061
166.99979,232.75949,797.5834,88,16.78,218.06238,-50.66,36.25,11.51,63.34,8061,40,38,96,8061
165.19987,215.12527,792.67395,91,59.12,15845.761,-5.168,-10.22,7.81,13.86,8061,40,38,96,8061
165.73396,216.31674,793.09686,92,64.75,14316.205,-9.664,-7.883,9.77,15.84,8061,40,38,96,8061
165.73216,216.78894,793.8009,93,65.56,16529.443,-9.24,-7.586,9.85,15.49,8061,40,38,96,8061
166.01318,216.75145,794.0567,94,56.34,13523.781,-15.305,-5.37,10.695,19.42,8061,40,38,96,8061
165.95976,215.81119,794.37195,95,61.8,16506.082,-13.836,-2.215,10.75,17.66,8061,40,38,96,8061
165.92294,217.41843,794.21265,96,61.1,12950.89,-11.91,-6.473,9.34,16.47,8061,40,38,96,8061
39.440346,117.588936,323.75876,42,34.34,2918.6758,-23.81,-18.5,-9.21,31.53,8340,42,38,81,8340
38.29223,116.9806,322.1015,43,37.78,1737.5911,-9.69,-28.98,-8.32,31.67,8340,42,38,81,8340
38.797756,117.07626,322.5345,44,38.97,1753.7955,-20.78,-20.64,-9.22,30.7,8340,42,38,81,8340
38.63691,117.54462,323.12234,45,36.72,2975.4658,-25.64,-15.94,-9.15,31.55,8340,42,38,81,8340
37.547188,116.48836,320.5808,47,31.16,2274.686,-27.81,-13.83,-9.68,32.53,8340,42,38,81,8340
36.320488,116.41688,320.41092,48,15.086,135.74677,-26.53,-16.06,-9.3,32.38,8340,42,38,81,8340
37.250217,116.75686,319.61725,50,28.2,818.0626,-12.05,-26.17,-8.125,29.94,8340,42,38,81,8340
37.01472,115.36596,318.97992,51,32.2,2736.4973,-22.23,-19.12,-7.848,30.36,8340,42,38,81,8340
37.550488,116.27635,317.97153,52,22.53,1419.8558,-28.39,-8.75,-8.91,31.02,8340,42,38,81,8340
36.384815,115.42036,318.14008,53,27.28,4229.8022,-29.11,-10.14,-8.1,31.88,8340,42,38,81,8340
34.906227,114.41566,317.95648,54,29.97,6442.1797,-26.67,-13.37,-7.59,30.78,8340,42,38,81,8340
35.60465,115.46827,317.73297,55,38.84,15303.131,-32.56,-2.668,-7.62,33.53,8340,42,38,81,8340
34.790077,115.07592,316.55972,56,39.9,16518.1,-33.22,-0.0855,-7.184,34.0,8340,42,38,81,8340
35.410915,115.95238,317.22528,57,36.03,12214.945,-32.5,-2.357,-7.043,33.34,8340,42,38,81,8340
34.4123,115.37731,317.70398,58,33.56,11650.351,-32.03,-0.3713,-6.38,32.66,8340,42,38,81,8340
34.928383,115.84712,317.38022,59,31.38,11387.843,-30.05,-6.555,-7.594,31.67,8340,42,38,81,8340
34.93309,115.095764,317.78958,60,31.77,9846.116,-31.84,-0.715,-7.375,32.7,8340,42,38,81,8340
35.009277,114.002205,318.69315,61,23.28,1908.9191,-14.85,-23.67,-7.355,28.89,8340,42,38,81,8340
35.661507,114.194695,319.19644,62,25.77,4534.003,-29.11,-4.61,-7.207,30.34,8340,42,38,81,8340
35.581036,114.95764,317.5099,63,24.28,2500.7961,-26.83,-9.914,-6.89,29.42,8340,42,38,81,8340
34.872284,115.095406,317.6536,64,24.42,2856.927,-25.14,-13.0,-6.613,29.06,8340,42,38,81,8340
35.470287,115.950836,316.99966,65,26.69,2855.9463,-25.53,-14.41,-6.008,29.92,8340,42,38,81,8340
34.165684,115.987885,316.36722,66,27.73,3106.5298,-28.86,-8.89,-6.824,30.95,8340,42,38,81,8340
35.22248,116.030106,316.36462,67,23.47,2746.4343,-27.95,-7.484,-6.953,29.77,8340,42,38,81,8340
34.528305,116.135605,316.64114,68,31.56,7700.485,-28.94,-5.574,-6.938,30.28,8340,42,38,81,8340
35.007748,116.66657,315.75668,69,35.8,6444.0903,-23.98,-14.15,-5.67,28.42,8340,42,38,81,8340
34.36246,116.95974,316.10495,70,29.22,7332.88,-29.2,-5.61,-5.94,30.33,8340,42,38,81,8340
34.19351,117.59077,315.94965,71,33.25,7644.2393,-26.27,-9.36,-6.297,28.58,8340,42,38,81,8340
34.34353,116.58223,316.14105,72,33.97,7675.862,-11.08,-25.66,-5.656,28.52,8340,42,38,81,8340
33.959526,116.51746,316.21445,73,33.62,10528.135,-28.89,-2.928,-5.617,29.58,8340,42,38,81,8340
33.12122,116.36307,316.88965,74,33.94,12386.794,6.066,-28.02,-4.824,29.08,8340,42,38,81,8340
33.361572,116.64141,316.1069,75,33.78,10369.319,-24.86,-14.87,-5.402,29.47,8340,42,38,81,8340
33.692406,116.325005,315.48264,76,44.2,19305.545,-30.72,2.482,-5.44,31.28,8340,42,38,81,8340
33.428177,117.06081,315.9655,77,44.56,23476.812,-18.83,-23.77,-4.69,30.69,8340,42,38,81,8340
32.9264,118.44885,316.27936,78,44.75,26621.074,-30.2,7.484,-4.53,31.44,8340,42,38,81,8340
32.562294,118.393684,316.0664,79,33.53,12070.863,-29.98,3.455,-4.55,30.52,8340,42,38,81,8340
31.747177,119.11795,315.66312,80,36.6,10207.812,-5.633,-27.11,-4.29,28.02,8340,42,38,81,8340
32.677452,119.636154,315.22623,81,35.44,5668.1523,-20.78,-19.06,-4.992,28.64,8340,42,38,81,8340
3.3312314,685.9404,285.19727,43,9.9,217.80698,-8.836,4.855,0.8745,10.12,8645,43,38,96,8645
0.0,674.30884,297.6073,45,22.4,448.0716,24.19,-27.25,-3.809,36.66,8645,43,38,96,8645
0.0,671.81934,296.05222,46,19.23,461.57568,26.08,-28.95,-2.572,39.06,8645,43,38,96,8645
0.0,672.71014,297.09604,47,38.3,191.6047,13.59,-17.52,-6.74,23.17,8645,43,38,96,8645
0.0,668.74115,294.17053,49,13.63,409.00363,56.03,-10.15,5.61,57.25,8645,43,38,96,8645
4.817212,679.4149,287.56967,51,11.875,1519.8457,-10.02,6.617,0.1792,12.01,8645,43,38,96,8645
6.8329425,674.7793,288.43192,52,14.76,265.64035,-3.56,6.598,-0.0707,7.496,8645,43,38,96,8645
7.1207304,678.9175,289.43814,53,8.234,214.00562,-6.406,12.0,0.7876,13.625,8645,43,38,96,8645
18.480341,698.9988,305.4823,56,23.7,94.81268,-3.547,11.77,-0.3208,12.305,8645,43,38,96,8645
11.592639,702.9994,309.54672,58,14.18,170.16052,-0.2712,-7.42,0.6074,7.453,8645,43,38,96,8645
7.506515,702.99817,309.44574,59,29.39,117.54535,3.498,-15.24,-0.3323,15.64,8645,43,38,96,8645
21.17382,702.65265,321.5641,63,37.3,3023.1355,-0.5376,-8.37,-1.841,8.586,8645,43,38,96,8645
21.579885,702.2118,320.75668,64,44.12,5778.545,-2.324,-0.58,-1.994,3.117,8645,43,38,96,8645
21.143883,701.165,320.0436,65,43.66,7245.0464,-1.579,0.927,-1.24,2.21,8645,43,38,96,8645
21.098925,696.8013,311.3686,68,7.324,117.187256,-0.4685,1.896,-1.264,2.326,8645,43,38,96,8645
11.376143,702.99976,308.2464,69,18.58,520.1526,2.191,-15.92,-2.037,16.2,8645,43,38,96,8645
5.3537717,702.999,300.86624,72,9.38,84.45119,8.17,-4.707,0.7183,9.45,8645,43,38,96,8645
8.940296,702.9997,302.0832,73,0.8076,16.962952,-0.542,2.754,-1.333,3.107,8645,43,38,96,8645
15.026274,702.99896,305.68893,74,29.12,203.8809,-2.66,-1.197,-0.02402,2.918,8645,43,38,96,8645
15.006466,702.99994,301.68512,76,0.2827,11.871796,-0.921,8.086,-0.8184,8.18,8645,43,38,96,8645
6.223764,700.72314,296.1886,78,26.69,4883.0977,-0.393,12.4,-1.483,12.49,8645,43,38,96,8645
5.539593,700.01855,295.75348,79,26.02,6685.8433,-0.3264,8.77,-2.42,9.11,8645,43,38,96,8645
5.082527,698.724,294.09277,80,27.38,8402.486,9.016,-2.35,-3.592,9.984,8645,43,38,96,8645
5.476204,698.7368,294.1649,81,38.22,12000.318,10.445,-7.95,-2.703,13.4,8645,43,38,96,8645
6.674314,696.1552,292.18735,82,40.1,17318.848,10.445,-5.03,-2.729,11.914,8645,43,38,96,8645
5.1876855,695.0894,290.9378,83,30.16,8775.338,6.176,-1.873,-2.79,7.027,8645,43,38,96,8645
6.847286,693.9463,290.58664,84,28.92,8561.691,6.945,-5.066,-1.949,8.82,8645,43,38,96,8645
7.0913916,692.3735,288.07556,85,28.83,9804.218,12.55,-2.959,-2.055,13.055,8645,43,38,96,8645
5.381328,691.69684,286.1748,86,28.89,13460.844,10.75,-4.676,-2.863,12.07,8645,43,38,96,8645
5.586623,689.6127,284.42072,87,23.17,2479.6614,8.26,-3.014,-2.13,9.05,8645,43,38,96,8645
4.5838428,690.2336,282.19138,88,36.25,10260.301,7.055,-8.625,-3.152,11.58,8645,43,38,96,8645
5.0068803,689.91974,281.65707,89,39.8,14417.578,1.281,14.11,-3.074,14.5,8645,43,38,96,8645
4.6264725,691.133,280.19568,90,31.11,9395.423,3.523,12.75,-3.113,13.586,8645,43,38,96,8645
4.093554,691.52386,279.6807,91,30.06,8269.247,8.65,-8.516,-4.9,13.086,8645,43,38,96,8645
3.9920259,690.80396,279.98984,92,29.34,3784.7861,9.87,-5.344,-4.707,12.17,8645,43,38,96,8645
4.014909,689.4023,278.3636,94,33.5,904.35596,11.3,-6.715,-3.78,13.67,8645,43,38,96,8645
5.4119654,688.70087,282.3461,95,28.64,5013.1294,6.48,-8.234,-2.533,10.78,8645,43,38,96,8645
4.83813,688.9204,279.83093,96,44.9,15757.6,11.72,-8.16,-3.867,14.8,8645,43,38,96,8645
29.90067,538.9774,300.58182,43,40.56,1500.7385,-1.404,7.504,-3.045,8.22,8651,43,38,86,8651
27.401356,539.1808,299.41885,44,36.88,995.5109,0.572,9.195,-2.824,9.64,8651,43,38,86,8651
22.448664,541.25446,297.17242,45,39.4,7999.366,-1.661,12.79,-2.496,13.13,8651,43,38,86,8651
24.723385,539.3363,297.4274,46,27.53,192.69167,-3.238,11.7,-4.81,13.06,8651,43,38,86,8651
21.618162,542.2165,297.09436,47,35.72,6572.58,0.1569,13.05,-2.91,13.37,8651,43,38,86,8651
20.730955,542.1102,296.91754,48,30.67,4599.937,-1.875,10.625,-2.643,11.11,8651,43,38,86,8651
22.497477,541.3682,297.20642,49,42.75,8377.584,-7.145,5.723,-4.934,10.4,8651,43,38,86,8651
20.045275,540.15955,297.22928,51,31.84,3758.299,-4.32,9.17,-3.27,10.66,8651,43,38,86,8651
18.904188,539.4035,296.65277,52,24.19,3411.1885,4.082,11.06,-1.601,11.9,8651,43,38,86,8651
19.883793,539.9855,296.97244,54,22.52,1125.45,0.9907,10.61,-2.23,10.89,8651,43,38,86,8651
20.475363,539.4031,295.86862,55,34.78,9526.881,3.895,11.0,-1.82,11.81,8651,43,38,86,8651
21.744709,537.0448,290.28427,57,44.06,25558.045,5.906,7.285,-1.731,9.54,8651,43,38,86,8651
22.525555,536.4897,289.73865,58,69.7,37356.066,6.04,9.336,-1.186,11.18,8651,43,38,86,8651
21.189428,537.33887,288.25473,59,68.75,69343.48,2.736,10.99,-2.773,11.664,8651,43,38,86,8651
21.415567,536.8226,290.24173,60,75.7,64473.87,5.906,10.01,-1.692,11.74,8651,43,38,86,8651
20.993296,536.8165,290.2051,61,68.7,69293.83,-5.473,10.93,-3.227,12.64,8651,43,38,86,8651
21.389145,536.64545,290.13217,62,73.8,69994.33,5.395,9.96,-1.706,11.45,8651,43,38,86,8651
21.659994,535.61194,289.30518,63,79.3,74024.93,4.426,11.04,-2.225,12.1,8651,43,38,86,8651
21.307547,535.745,289.3798,64,79.0,77960.01,1.202,11.48,-2.701,11.85,8651,43,38,86,8651
21.039652,535.8326,290.0204,65,69.44,67639.766,1.87,10.195,-2.955,10.78,8651,43,38,86,8651
20.817747,535.5591,289.52948,66,87.3,103649.53,4.344,11.79,-2.068,12.734,8651,43,38,86,8651
20.717009,535.6537,289.48175,67,76.3,82675.45,6.945,9.34,-1.471,11.734,8651,43,38,86,8651
21.486038,535.71515,289.1714,68,73.44,76500.71,7.137,10.93,-0.5317,13.06,8651,43,38,86,8651
20.784567,535.2684,288.8552,69,76.9,88450.86,-1.326,14.914,-2.621,15.195,8651,43,38,86,8651
21.039766,535.2743,288.63504,70,79.2,92588.98,4.42,12.61,-1.614,13.46,8651,43,38,86,8651
20.353725,535.0258,288.5062,71,96.1,114510.61,10.695,-13.664,-2.291,17.5,8651,43,38,86,8651
20.304403,534.5564,288.41168,72,87.3,117218.74,-13.06,9.69,-3.398,16.61,8651,43,38,86,8651
20.520947,534.0264,288.78854,73,91.06,119707.055,1.2,16.25,-2.389,16.47,8651,43,38,86,8651
20.486713,533.45605,288.7282,74,83.2,107315.59,14.29,4.574,-3.393,15.375,8651,43,38,86,8651
20.194473,533.52484,288.69727,75,92.1,109912.6,-6.742,14.44,-3.037,16.22,8651,43,38,86,8651
20.367949,533.35297,288.60928,76,89.94,121351.22,1.891,13.695,-2.43,14.04,8651,43,38,86,8651
19.902697,533.4126,287.80197,77,71.4,91302.695,9.37,-9.375,-3.201,13.63,8651,43,38,86,8651
20.884089,531.3834,288.81747,78,64.7,61410.273,1.944,14.484,-3.062,14.93,8651,43,38,86,8651
19.696722,530.947,288.57785,79,48.34,37038.812,2.709,9.5,-3.314,10.42,8651,43,38,86,8651
20.211664,526.9222,293.31104,83,30.3,8848.439,1.524,0.1187,-3.564,3.879,8651,43,38,86,8651
19.658615,526.4975,294.15356,84,38.1,15584.666,2.436,-1.663,-3.014,4.215,8651,43,38,86,8651
22.728815,519.8564,291.85464,85,35.2,2075.521,7.81,-1.063,-2.803,8.36,8651,43,38,86,8651
23.170788,512.2252,291.97305,86,25.48,127.38896,9.49,-2.947,-2.285,10.2,8651,43,38,86,8651
15.041782,565.1207,297.37738,44,24.92,5108.8164,1.012,8.81,-2.287,9.164,8859,44,38,87,8859
15.285654,566.4944,296.10648,48,42.88,6518.228,-4.195,12.836,-2.406,13.72,8859,44,38,87,8859
22.54591,569.18085,290.65427,49,123.75,131193.73,-23.62,7.133,-5.703,25.33,8859,44,38,87,8859
24.953503,568.6084,290.33304,50,134.4,134509.44,-20.78,14.11,-3.625,25.38,8859,44,38,87,8859
22.3356,567.7618,290.9612,51,114.94,179836.94,-15.71,16.11,-2.445,22.64,8859,44,38,87,8859
24.825119,568.3652,289.70538,52,141.5,151437.75,0.1289,19.47,-0.02249,19.47,8859,44,38,87,8859
24.644175,568.0354,289.88876,53,141.2,152569.25,-3.416,20.1,-0.399,20.39,8859,44,38,87,8859
24.724468,568.5979,289.72235,54,125.6,116566.07,-5.555,18.12,-1.165,18.98,8859,44,38,87,8859
25.005154,569.9662,288.34583,55,80.75,64124.57,2.387,15.54,-0.22,15.73,8859,44,38,87,8859
24.678276,568.70074,287.42566,56,66.06,34543.402,5.55,12.95,0.4922,14.1,8859,44,38,87,8859
25.27132,568.534,287.32513,57,63.44,32614.596,5.203,11.54,-0.3115,12.664,8859,44,38,87,8859
23.85177,568.3148,287.7632,58,51.6,29044.102,6.27,11.66,0.6577,13.25,8859,44,38,87,8859
24.899065,567.92975,287.85764,59,63.53,40592.33,1.956,14.58,-1.201,14.76,8859,44,38,87,8859
25.103035,568.32104,287.74765,60,71.6,38313.27,6.39,11.695,0.8022,13.35,8859,44,38,87,8859
24.731256,568.6996,287.61176,61,64.1,30456.773,-7.11,12.93,-1.818,14.86,8859,44,38,87,8859
24.389116,569.0047,288.31897,62,68.9,46003.305,5.844,12.94,0.6284,14.21,8859,44,38,87,8859
24.803837,567.80426,287.6461,63,71.5,44603.61,4.645,12.59,-0.3657,13.43,8859,44,38,87,8859
24.47824,567.76624,286.9069,64,76.6,43528.53,1.106,12.9,-0.9204,12.984,8859,44,38,87,8859
24.206064,567.9607,287.76007,65,81.7,50220.508,1.451,12.52,-1.5205,12.695,8859,44,38,87,8859
23.615398,567.4814,287.47482,66,94.5,75858.92,4.445,13.8,-1.079,14.53,8859,44,38,87,8859
24.043396,567.51013,287.3108,67,79.2,57972.984,7.4,10.39,0.1465,12.76,8859,44,38,87,8859
23.74628,567.0614,287.64252,68,83.44,68493.484,7.473,11.94,0.9126,14.12,8859,44,38,87,8859
23.004168,566.61664,287.63675,69,79.94,74330.52,-1.893,17.02,-1.723,17.2,8859,44,38,87,8859
23.906021,566.7044,287.25348,70,75.4,53378.426,4.652,13.01,-0.561,13.83,8859,44,38,87,8859
24.459705,566.6778,287.3028,71,79.25,66316.3,10.04,-11.89,-1.969,15.69,8859,44,38,87,8859
22.05256,565.85974,286.868,72,68.6,76563.016,-11.04,8.85,-3.428,14.56,8859,44,38,87,8859
20.820337,566.13385,285.9833,73,60.25,47478.42,1.738,13.75,-2.701,14.12,8859,44,38,87,8859
23.308502,565.58466,286.44647,74,52.03,33821.6,9.24,3.576,-3.469,10.5,8859,44,38,87,8859
24.269608,563.28503,285.9834,78,20.7,2629.7883,1.075,1.461,-2.98,3.488,8859,44,38,87,8859
22.544178,561.8905,285.12518,79,31.8,1684.9634,1.005,-0.562,-3.342,3.535,8859,44,38,87,8859
22.055569,562.3198,285.44064,80,34.0,3602.3801,1.402,-0.4978,-4.926,5.145,8859,44,38,87,8859
22.631237,561.9767,285.5996,81,30.39,4528.7217,3.975,-0.9097,-3.37,5.29,8859,44,38,87,8859
22.885946,566.4784,286.1834,82,48.7,28675.814,8.07,-1.807,-2.7,8.7,8859,44,38,87,8859
17.119297,562.2994,286.66718,83,7.89,110.45532,4.188,-0.5366,-4.973,6.523,8859,44,38,87,8859
11.605997,564.72485,291.56754,84,21.52,193.6492,-0.3633,-0.1148,-2.81,2.836,8859,44,38,87,8859
12.768913,563.26227,290.26733,85,15.65,876.4569,-7.58,1.615,-2.918,8.28,8859,44,38,87,8859
12.396619,565.712,291.5187,86,6.082,109.49194,-4.97,1.564,-3.441,6.246,8859,44,38,87,8859
12.225181,566.7247,293.28506,87,-4.93,-19.719543,-8.15,1.962,-2.145,8.66,8859,44,38,87,8859
34.904823,298.45215,314.06253,49,55.7,16763.29,-1.96,-2.756,-7.855,8.555,10139,49,38,96,10139
35.201607,298.8301,314.7974,50,65.8,26990.467,-6.945,1.471,-6.508,9.63,10139,49,38,96,10139
37.910183,289.14172,319.5755,51,36.12,7733.7466,1.135,-1.192,-5.953,6.176,10139,49,38,96,10139
38.55515,289.86578,318.42477,52,37.66,6591.8267,1.474,2.059,-3.172,4.06,10139,49,38,96,10139
38.720535,289.42087,318.82578,53,38.28,5434.377,0.467,2.914,-4.3,5.22,10139,49,38,96,10139
37.937153,288.09293,317.93933,54,28.83,807.3267,1.756,0.4854,-4.05,4.44,10139,49,38,96,10139
37.90337,288.43646,317.3513,56,32.47,2954.278,2.662,1.288,-2.266,3.725,10139,49,38,96,10139
39.13715,288.77316,317.47766,57,26.9,484.38275,2.754,-1.048,-2.861,4.11,10139,49,38,96,10139
38.479755,289.51822,317.99933,58,20.25,81.02576,2.453,1.644,-1.674,3.393,10139,49,38,96,10139
38.104458,289.16806,317.89594,59,34.03,2381.473,0.654,2.557,-3.129,4.094,10139,49,38,96,10139
37.33422,288.5496,317.39737,60,32.47,2728.6719,2.09,3.406,-2.623,4.78,10139,49,38,96,10139
37.196514,289.15765,317.73395,61,33.3,2132.458,-1.747,1.1455,-5.812,6.176,10139,49,38,96,10139
38.619507,289.3857,318.72525,62,31.48,2078.0107,2.54,3.404,-1.873,4.64,10139,49,38,96,10139
37.474155,288.97937,317.8999,63,33.1,2878.7456,1.827,2.986,-2.646,4.39,10139,49,38,96,10139
36.695168,288.65225,317.92914,64,38.97,3039.2678,0.1807,3.758,-4.094,5.562,10139,49,38,96,10139
36.13284,287.1364,316.10202,68,28.58,2257.667,4.24,2.969,-1.123,5.297,10139,49,38,96,10139
35.99668,287.48474,315.37027,71,37.3,8317.684,1.393,-0.6353,-4.83,5.066,10139,49,38,96,10139
36.276264,287.19672,316.03906,72,31.92,4597.207,1.912,-2.244,-4.797,5.63,10139,49,38,96,10139
35.62875,287.46832,315.93634,73,41.84,11090.137,0.8115,0.8945,-4.48,4.64,10139,49,38,96,10139
35.495865,287.37903,316.78604,74,42.44,18032.963,-1.533,-1.011,-5.457,5.758,10139,49,38,96,10139
