z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_starting,track_length,t_end,ID
118.1296,681.853,448.0473,49,34.53,10148.88,33.25,1.865,10.02,34.78,10478,41,16,61,10478
117.68461,682.42633,448.44464,50,37.66,8510.549,25.89,5.176,7.836,27.55,10478,41,16,61,10478
119.148155,682.4267,450.078,52,56.47,23941.082,-14.24,19.78,3.635,24.64,10478,41,16,61,10478
119.02848,682.66595,451.34927,53,54.47,24407.137,-21.47,13.33,4.37,25.64,10478,41,16,61,10478
118.53246,683.21967,452.2003,54,56.62,25486.707,24.33,10.07,4.65,26.73,10478,41,16,61,10478
118.71331,684.552,452.7689,55,64.06,34520.84,-6.266,21.73,3.814,22.95,10478,41,16,61,10478
117.51314,685.2724,453.21317,56,60.7,29738.652,-1.289,21.03,3.291,21.33,10478,41,16,61,10478
117.50492,685.5042,454.88165,57,69.6,40385.92,-1.778,22.6,3.547,22.94,10478,41,16,61,10478
116.93158,686.5353,458.12402,58,67.94,36695.99,1.49,21.06,3.244,21.36,10478,41,16,61,10478
116.522224,687.51105,463.707,59,51.38,33026.36,-16.1,16.55,5.06,23.62,10478,41,16,61,10478
117.00997,687.8603,465.56592,60,59.75,42835.066,4.355,19.47,3.844,20.31,10478,41,16,61,10478
115.93972,688.3602,464.5107,61,58.06,24902.93,28.3,4.664,5.4,29.17,10478,41,16,61,10478
61.19749,408.6374,475.7955,42,23.67,2367.6614,-16.8,-16.1,-4.035,23.61,10512,42,16,57,10512
61.22495,408.51602,474.41693,43,32.28,322.92505,-12.984,-14.76,-5.21,20.34,10512,42,16,57,10512
60.74949,407.99887,475.8494,44,21.08,864.036,-18.36,-13.33,-4.758,23.17,10512,42,16,57,10512
62.23944,408.10187,474.39636,45,24.95,5938.4062,-9.87,-13.9,-4.83,17.72,10512,42,16,57,10512
62.192425,407.62845,474.5588,46,24.77,4161.381,-16.27,-14.766,-4.3,22.39,10512,42,16,57,10512
62.668316,407.7571,474.63785,47,20.47,2661.8755,-12.71,-15.26,-3.898,20.25,10512,42,16,57,10512
62.66785,406.40695,473.62744,48,26.39,7625.2627,-14.29,-14.79,-4.04,20.95,10512,42,16,57,10512
63.336086,405.59744,473.33646,49,27.47,7442.452,-8.555,-16.33,-4.78,19.05,10512,42,16,57,10512
63.107918,406.06415,473.90512,50,33.97,1120.7539,-2.816,-16.19,-5.6,17.36,10512,42,16,57,10512
63.719925,405.81546,472.59903,51,24.92,8324.092,-14.15,-14.18,-3.598,20.36,10512,42,16,57,10512
62.95718,406.54437,472.32877,52,33.06,11539.745,-2.744,-17.03,-3.023,17.52,10512,42,16,57,10512
63.212547,406.84787,472.65152,53,29.92,8139.9814,5.562,-16.8,-3.018,17.95,10512,42,16,57,10512
63.10151,406.8175,472.9614,54,29.92,8347.312,-14.32,-17.06,-2.627,22.44,10512,42,16,57,10512
63.496277,408.00003,472.31302,55,28.78,7050.7856,-6.34,-17.45,-1.853,18.66,10512,42,16,57,10512
63.05418,409.35696,471.85,56,26.06,6960.7075,-10.09,-14.12,-2.549,17.53,10512,42,16,57,10512
61.74826,409.73868,472.22644,57,14.2,326.69995,-8.445,-19.08,-2.033,20.97,10512,42,16,57,10512
166.99991,210.18979,670.9612,42,6.203,198.48096,-33.66,17.16,13.4,40.06,10729,42,16,63,10729
166.9999,212.47026,667.2134,43,-0.626,-11.891724,-38.72,14.01,14.81,43.75,10729,42,16,63,10729
166.99979,214.58113,660.5177,44,-3.836,-38.36615,-34.84,17.17,12.945,40.94,10729,42,16,63,10729
166.99992,219.31418,657.4074,45,0.2913,6.1171265,-34.22,15.17,12.75,39.56,10729,42,16,63,10729
166.9998,221.87381,660.92444,47,3.998,35.978424,-35.97,13.14,13.13,40.5,10729,42,16,63,10729
166.99983,211.9642,651.2157,48,0.647,9.054932,-35.03,14.33,13.67,40.25,10729,42,16,63,10729
166.9324,206.86812,639.335,49,2.336,95.754745,-24.4,18.4,11.84,32.78,10729,42,16,63,10729
166.99995,211.6888,635.79224,52,1.877,75.07117,34.28,-0.658,12.32,36.44,10729,42,16,63,10729
166.99986,214.5205,640.15436,53,-6.812,-74.95157,33.53,11.08,12.68,37.53,10729,42,16,63,10729
166.99925,212.99902,646.5345,54,15.3,30.595825,-33.1,16.6,12.74,39.16,10729,42,16,63,10729
166.99854,206.99818,665.99414,56,9.74,9.740616,25.55,-19.42,12.02,34.28,10729,42,16,63,10729
166.99976,207.93645,677.4395,57,0.886,5.317566,25.38,-21.02,14.984,36.2,10729,42,16,63,10729
166.99828,207.99785,690.9928,58,-14.266,-14.268005,18.17,-27.0,14.945,35.8,10729,42,16,63,10729
166.9999,203.72813,729.1819,60,3.164,37.967896,-10.44,-23.97,8.266,27.42,10729,42,16,63,10729
166.99983,204.3827,740.0548,61,1.6455,19.746704,-29.97,-8.28,9.24,32.44,10729,42,16,63,10729
166.99973,227.74641,747.58276,63,18.23,91.202576,-9.45,-21.03,10.766,25.45,10729,42,16,63,10729
165.36896,184.5016,589.6611,42,114.44,36160.426,-8.06,45.94,0.4014,46.66,10757,42,16,58,10757
160.91827,184.22441,589.4523,43,124.4,135345.06,10.695,43.9,-8.664,46.03,10757,42,16,58,10757
158.95357,184.33672,589.7565,44,95.75,81842.48,3.73,49.7,-7.88,50.44,10757,42,16,58,10757
161.7126,185.48622,591.853,45,82.75,39221.098,-0.3757,48.56,-5.336,48.84,10757,42,16,58,10757
161.08446,196.40485,594.3487,47,37.5,9638.165,-8.41,47.3,-6.51,48.47,10757,42,16,58,10757
156.9026,194.25381,596.924,48,58.38,48224.543,0.93,49.62,-8.56,50.34,10757,42,16,58,10757
156.43584,193.47879,596.6064,49,59.38,51964.22,30.06,35.22,-10.04,47.38,10757,42,16,58,10757
155.50018,192.74202,596.87177,50,59.9,45158.945,10.4,43.7,-10.77,46.2,10757,42,16,58,10757
157.20192,191.24942,595.87317,51,58.1,52457.742,12.24,47.47,-7.6,49.62,10757,42,16,58,10757
156.50858,191.50954,595.9151,52,52.34,38879.875,36.06,38.9,-7.41,53.56,10757,42,16,58,10757
157.60258,190.45706,595.321,53,57.94,56030.742,17.3,48.8,-7.18,52.28,10757,42,16,58,10757
158.42558,189.25809,594.3768,54,53.94,50271.137,-8.45,49.44,-5.75,50.5,10757,42,16,58,10757
157.0735,189.24747,594.6097,55,50.56,41927.203,47.1,26.14,-6.68,54.28,10757,42,16,58,10757
156.4009,188.39944,593.93945,56,59.12,46464.65,51.3,18.62,-7.008,55.03,10757,42,16,58,10757
155.22661,188.2901,593.15424,57,54.22,47563.043,51.38,17.39,-6.875,54.7,10757,42,16,58,10757
155.44655,186.87315,590.94305,58,37.28,14769.397,54.5,9.39,-6.582,55.7,10757,42,16,58,10757
130.50114,7.7388167,510.2829,42,6.402,25.607544,1.613,-8.99,-2.467,9.46,10825,42,16,60,10825
126.73734,0.0,509.74506,44,8.914,303.1781,-0.4126,-9.41,-2.87,9.84,10825,42,16,60,10825
119.65589,0.0,507.6697,45,-3.486,-59.270233,-0.3438,-10.22,-3.182,10.71,10825,42,16,60,10825
116.123474,0.0,511.20966,46,6.156,197.05469,-7.52,-11.086,-3.094,13.75,10825,42,16,60,10825
114.886894,0.0,510.4689,47,1.935,40.618454,-3.234,-9.49,-2.006,10.23,10825,42,16,60,10825
115.15283,0.0,503.44254,48,2.885,17.308228,-2.918,-9.3,-3.139,10.234,10825,42,16,60,10825
114.46699,0.040604375,504.57675,51,-0.4844,-8.234131,0.4302,-7.668,-2.389,8.04,10825,42,16,60,10825
110.44468,0.0,496.53314,52,9.28,371.39453,-3.709,-6.684,-1.039,7.715,10825,42,16,60,10825
109.42336,6.8105946,490.4843,53,24.42,464.0381,-3.805,-6.867,-3.15,8.46,10825,42,16,60,10825
107.9994,6.9999604,490.44745,54,-0.3904,-0.7807312,-0.547,-7.76,-3.682,8.61,10825,42,16,60,10825
109.47463,7.5155396,489.70096,55,22.12,663.61865,-5.188,-4.48,-1.158,6.953,10825,42,16,60,10825
109.4132,7.6047893,488.40536,56,16.94,237.03217,-6.01,-2.95,-1.529,6.87,10825,42,16,60,10825
108.887634,0.0,481.5899,57,-3.152,-75.67444,-6.23,-2.965,-2.305,7.273,10825,42,16,60,10825
112.38186,0.0,476.48306,58,8.78,254.59749,-5.766,-2.8,-0.03873,6.41,10825,42,16,60,10825
116.99899,0.0,466.99597,59,55.56,55.57509,7.016,-12.65,-2.152,14.625,10825,42,16,60,10825
115.46734,0.0,459.7786,60,15.72,393.04462,-6.055,-19.64,-2.484,20.7,10825,42,16,60,10825
151.53891,221.92198,595.8556,42,16.02,1153.236,-8.61,42.03,-2.742,43.0,10836,42,16,69,10836
150.63112,225.2201,596.02466,44,12.28,1178.6406,-7.19,40.34,-2.447,41.06,10836,42,16,69,10836
144.31853,227.94719,596.53503,45,12.59,138.57391,-11.11,36.3,-1.948,38.03,10836,42,16,69,10836
128.07512,213.5379,644.6248,49,4.31,129.29315,9.5,30.28,-2.441,31.83,10836,42,16,69,10836
124.680275,206.96973,640.92725,51,14.195,312.24115,-1.295,38.2,-3.713,38.4,10836,42,16,69,10836
119.211624,203.5578,639.75256,54,11.52,46.080017,-14.305,39.62,-1.97,42.2,10836,42,16,69,10836
166.99994,200.84955,660.2809,58,-0.4058,-8.113892,20.94,-23.16,12.2,33.5,10836,42,16,69,10836
166.99986,196.34409,670.1608,59,5.793,63.74112,34.06,4.98,12.41,36.6,10836,42,16,69,10836
166.99991,193.19427,679.87726,60,3.05,45.75464,21.19,-24.53,12.71,34.84,10836,42,16,69,10836
166.99966,202.25133,676.0449,62,15.77,63.079163,20.45,-24.42,12.31,34.16,10836,42,16,69,10836
166.99992,199.01828,669.5215,63,5.41,119.039154,22.12,-25.31,11.84,35.62,10836,42,16,69,10836
166.99988,198.10638,661.2944,64,-2.89,-37.583267,33.56,-1.036,12.71,35.9,10836,42,16,69,10836
166.99973,196.89014,652.498,65,2.467,14.795471,-28.12,19.19,13.48,36.62,10836,42,16,69,10836
166.99986,182.44847,642.0299,66,10.086,100.87723,12.34,-29.45,12.74,34.38,10836,42,16,69,10836
166.99849,168.99847,635.9943,67,9.76,9.758896,10.52,-27.95,12.32,32.3,10836,42,16,69,10836
166.99992,170.998,599.4025,69,6.332,139.29465,-17.53,26.81,11.99,34.22,10836,42,16,69,10836
166.48376,589.61945,557.2101,42,7.082,531.1335,19.28,-19.92,13.07,30.66,10861,42,16,71,10861
166.64447,597.11066,556.22845,43,2.947,44.194916,15.984,-20.98,13.01,29.4,10861,42,16,71,10861
166.35318,602.2062,556.61456,45,7.168,265.17496,19.03,-19.42,13.76,30.48,10861,42,16,71,10861
165.23227,601.64325,556.63416,46,14.63,995.1301,28.98,-19.36,11.14,36.6,10861,42,16,71,10861
166.73798,603.05133,557.447,48,13.94,320.5232,14.96,-18.61,15.52,28.48,10861,42,16,71,10861
166.99992,594.0966,556.4508,51,14.09,239.60037,13.49,-19.92,16.6,29.22,10861,42,16,71,10861
165.88759,597.9641,558.10785,52,12.78,1303.3151,-30.39,-1.884,13.24,33.2,10861,42,16,71,10861
167.0,610.63806,558.7512,54,-9.7,-407.4674,13.99,-17.69,17.36,28.45,10861,42,16,71,10861
166.5988,604.99536,561.3175,55,-4.074,-224.0549,-25.06,-0.622,16.33,29.92,10861,42,16,71,10861
166.88382,595.3408,560.0738,56,-2.078,-58.21045,-22.56,-0.279,14.75,26.95,10861,42,16,71,10861
149.94249,606.3328,580.4856,60,4.61,350.19336,-27.97,24.08,4.305,37.16,10861,42,16,71,10861
148.6653,608.40607,581.38165,61,11.67,805.1169,37.47,-23.42,3.252,44.3,10861,42,16,71,10861
148.89812,605.8286,568.525,65,12.35,197.68164,32.66,-27.12,1.714,42.5,10861,42,16,71,10861
146.66898,610.61896,569.0038,66,6.867,260.98157,-23.0,32.78,1.439,40.06,10861,42,16,71,10861
143.99951,608.4405,569.998,67,-9.21,-18.420471,-20.4,26.47,2.004,33.47,10861,42,16,71,10861
130.29373,611.4898,571.9186,71,18.78,2630.0112,10.26,-22.86,0.2291,25.06,10861,42,16,71,10861
3.9479477,272.2176,268.8145,43,13.625,122.643585,-45.47,-12.9,-1.055,47.28,10933,43,16,61,10933
4.6195087,271.87402,270.86942,45,12.6,163.83652,-28.7,-13.33,-7.1,32.44,10933,43,16,61,10933
3.9199328,272.2262,269.32843,46,20.58,658.46533,-24.1,-11.516,-6.68,27.52,10933,43,16,61,10933
5.12535,272.19144,271.12054,48,21.47,1459.6704,-20.69,-11.69,-5.605,24.4,10933,43,16,61,10933
3.7539513,271.17563,269.568,49,15.734,1274.6761,-33.3,-9.836,-4.848,35.06,10933,43,16,61,10933
4.067926,271.88342,270.6809,51,23.19,1715.8408,-21.03,-8.94,-6.586,23.78,10933,43,16,61,10933
4.895855,273.28528,270.46692,52,22.53,3626.558,4.344,-19.81,-7.176,21.52,10933,43,16,61,10933
4.666824,272.68823,270.37314,53,18.3,1518.1597,15.29,-17.67,-7.652,24.6,10933,43,16,61,10933
4.1770096,272.79962,271.21768,54,23.38,1846.5521,-18.55,-14.734,-7.258,24.77,10933,43,16,61,10933
4.7295885,272.4507,271.8894,55,24.56,2162.1362,-1.748,-19.97,-7.266,21.31,10933,43,16,61,10933
5.0798955,272.52847,271.8578,56,23.55,3132.1863,-6.39,-18.36,-6.605,20.53,10933,43,16,61,10933
5.277807,272.07117,272.2229,57,22.33,2656.734,-6.137,-20.45,-6.824,22.42,10933,43,16,61,10933
4.9026537,272.01266,272.4854,58,24.27,4173.3525,-10.26,-15.57,-6.97,19.9,10933,43,16,61,10933
4.784117,272.43124,272.3191,59,27.67,6086.6836,10.5,-20.7,-7.285,24.33,10933,43,16,61,10933
5.2287455,272.80188,272.21808,60,23.39,3531.369,-11.23,-16.88,-7.895,21.75,10933,43,16,61,10933
5.170048,272.33215,272.3087,61,21.9,3548.4248,-25.39,-10.875,-7.027,28.5,10933,43,16,61,10933
166.99988,18.668535,589.1333,43,4.773,100.21918,-42.34,-2.691,7.957,43.16,11127,43,16,71,11127
166.99982,37.11376,582.38165,45,4.715,61.28035,-42.1,-5.79,6.875,43.03,11127,43,16,71,11127
166.99986,34.073566,585.5743,49,1.713,37.67389,-39.4,1.619,6.266,39.94,11127,43,16,71,11127
166.99982,41.02504,564.1742,52,10.17,111.916214,26.38,-28.58,6.254,39.38,11127,43,16,71,11127
166.99995,47.589874,577.8831,56,3.555,92.43887,10.3,-29.84,7.09,32.34,11127,43,16,71,11127
166.99792,37.999527,588.9927,60,-2.43,-2.429779,0.3735,-37.84,5.008,38.16,11127,43,16,71,11127
166.9999,29.373701,590.71985,61,10.53,200.03517,-35.94,2.209,7.645,36.8,11127,43,16,71,11127
166.9997,27.785587,589.59174,62,20.94,104.67995,2.727,-30.72,8.266,31.92,11127,43,16,71,11127
166.99988,27.85047,592.2179,63,3.504,59.573425,4.746,-34.56,8.75,36.0,11127,43,16,71,11127
166.99959,29.567421,589.90906,64,18.95,75.82715,27.84,-19.1,7.97,34.7,11127,43,16,71,11127
166.99985,35.557655,586.7359,65,5.902,76.71364,-37.1,2.033,8.49,38.1,11127,43,16,71,11127
166.99986,31.509243,580.3026,66,5.72,68.62213,-1.344,-29.62,8.414,30.83,11127,43,16,71,11127
166.99994,25.223125,576.4983,67,2.084,60.411804,-3.758,-29.25,8.125,30.6,11127,43,16,71,11127
166.99994,15.95767,575.9741,68,10.875,163.10503,0.8413,-25.81,7.586,26.92,11127,43,16,71,11127
166.99931,8.999963,577.46124,69,39.16,78.28693,-26.81,8.9,7.8,29.31,11127,43,16,71,11127
166.6632,0.3725287,571.61725,71,4.58,68.65167,-27.53,8.4,5.5,29.31,11127,43,16,71,11127
132.68958,68.790855,680.36035,43,16.56,1341.5383,1.246,4.316,-2.377,5.082,11143,43,16,66,11143
134.72318,68.91191,681.9523,45,16.67,533.5952,0.4587,8.6,-1.751,8.79,11143,43,16,66,11143
134.13948,69.7196,681.85364,46,12.586,541.0313,-3.383,6.957,-2.432,8.11,11143,43,16,66,11143
136.21844,68.38385,682.04596,47,19.58,2310.9224,0.04224,9.945,-1.642,10.08,11143,43,16,66,11143
143.2552,66.46378,682.8248,51,17.1,632.5276,-2.047,8.85,-1.751,9.25,11143,43,16,66,11143
135.80495,67.32977,681.9282,52,22.53,6263.0522,6.363,9.59,-0.652,11.52,11143,43,16,66,11143
129.43483,69.30554,681.7205,53,21.69,1995.5168,0.509,11.85,-1.561,11.96,11143,43,16,66,11143
124.48648,63.999756,685.9973,54,44.28,88.53558,4.297,12.64,-1.512,13.44,11143,43,16,66,11143
125.1617,61.774956,684.5956,56,21.06,589.893,10.086,9.45,-1.529,13.914,11143,43,16,66,11143
118.51299,61.492702,682.4718,58,29.88,238.98938,11.625,3.863,-1.291,12.31,11143,43,16,66,11143
121.62101,62.07845,683.56793,59,19.25,981.79144,2.9,11.66,-1.034,12.055,11143,43,16,66,11143
126.259674,62.46211,684.34467,60,24.97,1598.4883,12.42,6.434,-0.575,14.0,11143,43,16,66,11143
124.061295,62.928734,683.6859,61,22.8,1071.6614,9.62,9.484,-2.48,13.734,11143,43,16,66,11143
126.01642,62.5729,684.26154,62,14.46,115.67456,12.24,6.934,-0.2034,14.07,11143,43,16,66,11143
124.29334,64.53517,684.53723,64,23.45,328.29907,4.008,11.49,-1.099,12.23,11143,43,16,66,11143
109.19861,77.93976,671.91125,66,17.55,666.9085,8.39,-5.223,-2.617,10.22,11143,43,16,66,11143
166.99991,181.69151,615.4531,43,-0.5557,-15.008209,-37.3,15.414,14.84,43.0,11235,43,16,71,11235
166.99991,182.96738,610.6975,44,4.438,106.464966,-32.56,20.05,12.96,40.38,11235,43,16,71,11235
166.99995,174.02673,627.247,48,2.117,55.047394,-37.84,10.414,13.99,41.66,11235,43,16,71,11235
166.99686,179.9966,642.98785,50,-18.84,-18.835999,-43.16,11.74,15.6,47.38,11235,43,16,71,11235
166.99991,180.71295,638.1003,51,4.95,123.68207,-33.8,17.17,13.24,40.16,11235,43,16,71,11235
166.99889,167.47069,646.52386,54,-4.863,-9.729034,-38.22,6.95,13.4,41.1,11235,43,16,71,11235
166.99973,163.66435,654.87354,56,17.92,89.642,25.22,-20.05,11.29,34.12,11235,43,16,71,11235
166.9987,160.99875,654.9949,57,26.12,26.1185,23.25,-22.08,11.04,33.9,11235,43,16,71,11235
166.99995,164.41423,656.6587,58,4.484,192.81789,20.67,-23.88,12.84,34.1,11235,43,16,71,11235
166.9993,172.99928,656.4241,59,26.97,53.93976,33.75,3.53,11.2,35.72,11235,43,16,71,11235
166.99985,212.83447,633.98254,63,8.38,83.78995,26.9,-22.16,13.31,37.3,11235,43,16,71,11235
166.99982,217.9259,648.1959,67,13.26,79.56052,17.3,-25.17,10.91,32.44,11235,43,16,71,11235
166.99991,217.76405,646.431,68,-0.156,-1.8725586,19.72,-23.17,11.164,32.4,11235,43,16,71,11235
166.99994,213.15892,644.54956,69,1.86,50.22731,-19.0,25.52,11.49,33.8,11235,43,16,71,11235
166.99974,211.88545,643.39667,70,20.36,101.762665,17.64,-25.47,11.49,33.03,11235,43,16,71,11235
166.99995,206.39294,639.68884,71,2.113,50.726196,-20.72,24.06,11.59,33.78,11235,43,16,71,11235
166.8533,594.3376,570.387,43,9.266,203.77307,12.96,-20.84,14.266,28.39,11319,43,16,67,11319
166.99995,596.6016,568.7159,45,22.42,313.81158,11.516,-19.56,15.97,27.77,11319,43,16,67,11319
166.99995,594.71814,567.05444,48,5.1,91.83295,13.62,-18.52,15.94,27.97,11319,43,16,67,11319
163.67178,591.9693,563.2962,49,17.8,1423.1924,61.9,-30.23,9.67,69.56,11319,43,16,67,11319
166.92403,591.48315,565.2328,52,4.785,277.62628,-18.88,-9.94,15.65,26.45,11319,43,16,67,11319
164.37201,596.0845,567.9656,53,9.71,1078.1882,-34.72,-11.3,8.74,37.53,11319,43,16,67,11319
166.80486,601.4012,567.96234,54,6.812,251.99088,14.734,-17.67,16.5,28.31,11319,43,16,67,11319
166.64435,608.24066,570.6081,55,11.72,1066.4446,-24.48,-1.08,16.47,29.53,11319,43,16,67,11319
164.06703,618.5584,572.0986,56,31.73,9869.778,-32.56,17.53,9.56,38.2,11319,43,16,67,11319
164.89638,623.2064,571.90186,60,43.72,13552.045,-28.14,17.52,11.04,34.94,11319,43,16,67,11319
164.52353,622.6035,573.35626,61,33.75,7967.529,35.94,-25.98,9.9,45.44,11319,43,16,67,11319
165.80904,624.3874,573.67163,62,52.3,8476.067,-28.86,19.0,13.52,37.1,11319,43,16,67,11319
165.7031,624.8686,572.9958,63,63.9,10351.743,-30.9,20.33,13.086,39.22,11319,43,16,67,11319
165.11458,624.7128,572.6289,64,60.6,10601.527,-42.4,-4.543,11.92,44.28,11319,43,16,67,11319
165.5286,632.3669,569.25323,66,25.33,2912.3882,-24.44,22.58,12.38,35.5,11319,43,16,67,11319
166.14705,630.77875,569.442,67,43.06,6243.9277,-24.86,21.38,15.57,36.28,11319,43,16,67,11319
165.02222,599.86163,521.4971,43,22.0,5125.997,33.75,-1.24,18.16,38.34,11382,43,16,58,11382
165.76396,596.57465,516.0004,44,113.1,62211.69,32.1,-1.508,17.88,36.78,11382,43,16,58,11382
165.64157,596.3769,516.5566,45,128.5,79018.01,33.53,0.2266,17.45,37.78,11382,43,16,58,11382
165.60709,596.4137,516.0827,46,148.1,90187.31,36.38,-0.326,18.55,40.84,11382,43,16,58,11382
165.68703,597.2189,515.79016,47,144.6,85764.49,30.83,2.277,17.64,35.6,11382,43,16,58,11382
165.42676,596.7989,515.8222,48,148.1,104284.34,35.8,0.6035,16.33,39.38,11382,43,16,58,11382
165.24574,597.7958,515.3825,49,173.4,107649.984,62.12,-11.42,21.73,66.8,11382,43,16,58,11382
165.15881,595.18866,515.13684,50,157.2,67950.96,43.62,-0.4932,16.22,46.53,11382,43,16,58,11382
166.07474,592.86487,516.7727,51,58.16,9190.74,26.64,0.1718,18.8,32.6,11382,43,16,58,11382
166.24162,592.4073,517.21,52,44.47,5382.4,-7.625,11.45,17.36,22.14,11382,43,16,58,11382
166.82793,592.4579,518.36835,53,32.47,1980.7457,-6.637,6.01,20.92,22.77,11382,43,16,58,11382
166.32889,590.5455,519.44934,54,41.53,4195.3013,14.125,6.67,20.0,25.38,11382,43,16,58,11382
166.51617,590.77344,519.53357,55,18.6,1506.2372,0.2317,8.875,19.58,21.5,11382,43,16,58,11382
166.75073,592.0113,518.14764,56,27.95,1649.0599,2.918,5.7,21.27,22.2,11382,43,16,58,11382
166.51105,591.0821,519.2495,57,40.03,4922.499,1.594,8.98,19.42,21.45,11382,43,16,58,11382
166.71529,591.9343,519.8222,58,32.53,2115.3457,3.146,5.69,20.88,21.86,11382,43,16,58,11382
157.21136,513.0223,541.9011,43,10.53,821.53577,32.5,-1.008,0.7134,32.53,11397,43,16,62,11397
157.47594,510.8052,545.5276,44,-8.88,-222.02878,20.67,2.16,1.616,20.84,11397,43,16,62,11397
155.89247,511.13077,545.37897,45,10.37,1130.1732,20.69,2.748,1.481,20.92,11397,43,16,62,11397
157.60449,514.01904,545.5711,46,9.336,46.69107,21.06,2.76,1.585,21.3,11397,43,16,62,11397
166.99992,514.5792,558.9683,50,10.38,384.1828,-20.39,-28.11,5.492,35.16,11397,43,16,62,11397
166.99994,516.8409,556.6045,51,7.527,203.28242,-16.6,-27.83,4.37,32.7,11397,43,16,62,11397
158.2682,515.6455,556.88934,53,17.2,1771.2485,-36.75,-23.95,-6.89,44.4,11397,43,16,62,11397
158.12857,521.07947,557.2006,54,12.31,1132.8462,33.22,-28.81,-6.766,44.5,11397,43,16,62,11397
159.25188,524.84485,559.78564,55,12.72,572.4466,-45.38,4.324,-5.992,45.97,11397,43,16,62,11397
163.91592,526.3136,562.88336,56,16.48,1120.7239,-42.44,6.855,-2.117,43.03,11397,43,16,62,11397
166.97246,527.28815,563.82556,57,7.973,310.87354,-32.94,-13.72,5.637,36.12,11397,43,16,62,11397
166.99997,527.0806,565.02936,58,9.33,307.7755,-35.6,-8.52,6.7,37.22,11397,43,16,62,11397
166.99992,530.2347,566.1894,59,13.74,769.5254,-16.64,-30.89,6.395,35.66,11397,43,16,62,11397
166.83519,530.3375,566.2885,60,16.64,1897.1952,-36.97,-5.508,7.23,38.06,11397,43,16,62,11397
166.99997,536.3431,568.72095,61,13.02,781.39966,-4.316,-31.83,6.04,32.7,11397,43,16,62,11397
165.76253,546.43494,571.30994,62,37.34,5266.8843,-39.3,7.594,3.379,40.2,11397,43,16,62,11397
34.758278,337.24585,436.6705,44,17.66,600.45593,-13.75,-13.11,-5.19,19.7,11456,44,16,59,11456
38.28488,340.01614,439.2682,45,21.02,3742.1433,-8.71,-13.87,-5.293,17.2,11456,44,16,59,11456
39.210194,340.2737,439.58743,46,27.5,5583.0,-10.55,-14.51,-5.344,18.72,11456,44,16,59,11456
39.287464,339.30978,439.52524,47,23.7,5832.5566,-7.887,-14.414,-4.39,17.0,11456,44,16,59,11456
38.577984,339.46857,439.30914,48,24.03,7187.5938,-10.11,-14.445,-4.504,18.19,11456,44,16,59,11456
38.436577,339.34967,439.41144,49,24.11,5883.629,-4.633,-17.03,-5.27,18.42,11456,44,16,59,11456
38.68625,340.29797,439.69977,50,37.75,3924.8003,-0.909,-16.36,-6.81,17.73,11456,44,16,59,11456
39.327324,339.37375,438.90164,51,25.14,9126.06,-8.05,-14.56,-3.967,17.11,11456,44,16,59,11456
39.058502,340.43784,438.43945,52,25.58,9592.199,-5.0,-14.47,-2.443,15.51,11456,44,16,59,11456
38.94547,340.1913,438.4098,53,25.8,10061.653,3.477,-15.88,-3.482,16.62,11456,44,16,59,11456
36.55683,338.173,436.5181,54,22.66,4123.2656,-10.74,-16.23,-2.838,19.67,11456,44,16,59,11456
36.61168,339.34976,436.0577,55,23.9,3202.4607,-5.184,-19.48,-2.281,20.3,11456,44,16,59,11456
38.48525,340.88342,437.49496,56,19.67,2124.458,-10.04,-13.21,-1.305,16.64,11456,44,16,59,11456
36.608788,341.33676,435.4515,57,22.75,4186.114,-10.01,-13.87,-2.096,17.23,11456,44,16,59,11456
35.844646,341.78326,435.76376,58,24.36,5528.5986,-11.97,-11.34,-1.388,16.55,11456,44,16,59,11456
37.546112,342.98587,436.2727,59,21.1,2699.246,2.938,-18.97,-1.851,19.28,11456,44,16,59,11456
128.22307,130.44029,554.3182,44,8.9,1129.8167,-2.184,43.84,-5.504,44.25,11616,44,16,62,11616
123.22404,133.90607,555.2525,45,6.68,106.87256,-3.113,45.1,-5.887,45.6,11616,44,16,62,11616
121.07385,138.11497,556.6627,46,17.69,2069.183,-0.7764,45.72,-6.574,46.2,11616,44,16,62,11616
116.321175,136.14764,561.87823,47,25.34,8008.18,-6.066,50.44,-7.742,51.38,11616,44,16,62,11616
115.96812,135.7125,562.0474,48,28.25,13840.716,1.514,50.0,-9.07,50.84,11616,44,16,62,11616
115.69727,136.22849,563.81555,49,33.47,27689.992,31.23,35.44,-10.516,48.4,11616,44,16,62,11616
114.56768,137.14328,564.6488,50,23.12,3468.6265,10.15,43.56,-10.97,46.06,11616,44,16,62,11616
114.1283,135.31439,565.0238,51,2.154,96.91373,11.42,46.56,-8.25,48.66,11616,44,16,62,11616
117.80659,134.56548,564.85474,52,15.836,4736.01,35.84,39.38,-8.14,53.88,11616,44,16,62,11616
116.850174,134.96872,564.3903,53,10.57,1649.2379,16.73,48.8,-8.25,52.25,11616,44,16,62,11616
117.95023,135.14023,561.39136,54,17.72,8966.526,-7.785,49.6,-7.316,50.75,11616,44,16,62,11616
118.238655,135.02122,565.2983,55,13.36,2564.955,47.47,27.55,-8.34,55.53,11616,44,16,62,11616
121.7815,131.76059,573.45514,56,2.875,273.0602,51.47,18.97,-6.79,55.28,11616,44,16,62,11616
