ID (CME),ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
40.0,2618.0,364.9,322.97,71.177,363.60648,321.95792,70.42676,19.0,2.0,11.0,214.18,67.44,98.0,57.0,6.44,-1.196,-1.152,1.8056466914654323,2618,1.81
40.0,2618.0,364.47,322.73,70.512,363.35275,321.70447,69.82479,20.0,2.0,11.0,281.58,85.4,98.0,57.0,4.773,1.331,-1.791,1.6649975758240747,2618,1.66
40.0,2618.0,365.37,322.47,71.542,364.03183,321.44443,70.8961,21.0,2.0,11.0,218.27,74.75,98.0,57.0,5.266,-1.123,-1.824,1.8054582752863624,2618,1.81
40.0,2618.0,365.46,321.66,71.578,363.99088,320.70102,71.09507,22.0,2.0,11.0,171.83,62.3,98.0,57.0,6.336,-2.984,-1.61,1.8196641447530688,2618,1.82
40.0,2618.0,365.43,322.98,70.775,364.00034,321.98724,70.278435,23.0,2.0,11.0,174.92,64.7,98.0,57.0,6.176,-2.334,-2.322,1.8099936277305246,2618,1.81
40.0,2618.0,365.35,322.58,71.274,363.8984,321.68756,70.95326,24.0,2.0,11.0,159.3,60.38,98.0,57.0,7.207,-4.42,-2.621,1.7339163362746368,2618,1.73
40.0,2618.0,365.11,322.67,71.541,363.83447,321.6668,71.053696,25.0,2.0,11.0,201.28,73.75,98.0,57.0,7.58,-2.525,-1.991,1.6943589375678307,2618,1.69
40.0,2618.0,365.03,322.45,71.239,363.7073,321.4344,70.66135,26.0,2.0,11.0,209.12,69.06,98.0,57.0,5.652,-0.777,-2.344,1.7648394183324476,2618,1.76
40.0,2618.0,364.25,322.44,70.672,363.0491,321.42175,70.22962,27.0,2.0,11.0,204.86,70.25,98.0,57.0,6.758,-1.483,-2.914,1.6354491544832641,2618,1.64
40.0,2618.0,364.48,322.76,70.439,363.20746,321.7088,69.82374,28.0,2.0,11.0,236.81,75.25,98.0,57.0,5.723,-0.3262,-3.348,1.7615119526134244,2618,1.76
40.0,2618.0,364.35,322.61,70.067,363.10614,321.6027,69.34659,29.0,2.0,11.0,266.26,82.8,98.0,57.0,6.184,-0.323,-3.639,1.7552297734769813,2618,1.76
40.0,2618.0,364.32,323.03,70.08,363.04416,322.0133,69.41374,30.0,2.0,11.0,226.47,71.7,98.0,57.0,6.105,-1.089,-2.902,1.762200040631014,2618,1.76
40.0,2618.0,364.9,322.41,70.421,363.54596,321.4154,69.75303,31.0,2.0,11.0,192.47,64.1,98.0,57.0,5.742,-1.119,-3.035,1.807992644481748,2618,1.81
40.0,2618.0,365.15,322.67,70.495,363.86652,321.672,69.78593,32.0,2.0,11.0,229.79,73.3,98.0,57.0,5.82,-0.5864,-3.617,1.773726352992476,2618,1.77
40.0,2618.0,365.21,322.44,69.834,363.99313,321.39288,69.35481,33.0,2.0,11.0,200.95,64.44,98.0,57.0,6.773,-0.8994,-3.662,1.6753674066902304,2618,1.68
40.0,2618.0,365.79,321.81,70.936,364.43726,320.74994,70.39508,34.0,2.0,11.0,167.01,59.88,98.0,57.0,6.81,-4.105,-2.812,1.8017289356615682,2618,1.80
40.0,2618.0,366.18,322.22,70.843,364.83588,321.09045,70.58787,35.0,2.0,11.0,141.66,48.56,98.0,57.0,6.465,-3.596,-3.19,1.7741570093428054,2618,1.77
40.0,2618.0,366.03,322.09,70.728,364.65997,321.02722,70.368515,36.0,2.0,11.0,120.72,45.25,98.0,57.0,8.51,-3.326,-3.416,1.770794452929222,2618,1.77
40.0,2618.0,366.0,321.81,70.827,364.58286,320.77026,70.311386,37.0,2.0,11.0,144.83,52.47,98.0,57.0,5.99,-5.426,-3.215,1.831721279069509,2618,1.83
40.0,2618.0,365.88,322.0,70.546,364.46448,320.99026,69.93336,38.0,2.0,11.0,147.44,53.56,98.0,57.0,5.383,-4.406,-4.93,1.8435290905217914,2618,1.84
40.0,2618.0,365.99,321.79,70.348,364.76053,320.74347,70.16902,39.0,2.0,11.0,136.34,51.0,98.0,57.0,7.04,-4.605,-3.857,1.6244554048049513,2618,1.62
40.0,2618.0,365.7,321.52,70.664,364.3671,320.5355,70.40646,40.0,2.0,11.0,131.53,48.66,98.0,57.0,8.03,-7.645,-3.238,1.6769584108140334,2618,1.68
40.0,2618.0,365.15,321.49,70.954,363.95258,320.3763,70.63003,41.0,2.0,11.0,161.59,56.62,98.0,57.0,6.473,-5.59,-3.73,1.6670629584091592,2618,1.67
40.0,2618.0,365.31,320.77,70.467,363.93408,319.73407,70.05486,42.0,2.0,11.0,116.83,43.7,98.0,57.0,10.805,-9.51,-2.838,1.7709224124450038,2618,1.77
40.0,2618.0,365.34,320.96,70.58,364.03702,319.85806,70.36877,43.0,2.0,11.0,116.53,45.9,98.0,57.0,9.445,-10.79,-2.89,1.7194902607749427,2618,1.72
40.0,2618.0,365.25,320.41,70.763,364.00952,319.30176,70.485344,44.0,2.0,11.0,131.35,48.1,98.0,57.0,17.47,-2.197,-2.68,1.6864398543488095,2618,1.69
40.0,2618.0,365.4,320.52,70.59,364.1301,319.37106,70.453835,45.0,2.0,11.0,121.16,47.6,98.0,57.0,8.74,-11.96,-2.758,1.7179202661429993,2618,1.72
40.0,2618.0,365.52,320.39,70.468,364.9848,319.09085,70.38305,46.0,2.0,11.0,128.59,41.66,98.0,57.0,9.46,-9.63,-3.145,1.4076385420270245,2618,1.41
40.0,2618.0,366.2,320.87,70.57,364.81543,319.86172,70.12765,47.0,2.0,11.0,115.52,45.47,98.0,57.0,10.91,-9.26,-3.053,1.768992980709649,2618,1.77
40.0,2618.0,365.38,320.99,70.542,364.12863,319.93167,70.163216,48.0,2.0,11.0,131.13,48.84,98.0,57.0,6.758,-7.766,-3.346,1.6821018353405492,2618,1.68
40.0,2618.0,365.63,320.52,69.735,364.5864,319.41125,70.036,49.0,2.0,11.0,87.229,30.72,98.0,57.0,7.97,-13.05,-2.49,1.552104546253218,2618,1.55
40.0,2618.0,365.42,320.15,69.739,364.18384,319.04965,69.742035,50.0,2.0,11.0,87.412,34.97,98.0,57.0,-21.48,2.053,-3.736,1.6549534372075496,2618,1.65
40.0,2618.0,365.46,321.04,69.79,364.24738,319.8962,69.760605,51.0,2.0,11.0,100.84,38.16,98.0,57.0,16.97,-1.434,-2.775,1.667210175840136,2618,1.67
40.0,2618.0,365.36,320.78,69.019,363.98938,319.80396,68.944916,52.0,2.0,11.0,90.097,32.3,98.0,57.0,14.03,-5.77,-2.844,1.6842629560303213,2618,1.68
40.0,2618.0,364.63,321.26,68.84,363.5264,320.26062,69.06959,53.0,2.0,11.0,80.696,29.27,98.0,57.0,4.266,-9.43,-2.307,1.5064544176641674,2618,1.51
40.0,2618.0,363.53,321.52,67.32,361.83,320.70383,66.93726,54.0,2.0,11.0,69.591,37.03,98.0,57.0,4.63,-8.99,-3.295,1.9242201995873442,2618,1.92
40.0,6495.0,365.46,321.22,68.75,378.87457,311.99854,79.24982,55.0,2.0,42.0,53.736,34.34,98.0,22.0,6.793,-16.5,-2.477,19.37091202935219,,
40.0,6495.0,364.98,322.1,68.48,378.6388,311.95505,79.07656,56.0,2.0,42.0,48.561,31.7,98.0,22.0,3.896,-13.35,-2.133,20.04419895571034,,
40.0,2618.0,365.3,321.99,68.92,363.5083,321.13654,68.79871,57.0,2.0,11.0,59.896,14.53,98.0,57.0,3.9,-8.74,-1.6,1.9882892459850865,2618,1.99
40.0,6495.0,364.91,322.23,68.2,378.64886,311.79944,78.37829,58.0,2.0,42.0,53.614,36.84,98.0,22.0,2.957,-11.15,-2.053,20.028740433120102,,
40.0,2618.0,365.23,321.82,69.305,364.17102,320.71725,70.1781,59.0,2.0,11.0,56.927,21.03,98.0,57.0,2.664,-7.867,-2.115,1.7606248359318526,2618,1.76
40.0,2618.0,365.51,321.86,69.161,364.15887,321.01993,69.256645,60.0,2.0,11.0,67.798,26.8,98.0,57.0,3.295,-8.87,-2.541,1.5938688301817927,2618,1.59
40.0,2618.0,364.92,321.25,69.382,363.6842,320.11993,69.16046,61.0,2.0,11.0,90.73,28.92,98.0,57.0,2.389,-5.36,-2.268,1.6891831802679298,2618,1.69
40.0,2618.0,364.69,320.54,68.76,363.5656,319.79697,68.55111,62.0,2.0,11.0,92.93,28.08,98.0,57.0,2.936,-8.9,-3.236,1.3638196262702809,2618,1.36
40.0,2618.0,366.74,321.55,69.958,365.29706,320.63992,69.965576,63.0,2.0,11.0,79.791,25.39,98.0,57.0,2.184,-5.035,-2.3,1.7059832489728761,2618,1.71
40.0,2618.0,366.23,321.6,70.591,364.44974,320.71564,70.53167,64.0,2.0,11.0,81.204,27.52,98.0,57.0,2.432,-7.12,-2.055,1.9887026741320633,2618,1.99
40.0,2618.0,366.44,321.57,69.173,364.53656,320.7434,68.962975,65.0,2.0,11.0,74.498,26.67,98.0,57.0,1.537,-9.33,-2.83,2.085776089187172,2618,2.09
40.0,2618.0,366.23,321.23,69.303,364.40723,320.24768,69.37002,66.0,2.0,11.0,77.811,22.39,98.0,57.0,2.459,-10.84,-1.633,2.0716985146734066,2618,2.07
40.0,2618.0,364.95,321.95,69.124,363.68976,320.889,69.041245,67.0,2.0,11.0,92.439,30.83,98.0,57.0,0.7256,-8.4,-2.443,1.6494769618351688,2618,1.65
40.0,2618.0,363.85,322.25,67.55,363.01123,321.11523,68.09117,68.0,2.0,11.0,71.774,24.34,98.0,57.0,1.549,-5.387,-3.691,1.5113249269101712,2618,1.51
40.0,2618.0,363.35,322.53,67.16,362.00867,321.51404,67.52064,69.0,2.0,11.0,66.201,33.7,98.0,57.0,1.265,-8.52,-4.37,1.7208724822310266,2618,1.72
40.0,506.0,363.24,322.01,65.82,349.7907,333.45624,59.13442,70.0,2.0,1.0,55.108,22.38,98.0,73.0,1.92,-7.03,-3.98,18.883777709028443,,
40.0,2618.0,362.67,322.98,66.7,361.46378,321.64206,67.6692,71.0,2.0,11.0,60.072,18.2,98.0,57.0,-0.1609,-12.28,-5.086,2.04558030201703,2618,2.05
40.0,11792.0,363.29,322.78,66.98,375.3483,306.1177,65.60452,72.0,2.0,69.0,57.17,27.22,98.0,24.0,0.1018,-10.76,-3.877,20.613752336981204,,
40.0,12647.0,363.6,323.3,67.59,362.3018,322.35742,68.128204,73.0,2.0,73.0,61.646,24.88,98.0,18.0,-6.17,-23.75,-1.985,1.6921713394381948,12647,1.69
40.0,12647.0,363.45,323.4,68.71,362.43423,322.27563,69.16336,74.0,2.0,73.0,78.037,26.88,98.0,18.0,-0.806,-17.55,-2.793,1.581623178699639,12647,1.58
40.0,12647.0,363.71,323.13,67.93,362.56516,322.14374,67.853966,75.0,2.0,73.0,89.627,32.22,98.0,18.0,-5.395,16.77,-2.355,1.5129932525811225,12647,1.51
40.0,12647.0,364.32,323.32,68.44,363.09088,322.39633,68.69914,76.0,2.0,73.0,81.351,27.58,98.0,18.0,-3.133,-20.34,-1.619,1.5591843325597992,12647,1.56
40.0,12647.0,363.91,323.58,68.98,362.73764,322.5901,69.053635,77.0,2.0,73.0,88.973,31.28,98.0,18.0,0.2291,-15.2,-1.016,1.5361484605418239,12647,1.54
40.0,12647.0,363.85,323.45,68.64,362.58505,322.48373,68.46604,78.0,2.0,73.0,98.798,33.5,98.0,18.0,-1.945,-17.08,-2.307,1.6012614705287864,12647,1.60
40.0,12647.0,363.68,323.67,68.17,362.51355,322.67502,68.137024,79.0,2.0,73.0,96.671,31.02,98.0,18.0,0.09717,-16.16,-1.666,1.5335182488239227,12647,1.53
40.0,12647.0,363.69,324.0,67.62,362.52872,323.01895,67.579834,80.0,2.0,73.0,90.991,32.6,98.0,18.0,-1.611,-16.19,-1.996,1.5207378631624553,12647,1.52
40.0,12647.0,363.42,323.58,68.04,362.1666,322.58923,67.81585,81.0,2.0,73.0,104.27,39.0,98.0,18.0,-2.14,-16.02,-2.188,1.613344344955533,12647,1.61
40.0,12647.0,364.01,324.01,68.32,362.77457,323.00552,68.05853,82.0,2.0,73.0,113.32,40.56,98.0,18.0,-19.55,7.387,-3.549,1.613577985781913,12647,1.61
40.0,12647.0,363.26,323.78,67.95,362.19348,322.8056,67.39934,83.0,2.0,73.0,122.86,40.38,98.0,18.0,-4.78,15.05,-2.443,1.546009930757185,12647,1.55
40.0,12647.0,363.68,323.56,68.35,362.64008,322.559,67.88342,84.0,2.0,73.0,127.81,43.03,98.0,18.0,-8.7,14.836,-3.28,1.5169480883668816,12647,1.52
40.0,12647.0,363.98,323.45,67.99,362.9016,322.4022,67.76679,85.0,2.0,73.0,107.21,37.88,98.0,18.0,-8.45,14.87,-2.979,1.5200835845768756,12647,1.52
40.0,12647.0,363.71,323.65,68.27,362.6699,322.65356,67.91942,86.0,2.0,73.0,120.31,41.62,98.0,18.0,-19.48,6.555,-3.562,1.4824328045479451,12647,1.48
40.0,12647.0,364.68,323.41,68.44,363.51617,322.3548,67.93935,87.0,2.0,73.0,131.46,45.03,98.0,18.0,-10.74,12.305,-3.227,1.6488170703265006,12647,1.65
40.0,12647.0,364.09,323.96,68.1,362.90054,322.95404,67.571335,88.0,2.0,73.0,136.0,46.8,98.0,18.0,-13.96,9.95,-4.004,1.6450706049969097,12647,1.65
40.0,12647.0,364.93,323.44,68.42,363.79385,322.45355,67.83523,89.0,2.0,73.0,144.17,49.94,98.0,18.0,-5.74,12.61,-4.426,1.6142727086524005,12647,1.61
40.0,12647.0,364.56,323.43,68.34,363.17096,322.45114,67.84972,90.0,2.0,73.0,98.056,35.0,98.0,18.0,-15.06,12.85,-3.066,1.7686077856890872,12647,1.77
40.0,7299.0,365.83,323.73,67.84,359.3404,319.04333,47.76998,91.0,2.0,48.0,60.809,20.23,98.0,38.0,-1.847,-15.49,-2.723,21.607533099576642,,
40.0,15110.0,367.32,323.09,69.594,382.89526,332.27597,80.69448,92.0,2.0,91.0,60.425,36.47,98.0,4.0,-1.776,-15.664,-4.67,21.21771488966002,,
40.0,11792.0,367.28,322.96,69.07,380.61365,319.60526,64.17891,93.0,2.0,69.0,54.472,18.84,98.0,24.0,-4.47,-12.914,-1.466,14.593260916539553,,
40.0,11792.0,367.15,323.43,69.227,379.84763,319.24982,64.72414,94.0,2.0,69.0,44.728,22.83,98.0,24.0,-8.34,14.016,-2.217,14.106007962173427,,
40.0,14453.0,366.46,323.37,69.308,347.7119,333.21548,58.247906,95.0,2.0,84.0,51.68,33.88,98.0,15.0,-20.6,10.15,-3.793,23.890383197622324,,
40.0,15629.0,367.27,323.42,69.428,362.1024,327.1963,48.167854,96.0,2.0,96.0,60.314,35.38,98.0,4.0,-16.81,9.71,-4.51,22.202665141629186,,
40.0,14061.0,366.88,323.64,69.605,379.68573,341.2307,78.74142,97.0,2.0,81.0,53.988,28.39,98.0,18.0,-17.84,15.63,-3.498,23.598593554262944,,
40.0,11792.0,367.28,323.33,70.739,372.7529,310.35052,73.67999,98.0,2.0,69.0,64.21,20.61,98.0,24.0,-7.875,16.39,-0.819,14.389890814752542,,
40.0,11792.0,367.75,323.08,69.696,366.3307,321.99902,69.70147,99.0,2.0,69.0,67.198,47.44,98.0,24.0,-20.39,9.19,-5.207,1.7840852477670688,11792,1.78
42.0,628.0,379.83,267.67,77.936,379.17935,266.30493,77.14142,1.0,1.0,1.0,213.79,65.5,96.0,69.0,-9.89,-2.268,-2.62,1.708250246246142,628,1.71
42.0,628.0,380.26,268.12,79.272,379.12622,266.95956,78.90076,2.0,1.0,1.0,187.96,66.44,96.0,69.0,-8.93,-2.023,-1.701,1.6643008200442582,628,1.66
42.0,628.0,380.73,268.13,78.801,379.61533,267.01877,78.626526,3.0,1.0,1.0,202.37,71.9,96.0,69.0,-7.438,-1.74,-2.193,1.583591645114376,628,1.58
42.0,628.0,379.93,268.05,77.6,378.97955,266.9549,77.52338,4.0,1.0,1.0,210.34,68.75,96.0,69.0,-7.684,0.6816,-2.066,1.4520571052475806,628,1.45
42.0,628.0,380.37,267.55,77.907,379.88184,266.2667,76.611626,5.0,1.0,1.0,305.68,87.56,96.0,69.0,-9.96,4.53,-2.29,1.8876315518331361,628,1.89
42.0,628.0,380.2,267.28,77.915,379.79767,265.91727,76.655,6.0,1.0,1.0,273.57,77.4,96.0,69.0,-8.96,4.367,-1.795,1.8990793774352919,628,1.90
42.0,628.0,380.49,266.94,77.927,379.77386,265.77747,76.92716,7.0,1.0,1.0,250.12,74.1,96.0,69.0,-7.594,3.01,-1.399,1.6923393649324638,628,1.69
42.0,628.0,379.58,266.44,77.412,378.84616,265.35077,76.51331,8.0,1.0,1.0,280.11,79.44,96.0,69.0,-8.44,2.902,-1.091,1.5914103350801623,628,1.59
42.0,628.0,379.18,266.56,76.742,378.46075,265.44174,76.11119,9.0,1.0,1.0,238.97,74.94,96.0,69.0,-6.883,2.09,-1.456,1.4716477996450248,628,1.47
42.0,628.0,379.46,266.64,77.462,378.59753,265.63126,76.99858,10.0,1.0,1.0,284.43,81.2,96.0,69.0,-8.4,3.176,-1.17,1.4057627768937158,628,1.41
42.0,628.0,378.94,266.44,76.606,378.2687,265.3009,76.061,11.0,1.0,1.0,245.7,75.44,96.0,69.0,-7.902,2.986,-1.141,1.4301110096771918,628,1.43
42.0,628.0,378.73,266.35,76.932,377.92334,265.32474,76.563545,12.0,1.0,1.0,262.94,78.3,96.0,69.0,-8.945,2.781,-1.649,1.3555875147791232,628,1.36
42.0,628.0,378.7,265.03,77.122,377.81137,264.14,77.22024,13.0,1.0,1.0,206.64,63.34,96.0,69.0,-7.312,0.2489,-2.299,1.2615127325952509,628,1.26
42.0,628.0,378.81,265.75,77.215,378.02155,264.60468,76.3794,14.0,1.0,1.0,239.32,66.5,96.0,69.0,-8.47,2.617,-1.161,1.6222326173826236,628,1.62
42.0,628.0,378.89,266.09,76.734,378.21655,264.9293,75.845375,15.0,1.0,1.0,217.75,61.1,96.0,69.0,-6.633,1.629,-1.794,1.6094762449706739,628,1.61
42.0,628.0,378.75,266.57,76.797,377.85486,265.52072,76.48001,16.0,1.0,1.0,191.13,58.8,96.0,69.0,-5.777,-1.337,-2.252,1.415184368942814,628,1.42
42.0,628.0,378.75,266.35,77.681,377.73312,265.27814,77.25937,17.0,1.0,1.0,203.67,62.78,96.0,69.0,-6.363,-0.6245,-2.771,1.5364571750947231,628,1.54
42.0,628.0,378.45,266.35,76.993,377.60806,265.32315,76.71959,18.0,1.0,1.0,205.73,62.66,96.0,69.0,-7.156,-0.8833,-1.882,1.3557422004938813,628,1.36
42.0,628.0,377.92,265.74,76.724,377.1371,264.56442,75.96433,19.0,1.0,1.0,177.71,52.66,96.0,69.0,-7.06,-0.4924,-1.544,1.6037516189547938,628,1.60
42.0,628.0,377.98,265.77,77.339,377.0174,264.74664,76.842964,20.0,1.0,1.0,197.21,63.75,96.0,69.0,-6.7,-0.693,-2.53,1.4899383084194981,628,1.49
42.0,628.0,377.98,265.94,76.591,377.2421,264.85297,76.12166,21.0,1.0,1.0,189.75,59.9,96.0,69.0,-6.58,-1.806,-2.725,1.3951382248723458,628,1.40
42.0,628.0,378.05,264.79,76.207,377.29736,263.6961,75.52213,22.0,1.0,1.0,210.27,59.78,96.0,69.0,-6.594,-0.1377,-1.811,1.4940318257989036,628,1.49
42.0,628.0,378.27,265.86,76.327,377.4615,264.75067,75.45815,23.0,1.0,1.0,267.22,76.2,96.0,69.0,-8.59,1.899,-3.018,1.624557053907298,628,1.62
42.0,628.0,378.01,265.11,76.088,377.19116,264.03998,75.610985,24.0,1.0,1.0,225.45,67.7,96.0,69.0,-8.336,0.3125,-3.328,1.4293302824137388,628,1.43
42.0,628.0,378.29,264.71,76.952,377.3818,263.649,76.23221,25.0,1.0,1.0,245.78,73.2,96.0,69.0,-7.285,-0.721,-2.324,1.571192503832678,628,1.57
42.0,628.0,378.09,264.32,76.012,377.2127,263.28885,75.46811,26.0,1.0,1.0,207.35,61.9,96.0,69.0,-7.65,-0.3896,-2.451,1.4590208855941453,628,1.46
42.0,628.0,377.8,263.96,75.134,376.84598,262.97165,74.81751,27.0,1.0,1.0,203.79,64.94,96.0,69.0,-6.32,-1.731,-3.041,1.4096651386056072,628,1.41
42.0,628.0,377.84,264.57,74.664,376.863,263.64096,74.470085,28.0,1.0,1.0,168.67,56.62,96.0,69.0,-6.67,-1.637,-3.275,1.3620746487711048,628,1.36
42.0,628.0,377.0,264.02,74.686,375.99323,263.01907,74.92495,29.0,1.0,1.0,142.44,49.1,96.0,69.0,-2.379,-7.91,-3.865,1.4396332172814,628,1.44
42.0,628.0,376.47,263.97,74.317,375.69037,262.94528,74.93815,30.0,1.0,1.0,120.88,39.5,96.0,69.0,-4.69,-5.348,-3.453,1.4295808259067022,628,1.43
42.0,628.0,376.73,263.18,74.752,375.8809,262.16574,75.5604,31.0,1.0,1.0,122.46,38.84,96.0,69.0,-4.31,-5.36,-3.373,1.5502273115901433,628,1.55
42.0,628.0,376.29,263.13,74.5,375.3566,262.11612,75.04963,32.0,1.0,1.0,137.88,45.0,96.0,69.0,-4.555,-4.793,-3.973,1.4836715779780736,628,1.48
42.0,628.0,376.76,263.02,74.714,375.79758,261.9545,75.5008,33.0,1.0,1.0,134.34,41.6,96.0,69.0,-1.908,-8.42,-4.152,1.6372528046700625,628,1.64
42.0,628.0,376.58,262.52,74.43,375.53622,261.43127,75.133194,34.0,1.0,1.0,115.5,39.34,96.0,69.0,-3.285,-7.45,-4.12,1.664118836782977,628,1.66
42.0,628.0,376.33,262.5,75.53,375.31473,261.41293,76.02412,35.0,1.0,1.0,117.71,44.0,96.0,69.0,-3.451,-8.35,-4.54,1.5673700686819085,628,1.57
42.0,628.0,376.06,262.8,74.688,375.06122,261.93338,75.16077,36.0,1.0,1.0,120.05,37.94,96.0,69.0,-0.5317,-8.46,-3.82,1.4043159137815246,628,1.40
42.0,628.0,376.26,262.67,73.694,375.2693,261.69397,74.369125,37.0,1.0,1.0,87.984,22.6,96.0,69.0,-3.963,-8.54,-4.363,1.545934932823847,628,1.55
42.0,628.0,376.17,262.31,73.756,374.9811,261.34164,74.331924,38.0,1.0,1.0,86.364,21.84,96.0,69.0,-1.926,-10.91,-4.773,1.6379538312712028,628,1.64
42.0,628.0,376.05,262.13,73.553,375.04675,261.02762,74.30875,39.0,1.0,1.0,98.217,24.45,96.0,69.0,-2.115,-9.805,-4.918,1.6712002541287636,628,1.67
42.0,628.0,376.03,261.64,73.533,375.10632,260.5745,73.955124,40.0,1.0,1.0,93.489,27.12,96.0,69.0,-2.99,-9.56,-4.465,1.4719591243563623,628,1.47
42.0,628.0,376.03,261.37,74.231,374.82422,260.27448,74.37942,41.0,1.0,1.0,98.344,33.16,96.0,69.0,-4.465,-7.72,-5.11,1.6358783497558496,628,1.64
42.0,628.0,375.84,261.54,74.573,374.6203,260.39563,75.31995,42.0,1.0,1.0,95.199,26.36,96.0,69.0,-1.719,-10.24,-4.47,1.8317164325844975,628,1.83
42.0,628.0,376.11,261.77,73.437,374.92523,260.84576,73.535225,43.0,1.0,1.0,88.149,26.52,96.0,69.0,-4.51,-7.43,-5.33,1.5058378668120382,628,1.51
42.0,628.0,375.77,261.45,73.214,374.7048,260.6913,72.98248,44.0,1.0,1.0,97.61,18.44,96.0,69.0,4.566,-10.04,-4.793,1.3281107786626742,628,1.33
42.0,628.0,376.03,261.34,74.044,375.04706,260.34827,74.52815,45.0,1.0,1.0,101.41,30.25,96.0,69.0,-5.91,-7.7,-4.973,1.477870311969184,628,1.48
42.0,628.0,375.69,261.39,73.931,374.52243,260.401,74.37037,46.0,1.0,1.0,96.096,29.33,96.0,69.0,-5.016,-6.414,-5.246,1.5919757227420201,628,1.59
42.0,628.0,376.09,261.62,73.371,374.98038,260.64114,73.38489,47.0,1.0,1.0,112.49,42.7,96.0,69.0,-5.266,-8.15,-6.16,1.4797352385139322,628,1.48
42.0,628.0,375.71,261.21,72.804,374.7317,260.21127,72.78456,48.0,1.0,1.0,89.412,33.62,96.0,69.0,-7.547,-4.062,-5.5,1.3981811100497366,628,1.40
42.0,628.0,375.59,260.8,72.87,374.6155,259.9279,72.88845,49.0,1.0,1.0,97.304,30.58,96.0,69.0,-9.08,-3.473,-4.766,1.307879605506538,628,1.31
42.0,628.0,375.56,260.97,73.115,374.39703,260.05893,73.135345,50.0,1.0,1.0,91.96,27.55,96.0,69.0,-6.906,-11.6,-8.35,1.4774849186455896,628,1.48
42.0,628.0,375.63,261.2,72.965,374.48898,260.30475,72.64404,51.0,1.0,1.0,126.74,39.7,96.0,69.0,-0.8066,-10.28,-5.85,1.4854004593037817,628,1.49
42.0,628.0,376.1,261.11,72.857,374.7588,260.2182,72.43207,52.0,1.0,1.0,106.1,34.3,96.0,69.0,-5.44,-7.42,-5.355,1.665740131262984,628,1.67
42.0,628.0,375.94,261.4,72.956,374.86316,260.57172,72.84645,53.0,1.0,1.0,98.489,31.95,96.0,69.0,-10.62,-0.902,-4.625,1.3629502362521992,628,1.36
42.0,628.0,375.96,260.93,72.486,374.6904,260.10056,72.6415,54.0,1.0,1.0,89.787,29.94,96.0,69.0,-10.02,-3.14,-5.258,1.5244786399290653,628,1.52
42.0,628.0,375.72,261.01,72.486,374.57584,260.20795,72.36564,55.0,1.0,1.0,95.079,30.25,96.0,69.0,-9.695,-3.99,-5.613,1.4024524368762077,628,1.40
42.0,628.0,375.52,260.89,72.633,374.2891,260.00357,72.72215,56.0,1.0,1.0,114.4,34.62,96.0,69.0,-11.33,-2.125,-4.246,1.5194803971752453,628,1.52
42.0,628.0,375.55,261.03,72.858,374.34763,260.36887,72.58606,57.0,1.0,1.0,101.51,29.75,96.0,69.0,-11.484,-1.416,-4.17,1.3988344639020076,628,1.40
42.0,628.0,375.75,260.67,72.037,374.45316,260.24377,72.56412,58.0,1.0,1.0,78.897,24.7,96.0,69.0,-11.47,-3.674,-4.164,1.4633254910989415,628,1.46
42.0,628.0,376.12,260.58,72.559,375.00632,260.25558,72.74744,59.0,1.0,1.0,78.407,23.12,96.0,69.0,-12.29,-0.8125,-3.854,1.1751770557664736,628,1.18
42.0,628.0,375.56,261.55,72.366,374.25818,261.0424,72.84289,60.0,1.0,1.0,67.903,22.42,96.0,69.0,-10.79,-5.9,-4.61,1.4764203820389628,628,1.48
42.0,628.0,375.16,261.72,71.638,373.9794,260.73996,71.441925,61.0,1.0,1.0,67.489,25.25,96.0,69.0,-12.28,-4.207,-4.27,1.5468484629158497,628,1.55
42.0,628.0,375.53,261.27,72.554,374.184,260.26334,72.31577,62.0,1.0,1.0,75.617,25.98,96.0,69.0,-10.79,-6.1,-6.05,1.697596503442371,628,1.70
42.0,628.0,376.5,262.17,73.005,375.1973,261.1836,72.765976,63.0,1.0,1.0,77.008,27.84,96.0,69.0,-12.24,-3.648,-3.363,1.6514068918882612,628,1.65
42.0,628.0,374.93,261.54,72.442,374.19257,260.6216,72.376976,64.0,1.0,1.0,74.15,27.12,96.0,69.0,-11.86,-4.117,-3.979,1.179614210441728,628,1.18
42.0,628.0,375.49,261.68,72.57,374.4171,260.7068,72.64717,65.0,1.0,1.0,67.771,21.33,96.0,69.0,-11.33,-7.03,-5.137,1.4505819035476932,628,1.45
42.0,628.0,374.94,261.33,72.553,374.0859,260.49777,72.77043,66.0,1.0,1.0,71.235,19.05,96.0,69.0,-11.09,-8.04,-3.727,1.212175477313413,628,1.21
42.0,628.0,376.56,262.2,73.62,375.30347,261.11975,73.286644,67.0,1.0,1.0,78.769,26.81,96.0,69.0,-13.414,-4.7,-3.93,1.6902467057018493,628,1.69
42.0,628.0,376.86,262.35,73.577,375.34705,261.19278,73.146965,68.0,1.0,1.0,85.295,27.45,96.0,69.0,-12.42,-3.229,-3.389,1.952717576129472,628,1.95
