ID (GT),Track Length (GT),Track Coverage,Missing Time Points,Dino Data
0,32.0,32,[],"496,1,8.0;1235,9,5.0;349,10,23.0;2382,11,24.0;2578,29,13.0;2382,32,24.0"
1,17.0,17,[],"173,1,25.0"
2,12.0,12,[],"136,1,7.0;132,7,33.0"
3,9.0,8,[1.0],"943,1,14.0"
4,11.0,11,[],"247,1,11.0;808,7,7.0;488,8,22.0;808,10,7.0"
5,34.0,34,[],"790,1,27.0;1148,4,14.0;790,11,27.0;1111,15,13.0;767,16,25.0;2777,31,13.0;4025,32,4.0;4247,33,42.0;4025,34,4.0"
6,11.0,11,[],"445,1,34.0"
7,4.0,4,[],"4766,1,24.0;4090,2,11.0"
8,4.0,4,[],"488,1,22.0"
9,5.0,5,[],"684,1,6.0"
10,69.0,69,[],"583,1,24.0;1158,20,58.0;822,21,11.0;1158,23,58.0;3223,24,6.0;3643,25,8.0;3223,28,6.0;1158,29,58.0;6310,51,12.0;6513,52,35.0"
11,10.0,10,[],"288,1,18.0"
12,73.0,73,[],"498,1,11.0;881,8,26.0;1953,19,40.0;1765,20,25.0;1953,22,40.0;3446,37,42.0;4060,49,29.0;3446,55,42.0;7416,73,8.0"
13,17.0,17,[],"218,1,40.0;779,3,5.0;1365,4,18.0;1749,5,68.0;1113,11,16.0;2563,12,15.0"
14,34.0,34,[],"218,1,40.0;747,15,27.0;2806,28,16.0;747,32,27.0;200,33,59.0;218,34,40.0"
15,6.0,6,[],"436,1,20.0"
16,16.0,16,[],"509,1,17.0"
17,21.0,21,[],"245,1,13.0;1140,6,22.0;822,7,11.0;1140,9,22.0"
18,15.0,15,[],"137,1,7.0;135,8,21.0;2236,9,7.0"
19,10.0,10,[],"674,1,9.0;99,3,15.0"
20,85.0,85,[],"530,1,37.0;800,12,15.0;530,13,37.0;184,21,12.0;2777,22,13.0;4247,31,42.0;4444,32,37.0;5365,53,22.0;6757,56,18.0;8016,70,27.0"
21,15.0,15,[],"501,1,16.0"
22,20.0,20,[],"1350,1,26.0;2628,2,18.0;3249,18,17.0;4280,19,14.0;3705,20,4.0"
23,21.0,21,[],"506,1,14.0;1308,14,33.0"
24,6.0,6,[],"5912,1,20.0"
25,5.0,5,[],"207,1,14.0"
26,15.0,15,[],"601,1,19.0"
27,21.0,21,[],"756,1,17.0;580,3,36.0"
28,22.0,22,[],"489,1,8.0;1885,8,45.0"
29,51.0,50,[48.0],"462,1,8.0;19,7,15.0;1312,17,25.0;1723,28,26.0;994,29,44.0;2727,31,17.0;3828,33,56.0;4655,36,7.0;4474,37,5.0;4655,39,7.0;4474,41,5.0;3828,42,56.0;4655,44,7.0;1038,45,26.0;5956,46,22.0;1525,47,27.0;4225,48,8.0;36,50,35.0;2099,51,25.0"
30,19.0,19,[],"512,1,37.0"
31,45.0,42,"[3.0, 8.0, 9.0]","858,1,26.0;1797,6,42.0;865,35,29.0;1797,36,42.0;3190,45,21.0"
32,16.0,16,[],"326,1,16.0;2058,8,5.0;888,10,17.0;2058,11,5.0;1632,12,28.0"
33,11.0,11,[],"520,1,63.0"
34,31.0,31,[],"401,1,5.0;1653,5,6.0;229,6,7.0;1652,7,23.0;2029,8,16.0;2453,11,28.0"
35,8.0,8,[],"563,1,14.0;817,4,16.0;1750,5,6.0;807,6,5.0;803,7,6.0"
36,6.0,6,[],"581,1,7.0"
37,7.0,7,[],"374,1,8.0"
38,9.0,9,[],"1543,1,4.0;1104,3,23.0"
39,26.0,26,[],"456,1,8.0;832,4,25.0;486,26,26.0"
40,5.0,5,[],"586,1,7.0;858,3,26.0;1797,5,42.0"
41,6.0,6,[],"500,1,9.0"
42,33.0,33,[],"6803,1,40.0;9705,33,6.0"
43,14.0,14,[],"534,1,18.0"
44,20.0,20,[],"162,1,65.0;1442,13,15.0"
45,9.0,9,[],"95,1,8.0;1050,6,33.0;2034,7,4.0"
46,36.0,36,[],"2291,1,17.0;1301,18,51.0"
47,41.0,40,[18.0],"670,1,18.0;1977,19,56.0;1057,20,39.0;1324,22,35.0"
48,15.0,15,[],"446,1,40.0"
49,15.0,14,[3.0],"516,1,13.0;1046,3,20.0;686,4,25.0;1046,5,20.0;1491,14,7.0"
50,8.0,8,[],"286,1,10.0"
51,9.0,9,[],"251,1,9.0"
52,7.0,7,[],"425,1,11.0"
53,42.0,42,[],"682,1,53.0"
54,5.0,5,[],"169,1,4.0;1105,4,4.0;740,5,7.0"
55,43.0,43,[],"412,1,67.0;3824,32,8.0;4384,33,22.0"
56,16.0,16,[],"759,1,21.0"
57,20.0,20,[],"519,1,16.0;1036,6,15.0;1985,13,13.0;2744,14,18.0;1985,15,13.0;519,19,16.0"
58,18.0,18,[],"642,1,26.0"
59,9.0,9,[],"1503,1,19.0;1030,2,12.0;592,5,16.0"
60,26.0,26,[],"198,1,18.0;757,16,42.0;1614,17,19.0"
61,33.0,33,[],"627,1,12.0;51,4,35.0;576,5,54.0;2320,16,30.0;2710,19,27.0;512,20,37.0"
62,5.0,5,[],"767,1,25.0"
63,7.0,7,[],"203,1,15.0;771,6,11.0"
64,20.0,20,[],"1318,1,31.0"
65,4.0,4,[],"257,1,5.0"
66,7.0,7,[],"516,1,13.0"
67,11.0,11,[],"155,1,10.0;180,10,22.0"
68,13.0,13,[],"114,1,26.0;118,5,4.0;100,6,15.0;1605,13,6.0"
69,11.0,11,[],"422,1,7.0;874,6,8.0"
70,17.0,17,[],"941,1,25.0"
71,10.0,10,[],"394,1,4.0;94,2,19.0;1399,3,74.0"
72,24.0,24,[],"689,1,6.0;127,7,34.0"
73,10.0,9,[4.0],"141,1,16.0;704,2,5.0;107,3,7.0;1867,4,15.0"
74,9.0,9,[],"467,1,4.0;639,2,4.0;1298,3,37.0;1502,4,7.0"
75,23.0,22,[6.0],"67,1,15.0;433,3,24.0"
76,8.0,8,[],"544,1,12.0;1224,3,13.0;376,6,17.0"
77,12.0,11,[7.0],"1580,1,16.0;530,3,37.0;2108,5,10.0;1790,11,10.0;483,12,13.0"
78,14.0,14,[],"513,1,13.0;1514,9,17.0;2480,13,11.0"
79,11.0,11,[],"156,1,24.0"
80,8.0,8,[],"438,1,8.0"
81,28.0,27,[12.0],"212,1,12.0;773,10,32.0;416,11,8.0;2365,12,5.0;2519,13,18.0;2691,14,31.0;2519,15,18.0"
82,10.0,10,[],"556,1,24.0;1100,6,13.0"
83,7.0,7,[],"1053,1,39.0"
84,21.0,19,"[18.0, 19.0]","90,1,14.0;1709,13,17.0;2686,14,10.0;1709,18,17.0;3249,20,17.0;3463,21,13.0"
85,14.0,10,"[2.0, 6.0, 10.0, 11.0]","801,1,6.0;790,3,27.0;1148,7,14.0;790,8,27.0;1366,13,7.0"
86,12.0,10,"[0.0, 5.0]","397,1,57.0;522,7,24.0"
87,15.0,15,[],"219,1,9.0;227,2,13.0;1258,8,23.0"
88,10.0,10,[],"802,1,6.0;1151,7,6.0;563,8,14.0"
89,9.0,9,[],"111,1,13.0"
90,26.0,26,[],"693,1,26.0;2495,18,5.0;1357,19,16.0"
91,15.0,15,[],"533,1,9.0;244,7,7.0;248,8,16.0"
92,46.0,46,[],"167,1,19.0;3181,18,26.0;3011,24,11.0;1777,27,27.0;3325,30,23.0;4377,31,11.0;3325,36,23.0;4377,41,11.0"
93,5.0,5,[],"892,1,7.0"
94,32.0,29,"[5.0, 7.0, 35.0]","479,1,12.0;1864,2,5.0;2220,4,24.0;1863,5,19.0;479,9,12.0;2620,10,33.0;2935,18,5.0;2945,19,19.0;2216,27,12.0;2987,31,26.0"
95,12.0,10,"[4.0, 6.0]","127,1,34.0;686,2,25.0;689,3,6.0;1491,4,7.0;1837,5,20.0;1827,6,12.0;519,9,16.0;2253,10,7.0"
96,7.0,7,[],"903,1,7.0"
97,58.0,58,[],"120,1,10.0;132,11,33.0;1766,34,41.0"
98,18.0,18,[],"435,1,11.0;1032,5,56.0;97,6,9.0;654,7,7.0;2264,10,27.0"
99,18.0,18,[],"662,1,12.0;1779,10,16.0;669,13,54.0;2142,14,10.0"
100,33.0,33,[],"687,1,34.0"
101,6.0,5,[4.0],"291,1,5.0;308,2,16.0;1599,5,75.0;332,6,19.0"
102,9.0,9,[],"878,1,19.0;882,2,17.0;422,8,7.0"
103,5.0,5,[],"899,1,12.0;1810,3,8.0;1566,4,16.0"
104,10.0,10,[],"458,1,6.0;1200,6,22.0"
105,61.0,61,[],"1338,1,19.0;2285,9,23.0;1494,28,32.0;4637,39,9.0;1250,40,55.0;5036,41,13.0;5223,42,10.0;5588,43,5.0;5036,45,13.0;4635,49,52.0;2741,50,47.0;4197,51,37.0"
106,60.0,59,[42.0],"448,1,61.0;4894,60,34.0"
107,28.0,28,[],"569,1,38.0;958,6,5.0;1924,7,9.0;1205,8,16.0;1830,11,22.0"
108,22.0,21,[6.0],"1506,1,4.0;1970,2,29.0"
109,27.0,27,[],"254,1,37.0"
110,18.0,18,[],"423,1,17.0;347,3,24.0"
111,42.0,41,[0.0],"783,1,22.0;2031,19,35.0;488,20,22.0;2031,22,35.0"
112,54.0,54,[],"487,1,15.0;416,4,8.0;773,6,32.0;416,7,8.0;773,8,32.0;416,10,8.0;2365,11,5.0;2506,12,59.0"
113,8.0,8,[],"1344,1,23.0"
114,13.0,13,[],"1595,1,17.0;1580,2,16.0"
115,17.0,17,[],"964,1,11.0;389,2,5.0;1209,3,6.0;423,4,17.0;896,5,11.0;1941,7,9.0;2384,8,10.0"
116,4.0,4,[],"356,1,8.0"
117,37.0,37,[],"408,1,14.0;22,6,37.0;3996,34,13.0;4539,35,24.0"
118,8.0,8,[],"5854,1,6.0;2573,2,26.0;6422,3,18.0;6152,4,12.0"
119,44.0,43,[23.0],"196,1,25.0;3029,23,7.0;3031,25,6.0;196,26,25.0;2825,27,5.0;2342,28,33.0;2517,29,13.0;2342,33,33.0;2517,34,13.0;4226,35,13.0"
120,11.0,11,[],"440,1,31.0"
121,9.0,9,[],"538,1,11.0"
122,11.0,11,[],"427,1,14.0"
123,26.0,26,[],"17,1,26.0;2613,19,6.0;2615,20,42.0;1282,21,18.0;3473,22,63.0;2196,26,17.0"
124,19.0,16,"[16.0, 17.0, 18.0]","459,1,15.0;2060,12,6.0;2185,13,10.0;459,14,15.0;2185,15,10.0;1591,16,29.0;2288,17,50.0"
125,22.0,22,[],"610,1,11.0;1287,10,19.0"
126,12.0,12,[],"574,1,5.0;24,5,21.0;999,6,10.0"
127,19.0,19,[],"544,1,12.0;1224,2,13.0;902,5,10.0;1224,6,13.0;376,12,17.0"
128,31.0,31,[],"554,1,32.0"
129,40.0,40,[],"490,1,12.0;1446,9,36.0;1550,29,15.0;813,30,15.0;4159,31,17.0;2995,32,18.0;1446,37,36.0"
130,20.0,20,[],"428,1,13.0;1519,8,4.0;2203,9,15.0;1529,10,5.0;1291,11,19.0"
131,24.0,24,[],"839,1,25.0"
132,4.0,4,[],"706,1,8.0"
133,17.0,16,[6.0],"476,1,11.0;2151,8,26.0;1097,9,13.0;718,12,15.0"
134,35.0,35,[],"1206,1,81.0;339,4,30.0;2673,15,20.0;1831,17,35.0;2673,18,20.0;1831,22,35.0;4459,28,7.0;339,31,30.0"
135,5.0,4,[2.0],"746,1,51.0;742,4,9.0;1745,5,4.0"
136,7.0,7,[],"468,1,38.0"
137,17.0,17,[],"460,1,11.0;891,2,13.0;894,3,16.0"
138,14.0,13,[8.0],"57,1,10.0;463,9,26.0;69,10,17.0"
139,14.0,14,[],"478,1,4.0;556,3,24.0;1784,13,5.0;556,14,24.0"
140,5.0,5,[],"2778,1,5.0"
141,6.0,6,[],"135,1,21.0"
142,11.0,11,[],"7104,1,26.0;7148,2,4.0;7487,3,6.0;7591,4,4.0;7487,7,6.0"
143,23.0,23,[],"342,1,20.0;910,6,45.0;3366,23,6.0"
144,17.0,17,[],"421,1,19.0;2384,13,10.0;421,14,19.0;2843,15,6.0"
145,11.0,11,[],"276,1,70.0"
146,22.0,22,[],"486,1,26.0;2494,11,17.0;1258,21,23.0"
147,71.0,71,[],"200,1,59.0;1749,10,68.0"
148,5.0,5,[],"263,1,5.0"
149,6.0,6,[],"532,1,26.0"
150,7.0,7,[],"499,1,11.0"
151,6.0,6,[],"666,1,6.0"
152,30.0,30,[],"529,1,21.0;1365,14,18.0;1155,19,56.0;3329,22,17.0"
153,5.0,5,[],"402,1,11.0"
154,4.0,4,[],"883,1,14.0"
155,12.0,12,[],"210,1,13.0"
156,33.0,28,"[20.0, 22.0, 27.0, 28.0, 29.0]","582,1,21.0;2371,21,12.0;582,22,21.0;1916,23,26.0;2371,24,12.0;3410,25,4.0;1916,26,26.0;3651,31,6.0;3648,32,12.0;757,33,42.0"
157,4.0,4,[],"417,1,5.0"
158,12.0,12,[],"793,1,10.0;800,7,15.0;1378,8,41.0"
159,10.0,10,[],"575,1,54.0"
160,19.0,19,[],"547,1,31.0;1006,13,19.0;547,15,31.0"
161,10.0,10,[],"700,1,14.0"
162,6.0,6,[],"430,1,11.0"
163,15.0,13,"[0.0, 11.0]","651,1,21.0;645,2,5.0;1351,3,4.0;1350,4,26.0;1743,11,75.0;1742,13,13.0"
164,5.0,5,[],"578,1,6.0"
165,4.0,4,[],"542,1,17.0"
166,29.0,29,[],"1183,1,15.0;1631,2,32.0"
167,24.0,24,[],"429,1,19.0;24,9,21.0;1289,12,12.0;1006,17,19.0"
168,11.0,11,[],"561,1,30.0;1675,11,17.0"
169,43.0,43,[],"415,1,21.0;1675,20,17.0;415,22,21.0;583,23,24.0;3109,24,4.0;3724,25,17.0;240,29,32.0"
170,6.0,6,[],"809,1,7.0"
171,13.0,12,[9.0],"418,1,7.0;791,6,19.0;1746,7,5.0;1370,8,7.0;2029,10,16.0"
172,19.0,19,[],"791,1,19.0"
173,4.0,4,[],"872,1,13.0"
174,7.0,7,[],"4253,1,35.0"
175,19.0,19,[],"69,1,17.0;577,8,30.0;2119,13,6.0;577,15,30.0;69,16,17.0;463,17,26.0"
176,5.0,5,[],"307,1,32.0;842,2,11.0;311,3,44.0"
177,10.0,10,[],"472,1,7.0;1537,6,11.0"
178,31.0,31,[],"756,1,17.0;580,4,36.0;1916,7,26.0;189,8,18.0;211,12,11.0;1916,13,26.0;211,16,11.0;2459,17,5.0;2245,18,9.0;2753,19,9.0;1433,20,39.0;2753,25,9.0"
179,43.0,43,[],"453,1,6.0;788,2,10.0;789,3,19.0;788,5,10.0;789,8,19.0;1416,9,41.0;2239,34,71.0"
180,15.0,15,[],"535,1,35.0"
181,31.0,31,[],"192,1,6.0;195,5,18.0;754,6,27.0;482,29,22.0;3689,30,14.0"
182,11.0,11,[],"970,1,26.0;1286,6,9.0;984,8,7.0;2613,9,6.0;2615,10,42.0"
183,4.0,4,[],"454,1,26.0"
184,5.0,1,"[0.0, 2.0, 3.0, 4.0]","513,1,13.0"
185,10.0,10,[],"536,1,14.0"
186,20.0,20,[],"397,1,57.0"
187,6.0,6,[],"246,1,6.0"
188,28.0,25,"[10.0, 12.0, 25.0]","730,1,12.0;445,11,34.0;730,12,12.0;445,14,34.0"
189,16.0,16,[],"743,1,20.0;558,10,16.0;743,12,20.0"
190,12.0,10,"[10.0, 11.0]","893,1,32.0;2382,10,24.0"
191,24.0,24,[],"606,1,27.0"
192,11.0,11,[],"507,1,4.0;593,3,26.0;30,4,27.0"
193,21.0,21,[],"679,1,37.0;2915,19,22.0"
194,12.0,12,[],"377,1,24.0;2087,11,9.0;377,12,24.0"
195,27.0,27,[],"798,1,53.0;3347,27,21.0"
196,7.0,7,[],"477,1,9.0"
197,31.0,26,"[10.0, 11.0, 12.0, 18.0, 19.0]","638,1,14.0;1007,10,6.0;1642,11,21.0;626,12,52.0;2642,13,18.0;1439,21,34.0;2142,22,10.0;3489,23,16.0;1439,24,34.0;3489,25,16.0"
198,12.0,12,[],"493,1,13.0"
199,14.0,14,[],"416,1,8.0;487,2,15.0"
200,21.0,21,[],"523,1,41.0;2800,20,8.0;173,21,25.0"
201,21.0,21,[],"696,1,34.0;2255,10,17.0;1735,15,37.0"
202,10.0,10,[],"539,1,11.0;1178,8,7.0;539,9,11.0"
203,12.0,11,[5.0],"650,1,7.0;552,6,8.0;650,8,7.0;2035,9,15.0;662,10,12.0;2145,11,5.0"
204,7.0,7,[],"457,1,7.0;319,4,7.0"
205,75.0,75,[],"441,1,23.0;688,4,23.0;94,15,19.0;1606,16,20.0;2407,25,10.0;3503,26,32.0;3239,27,13.0;3503,30,32.0;1314,31,12.0;3060,32,18.0;3504,33,8.0;3678,34,6.0;3787,35,19.0;3835,43,36.0;5748,44,7.0;3835,48,36.0;3134,49,28.0;5748,51,7.0;4747,54,38.0;7228,61,21.0;4747,62,38.0;7228,64,21.0"
206,10.0,10,[],"692,1,10.0"
207,29.0,29,[],"193,1,36.0"
208,6.0,3,"[2.0, 3.0, 4.0]","311,1,44.0"
209,16.0,15,[12.0],"160,1,7.0;163,2,47.0;156,12,24.0;163,13,47.0;156,14,24.0;160,15,7.0"
210,9.0,9,[],"585,1,9.0"
211,20.0,20,[],"333,1,11.0;878,6,19.0"
212,7.0,7,[],"132,1,33.0;136,5,7.0"
213,20.0,20,[],"108,1,21.0"
214,5.0,5,[],"466,1,10.0;1023,3,5.0;1300,4,17.0;1687,5,68.0"
215,10.0,10,[],"749,1,12.0"
216,10.0,10,[],"399,1,7.0;563,4,14.0;1668,8,13.0"
217,24.0,24,[],"396,1,37.0"
218,14.0,13,[22.0],"322,1,20.0;2419,2,8.0;3671,3,7.0;1592,4,51.0;2066,5,21.0;4062,6,40.0"
219,9.0,9,[],"267,1,33.0"
220,10.0,10,[],"720,1,26.0;521,8,9.0"
221,39.0,39,[],"709,1,10.0;2039,2,75.0;1773,24,27.0;4765,31,48.0"
222,5.0,5,[],"515,1,8.0"
223,4.0,4,[],"745,1,41.0"
224,76.0,76,[],"560,1,60.0;0,22,65.0;560,24,60.0;7106,61,19.0;8446,75,4.0"
225,12.0,11,[3.0],"816,1,5.0;1164,2,29.0;958,3,5.0;275,4,62.0;1753,5,6.0;1756,6,20.0;1552,7,21.0;1165,8,9.0;1757,9,10.0;1753,10,6.0"
226,4.0,4,[],"806,1,14.0"
227,36.0,36,[],"537,1,60.0;825,19,31.0"
228,13.0,13,[],"15,1,15.0"
229,34.0,33,[4.0],"470,1,5.0;54,6,6.0;1608,7,10.0;2028,8,14.0;1691,9,5.0;2308,10,14.0;2045,23,13.0;1608,24,10.0;2028,25,14.0;1608,29,10.0;1514,30,17.0;2028,31,14.0;1514,33,17.0"
230,6.0,6,[],"699,1,21.0;1339,6,13.0"
231,12.0,10,"[20.0, 21.0]","1988,1,24.0;2220,2,24.0;3033,11,4.0;2620,12,33.0"
232,5.0,5,[],"449,1,6.0"
233,9.0,9,[],"81,1,17.0"
234,28.0,27,[27.0],"407,1,25.0;2725,25,8.0;2685,26,12.0;2535,27,18.0"
235,18.0,18,[],"327,1,19.0"
236,6.0,6,[],"260,1,7.0"
237,11.0,5,"[33.0, 36.0, 37.0, 38.0, 39.0, 41.0]","2623,1,10.0;2006,2,19.0;4622,3,24.0;2512,7,41.0;3543,8,11.0;4870,9,5.0;4004,11,22.0"
238,21.0,21,[],"668,1,21.0"
239,7.0,7,[],"709,1,10.0;153,6,16.0"
240,29.0,29,[],"604,1,23.0;3827,21,8.0;2788,27,40.0"
241,7.0,6,[1.0],"142,1,6.0;152,3,81.0"
242,50.0,50,[],"364,1,22.0;405,14,16.0;2278,15,50.0;5612,48,10.0"
243,37.0,37,[],"550,1,41.0;468,14,38.0;2205,24,12.0;66,26,32.0;1014,29,50.0;468,31,38.0"
244,12.0,12,[],"572,1,12.0"
245,17.0,17,[],"553,1,12.0;1321,7,10.0;1984,8,6.0;2206,9,5.0;1984,10,6.0;1076,11,14.0"
246,8.0,8,[],"349,1,23.0"
247,21.0,21,[],"570,1,10.0;872,9,13.0;909,14,15.0;890,15,17.0"
248,32.0,32,[],"661,1,24.0;1053,21,39.0;655,22,30.0"
249,15.0,15,[],"579,1,15.0"
250,25.0,24,[1.0],"111,1,13.0;681,2,25.0"
251,18.0,18,[],"120,1,10.0;1120,2,18.0"
252,5.0,5,[],"3777,1,9.0"
253,15.0,14,[11.0],"398,1,11.0;453,9,6.0;2254,11,10.0;1416,12,41.0;2254,13,10.0;789,14,19.0;242,15,10.0"
254,13.0,13,[],"411,1,9.0;508,8,5.0;622,9,16.0;2306,10,13.0;622,12,16.0;1843,13,11.0"
255,10.0,10,[],"283,1,12.0"
256,12.0,12,[],"646,1,5.0;656,3,27.0"
257,26.0,26,[],"828,1,19.0;1458,18,40.0"
258,24.0,24,[],"567,1,27.0"
259,4.0,4,[],"363,1,15.0"
260,20.0,20,[],"166,1,20.0"
261,17.0,17,[],"521,1,9.0;720,7,26.0"
262,24.0,24,[],"31,1,10.0;409,6,22.0;1851,17,12.0;39,19,15.0;1851,20,12.0;39,22,15.0;2099,24,25.0"
263,7.0,7,[],"655,1,30.0"
264,4.0,2,"[1.0, 3.0]","471,1,4.0;103,3,25.0"
265,10.0,8,"[7.0, 8.0]","876,1,11.0"
266,4.0,4,[],"557,1,5.0"
267,17.0,17,[],"244,1,7.0;533,6,9.0;810,7,9.0;1444,14,12.0;1600,15,46.0"
268,6.0,6,[],"275,1,62.0"
269,4.0,4,[],"469,1,9.0"
270,42.0,41,[5.0],"474,1,16.0;1404,7,5.0;125,8,12.0;653,13,28.0;2732,14,14.0;3244,19,11.0;1314,25,12.0;2407,26,10.0;3339,27,28.0"
271,13.0,13,[],"443,1,13.0"
272,20.0,20,[],"414,1,42.0"
273,6.0,6,[],"850,1,10.0"
274,29.0,29,[],"131,1,41.0;1909,14,47.0;131,15,41.0"
275,26.0,26,[],"562,1,11.0;1392,9,28.0"
276,10.0,4,"[3.0, 5.0, 6.0, 7.0, 8.0, 9.0]","742,1,9.0;746,6,51.0"
277,12.0,12,[],"66,1,32.0"
278,6.0,6,[],"602,1,13.0;1022,3,8.0"
279,11.0,11,[],"74,1,33.0"
280,20.0,19,[12.0],"677,1,16.0;1046,13,20.0"
281,14.0,14,[],"1793,1,14.0;1460,13,26.0;3190,14,21.0"
282,11.0,11,[],"313,1,11.0;841,8,10.0"
283,10.0,6,"[2.0, 3.0, 4.0, 5.0]","179,1,48.0;1674,2,5.0;169,3,4.0;711,4,15.0"
284,10.0,10,[],"909,1,15.0;1227,7,24.0"
285,5.0,5,[],"153,1,16.0"
286,6.0,6,[],"616,1,12.0"
287,6.0,5,[5.0],"331,1,22.0"
288,5.0,5,[],"125,1,12.0"
289,5.0,5,[],"325,1,10.0"
290,20.0,19,[5.0],"178,1,71.0;1333,7,33.0"
291,23.0,21,"[0.0, 1.0]","466,1,10.0;639,4,4.0;1300,5,17.0;2487,15,6.0;2965,16,9.0;2487,18,6.0;2965,20,9.0"
292,8.0,8,[],"528,1,5.0;1109,5,7.0"
293,5.0,5,[],"555,1,10.0"
294,5.0,5,[],"846,1,9.0"
295,23.0,22,[8.0],"1174,1,42.0;1131,7,19.0;1174,11,42.0;1964,22,11.0"
296,6.0,6,[],"39,1,15.0"
297,34.0,34,[],"3578,1,33.0;5977,22,48.0;7501,23,20.0"
298,27.0,27,[],"64,1,29.0;2685,24,12.0;3829,25,7.0;549,26,49.0;2983,27,9.0"
299,10.0,10,[],"525,1,16.0"
300,4.0,4,[],"424,1,47.0"
301,43.0,43,[],"426,1,27.0;3017,26,47.0"
302,4.0,4,[],"43,1,16.0"
303,11.0,10,[4.0],"548,1,33.0;615,2,5.0;43,3,16.0"
304,41.0,41,[],"59,1,73.0;74,13,33.0;432,14,15.0;2523,15,11.0;2887,16,20.0;3240,36,16.0"
305,9.0,9,[],"479,1,12.0"
306,28.0,28,[],"484,1,5.0;763,2,9.0;716,8,53.0;2218,9,27.0"
307,9.0,5,"[0.0, 1.0, 2.0, 3.0]","158,1,6.0;713,2,6.0;179,3,48.0;1674,4,5.0;169,5,4.0;711,6,15.0;1102,7,4.0;1674,8,5.0;121,9,7.0"
308,46.0,46,[],"403,1,35.0;1183,15,15.0;1814,16,54.0;4860,45,11.0"
309,21.0,21,[],"637,1,26.0"
310,24.0,24,[],"97,1,9.0;1032,6,56.0"
311,10.0,10,[],"850,1,10.0;1219,2,8.0;850,9,10.0"
312,6.0,6,[],"522,1,24.0"
313,13.0,13,[],"5212,1,7.0;5880,3,6.0;3865,6,30.0;6234,7,10.0"
314,10.0,10,[],"437,1,16.0"
315,15.0,14,[4.0],"494,1,4.0;1385,4,5.0;840,5,6.0;1551,6,5.0;544,7,12.0;2174,8,10.0;896,15,11.0"
316,12.0,12,[],"461,1,13.0"
317,14.0,14,[],"5099,1,22.0"
318,8.0,8,[],"139,1,10.0;477,7,9.0"
319,8.0,8,[],"527,1,17.0;485,6,10.0;1175,7,6.0;2129,8,18.0"
320,13.0,13,[],"571,1,8.0;315,3,8.0;1797,9,42.0;858,11,26.0"
321,92.0,92,[],"473,1,39.0;2018,10,6.0;2433,11,11.0;100,12,15.0;89,19,85.0;4053,40,6.0;89,41,85.0"
322,15.0,15,[],"410,1,17.0"
323,7.0,2,"[0.0, 1.0, 3.0, 5.0, 6.0]","286,1,10.0;1179,2,6.0;286,4,10.0;351,5,21.0;1178,7,7.0"
324,13.0,13,[],"324,1,12.0;1636,11,9.0;2438,12,7.0;977,13,11.0"
325,12.0,12,[],"815,1,14.0;2133,8,5.0"
326,22.0,22,[],"261,1,8.0;266,3,14.0;566,5,51.0"
327,15.0,15,[],"336,1,29.0"
328,10.0,6,"[0.0, 1.0, 2.0, 3.0]","286,1,10.0;1178,2,7.0;1179,3,6.0;1178,4,7.0;1386,5,4.0;351,6,21.0;1386,9,4.0;318,10,11.0"
329,5.0,5,[],"195,1,18.0"
330,55.0,52,"[9.0, 19.0, 23.0]","859,1,16.0;867,2,47.0;1410,9,15.0;289,10,16.0;867,14,47.0;289,15,16.0;867,16,47.0;3073,17,22.0;2180,18,10.0;2811,19,6.0;2556,20,5.0;3423,21,23.0;2082,22,17.0;1568,23,20.0;2076,24,23.0;2811,25,6.0;867,26,47.0"
331,84.0,84,[],"485,1,10.0;527,9,17.0;1913,21,14.0;1170,28,56.0;1654,29,23.0;2918,37,36.0;4836,59,41.0"
332,35.0,35,[],"34,1,17.0;2197,14,8.0;17,19,26.0;2613,20,6.0;2615,21,42.0;3473,22,63.0;3476,23,13.0;3731,31,22.0;3476,33,13.0"
333,11.0,11,[],"549,1,49.0"
334,20.0,20,[],"1818,1,6.0;2324,3,22.0"
335,4.0,3,[13.0],"1948,1,9.0;2579,2,5.0;544,3,12.0;2772,4,45.0"
336,17.0,17,[],"442,1,19.0"
337,10.0,10,[],"297,1,5.0;289,5,16.0"
338,10.0,10,[],"2839,1,13.0"
339,7.0,7,[],"355,1,8.0"
340,7.0,7,[],"465,1,38.0;432,5,15.0"
341,17.0,17,[],"316,1,26.0;2180,13,10.0"
342,12.0,12,[],"564,1,68.0;490,9,12.0;565,10,10.0"
343,22.0,22,[],"395,1,35.0;3300,21,24.0"
344,19.0,18,[14.0],"869,1,11.0;1926,12,13.0;289,16,16.0;867,17,47.0;3073,18,22.0"
345,5.0,5,[],"566,1,51.0"
346,5.0,5,[],"358,1,10.0;460,2,11.0;891,3,13.0"
347,11.0,9,"[6.0, 8.0]","674,1,9.0;99,8,15.0"
348,38.0,38,[],"159,1,38.0"
349,27.0,27,[],"879,1,9.0;893,8,32.0"
350,17.0,17,[],"463,1,26.0;48,4,7.0;463,6,26.0;548,7,33.0"
351,9.0,6,"[0.0, 1.0, 4.0]","17,1,26.0;970,3,26.0;605,4,6.0;17,5,26.0;599,6,11.0"
352,7.0,7,[],"3368,1,11.0"
353,4.0,4,[],"1053,1,39.0;437,3,16.0"
354,5.0,5,[],"450,1,15.0;449,5,6.0"
355,6.0,6,[],"565,1,10.0"
