ID (GT),ID (Dino),Track Length (GT),Track Length (Dino),Match,Identical Match
[1262],[278],[8.0],[55.0],True,False
[1263],[424],[5.0],[47.0],True,False
[1264],[3781 4390],[7.0],[9.0 33.0],True,False
[1265],[3016 3591],[9.0],[26.0 36.0],True,False
[1266],[404 1470 3194 4961 5797 5952 6167],[30.0],[8.0 9.0 28.0 31.0 32.0 73.0],True,False
[1267],[696 1250 1735 3166 4089 5309 6145 6741],[42.0],[8.0 9.0 14.0 31.0 34.0 37.0 39.0 55.0],False,False
[1268],[3349 5591 5819 6039 6717 6905],[22.0],[11.0 12.0 17.0 45.0],True,False
[1269],[4398],[8.0],[9.0],False,False
[1270],[3491 6341],[9.0],[8.0 27.0],True,False
[1271],[1339 3543 3815 4190 4242 4741 5319 5428 5431 6532 6841],[30.0],[5.0 6.0 10.0 11.0 13.0 14.0 15.0 66.0],False,False
[1272],[757 2254 3648 4566],[6.0],[10.0 12.0 20.0 42.0],True,False
[1273],[4406],[7.0],[23.0],True,False
[1274],[404 3784 5890],[43.0],[22.0 34.0 73.0],True,False
[1275],[2686 2790 3149 4332 4430 4688 5067 5340 6274],[52.0],[10.0 11.0 14.0 15.0 16.0 26.0 28.0 36.0 37.0],False,False
[1276],[1743 2305 2790 4139 4876 5298 6131 6554 6646],[33.0],[11.0 12.0 15.0 18.0 26.0 29.0 36.0 37.0 75.0],True,False
[1277],[2715 4440],[5.0],[5.0 17.0],True,False
[1278],[339 1831 3611],[22.0],[11.0 30.0 35.0],True,False
[1279],[4142],[9.0],[21.0],True,False
[1280],[1077],[15.0],[63.0],True,False
[1281],[6145 6691 6712 6869 6976],[11.0],[5.0 8.0 9.0 10.0 16.0],False,False
[1282],[104 1324 2953 3567],[17.0],[29.0 33.0 35.0 74.0],True,False
[1283],[757 1696 4694],[25.0],[23.0 27.0 42.0],True,False
[1284],[1121 2605 2972 3576 4480 5655 6312 6814 8852],[50.0],[8.0 12.0 17.0 18.0 19.0 23.0 25.0 62.0],True,False
[1285],[2822 3036 4301 4627 5089],[25.0],[9.0 12.0 20.0 24.0 27.0],True,False
[1286],[3125],[7.0],[12.0],True,False
[1287],[4007],[11.0],[15.0],True,False
[1288],[2271 2318 3021 3309 4761 5282 6454 8219],[54.0],[15.0 16.0 20.0 23.0 33.0 40.0 51.0 70.0],True,False
[1289],[2691 3908 4293],[13.0],[30.0 31.0],True,False
[1290],[2996 4963 5379 5545 5683],[40.0],[7.0 12.0 28.0 33.0 41.0],True,False
[1291],[2673],[5.0],[20.0],True,False
[1292],[3942 4032],[7.0],[14.0 33.0],True,False
[1293],[782 3689],[21.0],[14.0 44.0],False,False
[1294],[3616 4727 5116],[30.0],[22.0 24.0 32.0],True,False
[1295],[2854 3028 4383 5740],[27.0],[25.0 29.0 33.0 57.0],True,False
[1296],[4258],[7.0],[10.0],True,False
[1297],[4264 4327 6009],[48.0],[14.0 15.0 37.0],True,False
[1298],[576 2320 2552 3086 4035],[25.0],[10.0 13.0 30.0 45.0 54.0],True,False
[1299],[215 4441 4640 4809 4939 5498],[24.0],[4.0 6.0 16.0 21.0 24.0 38.0],True,False
[1300],[2164 3358 3724 4466 4517 5622],[15.0],[7.0 8.0 13.0 14.0 17.0 21.0],True,False
[1301],[4268],[7.0],[8.0],True,False
[1302],[4276],[4.0],[11.0],True,False
[1303],[2361],[7.0],[16.0],True,False
[1304],[3574 4232 4421 4503 5403 5450 5659 6100 6831 7260 7261 8687],[59.0],[5.0 7.0 11.0 12.0 15.0 21.0 22.0 23.0 32.0 34.0],False,False
[1305],[3860 4222 4490 4594 4981],[17.0],[5.0 6.0 13.0 16.0 18.0],True,False
[1306],[1684 3025 4690],[5.0],[10.0 17.0 40.0],True,False
[1307],[2146 4178],[5.0],[14.0 22.0],False,False
[1308],[4270],[18.0],[29.0],True,False
[1309],[3323 5833 6092 6748],[17.0],[12.0 25.0 40.0 42.0],False,False
[1310],[4128 4565],[16.0],[25.0 32.0],True,False
[1311],[3546 4270],[6.0],[19.0 29.0],False,False
[1312],[2410 3346],[10.0],[17.0 25.0],True,False
[1313],[727 3499],[13.0],[21.0 54.0],True,False
[1314],[1206 1268 1568 3559 4365 4417 5612 6050],[26.0],[8.0 10.0 11.0 20.0 26.0 31.0 81.0],True,False
[1315],[37 431],[15.0],[35.0 73.0],True,False
[1316],[4335 6318 7609 8397],[17.0],[5.0 15.0 18.0 22.0],True,False
[1317],[3748],[7.0],[15.0],True,False
[1318],[2310],[12.0],[26.0],True,False
[1319],[3056 3840 4672 4846],[5.0],[5.0 9.0 12.0 15.0],True,False
[1320],[1615 3192 6395],[25.0],[7.0 21.0 59.0],True,False
[1321],[3361],[8.0],[46.0],True,False
[1322],[798 1161 4810],[22.0],[12.0 16.0 53.0],False,False
[1323],[3168],[8.0],[18.0],True,False
[1324],[569 1830 3613],[4.0],[21.0 22.0 38.0],True,False
[1325],[2809 4355 5379],[12.0],[10.0 12.0 24.0],True,False
[1326],[4124],[10.0],[13.0],True,False
[1327],[2704 3054 3057 4020 4577 4647 4964],[14.0],[4.0 10.0 15.0 28.0 29.0],True,False
[1328],[1206 1568 2770 4848 4974 5199 5616 5999],[36.0],[5.0 8.0 13.0 19.0 20.0 41.0 81.0],False,False
[1329],[1029 1038 1525 4082 4096 4225 4475 4476 4655 5105 5956 6268],[19.0],[4.0 7.0 8.0 9.0 11.0 22.0 26.0 27.0 31.0 35.0],False,False
[1330],[3807 4139 5361],[15.0],[10.0 26.0 36.0],True,False
[1331],[4143 4144 4323],[5.0],[9.0 14.0],True,False
[1332],[2920],[15.0],[42.0],True,False
[1333],[5737 6453 6454],[16.0],[10.0 20.0 29.0],True,False
[1334],[2466 3473 3711 4871],[16.0],[8.0 11.0 23.0 63.0],True,False
[1335],[548 1975 4773 5568 6010 6011 6317 6374 6595 6663 6775],[22.0],[4.0 5.0 7.0 9.0 11.0 14.0 18.0 28.0 33.0 37.0],True,False
[1336],[4600 5212 5597 5763],[19.0],[7.0 8.0 15.0],True,False
[1337],[2344],[16.0],[49.0],True,False
[1338],[4611],[7.0],[8.0],True,False
[1339],[276 5048 5603],[19.0],[7.0 15.0 70.0],True,False
[1340],[782 3689 4140],[22.0],[14.0 34.0 44.0],True,False
[1341],[1182 3077 3492 3653 3710 3727 4118 5185 5721 7080 7313 7744 7845],[38.0],[4.0 8.0 10.0 12.0 15.0 16.0 24.0 29.0 32.0 46.0 78.0],True,False
[1342],[2051 5195],[9.0],[5.0 27.0],True,False
[1343],[2823],[7.0],[20.0],True,False
[1344],[1683],[6.0],[22.0],True,False
[1345],[3220 3839 5237],[12.0],[4.0 24.0 41.0],True,False
[1346],[27 3630 4597 4599 5106 8450],[50.0],[9.0 17.0 21.0 45.0 59.0],True,False
[1347],"[3616 4727 4797 7107 7277 7293 7469 7644 7757 7856 7869 7945 8061 8103
 8104 8106 8425 8432 8503 8658 9069 9175 9463 9547 10308]",[40.0],[4.0 5.0 7.0 9.0 10.0 12.0 13.0 15.0 16.0 17.0 21.0 24.0 30.0 32.0 35.0],False,False
[1348],[1301 2956 3921 4280],[33.0],[14.0 23.0 44.0 51.0],False,False
[1349],[4342 5534],[9.0],[17.0 26.0],True,False
[1350],[4635 5036],[24.0],[13.0 52.0],True,False
[1351],[3669 4358],[10.0],[12.0 19.0],True,False
[1352],[4700 6156 6401],[8.0],[12.0 14.0 31.0],False,False
[1353],[3889],[17.0],[31.0],True,False
[1354],[204 3347 4103 4810 5454 5472 6335 6485],[32.0],[5.0 6.0 15.0 16.0 18.0 21.0 39.0 59.0],False,False
[1355],[2858 5279 5699],[14.0],[7.0 39.0 43.0],True,False
[1356],[74],[5.0],[33.0],True,False
[1357],[275 4649],[38.0],[14.0 62.0],True,False
[1358],[152 1767 4782],[10.0],[7.0 22.0 81.0],True,False
[1359],[3309],[15.0],[51.0],True,False
[1360],[3917 4004 5066],[18.0],[9.0 22.0 39.0],True,False
[1361],[1568 2278 2770 4974 5616 5872],[24.0],[5.0 8.0 19.0 20.0 50.0],False,False
[1362],[1600 2920 3492 4104 4806],[23.0],[4.0 13.0 32.0 42.0 46.0],True,False
[1363],[940 1525 3680],[7.0],[16.0 27.0],True,False
[1364],[322 4252],[7.0],[10.0 20.0],True,False
[1365],[37 3489 4166],[35.0],[7.0 16.0 73.0],True,False
[1366],[1773 4568 4765],[12.0],[24.0 27.0 48.0],True,False
[1367],[4136 5180 6252 9134],[19.0],[14.0 31.0 33.0 37.0],True,False
[1368],[2162 4132 4838 5682],[23.0],[4.0 9.0 11.0 39.0],True,False
[1369],[2716 2942 3823 4926 5304],[26.0],[5.0 6.0 21.0 48.0 58.0],False,False
[1370],[2321 4715],[26.0],[5.0 45.0],True,False
[1371],[3032 4796 5358 5359 5753 7299 7565],[33.0],[4.0 5.0 7.0 19.0 29.0 31.0 52.0],True,False
[1372],[4710],[15.0],[33.0],True,False
[1373],[2051 4825 5194],[7.0],[14.0 27.0 45.0],True,False
[1374],[4075 6540 6927 7265 7500 8085 8752],[30.0],[5.0 9.0 11.0 12.0 15.0 23.0],False,False
[1375],[2940],[15.0],[48.0],True,False
[1376],[59 3925 3926],[48.0],[13.0 15.0 73.0],True,False
[1377],[3788],[10.0],[27.0],True,False
[1378],[36 1979 6028],[8.0],[5.0 35.0 44.0],True,False
[1379],[0 4929],[6.0],[41.0 65.0],False,False
[1380],[3103],[20.0],[34.0],True,False
[1381],[4257 4786 4899 5021 5200 6090 6285],[24.0],[4.0 6.0 7.0 11.0 13.0 20.0],False,False
[1382],[2014 4636 5294],[22.0],[12.0 16.0 46.0],True,False
[1383],[3727 4105 4496 6960 7217],[38.0],[4.0 10.0 11.0 22.0 48.0],False,False
[1384],[550 3015 3489 4867],[7.0],[5.0 8.0 16.0 41.0],True,False
[1385],[4865],[4.0],[9.0],True,False
[1386],[3204 4150 4390],[40.0],[23.0 33.0 44.0],True,False
[1387],[4944 4945],[8.0],[14.0 19.0],True,False
[1388],[575 3301 3621 3847 6702],[32.0],[7.0 10.0 33.0 36.0 54.0],True,False
[1389],[1885],[7.0],[45.0],True,False
[1390],[4959],[4.0],[5.0],True,False
[1391],[409 2099],[12.0],[22.0 25.0],True,False
[1392],[216 5474 5596],[24.0],[4.0 22.0 32.0],True,False
[1393],[1550 2396 4416 4525 5014 5644 6487 7246],[52.0],[13.0 15.0 17.0 22.0 30.0 36.0],True,False
[1394],[3574],[6.0],[23.0],True,False
[1395],[4818],[17.0],[20.0],True,False
[1396],[4894],[8.0],[34.0],True,False
[1397],[335],[7.0],[31.0],True,False
[1398],[2265],[6.0],[17.0],True,False
[1399],[1677],[8.0],[23.0],True,False
[1400],[4809 4939 5489 6386],[24.0],[6.0 11.0 16.0 26.0],True,False
[1401],[3915 5066 5291],[28.0],[9.0 28.0 35.0],True,False
[1402],[530 4629 5145],[5.0],[8.0 37.0 42.0],False,False
[1403],[4092 4420],[9.0],[10.0 47.0],False,False
[1404],[2785 4260 4862],[10.0],[12.0 19.0 20.0],True,False
[1405],[4209 4817 5052],[18.0],[4.0 15.0 28.0],True,False
[1406],[2691 3908],[13.0],[30.0 31.0],False,False
[1407],[1950 2975 3372 4230 4307 4585 4652 5397 5900],[16.0],[7.0 9.0 11.0 14.0 15.0 22.0 58.0],True,False
[1408],[4943],[9.0],[12.0],True,False
[1409],[2995 4545 4650 4956],[6.0],[4.0 7.0 18.0 19.0],True,False
[1410],[3992 4860],[10.0],[11.0 12.0],True,False
[1411],[8092 9010],[7.0],[9.0 18.0],False,False
[1412],[2985 4240 4598 4906 5109],[14.0],[7.0 19.0 20.0 22.0],True,False
[1413],[566 3112 6916 7177 8164],[63.0],[5.0 18.0 26.0 30.0 51.0],True,False
[1414],[26 3016 3303 3984 6452 6582],[23.0],[4.0 5.0 6.0 35.0 36.0 51.0],True,False
[1415],[1446 2995 4811 5396 5520 6330 6530 6863 6918 7075 7203],[37.0],[6.0 7.0 8.0 9.0 12.0 18.0 20.0 21.0 23.0 32.0 36.0],False,False
[1416],[1684 3731 4997 6002],[22.0],[7.0 17.0 22.0 40.0],True,False
[1417],[3384],[14.0],[30.0],True,False
[1418],[2919 3441 5081 5926 7214],[58.0],[6.0 14.0 29.0 37.0 43.0],True,False
[1419],[5873 5890],[8.0],[19.0 34.0],True,False
[1420],[4828],[7.0],[14.0],True,False
[1421],[5041],[8.0],[9.0],True,False
[1422],[4151 4621 5982],[5.0],[9.0 22.0 26.0],True,False
[1423],[4545 4546],[17.0],[19.0 22.0],True,False
[1424],[4242 6469 7562 7896 7899 10435],[61.0],[4.0 6.0 12.0 24.0 66.0],False,False
[1425],[4233 4732],[20.0],[10.0 30.0],True,False
[1426],[2453 3728 4527 5256],[4.0],[4.0 6.0 16.0 28.0],True,False
[1427],[1979],[4.0],[44.0],False,False
[1428],[233 2342 2948 4296 5308 7523 7811],[39.0],[11.0 13.0 21.0 23.0 31.0 33.0],True,False
[1429],[5068],[12.0],[46.0],True,False
[1430],[1977 2953],[9.0],[33.0 56.0],True,False
[1431],[4360],[18.0],[21.0],True,False
[1432],[1174 2372],[22.0],[39.0 42.0],False,False
[1433],[4255],[7.0],[15.0],True,False
[1434],[9403 9452 9538],[5.0],[9.0 11.0 17.0],True,False
[1435],[777],[25.0],[73.0],True,False
[1436],[312 3195 3374 3379 5898 6966 7245],[28.0],[5.0 8.0 16.0 20.0 24.0 29.0 34.0],True,False
[1437],[4834],[23.0],[26.0],True,False
[1438],[593 2358],[13.0],[26.0 45.0],True,False
[1439],[5382],[16.0],[34.0],True,False
[1440],[3852 6229],[27.0],[12.0 38.0],True,False
[1441],[4789],[8.0],[9.0],True,False
[1442],[3606 5572 7644 8844],[31.0],[15.0 23.0 30.0 38.0],True,False
[1443],[4061 4530],[23.0],[11.0 29.0],True,False
[1444],[2395],[4.0],[47.0],True,False
[1445],[4483],[8.0],[26.0],True,False
[1446],[4414 4421 5180],[21.0],[28.0 31.0 32.0],True,False
[1447],[1885 2448 5363],[20.0],[19.0 26.0 45.0],False,False
[1448],[4952 5063 6608],[16.0],[4.0 12.0 24.0],True,False
[1449],[448 4847],[6.0],[18.0 61.0],True,False
[1450],[4177],[4.0],[22.0],True,False
[1451],[4868],[6.0],[9.0],True,False
[1452],[5133],[5.0],[29.0],True,False
[1453],[1709 2484 2696 2963 4908 4997],[25.0],[5.0 13.0 16.0 17.0 33.0],False,False
[1454],[1276 4666 4669],[5.0],[5.0 8.0 16.0],True,False
[1455],[163 696 2741 3166 3810 4089 5309 5634 6601 7824 7832],[35.0],[8.0 9.0 11.0 14.0 15.0 19.0 27.0 31.0 34.0 47.0],False,False
[1456],[1242],[44.0],[62.0],True,False
[1457],[4567],[23.0],[37.0],True,False
[1458],[2491 4293 4544 5844 6042 6835 6999],[29.0],[4.0 6.0 9.0 13.0 30.0 37.0 44.0],False,False
[1459],[4327 5703],[11.0],[14.0 21.0],True,False
[1460],[4335 5071 5275],[15.0],[8.0 15.0 19.0],False,False
[1461],[4630],[5.0],[9.0],True,False
[1462],[3915 5288],[13.0],[16.0 28.0],True,False
[1463],[4556],[4.0],[37.0],True,False
[1464],[3423],[13.0],[23.0],True,False
[1465],[2278 3767 4365],[8.0],[13.0 31.0 50.0],False,False
[1466],[4004 4878],[9.0],[19.0 22.0],True,False
[1467],[2146],[9.0],[22.0],True,False
[1468],[1158 1258 5212 5474 5593],[5.0],[7.0 10.0 22.0 23.0 58.0],False,False
[1469],[4155 4413 4414 5104],[18.0],[11.0 28.0 29.0 32.0],True,False
[1470],[3112 4310 4311 4366 4564 5018 5511 5945 6064 7170],[32.0],[4.0 6.0 7.0 8.0 12.0 19.0 30.0 36.0],False,False
[1471],[4607 5219 5270 6123],[27.0],[9.0 13.0 14.0 17.0],True,False
[1472],[1057 5249],[9.0],[6.0 39.0],True,False
[1473],[2344 3576 4521],[7.0],[17.0 21.0 49.0],False,False
[1474],[5268],[8.0],[9.0],True,False
[1475],[4483 5452],[6.0],[26.0 42.0],True,False
[1476],[2014 5294],[27.0],[12.0 46.0],True,False
[1477],[5259],[13.0],[14.0],True,False
[1478],[4237 5127],[9.0],[13.0 18.0],True,False
[1479],[4745],[28.0],[31.0],True,False
[1480],[2239 3850 4131 5400 7175 8165],[48.0],[9.0 13.0 17.0 23.0 37.0 71.0],True,False
[1481],[26 3389 4075],[13.0],[23.0 24.0 51.0],True,False
[1482],[1599 1886 3459 5364 6247],[45.0],[4.0 23.0 34.0 37.0 75.0],False,False
[1483],[4765 4766 5158 5484],[31.0],[18.0 24.0 34.0 48.0],True,False
[1484],[4155 4503 4985 5104 5180 5446 5977 6652],[24.0],[6.0 9.0 11.0 12.0 15.0 29.0 31.0 48.0],False,False
[1485],[4165 4907 5429],[12.0],[5.0 8.0 13.0],True,False
[1486],[5037],[38.0],[51.0],True,False
[1487],[2559 3848 4039 4163 4355 5511 5782],[36.0],[6.0 7.0 9.0 10.0 12.0 26.0 37.0],False,False
[1488],[3648 4836 5889],[14.0],[12.0 20.0 41.0],True,False
[1489],[1077 3042 4855 4918 5183 5398 5955 6091 6747],[29.0],[10.0 13.0 14.0 17.0 20.0 24.0 34.0 41.0 63.0],True,False
[1490],[4198 5038],[4.0],[8.0 22.0],True,False
[1491],[2790 5286 5292 5344],[12.0],[6.0 17.0 28.0 37.0],True,False
[1492],[2802 4114 5042 5055 5664 6989],[31.0],[12.0 23.0 28.0 29.0 38.0 55.0],True,False
[1493],[447 5021 5200 6092],[14.0],[4.0 13.0 25.0 27.0],True,False
[1494],[1333],[9.0],[33.0],True,False
[1495],[1158 5169 5474 6515],[16.0],[7.0 22.0 49.0 58.0],True,False
[1496],[3958 5322 5475 5769],[11.0],[4.0 9.0 20.0],True,False
[1497],[682 1977 4533 5706 5916 6013],[19.0],[10.0 12.0 26.0 32.0 53.0 56.0],False,False
[1498],[4226 4809 4939 5498 5501],[7.0],[6.0 13.0 16.0 24.0],False,False
[1499],[4020 5047 5050],[4.0],[11.0 12.0 28.0],True,False
[1500],[4827],[10.0],[26.0],True,False
[1501],[4688],[21.0],[28.0],True,False
[1502],[4040],[7.0],[17.0],True,False
[1503],[3459 5368],[17.0],[21.0 37.0],True,False
[1504],[4466 4826 6400],[19.0],[8.0 17.0 22.0],True,False
[1505],[3293 4106 5718 5890 7357 7895 8259 8524],[56.0],[12.0 15.0 17.0 24.0 32.0 34.0 35.0 42.0],True,False
[1506],[1909 4028 4657 4999 5239 5578 6104 6812],[20.0],[5.0 6.0 7.0 18.0 47.0],False,False
[1507],[5365],[14.0],[22.0],True,False
[1508],[4354 4531 6411],[46.0],[24.0 32.0],True,False
[1509],[717 5145 5809],[21.0],[25.0 42.0 65.0],True,False
[1510],[4183 6246 6595],[18.0],[18.0 25.0 35.0],True,False
[1511],[4733 5790 6987],[22.0],[16.0 19.0 28.0],True,False
[1512],[1416 5150],[5.0],[6.0 41.0],False,False
[1513],[1004 4391 4548],[8.0],[12.0 26.0 33.0],True,False
[1514],[4563 5497 5885],[25.0],[13.0 18.0 21.0],True,False
[1515],[4319 5324],[11.0],[13.0 22.0],True,False
[1516],[307 5506],[11.0],[32.0 41.0],True,False
[1517],[4211 4745],[51.0],[31.0 52.0],False,False
[1518],[4742 4745],[4.0],[12.0 31.0],True,False
[1519],[1592 4277 4492 4700 5247 5814 6038 6422],[27.0],[5.0 9.0 10.0 18.0 30.0 31.0 32.0 51.0],False,False
[1520],[24 46 4994 5332 7717 7718 8217 9275],[60.0],[7.0 8.0 12.0 21.0 25.0 34.0 39.0 44.0],True,False
[1521],[254],[7.0],[37.0],True,False
[1522],[4342],[5.0],[17.0],True,False
[1523],[3995 4604],[8.0],[8.0 16.0],True,False
[1524],[3023 4998],[9.0],[7.0 26.0],True,False
[1525],[2952 4394 5472],[11.0],[4.0 15.0 37.0],False,False
[1526],[1599 4492],[23.0],[32.0 75.0],True,False
[1527],[55 4478 5417],[5.0],[5.0 9.0 27.0],True,False
[1528],[2467 2484 4339 4690 5221],[17.0],[4.0 10.0 13.0 18.0 35.0],True,False
[1529],[4521],[4.0],[21.0],True,False
[1530],[27 3555],[9.0],[32.0 59.0],True,False
[1531],[5926 6972 7199 7422],[31.0],[5.0 9.0 32.0 43.0],True,False
[1532],[270 2164 3663 3953 4144 4466 5188],[10.0],[8.0 13.0 14.0 21.0 24.0 50.0],False,False
[1533],[2573 4700 5208 5854 6038 6156 6423],[25.0],[6.0 14.0 26.0 30.0 31.0],True,False
[1534],[4917],[12.0],[18.0],True,False
[1535],[569 5397 6624 6821 7030 7743 7821 8143 8472 8563],[32.0],[4.0 5.0 7.0 10.0 18.0 22.0 23.0 38.0],True,False
[1536],[7311],[6.0],[28.0],False,False
[1537],[335 2279 3784 4817 5610 5797 6167],[17.0],[9.0 12.0 15.0 21.0 22.0 28.0 31.0],True,False
[1538],[3194],[10.0],[31.0],True,False
[1539],[5134],[14.0],[20.0],True,False
[1540],[3908 4573],[11.0],[8.0 30.0],True,False
[1541],[5568],[5.0],[9.0],True,False
[1542],[3301 5110],[16.0],[16.0 36.0],True,False
[1543],[3823 4321 5080],[9.0],[7.0 23.0 48.0],False,False
[1544],[4327 4924 6141 6380],[19.0],[5.0 14.0 24.0 34.0],True,False
[1545],[4069 4823],[22.0],[11.0 46.0],True,False
[1546],[5372],[5.0],[22.0],True,False
[1547],[5260],[5.0],[22.0],True,False
[1548],[5866 8422 9005 9015 9375],[15.0],[4.0 11.0 16.0 20.0],False,False
[1549],[2728],[21.0],[49.0],True,False
[1550],[5220 5569],[7.0],[18.0 25.0],True,False
[1551],[3323 3677 5314 5832],[10.0],[11.0 21.0 42.0 48.0],True,False
[1552],[2704],[11.0],[29.0],True,False
[1553],[6671],[12.0],[22.0],True,False
[1554],[4420 5805],[30.0],[4.0 47.0],False,False
[1555],[5644 5923],[20.0],[15.0 30.0],True,False
[1556],[5708],[12.0],[25.0],True,False
[1557],[1638 5566],[17.0],[20.0 69.0],True,False
[1558],[3630],[10.0],[17.0],True,False
[1559],[4610 4767 4779 5001],[26.0],[15.0 19.0 38.0 46.0],True,False
[1560],[2921 4114 5551],[20.0],[11.0 15.0 55.0],True,False
[1561],[1977 2316 4336],[14.0],[24.0 34.0 56.0],True,False
[1562],[4140 4270 4665 5016 5413 5554 5840 7105],[23.0],[5.0 10.0 11.0 18.0 21.0 29.0 34.0],True,False
[1563],[1170 5253],[31.0],[17.0 56.0],True,False
[1564],[5535],[6.0],[11.0],True,False
[1565],[5117],[7.0],[27.0],True,False
[1566],[4136 4984 5803 6206 6445],[10.0],[7.0 8.0 14.0 15.0 37.0],True,False
[1567],[3992 4860],[6.0],[11.0 12.0],True,False
[1568],[5198],[7.0],[10.0],True,False
[1569],[124 3546 4897],[8.0],[19.0 28.0],True,False
[1570],[4254 5613],[30.0],[29.0 36.0],False,False
[1571],[2491 2946],[14.0],[29.0 44.0],True,False
[1572],[2329],[51.0],[65.0],True,False
[1573],[5520 6296 6676],[54.0],[23.0 40.0 43.0],False,False
[1574],[3473 3712 4076 4231 4235 4613 4875 6016],[13.0],[11.0 15.0 23.0 24.0 29.0 32.0 47.0 63.0],False,False
[1575],[5545 5683 5684],[24.0],[21.0 33.0 41.0],False,False
[1576],[980 5781],[4.0],[4.0 23.0],True,False
[1577],[5690],[6.0],[16.0],True,False
[1578],[5460 5699],[8.0],[7.0 43.0],False,False
[1579],[3303],[9.0],[35.0],False,False
[1580],[276 5475],[25.0],[4.0 70.0],True,False
[1581],[4700 6038 8721],[46.0],[24.0 30.0 31.0],True,False
[1582],[4986 4994 5332],[16.0],[11.0 34.0 39.0],True,False
[1583],[4142 5353],[13.0],[4.0 21.0],True,False
[1584],[5418],[12.0],[16.0],True,False
[1585],[716 4247 6722],[35.0],[9.0 42.0 53.0],True,False
[1586],[2834 3823 4321 5079 5080 5088 5534 5778 8627],[47.0],[7.0 18.0 19.0 23.0 26.0 31.0 37.0 38.0 48.0],False,False
[1587],[5723 6325 6678],[26.0],[12.0 23.0 36.0],True,False
[1588],[2915],[8.0],[22.0],True,False
[1589],[4886 6577],[10.0],[17.0 26.0],True,False
[1590],[2344 4046 4900 8048],[36.0],[11.0 37.0 43.0 49.0],False,False
[1591],[1182 1828],[29.0],[63.0 78.0],False,False
[1592],[4012 5239],[15.0],[15.0 18.0],True,False
[1593],[5309],[4.0],[9.0],True,False
[1594],[6155 7199],[20.0],[5.0 21.0],True,False
[1595],[3405 4392],[15.0],[15.0 48.0],True,False
[1596],[5747],[17.0],[25.0],True,False
[1597],[626],[13.0],[52.0],True,False
[1598],[3016 5866],[18.0],[20.0 36.0],True,False
[1599],[4598 5740 6794],[18.0],[19.0 29.0 36.0],True,False
[1600],[3621 4424],[26.0],[12.0 33.0],True,False
[1601],[2395],[10.0],[47.0],True,False
[1602],[27 5217 5316],[8.0],[10.0 22.0 59.0],True,False
[1603],[3112],[11.0],[30.0],True,False
[1604],[520 727 3499 4374 6720 10022],[54.0],[12.0 21.0 23.0 30.0 54.0 63.0],True,False
[1605],[5184],[8.0],[20.0],True,False
[1606],[2953 6595],[11.0],[18.0 33.0],True,False
[1607],[2716 3038],[9.0],[21.0 28.0],True,False
[1608],[5094],[12.0],[44.0],True,False
[1609],[835 3409 4372 5506 5514 6607 8253 9418],[52.0],[8.0 11.0 14.0 16.0 31.0 33.0 41.0 57.0],True,False
[1610],[4232 5977],[13.0],[21.0 48.0],True,False
[1611],[4390 4963],[8.0],[7.0 33.0],True,False
[1612],[4111],[12.0],[23.0],True,False
[1613],[5661],[13.0],[14.0],True,False
[1614],[2741 5492],[14.0],[38.0 47.0],True,False
[1615],[4555],[4.0],[36.0],True,False
[1616],[4149 5507],[17.0],[23.0 26.0],True,False
[1617],[5262 5886],[26.0],[15.0 24.0],True,False
[1618],[1504 1637 3267 5027 7571 7578],[27.0],[17.0 23.0 32.0 33.0 36.0 44.0],True,False
[1619],[1504 5027 7578],[14.0],[23.0 33.0 44.0],True,False
[1620],[3576 4521],[7.0],[17.0 21.0],True,False
[1621],[4391 4548],[19.0],[12.0 26.0],True,False
[1622],[5078 5931 8171],[33.0],[13.0 17.0 36.0],True,False
[1623],[5889],[17.0],[20.0],False,False
[1624],[233 4914 5038 5848 6486 7089 7723 8281],[28.0],[6.0 17.0 18.0 19.0 22.0 31.0],True,False
[1625],[2632 2872 4864 5863 6116 7058 7125 7647],[24.0],[9.0 12.0 13.0 21.0 26.0 28.0 57.0],True,False
[1626],[2379 4819],[10.0],[14.0 54.0],False,False
[1627],[3301 5986 7168],[24.0],[11.0 36.0 37.0],True,False
[1628],[781],[14.0],[61.0],True,False
[1629],[4776],[48.0],[55.0],True,False
[1630],[5506],[32.0],[41.0],True,False
[1631],[1637],[7.0],[32.0],True,False
[1632],[298 5063 5409 5656 5903 6970],[20.0],[12.0 13.0 17.0 18.0 27.0 40.0],False,False
[1633],[7766],[6.0],[8.0],True,False
[1634],[549 2358 4610 4767 5835 8210],[44.0],[13.0 15.0 27.0 45.0 46.0 49.0],True,False
[1635],[5824],[6.0],[11.0],True,False
[1636],[1599 5434],[55.0],[33.0 75.0],True,False
[1637],"[4066 4067 4322 4352 4943 4944 4948 5427 5678 5970 6048 6398 6567 6922
 10450]",[55.0],[5.0 8.0 12.0 13.0 16.0 19.0 27.0 28.0 33.0 40.0],False,False
[1638],[6077],[11.0],[29.0],False,False
[1639],[1258 5169],[30.0],[23.0 49.0],False,False
[1640],[1735 4938 7123 7643],[33.0],[7.0 23.0 37.0 50.0],True,False
[1641],[5552 6451],[22.0],[13.0 32.0],True,False
[1642],[5739 5790 7041],[6.0],[10.0 19.0 22.0],True,False
[1643],[4272 5650 5741],[7.0],[5.0 25.0],True,False
[1644],[4827],[5.0],[26.0],True,False
[1645],[1062 4426],[28.0],[21.0 70.0],True,False
