ID (GT),ID (Dino),x (GT),y (GT),z (GT),x (Dino),y (Dino),z (Dino),t,t_start (GT),t_start (Dino),FI (GT),FI (Dino),Track Length (GT),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
1340,4140,8.364,228.636,6.545,8.440701,228.81854,5.157946,33.0,33.0,28.0,1.0,3.752,22.0,34.0,9.52,-2.025,-0.05566,1.4011148039746801,4140,1.40
1340,4140,9.0,228.273,6.455,8.9807825,228.61032,5.548276,34.0,33.0,28.0,1.0,2.912,22.0,34.0,9.08,-0.878,0.00592,0.9676272561695711,4140,0.97
1340,4140,9.273,228.0,6.455,9.510174,228.06447,5.4167767,35.0,33.0,28.0,1.0,3.617,22.0,34.0,9.27,-1.455,0.5776,1.066918697857944,4140,1.07
1340,4140,9.545,228.0,6.455,9.444718,228.31755,5.0952044,36.0,33.0,28.0,1.0,4.28,22.0,34.0,9.414,-0.4673,-0.168,1.399978055472073,4140,1.40
1340,4140,10.364,228.0,6.545,10.631288,228.22801,4.826283,37.0,33.0,28.0,1.0,3.72,22.0,34.0,10.88,0.132,0.2369,1.7542575526794817,4140,1.75
1340,4140,10.273,228.273,6.364,10.113885,228.2239,5.4106956,38.0,33.0,28.0,1.0,3.78,22.0,34.0,9.195,-1.226,0.493,0.9677384317491788,4140,0.97
1340,4140,10.091,228.364,6.455,10.226557,228.52231,5.138758,39.0,33.0,28.0,1.0,2.674,22.0,34.0,6.88,-0.4766,0.1273,1.3326405212633299,4140,1.33
1340,4140,9.818,229.455,6.455,9.571071,229.46764,5.323038,40.0,33.0,28.0,1.0,3.355,22.0,34.0,8.51,-1.2705,0.448,1.158650797300463,4140,1.16
1340,4140,10.0,229.0,6.455,9.906281,228.9901,5.3473377,41.0,33.0,28.0,1.0,3.545,22.0,34.0,9.09,-1.309,0.2211,1.1116640822668917,4140,1.11
1340,4140,9.636,229.818,6.545,9.408465,229.81665,5.4388223,42.0,33.0,28.0,1.0,3.8,22.0,34.0,7.16,-0.872,0.3945,1.1293374618342782,4140,1.13
1340,4140,8.727,230.182,6.364,9.02236,230.33311,5.085635,43.0,33.0,28.0,1.0,4.016,22.0,34.0,6.64,-1.35,0.7065,1.3207152739803554,4140,1.32
1340,4140,8.364,230.091,6.545,8.363415,230.23476,5.295041,44.0,33.0,28.0,1.0,3.719,22.0,34.0,7.074,-2.156,0.3691,1.2581990230110636,4140,1.26
1340,4140,9.0,229.636,6.455,9.096246,229.48634,5.1425657,45.0,33.0,28.0,1.0,4.266,22.0,34.0,8.836,-1.511,-0.00441,1.3244414671598312,4140,1.32
1340,4140,9.818,228.909,6.636,10.005311,228.98724,5.5774302,46.0,33.0,28.0,1.0,2.918,22.0,34.0,7.027,-0.1254,0.3691,1.07785756470558,4140,1.08
1340,4140,10.636,229.545,6.727,10.62872,229.54756,5.508966,47.0,33.0,28.0,1.0,3.508,22.0,34.0,7.773,-0.84,0.11096,1.2180584457061168,4140,1.22
1340,4140,9.818,229.455,6.727,9.739489,229.4977,5.477673,48.0,33.0,28.0,1.0,3.557,22.0,34.0,5.54,-0.7925,0.12305,1.252519548769599,4140,1.25
1340,4140,10.455,228.727,6.636,10.780216,228.86697,5.3664145,49.0,33.0,28.0,1.0,2.8,22.0,34.0,6.246,-1.275,0.3247,1.3180304963718597,4140,1.32
1340,4140,9.818,229.909,6.545,9.8681755,229.77745,5.4793773,50.0,33.0,28.0,1.0,2.72,22.0,34.0,6.387,-1.893,0.1361,1.0748835853503116,4140,1.07
1340,4140,10.818,229.545,6.636,10.753007,229.43013,5.3326125,51.0,33.0,28.0,1.0,3.646,22.0,34.0,6.543,-0.7285,0.35,1.3100527401998936,4140,1.31
1340,4140,11.091,229.545,6.545,11.1555,229.54211,5.3438783,52.0,33.0,28.0,1.0,3.533,22.0,34.0,5.26,-0.5786,1.474,1.2028557437660137,4140,1.20
1340,3689,7.364,234.091,7.091,7.5299067,233.80371,5.733912,53.0,33.0,22.0,1.0,3.404,22.0,14.0,5.53,-0.531,-0.375,1.3970498978021142,3689,1.40
1340,782,2.545,239.091,7.273,2.871854,239.09012,6.042835,54.0,33.0,0.0,1.0,4.598,22.0,44.0,7.258,-4.46,0.0495,1.2728472960025483,782,1.27
1341,3710,298.273,393.182,1.818,297.20123,393.4032,2.4130323,33.0,33.0,23.0,1.0,4.766,38.0,12.0,16.78,1.83,-0.686,1.2456660109930455,3710,1.25
1341,4118,298.182,393.455,1.818,298.4201,393.30316,1.5460665,34.0,33.0,27.0,1.0,3.88,38.0,8.0,11.94,3.379,-0.888,0.3920393143834374,4118,0.39
1341,4118,296.909,393.0,1.818,296.92514,392.90167,1.8290347,35.0,33.0,27.0,1.0,2.844,38.0,8.0,8.16,1.046,-0.1263,0.10025494054701481,4118,0.10
1341,4118,296.545,392.727,1.909,296.51428,392.6721,1.6390723,36.0,33.0,27.0,1.0,3.63,38.0,8.0,8.53,1.088,-0.4343,0.2771618509594875,4118,0.28
1341,4118,296.636,393.545,1.727,296.54407,393.168,1.6913469,37.0,33.0,27.0,1.0,3.266,38.0,8.0,8.87,1.651,-0.302,0.389680982907334,4118,0.39
1341,4118,293.0,397.0,1.818,293.43927,396.71002,1.3758264,38.0,33.0,27.0,1.0,4.516,38.0,8.0,8.47,4.98,-0.4504,0.6874329246093668,4118,0.69
1341,1182,289.0,402.364,2.0,289.2261,401.2627,2.4550185,39.0,33.0,1.0,1.0,5.17,38.0,78.0,15.45,0.3547,-1.042,1.212858085409087,1182,1.21
1341,3077,284.0,406.364,2.0,283.90857,406.46744,1.650442,40.0,33.0,16.0,1.0,3.646,38.0,16.0,6.89,0.948,-0.107,0.37583250772652393,3077,0.38
1341,3653,280.364,410.909,2.091,280.3226,410.95398,1.4842665,41.0,33.0,22.0,1.0,3.906,38.0,46.0,10.05,3.693,-0.5967,0.6098054611285859,3653,0.61
1341,5185,279.636,411.182,2.364,279.31497,410.7485,2.4407814,42.0,33.0,37.0,1.0,3.154,38.0,12.0,8.33,-0.02509,-0.01747,0.5448650239150955,5185,0.54
1341,3727,279.727,411.364,2.182,279.73602,411.11053,1.5930052,43.0,33.0,23.0,1.0,3.305,38.0,10.0,9.03,1.621,0.7837,0.641282524108553,3727,0.64
1341,3492,278.909,410.909,2.182,278.72974,410.719,1.9238628,44.0,33.0,20.0,1.0,3.51,38.0,32.0,8.61,1.431,0.37,0.36724509748101314,3492,0.37
1341,3492,279.364,411.0,2.091,279.53244,410.6003,1.8630056,45.0,33.0,20.0,1.0,4.32,38.0,32.0,11.35,1.258,-0.3855,0.49001384677513715,3492,0.49
1341,3492,279.182,409.182,2.091,278.84125,409.2109,2.0081842,46.0,33.0,20.0,1.0,4.496,38.0,32.0,9.445,0.624,0.1406,0.3518582516151178,3492,0.35
1341,3492,279.091,409.909,2.182,278.1041,408.43042,2.841571,47.0,33.0,20.0,1.0,6.848,38.0,32.0,18.42,0.7354,-0.3794,1.896102405051183,3492,1.90
1341,3492,279.364,410.182,1.909,278.87064,409.24612,2.9864366,48.0,33.0,20.0,1.0,4.746,38.0,32.0,13.01,0.805,-0.688,1.5100149307273592,3492,1.51
1341,3492,280.273,410.909,1.818,278.95273,409.5724,2.8033705,49.0,33.0,20.0,1.0,4.27,38.0,32.0,11.83,1.18,-0.2598,2.121454089809704,3492,2.12
1341,3492,279.455,411.636,1.455,279.86462,411.94696,0.8208212,50.0,33.0,20.0,1.0,6.24,38.0,32.0,14.08,5.19,-1.623,0.8164970400249064,3492,0.82
1341,3492,279.727,411.636,1.636,279.56393,411.48734,1.1135468,51.0,33.0,20.0,1.0,5.418,38.0,32.0,11.52,2.885,-1.373,0.5671410465574017,3492,0.57
1341,3492,280.727,412.182,1.545,280.9953,412.1135,1.1805727,52.0,33.0,20.0,1.0,5.02,38.0,32.0,11.414,5.168,-1.161,0.4576946547484465,3492,0.46
1341,3492,281.364,411.455,1.364,281.6278,411.73734,0.93329436,53.0,33.0,20.0,1.0,5.277,38.0,32.0,13.57,4.824,-0.85,0.5786308529000422,3492,0.58
1341,3492,281.727,410.909,1.545,282.01462,411.12155,0.8929909,54.0,33.0,20.0,1.0,6.01,38.0,32.0,12.164,4.312,-0.9053,0.7436522260995534,3492,0.74
1341,5721,280.636,410.0,1.636,279.29697,409.35327,3.0912907,55.0,33.0,42.0,1.0,5.125,38.0,15.0,11.77,1.186,-0.4773,2.0806566404158513,5721,2.08
1341,5721,280.545,410.091,1.727,279.28796,409.89825,3.2664037,56.0,33.0,42.0,1.0,4.918,38.0,15.0,13.58,1.029,0.269,1.9967638507529453,5721,2.00
1341,5721,280.091,409.273,1.818,278.9785,409.82758,3.2693868,57.0,33.0,42.0,1.0,4.973,38.0,15.0,14.51,0.1609,-0.2463,1.9109523462436866,5721,1.91
1341,3492,278.909,408.182,1.545,278.9848,407.237,0.7834341,58.0,33.0,20.0,1.0,6.137,38.0,32.0,9.234,4.56,-0.507,1.216039991136311,"3492,5721","1.22,3.43"
1341,3492,279.636,408.364,1.636,279.1246,409.78674,2.8217957,59.0,33.0,20.0,1.0,4.74,38.0,32.0,12.16,-0.2827,-0.63,1.921413674807854,3492,1.92
1341,7313,280.545,408.182,1.727,281.2607,407.69354,0.8057483,60.0,33.0,60.0,1.0,5.562,38.0,4.0,9.51,4.14,-0.3635,1.2647230354322159,"3492,7313","3.34,1.26"
1341,7313,280.545,407.909,1.818,280.832,407.5013,1.1023296,61.0,33.0,60.0,1.0,5.53,38.0,4.0,9.8,2.594,-0.413,0.872222684545712,7313,0.87
1341,7313,281.545,408.455,1.909,280.6199,409.99377,2.5356076,62.0,33.0,60.0,1.0,5.188,38.0,4.0,12.9,1.373,-0.2347,1.901646709375282,7313,1.90
1341,7080,281.909,408.273,1.909,280.46967,409.53983,2.7904465,63.0,33.0,58.0,1.0,5.207,38.0,29.0,14.445,-0.0981,-0.3286,2.110326285236984,7080,2.11
1341,7744,281.636,408.091,2.091,280.73248,409.5016,2.9393568,64.0,33.0,64.0,1.0,4.473,38.0,24.0,12.11,0.5327,0.0936,1.8777246897525293,7744,1.88
1341,7845,275.909,410.273,1.636,275.38666,409.9836,0.7371081,65.0,33.0,65.0,1.0,5.727,38.0,10.0,9.85,6.73,-0.2174,1.0791654569553248,"7744,7845","3.21,1.08"
1341,7845,269.818,411.455,1.091,269.8846,411.6953,1.2296371,66.0,33.0,65.0,1.0,3.428,38.0,10.0,5.555,2.57,-0.06323,0.2853066692112273,7845,0.29
1341,7845,263.545,413.545,0.818,263.68665,413.905,0.9310744,67.0,33.0,65.0,1.0,3.428,38.0,10.0,3.988,1.592,-0.11414,0.40305153818751327,7845,0.40
1341,7845,255.727,414.636,0.0,255.4262,414.28284,0.77874935,68.0,33.0,65.0,1.0,2.562,38.0,10.0,4.125,0.695,-0.8223,0.9064508677945153,7845,0.91
1341,7845,249.364,417.909,-0.091,249.36728,417.7455,0.64919704,69.0,33.0,65.0,1.0,2.78,38.0,10.0,6.492,1.743,-0.614,0.7580466123034659,7845,0.76
1341,7845,243.636,419.909,-0.727,243.24413,419.91888,0.29102147,70.0,33.0,65.0,1.0,1.863,38.0,10.0,-0.6875,1.397,-0.1909,1.090883781473053,7845,1.09
1342,2051,54.0,453.0,2.364,54.02804,452.85974,1.7879081,33.0,33.0,6.0,1.0,4.047,9.0,27.0,4.547,1.902,-0.4314,0.5935831756760068,2051,0.59
1342,2051,54.636,453.273,2.455,54.702694,453.3866,2.007971,34.0,33.0,6.0,1.0,4.14,9.0,27.0,4.273,1.374,0.1296,0.46603430826173237,2051,0.47
1342,2051,54.0,453.364,2.273,54.022804,453.31314,1.8850946,35.0,33.0,6.0,1.0,3.254,9.0,27.0,4.99,1.632,0.999,0.39188947595611723,2051,0.39
1342,2051,54.818,454.364,2.273,54.68017,454.47794,1.592889,36.0,33.0,6.0,1.0,4.266,9.0,27.0,4.81,0.2847,-0.2515,0.7032285580243478,2051,0.70
1342,5195,48.727,458.818,1.909,48.98267,458.7883,1.5011127,37.0,33.0,37.0,1.0,3.152,9.0,5.0,9.586,2.65,-0.1765,0.48230829186454033,5195,0.48
1342,5195,43.636,461.636,1.818,44.012363,461.7138,1.8073455,38.0,33.0,37.0,1.0,3.885,9.0,5.0,7.402,2.84,-0.2397,0.3844677699615968,5195,0.38
1342,5195,37.818,465.182,2.091,37.71731,464.93066,1.6125761,39.0,33.0,37.0,1.0,3.6,9.0,5.0,9.945,2.28,0.3403,0.5497269320228216,5195,0.55
1342,5195,31.636,468.455,2.182,31.667355,468.4505,1.8750329,40.0,33.0,37.0,1.0,3.334,9.0,5.0,8.73,0.4646,-0.03168,0.30859712653783766,5195,0.31
1342,5195,30.545,469.182,2.091,30.326712,469.29276,1.6431426,41.0,33.0,37.0,1.0,3.543,9.0,5.0,4.355,1.601,-0.02054,0.5103858141433343,5195,0.51
1343,2823,491.273,477.182,2.909,491.11288,477.15744,2.158821,33.0,33.0,14.0,1.0,3.805,7.0,20.0,9.73,2.383,0.01271,0.7674699603508934,2823,0.77
1343,2823,491.0,477.545,2.909,490.94815,477.45282,2.1910424,34.0,33.0,14.0,1.0,4.465,7.0,20.0,11.23,2.543,0.3457,0.7257056499006793,2823,0.73
1343,2823,491.091,478.273,2.909,491.0683,478.19745,2.008445,35.0,33.0,14.0,1.0,4.082,7.0,20.0,6.117,0.3984,0.6353,0.9040035401064546,2823,0.90
1343,2823,491.182,479.545,2.818,491.4187,479.50266,2.1300929,36.0,33.0,14.0,1.0,4.152,7.0,20.0,8.984,1.529,0.03568,0.728721993513579,2823,0.73
1343,2823,491.273,479.182,2.818,491.72348,479.42947,2.4119277,37.0,33.0,14.0,1.0,3.438,7.0,20.0,7.863,0.4097,0.000641,0.6550330862843844,2823,0.66
1343,2823,491.182,478.909,2.818,491.35657,478.95947,2.2318978,38.0,33.0,14.0,1.0,3.578,7.0,20.0,8.3,0.817,0.2203,0.6136266736744973,2823,0.61
1343,2823,491.091,478.909,3.0,491.49072,478.98956,2.3137772,39.0,33.0,14.0,1.0,3.893,7.0,20.0,7.09,0.632,0.1533,0.7982278642341673,2823,0.80
1344,1683,65.091,163.636,0.0,65.13449,163.66739,0.5891595,33.0,33.0,3.0,1.0,4.117,6.0,22.0,5.94,3.377,-1.071,0.5915958321694393,1683,0.59
1344,1683,65.364,163.0,0.0,64.99144,162.48787,0.61646456,34.0,33.0,3.0,1.0,2.4,6.0,22.0,5.895,2.848,0.0641,0.8838023784964671,1683,0.88
1344,1683,64.818,163.909,0.182,64.82826,164.14458,0.5710823,35.0,33.0,3.0,1.0,2.992,6.0,22.0,4.61,3.682,-0.837,0.454959602792698,1683,0.45
1344,1683,58.091,166.636,-0.182,58.326836,166.63177,0.58990496,36.0,33.0,3.0,1.0,1.701,6.0,22.0,2.562,2.434,-0.3408,0.8071392563050079,1683,0.81
1344,1683,51.364,169.091,-0.455,50.968037,168.8957,0.6449862,37.0,33.0,3.0,1.0,2.639,6.0,22.0,6.867,2.09,0.03918,1.185284112590495,1683,1.19
1344,1683,46.182,168.818,-0.909,46.22178,168.84479,0.31680965,38.0,33.0,3.0,1.0,2.312,6.0,22.0,2.453,3.135,-0.05646,1.2267475088758573,1683,1.23
1345,3220,45.545,270.273,-0.818,45.17497,270.169,0.39262727,33.0,33.0,18.0,1.0,1.788,12.0,24.0,-0.704,2.531,0.1306,1.2701797462436806,3220,1.27
1345,3839,46.636,270.727,-0.727,47.610588,270.3676,0.292056,34.0,33.0,24.0,1.0,2.582,12.0,41.0,0.1584,1.394,0.3916,1.45515128453367,3839,1.46
1345,3220,46.545,270.182,-0.636,46.95088,269.41318,0.28021708,35.0,33.0,18.0,1.0,2.832,12.0,24.0,0.3306,1.542,0.1454,1.263042558461009,3220,1.26
1345,3220,47.091,270.455,-0.636,46.805332,270.4644,0.4993596,36.0,33.0,18.0,1.0,1.41,12.0,24.0,2.05,2.654,0.2422,1.1707843471520114,3220,1.17
1345,3220,48.0,271.909,-0.455,47.98787,272.11862,0.53541493,37.0,33.0,18.0,1.0,1.97,12.0,24.0,2.758,1.654,-0.1528,1.0124274862265037,3220,1.01
1345,3220,48.545,271.0,-0.545,48.247417,271.0868,0.6732333,38.0,33.0,18.0,1.0,2.164,12.0,24.0,2.18,2.475,0.2228,1.2570530041004193,3220,1.26
1345,3220,49.636,270.182,-0.545,49.366352,270.57373,0.6762933,39.0,33.0,18.0,1.0,2.135,12.0,24.0,1.561,3.77,0.673,1.310618083740984,3220,1.31
1345,3220,50.182,270.727,-0.727,50.71844,270.43253,0.29463157,40.0,33.0,18.0,1.0,2.63,12.0,24.0,2.617,2.242,-0.11206,1.1908868625191302,3220,1.19
1345,3220,51.182,270.636,-0.636,51.58751,270.2692,0.43979225,41.0,33.0,18.0,1.0,1.878,12.0,24.0,2.908,2.25,0.02824,1.2067765183579233,3220,1.21
1345,3220,51.727,270.273,-0.636,52.168823,270.1363,0.45534852,42.0,33.0,18.0,1.0,1.865,12.0,24.0,1.419,1.334,0.3137,1.1852999812010465,3220,1.19
1345,3220,51.182,269.727,-0.636,51.75226,269.67758,0.31668067,43.0,33.0,18.0,1.0,3.447,12.0,24.0,3.672,3.512,-0.1323,1.1114131828404978,3220,1.11
1345,5237,43.455,272.545,-0.818,42.45424,272.5035,0.4698938,44.0,33.0,38.0,1.0,1.795,12.0,4.0,2.908,3.787,-0.207,1.6315370874357844,5237,1.63
1346,4599,159.909,59.182,5.455,160.10976,58.963116,4.3769975,33.0,33.0,33.0,1.0,3.406,50.0,9.0,8.06,-1.043,-0.01942,1.1181700108043735,4599,1.12
1346,3630,159.455,60.091,5.455,159.53528,60.003628,4.283134,34.0,33.0,22.0,1.0,3.545,50.0,17.0,7.594,-0.8735,-0.166,1.1778576597959525,3630,1.18
1346,4599,159.273,58.636,5.182,159.43459,58.554657,4.170915,35.0,33.0,33.0,1.0,3.723,50.0,9.0,7.902,-0.2394,0.1228,1.0271420977518146,4599,1.03
1346,4597,159.636,58.818,5.182,159.5518,58.384293,4.093896,36.0,33.0,33.0,1.0,3.56,50.0,21.0,7.445,-1.446,-0.0517,1.17437716116459,4597,1.17
1346,4597,159.0,59.273,5.364,158.83536,59.18128,4.4110503,37.0,33.0,33.0,1.0,3.44,50.0,21.0,7.59,-0.6587,-0.01729,0.9714072362969542,4597,0.97
1346,4597,158.0,59.545,5.545,157.80423,59.311382,4.3880873,38.0,33.0,33.0,1.0,3.77,50.0,21.0,6.363,-0.374,0.4336,1.1963905124353396,4597,1.20
1346,4597,157.727,60.0,5.455,157.7313,59.857704,4.283719,39.0,33.0,33.0,1.0,3.375,50.0,21.0,5.89,0.3472,0.4924,1.1799007681059461,4597,1.18
1346,4597,156.545,60.455,5.636,156.48738,60.506527,4.7019396,40.0,33.0,33.0,1.0,4.38,50.0,21.0,8.85,0.0785,-0.05978,0.9372533952870794,4597,0.94
1346,4597,157.273,61.545,5.818,157.16243,61.636566,4.7529154,41.0,33.0,33.0,1.0,3.965,50.0,21.0,6.766,0.1909,0.3076,1.0747163637040045,4597,1.07
1346,4597,157.818,61.0,5.818,157.76964,60.945995,4.5237274,42.0,33.0,33.0,1.0,4.01,50.0,21.0,6.094,-0.08374,0.4902,1.296301196765535,4597,1.30
1346,4597,157.727,61.545,5.545,157.55211,61.68369,4.4240594,43.0,33.0,33.0,1.0,3.904,50.0,21.0,4.996,0.343,-0.2261,1.1429476177534825,4597,1.14
1346,4597,157.909,60.909,5.636,157.57106,61.09473,4.3402667,44.0,33.0,33.0,1.0,3.389,50.0,21.0,5.97,0.148,0.518,1.351896394413748,4597,1.35
1346,4597,157.545,61.0,5.455,157.3707,60.955105,4.3007703,45.0,33.0,33.0,1.0,3.953,50.0,21.0,5.59,-0.748,0.05084,1.1681790322493748,4597,1.17
1346,4597,157.545,60.909,5.636,157.37523,61.09604,4.5370846,46.0,33.0,33.0,1.0,4.258,50.0,21.0,6.637,-0.4387,-0.19,1.1275730002342026,4597,1.13
1346,4597,156.727,60.545,5.455,156.52292,60.52601,4.2036695,47.0,33.0,33.0,1.0,3.256,50.0,21.0,7.258,0.5176,0.2727,1.2680052392361207,4597,1.27
1346,4597,150.636,62.636,5.091,150.69743,62.851208,3.8063023,48.0,33.0,33.0,1.0,3.912,50.0,21.0,4.176,-1.765,0.367,1.3040461297627814,4597,1.30
1346,4597,150.727,63.364,5.273,150.88078,63.499058,4.0495796,49.0,33.0,33.0,1.0,4.312,50.0,21.0,4.582,-0.787,-0.04587,1.2404218745653244,4597,1.24
1346,5106,145.818,64.909,4.909,145.03555,66.24671,4.980936,50.0,33.0,37.0,1.0,4.254,50.0,45.0,9.36,-1.523,-0.9634,1.5514093059847176,5106,1.55
1346,5106,143.455,66.273,4.909,143.76732,66.88365,4.8002024,51.0,33.0,37.0,1.0,4.89,50.0,45.0,12.33,-1.804,-0.0642,0.6944595903764078,5106,0.69
1346,5106,143.455,65.636,4.909,143.73758,66.40598,5.078416,52.0,33.0,37.0,1.0,4.594,50.0,45.0,12.09,-2.408,-0.4028,0.8375096643358831,5106,0.84
1346,5106,143.364,65.0,5.0,143.43193,66.03646,4.9469204,53.0,33.0,37.0,1.0,4.113,50.0,45.0,8.66,-1.802,-0.0869,1.0400390667836328,5106,1.04
1346,5106,143.545,65.818,4.727,143.45941,66.77781,4.7280083,54.0,33.0,37.0,1.0,4.027,50.0,45.0,10.195,-1.448,-0.1729,0.9636191679646571,5106,0.96
1346,5106,144.636,66.364,4.818,144.02583,67.12872,4.8818746,55.0,33.0,37.0,1.0,5.133,50.0,45.0,11.25,-2.031,-0.947,0.9803999550311769,5106,0.98
1346,5106,140.364,70.273,4.727,141.55789,69.607025,4.847859,56.0,33.0,37.0,1.0,4.68,50.0,45.0,8.984,-0.5415,0.2666,1.3724077129650507,5106,1.37
1346,5106,137.909,75.273,4.455,138.03519,75.535995,3.557052,57.0,33.0,37.0,1.0,2.791,50.0,45.0,9.26,-0.4407,0.381,0.9441402950986701,5106,0.94
1346,5106,136.364,79.909,4.091,136.18275,79.68796,3.4233932,58.0,33.0,37.0,1.0,3.59,50.0,45.0,6.777,-0.998,-0.0969,0.7262293601240887,5106,0.73
1346,5106,133.818,84.273,3.364,133.60043,84.42025,2.5768988,59.0,33.0,37.0,1.0,3.832,50.0,45.0,6.086,0.7803,0.314,0.8297876634666546,5106,0.83
1346,5106,132.455,89.0,3.091,132.38084,88.665565,2.1007469,60.0,33.0,37.0,1.0,3.463,50.0,45.0,7.723,1.804,0.5674,1.0478299847230041,5106,1.05
1346,5106,132.545,94.0,2.727,132.26518,93.94508,1.958499,61.0,33.0,37.0,1.0,4.24,50.0,45.0,7.395,0.701,0.6353,0.8197006928147614,5106,0.82
1346,5106,133.818,99.727,2.818,133.73784,99.79212,2.2207859,62.0,33.0,37.0,1.0,4.246,50.0,45.0,6.363,1.557,0.5537,0.6060783127936604,5106,0.61
1346,5106,134.091,104.727,2.636,133.74115,104.72268,1.9590642,63.0,33.0,37.0,1.0,3.33,50.0,45.0,6.613,0.827,0.2795,0.7620077179541179,5106,0.76
1346,5106,134.364,109.455,2.636,134.34813,109.44084,2.0594726,64.0,33.0,37.0,1.0,3.94,50.0,45.0,4.16,-0.3818,-0.1257,0.5769195831749522,5106,0.58
1346,5106,135.727,116.182,2.909,135.59268,116.290184,2.0614831,65.0,33.0,37.0,1.0,4.168,50.0,45.0,8.82,1.822,0.1396,0.8648875857830366,5106,0.86
1346,5106,136.273,121.727,3.091,136.45062,121.57512,2.2694075,66.0,33.0,37.0,1.0,3.836,50.0,45.0,7.797,1.563,-0.5,0.8541841925815818,5106,0.85
1346,5106,137.0,127.364,3.545,137.0861,127.49549,2.6441698,67.0,33.0,37.0,1.0,3.047,50.0,45.0,7.21,-1.899,-0.011665,0.9144385596266367,5106,0.91
1346,5106,138.0,132.727,3.909,138.00859,132.70335,3.3656766,68.0,33.0,37.0,1.0,3.46,50.0,45.0,8.67,0.211,0.4348,0.5439057157151044,5106,0.54
1346,5106,139.364,137.818,4.364,139.49837,137.75963,3.6314662,69.0,33.0,37.0,1.0,3.389,50.0,45.0,10.52,0.09125,-0.1656,0.7470395718718251,5106,0.75
1346,27,142.0,142.273,5.0,141.77174,141.89534,3.8948681,70.0,33.0,0.0,1.0,3.23,50.0,59.0,4.16,0.488,0.8037,1.189977402977723,"27,5106","1.19,3.14"
1346,27,141.636,141.545,5.0,141.53833,141.7997,4.461387,71.0,33.0,0.0,1.0,3.863,50.0,59.0,3.969,0.3533,0.2441,0.6037511761222546,27,0.60
1346,27,140.182,142.0,5.091,140.33925,142.05022,4.1890845,72.0,33.0,0.0,1.0,3.111,50.0,59.0,5.195,-0.0218,0.11365,0.916897584270049,27,0.92
1346,27,139.545,142.364,5.182,139.39786,142.65155,4.300544,73.0,33.0,0.0,1.0,3.441,50.0,59.0,4.445,0.04126,0.3208,0.9387757250994421,27,0.94
1346,8450,139.545,142.0,5.182,139.49219,142.11882,4.2901044,74.0,33.0,71.0,1.0,3.492,50.0,21.0,4.883,0.2155,0.4468,0.9013239427638436,8450,0.90
1346,8450,139.727,141.545,5.182,139.58537,141.44836,3.9475658,75.0,33.0,71.0,1.0,3.604,50.0,21.0,6.434,-0.4348,0.0658,1.2462849355703673,8450,1.25
1346,8450,139.909,141.364,5.182,140.03209,141.51917,3.8411005,76.0,33.0,71.0,1.0,3.285,50.0,21.0,6.926,0.602,0.3086,1.3554483930051542,8450,1.36
1346,8450,140.273,141.818,5.182,140.33449,142.04611,4.061129,77.0,33.0,71.0,1.0,2.89,50.0,21.0,4.516,-0.254,0.526,1.145498577406796,8450,1.15
1346,8450,140.364,141.273,5.091,140.25409,141.41537,4.1143603,78.0,33.0,71.0,1.0,3.717,50.0,21.0,6.906,-1.087,0.633,0.9930632047438331,8450,0.99
1346,8450,140.182,141.545,5.455,140.1534,141.52321,4.2048535,79.0,33.0,71.0,1.0,3.633,50.0,21.0,7.12,0.1925,0.11975,1.2506634381648203,8450,1.25
1346,27,135.091,145.818,5.818,134.87881,145.87543,4.3013597,80.0,33.0,0.0,1.0,3.797,50.0,59.0,7.266,0.03912,-0.11865,1.532488368825061,27,1.53
1346,27,135.545,146.273,6.0,135.38988,146.05594,4.8748302,81.0,33.0,0.0,1.0,2.793,50.0,59.0,8.3,-0.873,0.349,1.1563668694804587,27,1.16
1346,27,135.455,145.545,5.909,135.47247,145.3133,4.6151223,82.0,33.0,0.0,1.0,3.84,50.0,59.0,6.145,-0.1116,-0.7397,1.3145758226353026,27,1.31
1347,7107,509.727,159.545,1.091,509.4459,159.62357,1.1834433,60.0,60.0,58.0,1.0,3.908,40.0,4.0,7.887,0.472,-0.0403,0.3061637121131133,7107,0.31
1347,3616,503.727,161.727,1.455,503.84155,161.83983,1.6961845,61.0,60.0,22.0,1.0,3.346,40.0,32.0,7.875,0.6826,-0.07697,0.28986595943686183,3616,0.29
1347,7277,504.545,161.545,1.364,504.75262,161.918,1.6778609,62.0,60.0,60.0,1.0,3.07,40.0,5.0,8.945,1.846,-0.4426,0.5298525539702613,7277,0.53
1347,7644,497.273,163.182,1.727,487.48947,153.54071,0.0,63.0,60.0,63.0,1.0,1.623,40.0,15.0,-7.98,0.00644,-0.164,13.843932285481634,,
1347,7644,497.273,163.727,1.727,487.98032,159.14142,0.0,64.0,60.0,63.0,1.0,3.79,40.0,15.0,-7.793,0.777,-0.1382,10.505425956085753,,
1347,7856,497.545,164.091,1.636,497.88275,155.43591,6.5385323,65.0,60.0,65.0,1.0,4.305,40.0,5.0,9.98,-2.682,-0.5127,9.952862951088159,,
1347,7856,497.636,163.182,1.455,497.972,163.40205,1.2955685,66.0,60.0,65.0,1.0,3.607,40.0,5.0,7.465,2.385,-0.5757,0.43213007959667293,7856,0.43
