ID (CME),ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
1343.0,831.0,442.909,232.273,8.273,443.02045,232.07007,15.795632,47.0,35.0,6.0,1.0,10.32,17.0,45.0,7.526193851796803,,
1343.0,831.0,439.727,235.545,8.273,439.60303,235.53471,15.84685,48.0,35.0,6.0,1.0,10.23,17.0,45.0,7.574871501715392,,
1343.0,831.0,437.545,238.182,8.182,437.47495,238.3773,15.62488,49.0,35.0,6.0,1.0,9.98,17.0,45.0,7.4457714030783935,,
1343.0,831.0,436.727,241.091,7.818,436.72726,241.10054,15.048683,50.0,35.0,6.0,1.0,9.89,17.0,45.0,7.2306892981021536,,
1343.0,831.0,436.545,244.545,7.455,436.55548,244.59389,14.876451,51.0,35.0,6.0,1.0,9.08,17.0,45.0,7.421619432974247,,
1344.0,2062.0,6.727,24.273,3.091,6.605003,24.352571,6.728572,35.0,35.0,35.0,1.0,9.51,10.0,10.0,3.6404868997476143,,
1344.0,2062.0,5.455,23.545,3.091,5.5096717,23.595419,6.1950903,36.0,35.0,35.0,1.0,10.08,10.0,10.0,3.104981104756675,2062,3.10
1344.0,2062.0,5.182,24.364,3.273,5.2716107,24.4967,6.6318,37.0,35.0,35.0,1.0,9.32,10.0,10.0,3.362614579096821,2062,3.36
1344.0,2062.0,6.0,24.727,3.091,6.0305777,24.815943,6.3960724,38.0,35.0,35.0,1.0,10.02,10.0,10.0,3.3064103529701288,2062,3.31
1344.0,2062.0,5.545,24.0,2.818,5.454056,23.994915,5.974645,39.0,35.0,35.0,1.0,10.555,10.0,10.0,3.15795888579728,2062,3.16
1344.0,2062.0,6.727,23.273,2.818,6.624269,23.291069,5.949066,40.0,35.0,35.0,1.0,10.6,10.0,10.0,3.1328029691440857,2062,3.13
1344.0,2062.0,6.636,22.818,2.636,6.553389,22.85511,5.941775,41.0,35.0,35.0,1.0,9.75,10.0,10.0,3.307015282705237,2062,3.31
1344.0,2062.0,7.364,22.818,2.727,7.3062997,22.850105,5.1399355,42.0,35.0,35.0,1.0,12.56,10.0,10.0,2.4138388063011456,2062,2.41
1344.0,2062.0,7.727,23.0,2.727,7.9436455,23.429518,6.187773,43.0,35.0,35.0,1.0,9.45,10.0,10.0,3.4940479021506348,2062,3.49
1344.0,2062.0,1.182,26.182,3.0,1.3129965,26.25463,6.101969,44.0,35.0,35.0,1.0,13.07,10.0,10.0,3.105583178224865,2062,3.11
1345.0,2095.0,434.727,483.818,3.455,434.5889,483.86923,6.7495193,35.0,35.0,35.0,1.0,10.195,10.0,10.0,3.2978104161659263,2095,3.30
1345.0,2095.0,435.818,483.545,3.455,435.82672,483.53555,6.655602,36.0,35.0,35.0,1.0,9.26,10.0,10.0,3.2006278295521957,2095,3.20
1345.0,2095.0,435.636,484.273,3.091,435.59216,484.41306,5.9582615,37.0,35.0,35.0,1.0,10.42,10.0,10.0,2.871015022353982,2095,2.87
1345.0,2095.0,435.0,484.273,3.091,435.00812,484.30637,6.1968246,38.0,35.0,35.0,1.0,10.47,10.0,10.0,3.1060144779548535,2095,3.11
1345.0,2095.0,434.727,485.091,3.091,434.69025,485.02637,6.2465944,39.0,35.0,35.0,1.0,10.02,10.0,10.0,3.156470119724146,2095,3.16
1345.0,2095.0,434.636,485.0,3.273,434.49634,484.9992,6.640242,40.0,35.0,35.0,1.0,9.59,10.0,10.0,3.370137125127702,2095,3.37
1345.0,2095.0,435.273,485.091,3.364,435.28836,485.0837,6.588148,41.0,35.0,35.0,1.0,8.875,10.0,10.0,3.2241928517853893,2095,3.22
1345.0,2095.0,436.818,484.636,3.273,436.7835,484.71844,6.8475404,42.0,35.0,35.0,1.0,9.29,10.0,10.0,3.575657376599742,,
1345.0,2095.0,435.455,484.182,3.545,435.564,484.0389,7.2568097,43.0,35.0,35.0,1.0,9.05,10.0,10.0,3.716166016072761,,
1345.0,2095.0,435.545,484.455,3.364,435.62924,484.25958,6.7372026,44.0,35.0,35.0,1.0,9.78,10.0,10.0,3.3799084506309836,2095,3.38
1346.0,2081.0,427.091,220.455,2.545,426.77255,220.38625,6.186942,35.0,35.0,35.0,1.0,9.24,15.0,9.0,3.656484444977716,,
1346.0,2081.0,426.909,219.545,2.545,426.87048,219.40643,5.8854146,36.0,35.0,35.0,1.0,10.89,15.0,9.0,3.343509404083254,2081,3.34
1346.0,2081.0,426.636,219.636,2.727,426.48785,219.64009,6.6177626,37.0,35.0,35.0,1.0,8.26,15.0,9.0,3.8935843075704386,,
1346.0,2081.0,421.091,222.364,2.545,421.09494,222.18489,5.8634396,38.0,35.0,35.0,1.0,10.125,15.0,9.0,3.3232720765155785,2081,3.32
1346.0,2081.0,416.636,225.818,2.545,416.50745,226.02608,3.753235,39.0,35.0,35.0,1.0,14.08,15.0,9.0,1.2327425538712466,2081,1.23
1346.0,1786.0,410.182,229.818,2.636,411.60806,230.54907,6.976634,40.0,35.0,28.0,1.0,11.875,15.0,33.0,4.6270091841767504,,
1346.0,1786.0,406.091,233.273,2.909,406.26086,233.31993,5.086428,41.0,35.0,28.0,1.0,11.74,15.0,33.0,2.1845474450521762,1786,2.18
1346.0,1786.0,402.909,237.727,3.0,402.78653,237.67154,5.085987,42.0,35.0,28.0,1.0,11.164,15.0,33.0,2.0903149228451183,1786,2.09
1346.0,1786.0,399.636,241.909,2.909,399.62964,241.86287,5.7758975,43.0,35.0,28.0,1.0,11.33,15.0,33.0,2.8672756585313266,1786,2.87
1346.0,1786.0,395.273,245.818,2.545,395.32755,245.75067,5.4022293,44.0,35.0,28.0,1.0,10.85,15.0,33.0,2.858543038713688,1786,2.86
1346.0,1786.0,391.273,250.455,2.273,391.30408,250.4236,4.840511,45.0,35.0,28.0,1.0,9.91,15.0,33.0,2.567891092223539,1786,2.57
1346.0,1786.0,390.182,250.455,2.182,390.27753,250.50266,4.8483663,46.0,35.0,28.0,1.0,10.54,15.0,33.0,2.668502707938609,1786,2.67
1346.0,1786.0,385.0,254.0,2.091,384.95978,254.0391,4.5387692,47.0,35.0,28.0,1.0,10.43,15.0,33.0,2.4484118352247517,1786,2.45
1346.0,1786.0,380.636,257.909,2.182,380.78653,257.8395,5.0540986,48.0,35.0,28.0,1.0,9.914,15.0,33.0,2.8768802371704596,1786,2.88
1346.0,1786.0,376.0,261.364,2.0,375.96628,261.3187,4.7023916,49.0,35.0,28.0,1.0,10.164,15.0,33.0,2.702981592270018,1786,2.70
1347.0,1153.0,253.545,344.455,9.455,253.47746,344.52225,17.300295,35.0,35.0,14.0,1.0,6.965,6.0,28.0,7.8458739380087525,,
1347.0,1153.0,253.364,344.727,9.545,253.25935,344.7082,17.879393,36.0,35.0,14.0,1.0,8.44,6.0,28.0,8.335071189914878,,
1347.0,1153.0,253.818,344.545,9.545,253.61021,344.59167,17.342607,37.0,35.0,14.0,1.0,8.445,6.0,28.0,7.80051470734137,,
1347.0,1153.0,253.818,345.364,9.455,253.80066,345.39246,17.325886,38.0,35.0,14.0,1.0,8.03,6.0,28.0,7.8709565538247,,
1347.0,1153.0,253.545,346.273,9.364,253.41905,346.31458,17.191618,39.0,35.0,14.0,1.0,8.71,6.0,28.0,7.828741651940237,,
1347.0,1153.0,252.909,346.091,9.091,252.83614,346.20596,16.752645,40.0,35.0,14.0,1.0,7.91,6.0,28.0,7.662853808290031,,
1348.0,1805.0,333.818,487.545,8.0,333.71124,487.55142,15.740888,35.0,35.0,29.0,1.0,9.17,4.0,8.0,7.7416268279053595,,
1348.0,1805.0,333.455,487.273,8.091,333.37317,487.32205,15.870611,36.0,35.0,29.0,1.0,10.914,4.0,8.0,7.780195971999742,,
1348.0,1805.0,333.091,486.545,8.182,333.16498,486.66025,15.635463,37.0,35.0,29.0,1.0,8.805,4.0,8.0,7.454721074276957,,
1348.0,1805.0,332.091,486.0,8.182,332.18945,486.03412,15.812368,38.0,35.0,29.0,1.0,10.24,4.0,8.0,7.631079372691912,,
1349.0,2657.0,254.636,228.273,9.545,253.77576,226.99365,10.700132,52.0,52.0,48.0,1.0,3.34,10.0,11.0,1.926416158965656,2657,1.93
1349.0,1763.0,250.636,227.455,9.091,247.38467,228.68901,5.2435827,53.0,52.0,28.0,1.0,9.64,10.0,25.0,5.186188130924217,,
1349.0,2813.0,251.091,227.636,9.0,250.75972,227.81133,16.03535,54.0,52.0,52.0,1.0,7.723,10.0,10.0,7.045327293305828,,
1349.0,2813.0,250.0,228.273,9.0,249.96799,228.35086,16.76686,55.0,52.0,52.0,1.0,9.21,10.0,10.0,7.767316208272972,,
1349.0,2813.0,249.818,229.636,8.727,249.7002,229.5733,16.715452,56.0,52.0,52.0,1.0,10.13,10.0,10.0,7.989566539325145,,
1349.0,2813.0,249.364,230.818,8.727,249.45322,230.8252,16.236012,57.0,52.0,52.0,1.0,8.78,10.0,10.0,7.509545476561413,,
1349.0,2813.0,249.182,231.364,8.545,248.91846,231.40823,16.37716,58.0,52.0,52.0,1.0,10.19,10.0,10.0,7.836717418032883,,
1349.0,2813.0,249.636,230.636,8.727,249.74695,230.63754,16.056839,59.0,52.0,52.0,1.0,9.6,10.0,10.0,7.330678825321772,,
1349.0,2813.0,249.818,230.727,8.636,249.82205,230.92513,16.271078,60.0,52.0,52.0,1.0,9.93,10.0,10.0,7.637649374348366,,
1349.0,2813.0,249.091,231.909,8.727,249.14049,231.89343,16.651833,61.0,52.0,52.0,1.0,10.17,10.0,10.0,7.925002824156532,,
1350.0,3253.0,70.182,3.0,-0.545,70.32128,3.1627815,1.7337601,63.0,63.0,63.0,1.0,6.062,34.0,22.0,2.2888084953735777,3253,2.29
1350.0,3182.0,66.0,3.273,0.091,66.123924,3.3432438,1.5717455,64.0,63.0,61.0,1.0,11.445,34.0,12.0,1.4875814549074922,3182,1.49
1350.0,3175.0,62.636,4.091,0.545,62.447567,4.151387,1.9577496,65.0,63.0,61.0,1.0,13.79,34.0,20.0,1.4265395254104114,3175,1.43
1350.0,3175.0,60.545,4.636,0.727,59.06036,4.070568,1.7579308,66.0,63.0,61.0,1.0,13.03,34.0,20.0,1.8938552190208833,3175,1.89
1350.0,3175.0,58.636,5.0,1.091,58.256336,4.751902,2.4019806,67.0,63.0,61.0,1.0,14.33,34.0,20.0,1.387215738115872,3175,1.39
1350.0,3175.0,57.455,5.727,1.273,57.076214,5.329808,4.1786485,68.0,63.0,61.0,1.0,10.664,34.0,20.0,2.9570312010887294,3175,2.96
1350.0,3253.0,56.0,5.909,1.545,55.81056,6.0280266,4.6294403,69.0,63.0,63.0,1.0,9.68,34.0,22.0,3.0925437441322714,3253,3.09
1350.0,3253.0,53.364,6.636,1.727,53.26032,6.686573,4.9675484,70.0,63.0,63.0,1.0,9.586,34.0,22.0,3.242600978145717,3253,3.24
1350.0,3253.0,52.909,8.182,1.818,53.008476,8.281534,4.3449554,71.0,63.0,63.0,1.0,11.1,34.0,22.0,2.530870618052444,3253,2.53
1350.0,3253.0,51.182,8.909,2.0,51.25973,9.017018,5.032884,72.0,63.0,63.0,1.0,10.22,34.0,22.0,3.0358022331304784,3253,3.04
1350.0,3253.0,50.727,9.182,1.818,50.793137,9.208233,4.8312497,73.0,63.0,63.0,1.0,9.91,34.0,22.0,3.0140895851994993,3253,3.01
1350.0,3253.0,50.455,9.818,1.455,50.509945,9.970883,4.1372185,74.0,63.0,63.0,1.0,8.67,34.0,22.0,2.687133834861273,3253,2.69
1350.0,3253.0,50.455,9.455,1.364,50.530483,9.493211,3.9474032,75.0,63.0,63.0,1.0,9.32,34.0,22.0,2.5847881649334905,3253,2.58
1350.0,3253.0,50.0,9.636,1.364,49.877483,9.721938,4.0568705,76.0,63.0,63.0,1.0,9.49,34.0,22.0,2.6970256366789043,3253,2.70
1350.0,3253.0,49.364,9.455,1.545,49.315678,9.54918,3.8895984,77.0,63.0,63.0,1.0,10.59,34.0,22.0,2.346986694757037,3253,2.35
1350.0,3253.0,49.545,9.091,1.455,49.613197,8.919697,4.172421,78.0,63.0,63.0,1.0,10.7,34.0,22.0,2.723668929928709,3253,2.72
1350.0,3253.0,49.0,9.091,1.455,49.086098,8.9881315,3.7522542,79.0,63.0,63.0,1.0,11.305,34.0,22.0,2.301167454426967,3253,2.30
1350.0,3253.0,43.273,13.0,1.091,43.072266,12.89954,3.6205776,80.0,63.0,63.0,1.0,9.625,34.0,22.0,2.539517510232556,3253,2.54
1350.0,3253.0,43.545,13.455,1.0,43.49634,13.414595,3.4410195,81.0,63.0,63.0,1.0,9.91,34.0,22.0,2.4418387659723257,3253,2.44
1350.0,3253.0,37.364,17.273,0.727,37.568512,17.264984,2.6544578,82.0,63.0,63.0,1.0,10.4,34.0,22.0,1.9382938335507442,3253,1.94
1350.0,2488.0,31.636,22.0,0.455,30.530384,23.980549,3.148801,83.0,63.0,45.0,1.0,13.75,34.0,47.0,3.521579888126634,,
1350.0,2488.0,32.545,22.636,0.455,32.46322,22.599073,3.2051501,84.0,63.0,45.0,1.0,8.31,34.0,47.0,2.7516135528556713,2488,2.75
1350.0,2488.0,31.545,21.727,0.364,31.48136,21.501614,2.9001057,85.0,63.0,45.0,1.0,7.152,34.0,47.0,2.546896350495735,2488,2.55
1350.0,2488.0,32.0,21.636,0.364,31.90669,21.68574,2.7514613,86.0,63.0,45.0,1.0,7.91,34.0,47.0,2.389801724557435,2488,2.39
1350.0,2488.0,31.182,22.0,0.364,31.274681,22.100187,2.7711442,87.0,63.0,45.0,1.0,8.305,34.0,47.0,2.4110102451718536,2488,2.41
1350.0,2488.0,31.0,22.364,0.364,30.847145,22.266445,2.795499,88.0,63.0,45.0,1.0,9.0,34.0,47.0,2.4382512208652742,2488,2.44
1350.0,2488.0,27.636,27.273,0.455,27.790562,27.185616,2.612735,89.0,63.0,45.0,1.0,8.68,34.0,47.0,2.165027876385198,2488,2.17
1350.0,2488.0,26.0,32.818,0.364,26.108917,32.773323,2.7131681,90.0,63.0,45.0,1.0,8.77,34.0,47.0,2.352116006764039,2488,2.35
1350.0,2488.0,21.182,37.455,0.273,21.039825,36.757698,3.5902066,91.0,63.0,45.0,1.0,6.42,34.0,47.0,3.3926838103354933,2488,3.39
1350.0,2488.0,16.273,43.818,0.545,16.500479,43.81718,3.017065,92.0,63.0,45.0,1.0,8.625,34.0,47.0,2.482509361929175,2488,2.48
1350.0,2488.0,12.273,50.364,0.727,12.318524,50.3672,2.9736586,93.0,63.0,45.0,1.0,10.03,34.0,47.0,2.247122057105479,2488,2.25
1350.0,2488.0,8.727,55.455,0.909,8.636049,55.533234,3.2313185,94.0,63.0,45.0,1.0,9.98,34.0,47.0,2.3254152013348603,2488,2.33
1350.0,2488.0,5.636,59.909,1.0,5.5872188,60.048702,3.301277,95.0,63.0,45.0,1.0,11.164,34.0,47.0,2.306029506534216,2488,2.31
1350.0,2488.0,2.727,63.545,0.909,2.853901,63.445545,3.191756,96.0,63.0,45.0,1.0,12.4,34.0,47.0,2.288442727350195,2488,2.29
1351.0,1174.0,196.091,82.182,7.273,196.24466,83.28735,5.3767314,35.0,35.0,15.0,1.0,10.516,13.0,34.0,2.2002828503276493,1174,2.20
1351.0,1174.0,195.182,83.273,7.364,195.7321,82.95542,5.230896,36.0,35.0,15.0,1.0,10.09,13.0,34.0,2.2256683807827278,1174,2.23
1351.0,1174.0,190.091,86.545,7.273,194.91676,83.692635,5.108441,37.0,35.0,15.0,1.0,9.79,13.0,34.0,6.009098213151958,,
1351.0,905.0,184.182,89.636,7.364,184.35286,89.57886,14.768814,38.0,35.0,8.0,1.0,10.29,13.0,40.0,7.407005366124424,,
1351.0,905.0,178.818,93.0,7.182,178.6056,92.984955,14.164783,39.0,35.0,8.0,1.0,8.27,13.0,40.0,6.986028810212137,,
1351.0,905.0,174.091,96.636,7.0,173.92929,96.635185,13.860483,40.0,35.0,8.0,1.0,9.336,13.0,40.0,6.862388635279556,,
1351.0,905.0,173.909,96.909,7.182,173.96925,96.884384,14.422244,41.0,35.0,8.0,1.0,9.53,13.0,40.0,7.240536526355764,,
1351.0,905.0,174.273,96.273,7.182,174.28764,96.31457,14.716104,42.0,35.0,8.0,1.0,9.984,13.0,40.0,7.534232905698893,,
1351.0,905.0,173.818,97.0,7.091,173.99115,96.90963,14.217554,43.0,35.0,8.0,1.0,10.51,13.0,40.0,7.129229942589592,,
1351.0,905.0,173.818,96.636,7.182,173.80644,96.64115,14.5197315,44.0,35.0,8.0,1.0,10.414,13.0,40.0,7.3377424131807905,,
1351.0,905.0,174.455,96.091,7.273,174.5341,96.17362,14.681798,45.0,35.0,8.0,1.0,10.82,13.0,40.0,7.409680875665565,,
1351.0,905.0,174.182,97.455,7.182,174.28404,97.396,14.272222,46.0,35.0,8.0,1.0,10.125,13.0,40.0,7.091201673262719,,
1351.0,905.0,174.091,97.091,7.0,174.197,97.07525,14.129885,47.0,35.0,8.0,1.0,9.1,13.0,40.0,7.130690301487297,,
1352.0,427.0,373.364,61.273,8.182,372.21896,59.81676,6.005704,35.0,35.0,0.0,1.0,9.5,28.0,39.0,2.857974075952403,427,2.86
1352.0,2065.0,373.091,61.818,8.182,372.87616,61.733315,15.710128,36.0,35.0,35.0,1.0,9.48,28.0,28.0,7.531669068620114,,
1352.0,2065.0,373.545,61.182,8.0,373.34338,61.25218,15.4045105,37.0,35.0,35.0,1.0,10.35,28.0,28.0,7.407587434611235,,
1352.0,2065.0,372.818,61.091,8.0,372.75513,60.955322,15.465671,38.0,35.0,35.0,1.0,9.734,28.0,28.0,7.467168448402982,,
1352.0,2065.0,372.182,61.091,8.0,372.14127,60.897205,15.014375,39.0,35.0,35.0,1.0,9.61,28.0,28.0,7.017169805238433,,
1352.0,2065.0,371.364,61.091,8.091,371.4391,61.09627,15.69849,40.0,35.0,35.0,1.0,10.26,28.0,28.0,7.607862504212337,,
1352.0,2065.0,372.0,60.545,8.091,372.06912,60.54965,15.661961,41.0,35.0,35.0,1.0,9.08,28.0,28.0,7.571277941036177,,
1352.0,2065.0,367.455,65.273,8.455,367.27414,65.18408,15.892488,42.0,35.0,35.0,1.0,8.055,28.0,28.0,7.440218065093522,,
1352.0,2066.0,363.091,70.091,8.636,356.44385,69.56543,7.596631,43.0,35.0,35.0,1.0,8.68,28.0,19.0,6.748415730048137,,
1352.0,2066.0,359.909,74.364,9.091,357.81604,69.32945,7.8017435,44.0,35.0,35.0,1.0,8.305,28.0,19.0,5.6026205999418135,,
1352.0,2498.0,355.364,77.545,9.364,359.27246,80.72475,10.7267065,45.0,35.0,45.0,1.0,1.684,28.0,3.0,5.219563069763849,,
1352.0,2065.0,355.364,77.545,9.455,355.5252,77.51471,16.78337,46.0,35.0,35.0,1.0,6.703,28.0,28.0,7.330205302786547,,
1352.0,2599.0,355.545,76.273,9.455,353.90417,76.7836,13.328683,47.0,35.0,47.0,1.0,1.226,28.0,2.0,4.2377417846524095,,
1352.0,2599.0,356.182,77.636,9.455,356.61566,79.8447,12.296465,48.0,35.0,47.0,1.0,2.678,28.0,2.0,3.6249606938317287,,
1352.0,2065.0,355.636,78.455,9.455,355.5908,77.93422,16.647865,49.0,35.0,35.0,1.0,5.77,28.0,28.0,7.211834839804985,,
1352.0,2065.0,356.0,77.636,9.273,356.3163,77.25898,17.18818,50.0,35.0,35.0,1.0,9.08,28.0,28.0,7.930464311930292,,
1352.0,2066.0,355.909,77.455,9.182,357.63132,70.26212,7.7187476,51.0,35.0,35.0,1.0,8.055,28.0,19.0,7.539563413282355,,
1352.0,2066.0,356.727,77.545,9.273,359.00415,71.04397,6.2573786,52.0,35.0,35.0,1.0,9.67,28.0,19.0,7.519493042189612,,
1352.0,2598.0,356.273,78.0,9.0,357.9891,71.539894,7.580434,53.0,35.0,47.0,1.0,8.21,28.0,5.0,6.833237619868922,,
1352.0,2893.0,355.909,78.091,8.909,356.88986,71.040565,7.4584293,54.0,35.0,54.0,1.0,10.69,28.0,10.0,7.264631813417898,,
1352.0,2893.0,355.818,78.091,9.0,352.41684,76.67774,7.171857,55.0,35.0,54.0,1.0,8.37,28.0,10.0,4.111848732826758,,
1352.0,2065.0,356.0,77.364,8.909,355.87787,77.50835,16.640408,56.0,35.0,35.0,1.0,8.44,28.0,28.0,7.733719824370676,,
1352.0,2065.0,355.364,77.818,8.909,355.41235,77.77858,16.607738,57.0,35.0,35.0,1.0,9.234,28.0,28.0,7.6989907423989035,,
1352.0,2065.0,355.909,77.909,8.909,355.923,78.04108,16.626701,58.0,35.0,35.0,1.0,9.234,28.0,28.0,7.718843815740865,,
1352.0,2065.0,355.909,78.545,8.818,355.93436,78.5336,16.917725,59.0,35.0,35.0,1.0,11.17,28.0,28.0,8.099772723059889,,
1352.0,2065.0,355.636,78.545,9.0,355.65335,78.59246,17.247084,60.0,35.0,35.0,1.0,9.64,28.0,28.0,8.247238809271622,,
1352.0,2065.0,352.727,81.273,9.455,352.85458,81.40353,17.46262,61.0,35.0,35.0,1.0,8.52,28.0,28.0,8.009699919578761,,
1352.0,2065.0,349.909,83.545,9.818,349.8206,83.89046,17.49464,62.0,35.0,35.0,1.0,6.312,28.0,28.0,7.684917622278069,,
1353.0,1575.0,87.273,127.727,2.091,87.31876,127.80891,5.073269,35.0,35.0,24.0,1.0,10.375,41.0,51.0,2.98374456246861,1575,2.98
1353.0,1575.0,87.182,128.727,2.182,87.180984,128.60173,4.571494,36.0,35.0,24.0,1.0,12.375,41.0,51.0,2.3927756228263446,1575,2.39
1353.0,1575.0,87.364,128.727,2.091,87.32922,128.65779,4.4853845,37.0,35.0,24.0,1.0,11.09,41.0,51.0,2.3956370356003953,1575,2.40
1353.0,1575.0,87.727,129.182,2.091,87.57205,129.23697,4.8961816,38.0,35.0,24.0,1.0,10.055,41.0,51.0,2.8099955538004973,1575,2.81
1353.0,1575.0,82.727,132.364,2.182,82.37481,132.31311,5.1158133,39.0,35.0,24.0,1.0,9.45,41.0,51.0,2.9553152230272994,1575,2.96
1353.0,1575.0,83.273,132.364,1.909,83.291695,132.2445,4.7703123,40.0,35.0,24.0,1.0,10.28,41.0,51.0,2.8638676350621184,1575,2.86
1353.0,1575.0,83.818,132.091,1.818,83.70963,131.8959,5.0003133,41.0,35.0,24.0,1.0,9.67,41.0,51.0,3.19012946543818,1575,3.19
1353.0,1575.0,82.909,131.909,1.727,82.76116,131.80487,4.460152,42.0,35.0,24.0,1.0,9.62,41.0,51.0,2.7391275212381037,1575,2.74
1353.0,1575.0,83.091,132.182,2.0,82.97997,132.15768,4.594786,43.0,35.0,24.0,1.0,10.445,41.0,51.0,2.597274246031019,1575,2.60
1353.0,1575.0,83.182,131.909,2.182,83.26912,131.93071,4.638371,44.0,35.0,24.0,1.0,11.44,41.0,51.0,2.458011331979778,1575,2.46
1353.0,1575.0,83.273,131.091,2.273,83.29981,130.97665,4.952942,45.0,35.0,24.0,1.0,9.53,41.0,51.0,2.682514458854602,1575,2.68
1353.0,1575.0,83.545,130.091,2.273,83.50064,129.97247,5.0795217,46.0,35.0,24.0,1.0,9.87,41.0,51.0,2.8093738133382846,1575,2.81
1353.0,1575.0,83.727,130.727,2.182,83.82341,130.57501,5.1251144,47.0,35.0,24.0,1.0,9.97,41.0,51.0,2.94861293147937,1575,2.95
1353.0,1575.0,79.727,136.818,2.455,79.70176,136.76587,5.0954857,48.0,35.0,24.0,1.0,10.93,41.0,51.0,2.6411208466112437,1575,2.64
1353.0,1575.0,75.182,142.455,2.545,75.23607,142.40984,5.6173477,49.0,35.0,24.0,1.0,10.664,41.0,51.0,3.073155280846591,1575,3.07
1353.0,1575.0,74.182,142.727,2.545,74.19523,142.69598,5.2993765,50.0,35.0,24.0,1.0,10.0,41.0,51.0,2.7545829406740054,1575,2.75
1353.0,1575.0,73.727,143.545,2.545,73.709694,143.56215,5.3533278,51.0,35.0,24.0,1.0,10.555,41.0,51.0,2.8084334872645353,1575,2.81
1353.0,1575.0,68.0,146.545,2.455,68.076004,146.44617,5.177309,52.0,35.0,24.0,1.0,10.84,41.0,51.0,2.7251624297272627,1575,2.73
1353.0,1575.0,62.727,149.182,2.273,62.72565,149.25237,4.6905184,53.0,35.0,24.0,1.0,11.72,41.0,51.0,2.4185427376291213,1575,2.42
1353.0,1575.0,57.0,152.0,2.273,57.06139,152.04149,5.208353,54.0,35.0,24.0,1.0,9.5,41.0,51.0,2.93628802858456,1575,2.94
1353.0,1575.0,51.182,154.364,2.182,51.133503,154.45833,4.5425954,55.0,35.0,24.0,1.0,11.77,41.0,51.0,2.362977094770526,1575,2.36
1353.0,1575.0,45.091,158.0,2.0,44.853027,157.8648,4.562739,56.0,35.0,24.0,1.0,10.37,41.0,51.0,2.5773128197504467,1575,2.58
1353.0,1575.0,45.545,158.091,2.091,45.4566,158.16324,4.4590364,57.0,35.0,24.0,1.0,11.22,41.0,51.0,2.3707866984030757,1575,2.37
1353.0,1575.0,46.182,157.273,2.091,46.116184,157.33199,4.686279,58.0,35.0,24.0,1.0,10.805,41.0,51.0,2.596783520780467,1575,2.60
1353.0,1575.0,46.636,158.091,1.818,46.55443,158.19034,4.2772684,59.0,35.0,24.0,1.0,10.73,41.0,51.0,2.4626252584870794,1575,2.46
1353.0,2840.0,46.545,157.545,2.0,46.046894,157.6991,0.43693167,60.0,35.0,53.0,1.0,19.39,41.0,4.0,1.6477375402305396,"1575,2840","3.47,1.65"
1353.0,1575.0,46.455,157.182,1.818,46.461914,157.2438,4.2060947,61.0,35.0,24.0,1.0,10.86,41.0,51.0,2.388904213141266,1575,2.39
1353.0,1575.0,46.364,157.364,1.909,46.47951,157.42265,4.3285785,62.0,35.0,24.0,1.0,10.62,41.0,51.0,2.4230440566077727,1575,2.42
1353.0,1575.0,46.364,156.545,1.818,46.43758,156.45241,4.5031114,63.0,35.0,24.0,1.0,10.39,41.0,51.0,2.6877146714095153,1575,2.69
1353.0,1575.0,41.091,159.091,1.727,41.235317,159.37364,4.5822544,64.0,35.0,24.0,1.0,9.77,41.0,51.0,2.8728366564788104,1575,2.87
1353.0,1575.0,35.273,160.455,1.818,35.314796,160.41255,4.2495284,65.0,35.0,24.0,1.0,10.164,41.0,51.0,2.432258059524638,1575,2.43
1353.0,1575.0,34.727,159.909,1.818,34.800003,160.05438,4.2524824,66.0,35.0,24.0,1.0,9.43,41.0,51.0,2.4399117480594996,1575,2.44
1353.0,1575.0,33.364,159.818,1.727,33.44314,159.7527,4.293904,67.0,35.0,24.0,1.0,9.734,41.0,51.0,2.5689537510075966,1575,2.57
1353.0,1575.0,34.0,159.909,2.0,33.931202,159.85522,4.500102,68.0,35.0,24.0,1.0,10.45,41.0,51.0,2.501626563579784,1575,2.50
1353.0,1575.0,33.0,160.727,2.0,33.03734,160.75177,4.6245394,69.0,35.0,24.0,1.0,11.35,41.0,51.0,2.624921882771439,1575,2.62
1353.0,1575.0,33.727,161.455,2.091,33.753803,161.5814,4.637776,70.0,35.0,24.0,1.0,10.305,41.0,51.0,2.550051637709518,1575,2.55
1353.0,1575.0,33.909,161.273,2.091,34.059273,161.46098,4.5259657,71.0,35.0,24.0,1.0,9.59,41.0,51.0,2.4468298704866047,1575,2.45
1353.0,1575.0,34.909,160.273,2.0,35.083366,160.172,4.8455944,72.0,35.0,24.0,1.0,8.59,41.0,51.0,2.852720103912643,1575,2.85
1353.0,1575.0,34.455,160.818,2.0,34.514175,160.5796,5.150213,73.0,35.0,24.0,1.0,9.4,41.0,51.0,3.1597750214206717,1575,3.16
1353.0,1575.0,30.545,165.273,2.273,30.652847,165.36832,5.125795,74.0,35.0,24.0,1.0,9.98,41.0,51.0,2.8564236712774247,1575,2.86
