ID (CME),ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
1152.0,7439.0,375.44,225.82,41.019999999999996,373.10666,236.66898,34.587105,95.0,71.0,43.0,44.859,21.95,29.0,55.0,-19.89,-9.97,-5.707,12.826807111554507,,
1152.0,7439.0,372.53,225.08,41.83,373.9641,236.77573,35.034924,96.0,71.0,43.0,31.708,25.89,29.0,55.0,-14.19,-12.42,-6.676,13.60219838440375,,
1152.0,7455.0,373.6,226.82,40.56,360.20746,208.95132,36.829212,97.0,71.0,43.0,32.2,25.78,29.0,44.0,-16.61,-11.07,-6.24,22.63997861516091,,
1152.0,9736.0,374.67,226.99,41.019999999999996,369.99564,224.99733,36.99956,98.0,71.0,54.0,34.816,13.07,29.0,31.0,-18.03,-4.656,-7.105,6.47953030181203,,
1152.0,17090.0,375.16,227.56,41.209999999999994,351.2569,227.64255,30.515682,99.0,71.0,93.0,32.891,23.78,29.0,6.0,-14.84,-11.54,-6.55,26.186512589453876,,
1153.0,9068.0,370.75,667.43,77.389,369.44574,666.2714,77.242035,71.0,71.0,51.0,109.94,35.03,29.0,44.0,-1.015,3.807,-0.7827,1.750727511300644,9068,1.75
1153.0,9068.0,371.55,668.07,77.736,370.3508,666.7645,78.90409,72.0,71.0,51.0,86.851,30.95,29.0,44.0,0.2007,-1.137,-1.394,2.122933144990714,9068,2.12
1153.0,9068.0,371.71,668.2,77.775,370.62866,666.954,78.18549,73.0,71.0,51.0,124.78,38.78,29.0,44.0,-3.447,1.166,-0.857,1.7000924197525658,9068,1.70
1153.0,9068.0,371.66,668.34,78.936,370.67838,667.25604,79.3314,74.0,71.0,51.0,107.71,31.69,29.0,44.0,-1.057,2.727,-0.8394,1.5148888625903023,9068,1.51
1153.0,9068.0,372.06,668.02,78.261,371.0177,666.75,78.288734,75.0,71.0,51.0,110.22,35.66,29.0,44.0,-0.6357,-1.3,-1.418,1.6431854626778981,9068,1.64
1153.0,9068.0,372.15,668.12,78.625,371.05844,666.8213,78.7061,76.0,71.0,51.0,139.79,43.8,29.0,44.0,-3.014,1.786,-1.111,1.6984410892344926,9068,1.70
1153.0,9068.0,372.16,668.15,78.849,371.2085,667.021,78.52593,77.0,71.0,51.0,152.5,43.8,29.0,44.0,-2.129,3.451,-1.469,1.511412410594826,9068,1.51
1153.0,9068.0,372.26,667.65,79.288,371.35272,666.60046,78.86516,78.0,71.0,51.0,201.33,53.16,29.0,44.0,2.475,-8.58,-1.721,1.45033957251396,9068,1.45
1153.0,9068.0,372.79,668.5,79.568,371.75412,667.5524,78.79065,79.0,71.0,51.0,216.35,57.34,29.0,44.0,-3.049,7.926,-1.19,1.6047635828681976,9068,1.60
1153.0,9068.0,371.95,668.01,79.283,370.96893,667.12354,78.46142,80.0,71.0,51.0,221.67,54.22,29.0,44.0,-2.637,7.82,-1.465,1.5566963007921202,9068,1.56
1153.0,9068.0,372.25,668.12,79.451,371.18622,667.2499,78.64245,81.0,71.0,51.0,239.94,59.6,29.0,44.0,-3.135,8.54,-2.004,1.5945077613169454,9068,1.59
1153.0,9068.0,372.45,668.41,79.234,371.4305,667.3868,78.5247,82.0,71.0,51.0,222.78,57.12,29.0,44.0,6.805,-4.02,-3.023,1.6091690340047975,9068,1.61
1153.0,9068.0,371.58,667.88,78.072,370.6207,666.90656,77.56141,83.0,71.0,51.0,185.33,53.88,29.0,44.0,3.26,-3.396,-2.436,1.4589530738512273,9068,1.46
1153.0,9068.0,371.59,667.5,78.448,370.50693,666.49756,78.30409,84.0,71.0,51.0,126.25,49.47,29.0,44.0,-1.251,-4.27,-0.8525,1.482780046601611,9068,1.48
1153.0,9068.0,371.59,667.37,78.466,370.5955,666.3342,78.16689,85.0,71.0,51.0,137.85,44.2,29.0,44.0,2.557,-2.72,-2.023,1.4667578812128155,9068,1.47
1153.0,9068.0,371.88,667.29,78.792,370.73373,666.2882,78.361244,86.0,71.0,51.0,147.34,44.94,29.0,44.0,1.208,-0.944,-1.895,1.582115319575676,9068,1.58
1153.0,9068.0,372.05,667.07,78.771,370.9153,665.9529,78.60018,87.0,71.0,51.0,129.09,41.53,29.0,44.0,-0.8984,-1.501,-1.053,1.6014480860771403,9068,1.60
1153.0,9068.0,371.89,667.1,79.076,370.66092,666.1337,78.600784,88.0,71.0,51.0,139.75,46.4,29.0,44.0,0.7637,-0.3538,-0.999,1.6340757580528833,9068,1.63
1153.0,9068.0,372.07,667.23,78.686,370.69916,666.2769,78.266685,89.0,71.0,51.0,138.8,45.06,29.0,44.0,5.605,-2.533,-2.23,1.7214607125418502,9068,1.72
1153.0,9068.0,371.75,667.4,78.189,370.63174,666.40674,77.84477,90.0,71.0,51.0,132.7,43.5,29.0,44.0,3.182,-2.188,-2.25,1.534785049477604,9068,1.53
1153.0,9068.0,371.86,667.62,78.532,370.63834,666.6194,78.080444,91.0,71.0,51.0,138.16,44.97,29.0,44.0,-0.01974,-1.258,-1.952,1.6424239211409117,9068,1.64
1153.0,9068.0,371.6,667.68,77.997,370.55878,666.58765,77.67173,92.0,71.0,51.0,125.87,43.97,29.0,44.0,-1.076,1.58,-2.527,1.5437513348333651,9068,1.54
1153.0,9068.0,371.73,667.28,78.784,370.58487,666.2102,78.29204,93.0,71.0,51.0,141.97,47.38,29.0,44.0,-1.267,4.64,-2.45,1.6425040025826314,9068,1.64
1153.0,9068.0,371.12,668.02,78.244,369.99524,667.0171,77.74964,94.0,71.0,51.0,145.2,44.4,29.0,44.0,2.11,-4.152,-2.46,1.585965093310652,9068,1.59
1153.0,9068.0,370.8,668.32,78.258,369.73868,667.304,77.67727,95.0,71.0,51.0,176.75,58.06,29.0,44.0,3.402,-2.514,-2.383,1.5798428641166211,9068,1.58
1153.0,9068.0,370.55,668.07,77.994,369.41367,667.0981,77.46305,96.0,71.0,51.0,149.6,49.3,29.0,44.0,2.75,-2.256,-2.514,1.5867398593972435,9068,1.59
1153.0,9068.0,370.87,668.32,77.294,369.7773,667.314,76.91789,97.0,71.0,51.0,145.97,49.28,29.0,44.0,2.23,-2.426,-1.6455,1.5321514357595742,9068,1.53
1153.0,9068.0,371.01,667.54,77.593,369.99606,666.5492,77.16086,98.0,71.0,51.0,145.65,41.7,29.0,44.0,3.797,-6.023,-2.252,1.4820607083381674,9068,1.48
1153.0,9068.0,371.8,667.25,77.747,370.6195,666.29266,77.626564,99.0,71.0,51.0,118.58,42.88,29.0,44.0,1.898,-3.03,-2.203,1.5246589637345374,9068,1.52
1154.0,12475.0,439.01,555.36,97.098,437.88016,554.3819,97.72981,71.0,71.0,66.0,51.968,20.2,29.0,33.0,0.4836,6.395,1.476,1.6224678461220994,12475,1.62
1154.0,12475.0,438.84,556.23,98.22,437.84818,555.1014,98.36401,72.0,71.0,66.0,64.198,24.66,29.0,33.0,5.152,-7.098,1.78,1.5093653475881628,12475,1.51
1154.0,12475.0,438.95,557.13,99.098,437.93918,555.7112,98.836876,73.0,71.0,66.0,73.309,22.8,29.0,33.0,-7.45,6.44,1.412,1.7615153294184027,12475,1.76
1154.0,12475.0,439.49,558.06,99.166,438.42902,556.67584,98.87185,74.0,71.0,66.0,94.5,30.28,29.0,33.0,0.471,11.69,1.472,1.7686440253764828,12475,1.77
1154.0,12475.0,439.96,558.12,98.748,438.47168,556.8413,98.864975,75.0,71.0,66.0,82.318,28.03,29.0,33.0,9.45,4.113,1.881,1.965668655451588,12475,1.97
1154.0,12475.0,440.22,557.79,98.829,438.4236,556.6489,98.32707,76.0,71.0,66.0,85.59,29.12,29.0,33.0,-4.773,12.41,1.3,2.186571721874191,12475,2.19
1154.0,12475.0,440.19,558.1,99.298,438.80942,557.0747,98.88012,77.0,71.0,66.0,75.719,26.67,29.0,33.0,0.72,10.9,1.875,1.769707580590662,12475,1.77
1154.0,12475.0,440.42,558.1,100.02,438.78497,557.04987,99.52685,78.0,71.0,66.0,125.9,36.4,29.0,33.0,10.79,-8.34,1.361,2.004817458099372,12475,2.00
1154.0,12475.0,440.38,559.28,99.594,438.8931,558.3061,98.76409,79.0,71.0,66.0,121.85,35.28,29.0,33.0,1.484,12.38,1.871,1.9616583362298057,12475,1.96
1154.0,12475.0,439.62,558.16,100.561,438.01752,557.35736,100.01496,80.0,71.0,66.0,128.98,38.12,29.0,33.0,2.49,13.2,1.448,1.8735882155906205,12475,1.87
1154.0,12475.0,440.1,559.22,99.491,438.28226,558.46185,98.77762,81.0,71.0,66.0,101.29,32.25,29.0,33.0,4.473,10.57,1.3,2.094726988058362,12475,2.09
1154.0,12475.0,440.16,558.77,99.392,438.78824,557.69965,98.68932,82.0,71.0,66.0,131.51,39.28,29.0,33.0,12.72,2.057,1.152,1.8764684389832038,12475,1.88
1154.0,12475.0,439.28,558.88,99.453,437.96378,557.82385,98.47265,83.0,71.0,66.0,150.07,41.56,29.0,33.0,12.05,-5.207,1.044,1.951659302593558,12475,1.95
1154.0,12475.0,438.05,561.88,99.424,436.9932,560.54944,98.14281,84.0,71.0,66.0,143.55,47.4,29.0,33.0,3.568,8.67,1.028,2.1280657813376025,12475,2.13
1154.0,12475.0,438.56,562.37,99.185,437.44528,560.8714,98.0509,85.0,71.0,66.0,148.97,44.4,29.0,33.0,16.4,-2.918,1.852,2.1850824809146197,12475,2.19
1154.0,12475.0,438.29,562.67,99.114,437.74866,561.0529,97.83816,86.0,71.0,66.0,170.08,46.9,29.0,33.0,18.03,-0.3228,1.543,2.129748602816739,12475,2.13
1154.0,12475.0,438.49,562.81,98.56,438.7457,561.3901,96.72473,87.0,71.0,66.0,160.51,44.47,29.0,33.0,17.16,-5.984,0.577,2.3344623519988454,12475,2.33
1154.0,12475.0,438.34,563.27,97.868,438.66595,561.65436,96.52213,88.0,71.0,66.0,143.06,46.0,29.0,33.0,17.61,-1.19,0.8867,2.1278867613197723,12475,2.13
1154.0,12475.0,439.09,563.51,98.503,439.45462,561.92334,96.99275,89.0,71.0,66.0,169.85,48.4,29.0,33.0,20.94,-5.098,1.391,2.22065142750946,12475,2.22
1154.0,12475.0,438.54,563.42,99.385,438.76953,561.9542,97.341354,90.0,71.0,66.0,182.81,49.5,29.0,33.0,21.08,-2.643,0.7544,2.525419298693953,12475,2.53
1154.0,12475.0,438.65,563.58,99.14,440.03143,561.94434,97.26639,91.0,71.0,66.0,192.03,50.47,29.0,33.0,15.96,-14.46,1.866,2.8450214256838486,12475,2.85
1154.0,12475.0,439.1,564.23,98.441,440.06137,562.5786,96.945656,92.0,71.0,66.0,162.78,51.2,29.0,33.0,6.44,17.86,1.339,2.4263981361754867,12475,2.43
1154.0,12475.0,441.17,564.54,97.7,440.74725,562.83527,96.91306,93.0,71.0,66.0,160.62,54.62,29.0,33.0,10.38,17.06,1.195,1.924602945804604,12475,1.92
1154.0,12475.0,441.56,565.31,97.32,440.65674,563.2959,96.33308,94.0,71.0,66.0,142.29,48.8,29.0,33.0,20.02,-8.13,0.772,2.4179513072020113,12475,2.42
1154.0,12475.0,441.6,565.01,97.724,441.11792,562.9276,96.89174,95.0,71.0,66.0,143.59,49.06,29.0,33.0,20.86,-4.496,0.005157,2.2937845570148983,12475,2.29
1154.0,12475.0,443.82,563.89,98.066,441.93015,562.78894,96.68777,96.0,71.0,66.0,172.87,50.72,29.0,33.0,21.12,-3.861,0.3564,2.585224183509004,12475,2.59
1154.0,12475.0,443.25,564.39,97.027,441.82568,562.99084,96.05214,97.0,71.0,66.0,171.7,52.1,29.0,33.0,20.47,-7.164,-0.2566,2.221865924757816,12475,2.22
1154.0,12475.0,443.22,564.99,97.237,442.25024,563.3361,96.44312,98.0,71.0,66.0,166.91,53.8,29.0,33.0,17.58,-12.64,0.8887,2.0751060507839325,12475,2.08
1154.0,12475.0,443.67,565.04,97.672,442.57318,563.23474,96.82226,99.0,71.0,66.0,177.84,54.4,29.0,33.0,22.03,-6.56,0.876,2.2768477875343334,12475,2.28
1155.0,7562.0,601.06,194.62,125.416,600.90216,193.16031,127.19558,71.0,71.0,43.0,110.39,35.5,29.0,56.0,50.4,2.787,-6.438,2.3070572897307966,7562,2.31
1155.0,7562.0,601.01,195.04,123.935,600.41003,193.55495,125.53719,72.0,71.0,43.0,119.69,37.12,29.0,56.0,42.47,19.77,-7.617,2.2654691124577186,7562,2.27
1155.0,7562.0,601.19,194.6,123.656,598.7818,193.10594,121.016304,73.0,71.0,43.0,139.89,38.8,29.0,56.0,22.72,39.88,-8.766,3.872936546861613,,
1155.0,7562.0,601.98,194.97,123.322,600.0678,193.69006,121.79809,74.0,71.0,43.0,135.5,39.16,29.0,56.0,48.6,5.36,-8.78,2.759901616308083,7562,2.76
1155.0,7562.0,601.94,195.52,123.286,600.7315,194.02861,123.18257,75.0,71.0,43.0,167.38,49.78,29.0,56.0,-10.16,46.4,-9.195,1.9223460008542286,7562,1.92
1155.0,7562.0,601.67,195.97,122.862,600.63513,194.74403,122.54418,76.0,71.0,43.0,202.81,55.88,29.0,56.0,41.03,25.86,-9.1,1.6355329132120455,7562,1.64
1155.0,7562.0,601.53,196.29,124.087,600.5099,195.02626,123.75311,77.0,71.0,43.0,229.75,58.78,29.0,56.0,51.53,4.594,-8.4,1.658048651186047,7562,1.66
1155.0,7562.0,601.13,196.58,124.431,599.9161,195.36542,124.342224,78.0,71.0,43.0,216.13,56.44,29.0,56.0,38.94,31.12,-8.63,1.7194879948914876,7562,1.72
1155.0,7562.0,600.94,196.31,124.227,599.8023,194.99298,124.09344,79.0,71.0,43.0,206.1,58.97,29.0,56.0,50.5,2.596,-8.13,1.7454916911862641,7562,1.75
1155.0,7562.0,601.02,196.95,123.774,600.08154,195.7309,124.15815,80.0,71.0,43.0,172.0,50.88,29.0,56.0,49.44,0.02689,-8.84,1.585712207211614,7562,1.59
1155.0,7562.0,600.92,197.34,124.47,599.8792,196.0502,124.26836,81.0,71.0,43.0,173.76,49.5,29.0,56.0,50.1,-5.293,-8.56,1.6695829927260322,7562,1.67
1155.0,7562.0,601.39,197.62,124.00399999999999,600.4387,196.72751,123.76,82.0,71.0,43.0,155.66,43.0,29.0,56.0,9.1,43.4,-10.336,1.3270441176162562,7562,1.33
1155.0,7562.0,601.43,198.48,124.253,600.4009,196.41917,123.64824,83.0,71.0,43.0,143.39,39.22,29.0,56.0,27.78,39.06,-8.586,2.3815544832104645,7562,2.38
1155.0,7562.0,601.94,199.17,122.631,601.45197,197.77707,122.453804,84.0,71.0,43.0,131.95,43.6,29.0,56.0,46.38,-12.016,-6.594,1.4865482461783845,7562,1.49
1155.0,7562.0,601.93,199.37,121.031,600.1137,197.4731,119.61275,85.0,71.0,43.0,133.17,40.0,29.0,56.0,16.7,44.84,-10.1,2.9847291941648413,7562,2.98
1155.0,7562.0,602.36,199.86,120.97,601.21106,199.15234,120.07218,86.0,71.0,43.0,113.07,35.4,29.0,56.0,9.5,43.88,-10.29,1.6207796122854234,7562,1.62
1155.0,7562.0,602.59,200.32,121.208,601.07025,198.77728,119.96527,87.0,71.0,43.0,122.29,36.94,29.0,56.0,21.64,40.3,-9.414,2.496798532881684,7562,2.50
1155.0,7562.0,602.82,200.87,120.931,601.86285,199.33849,120.395645,88.0,71.0,43.0,131.09,39.97,29.0,56.0,7.48,45.16,-8.914,1.8836836195670228,7562,1.88
1155.0,7562.0,602.84,200.85,120.66499999999999,602.0504,199.54346,120.227615,89.0,71.0,43.0,146.83,41.6,29.0,56.0,16.89,43.97,-9.15,1.5880241087039744,7562,1.59
1155.0,7562.0,604.27,201.2,121.953,603.2684,200.11691,121.40179,90.0,71.0,43.0,160.42,42.25,29.0,56.0,12.95,44.38,-10.37,1.57483934806058,7562,1.57
1155.0,7562.0,604.94,201.39,121.28399999999999,604.6659,200.03824,122.28999,91.0,71.0,43.0,145.34,42.38,29.0,56.0,34.62,34.6,-8.37,1.7071619102182518,7562,1.71
1155.0,7562.0,605.51,202.42,122.14099999999999,604.5345,200.95009,121.604774,92.0,71.0,43.0,150.86,40.4,29.0,56.0,47.34,-13.75,-8.164,1.84384760248129,7562,1.84
1155.0,7562.0,606.62,202.92,121.946,606.06464,201.27145,121.47188,93.0,71.0,43.0,119.56,35.72,29.0,56.0,44.56,-19.39,-8.33,1.8030340003726897,7562,1.80
1155.0,7562.0,607.36,203.24,121.416,606.3395,201.61032,120.88851,94.0,71.0,43.0,145.06,40.34,29.0,56.0,21.61,41.4,-9.69,1.9938713229544087,7562,1.99
1155.0,7562.0,608.14,204.01,120.28399999999999,606.63855,201.98404,120.16558,95.0,71.0,43.0,123.79,35.25,29.0,56.0,12.32,41.97,-10.01,2.5244582231639168,7562,2.52
1155.0,7562.0,608.61,204.06,120.218,607.16864,202.67561,119.52873,96.0,71.0,43.0,162.01,46.88,29.0,56.0,13.92,42.0,-10.67,2.114035821503527,7562,2.11
1155.0,7562.0,609.22,203.91,120.17,607.8602,202.30998,119.93648,97.0,71.0,43.0,156.48,43.3,29.0,56.0,18.22,38.75,-10.23,2.1127355799531977,7562,2.11
1155.0,7562.0,610.1,203.58,120.213,609.2366,201.89261,119.376755,98.0,71.0,43.0,144.98,37.1,29.0,56.0,32.06,33.66,-8.76,2.071726398954548,7562,2.07
1155.0,7562.0,609.99,204.06,119.964,608.80994,202.60225,117.880684,99.0,71.0,43.0,116.73,39.28,29.0,56.0,17.47,38.5,-9.96,2.803173598255388,7562,2.80
1156.0,13864.0,459.18,632.37,126.866,456.48688,631.82745,129.074,71.0,71.0,71.0,96.48,23.6,29.0,29.0,6.598,13.45,3.922,3.524559523812895,,
1156.0,13864.0,458.53,632.68,128.213,455.85257,631.81366,129.75412,72.0,71.0,71.0,122.88,30.27,29.0,29.0,14.92,-11.44,5.043,3.2084618207015745,13864,3.21
1156.0,13864.0,457.68,632.87,127.97399999999999,455.28476,631.97064,128.99913,73.0,71.0,71.0,156.02,38.6,29.0,29.0,-11.95,16.33,5.516,2.756250094621322,13864,2.76
1156.0,13864.0,457.88,632.85,128.118,455.81042,631.86066,129.28941,74.0,71.0,71.0,164.18,41.06,29.0,29.0,6.098,19.11,4.535,2.575685617481266,13864,2.58
1156.0,13864.0,456.77,632.86,128.176,454.98718,631.7679,128.58073,75.0,71.0,71.0,219.67,49.06,29.0,29.0,19.17,12.13,5.234,2.1295389020395383,13864,2.13
1156.0,13864.0,457.35,633.1,128.648,455.64212,632.0153,128.57118,76.0,71.0,71.0,213.72,49.2,29.0,29.0,-3.553,21.97,5.254,2.0246800973981425,13864,2.02
1156.0,13864.0,457.33,632.99,128.452,455.3353,631.7739,128.7006,77.0,71.0,71.0,178.95,46.8,29.0,29.0,6.18,17.69,4.57,2.3493678426333813,13864,2.35
1156.0,13864.0,457.16,632.74,128.81799999999998,455.12518,631.7056,129.01137,78.0,71.0,71.0,201.97,52.72,29.0,29.0,19.55,-9.92,4.887,2.29082250497504,13864,2.29
1156.0,13864.0,456.8,632.54,128.427,455.0742,631.19543,129.1439,79.0,71.0,71.0,195.35,50.88,29.0,29.0,7.0,17.34,4.066,2.3022162658837946,13864,2.30
1156.0,13864.0,457.31,633.23,128.81799999999998,456.04788,631.9552,129.01454,80.0,71.0,71.0,253.4,60.16,29.0,29.0,8.37,20.72,4.625,1.8046301299712455,13864,1.80
1156.0,13864.0,456.59,633.16,128.921,455.36185,632.0499,128.8497,81.0,71.0,71.0,388.48,84.44,29.0,29.0,10.6,19.83,4.254,1.657032927403647,13864,1.66
1156.0,13864.0,457.22,632.81,128.481,455.92188,631.71716,128.60077,82.0,71.0,71.0,341.53,78.1,29.0,29.0,28.66,4.844,5.387,1.7011054208660645,13864,1.70
1156.0,13864.0,457.26,632.94,128.85,455.86063,631.9532,129.31943,83.0,71.0,71.0,329.98,77.25,29.0,29.0,22.52,-5.86,4.74,1.775492934877518,13864,1.78
1156.0,13864.0,457.34,633.28,128.81799999999998,456.23248,632.1572,128.88002,84.0,71.0,71.0,424.13,99.3,29.0,29.0,9.36,19.48,3.475,1.5783304060936953,13864,1.58
1156.0,13864.0,457.77,632.4,128.959,456.60715,631.2878,129.77066,85.0,71.0,71.0,401.58,88.3,29.0,29.0,23.9,0.5986,4.617,1.8022211068845102,13864,1.80
1156.0,13864.0,457.34,632.84,128.888,456.11566,631.74945,129.03467,86.0,71.0,71.0,468.49,101.44,29.0,29.0,29.47,2.596,5.707,1.6461530387542882,13864,1.65
1156.0,13864.0,457.92,632.52,129.70600000000002,456.70154,631.44604,129.64932,87.0,71.0,71.0,456.82,99.6,29.0,29.0,26.56,-3.984,4.918,1.625191519667717,13864,1.63
1156.0,13864.0,458.08,632.49,129.338,456.80887,631.32,128.99077,88.0,71.0,71.0,391.35,92.0,29.0,29.0,25.97,2.887,4.984,1.762169160381553,13864,1.76
1156.0,13864.0,457.87,632.55,130.0,456.70166,631.3602,129.98419,89.0,71.0,71.0,461.11,98.7,29.0,29.0,25.86,-0.772,5.15,1.6676007770746513,13864,1.67
1156.0,13864.0,458.47,632.21,131.086,457.343,631.055,130.89055,90.0,71.0,71.0,467.75,101.9,29.0,29.0,28.33,1.274,5.004,1.6255321290273625,13864,1.63
1156.0,13864.0,458.76,631.77,130.44400000000002,457.85336,630.53326,130.51033,91.0,71.0,71.0,488.72,104.1,29.0,29.0,22.81,-11.97,4.176,1.5349011649288105,13864,1.53
1156.0,13864.0,459.13,631.65,131.918,457.9124,630.5214,131.76027,92.0,71.0,71.0,512.88,111.75,29.0,29.0,13.27,19.95,3.61,1.6676829653444412,13864,1.67
1156.0,13864.0,459.13,631.41,131.372,457.99265,630.2755,131.22386,93.0,71.0,71.0,595.26,125.94,29.0,29.0,17.3,17.92,3.295,1.6132578008799277,13864,1.61
1156.0,13864.0,458.76,632.11,131.659,457.69583,630.97925,131.08327,94.0,71.0,71.0,577.59,125.5,29.0,29.0,28.31,-5.004,4.004,1.656055066807879,13864,1.66
1156.0,13864.0,458.93,632.42,131.54399999999998,457.9831,631.26917,131.15288,95.0,71.0,71.0,606.84,130.6,29.0,29.0,29.7,-0.5117,5.707,1.540780371532512,13864,1.54
1156.0,13864.0,459.31,632.1,131.636,458.2406,631.0025,131.04964,96.0,71.0,71.0,595.99,133.0,29.0,29.0,32.84,-1.285,5.527,1.640713460540864,13864,1.64
1156.0,13864.0,459.48,632.27,131.95,458.59827,631.0498,131.26225,97.0,71.0,71.0,707.05,141.0,29.0,29.0,31.0,-4.832,4.97,1.6550939234375626,13864,1.66
1156.0,13864.0,460.17,632.12,132.257,459.24164,631.024,131.69284,98.0,71.0,71.0,537.38,115.7,29.0,29.0,26.25,-10.6,3.828,1.543160651131314,13864,1.54
1156.0,13864.0,461.09,631.82,132.163,459.89575,630.82526,131.59798,99.0,71.0,71.0,395.13,94.94,29.0,29.0,30.23,-1.889,4.973,1.6537800127284399,13864,1.65
1158.0,3654.0,569.61,358.77,131.716,568.53064,357.05148,132.61707,71.0,71.0,16.0,68.991,23.8,29.0,70.0,-19.81,-0.4592,-3.646,2.220418011298772,3654,2.22
1158.0,3654.0,569.41,359.13,131.992,568.7612,357.44803,133.05943,72.0,71.0,16.0,68.167,29.94,29.0,70.0,-18.23,-6.027,-3.508,2.0950826536916987,3654,2.10
1158.0,3654.0,569.18,358.83,131.839,568.62024,357.159,132.28313,73.0,71.0,16.0,75.318,28.0,29.0,70.0,-8.74,-17.02,-3.148,1.817367248109186,3654,1.82
1158.0,3654.0,568.93,358.82,131.142,568.14545,357.24707,131.24643,74.0,71.0,16.0,88.14,26.72,29.0,70.0,-19.31,-0.92,-2.889,1.760833073377458,3654,1.76
1158.0,3654.0,567.98,359.17,130.821,567.41425,357.27994,129.00598,75.0,71.0,16.0,75.175,23.28,29.0,70.0,3.822,-18.61,-3.768,2.6808016462431556,3654,2.68
1158.0,3654.0,569.21,359.13,130.583,568.6645,356.72653,129.73764,76.0,71.0,16.0,71.928,23.53,29.0,70.0,-15.36,-10.086,-4.47,2.605546357388393,3654,2.61
1158.0,3654.0,568.08,358.85,129.765,566.57214,356.88913,128.34077,77.0,71.0,16.0,86.191,25.61,29.0,70.0,-18.77,1.757,-4.062,2.854309729058873,3654,2.85
1158.0,3654.0,568.6,358.58,129.641,567.8735,356.84512,128.0344,78.0,71.0,16.0,98.505,27.31,29.0,70.0,-9.8,-17.2,-3.895,2.4736156581813296,3654,2.47
1158.0,3654.0,569.22,358.09,128.964,568.2302,356.73846,128.11389,79.0,71.0,16.0,118.05,36.62,29.0,70.0,-19.34,5.023,-3.32,1.8785769677338533,3654,1.88
1158.0,3654.0,570.42,358.78,129.274,569.60474,357.6148,128.35088,80.0,71.0,16.0,129.36,40.5,29.0,70.0,-18.7,6.145,-2.973,1.6954322286661585,3654,1.70
1158.0,3654.0,569.49,359.48,129.41,569.16205,358.4225,128.76656,81.0,71.0,16.0,129.87,39.62,29.0,70.0,-17.58,4.34,-2.18,1.28057506070515,3654,1.28
1158.0,3654.0,570.37,359.3,128.723,569.32733,358.15082,127.804214,82.0,71.0,16.0,107.14,36.28,29.0,70.0,-8.234,-16.7,-1.874,1.8033144803655614,3654,1.80
1158.0,3654.0,570.2,359.68,128.976,569.00134,358.58105,128.95735,83.0,71.0,16.0,76.176,29.22,29.0,70.0,-14.79,-11.17,-2.86,1.626291708335269,3654,1.63
1158.0,3654.0,570.31,359.76,129.29500000000002,568.9429,358.8407,129.19685,84.0,71.0,16.0,76.094,29.38,29.0,70.0,-19.03,-10.05,-0.962,1.6503661177144184,3654,1.65
1158.0,3654.0,570.15,359.82,129.55700000000002,568.4515,358.5555,129.84697,85.0,71.0,16.0,71.788,29.08,29.0,70.0,-10.63,-14.734,-3.432,2.1372751579756577,3654,2.14
1158.0,3654.0,570.88,359.86,128.464,569.3729,359.33588,129.30908,86.0,71.0,16.0,59.224,19.12,29.0,70.0,-10.086,-15.586,-1.812,1.8056058237611399,3654,1.81
1158.0,3654.0,567.38,362.3,130.65,568.99414,363.99628,133.99863,87.0,71.0,16.0,25.19,32.5,29.0,70.0,-18.88,-10.13,-3.6,4.086090632242508,,
1158.0,5752.0,566.88,363.32,130.121,558.2647,364.85895,131.48018,88.0,71.0,31.0,36.282,29.72,29.0,42.0,-3.37,-17.28,-3.268,8.856586897044526,,
1158.0,15732.0,566.65,361.12,128.778,564.4362,353.17896,123.46821,89.0,71.0,81.0,41.065,19.4,29.0,7.0,-14.8,-12.29,-3.363,9.805860317468309,,
1158.0,9121.0,567.9,362.01,129.552,557.7427,365.32996,132.48865,90.0,71.0,51.0,39.869,22.97,29.0,39.0,-0.48,-17.44,-2.252,11.082273724922137,,
1158.0,2197.0,567.82,361.27,129.011,556.0238,363.7132,130.49417,91.0,71.0,5.0,33.592,16.22,29.0,77.0,-9.734,-14.54,-2.662,12.137518441959209,,
1158.0,3202.0,568.7,361.59,128.96800000000002,576.7,356.66647,121.468544,92.0,71.0,13.0,59.574,42.6,29.0,72.0,-16.7,3.793,-2.107,12.020107651632578,,
1158.0,16552.0,568.97,361.61,128.559,568.28534,360.3033,127.56864,93.0,71.0,88.0,56.955,25.14,29.0,6.0,-15.81,6.88,-1.177,1.77680531719153,16552,1.78
1158.0,16552.0,568.48,362.23,127.038,567.7661,361.76605,126.24408,94.0,71.0,88.0,50.26,15.52,29.0,6.0,-12.58,-12.695,-1.945,1.1641356359548327,16552,1.16
1158.0,16552.0,568.71,362.33,127.268,568.02527,361.6233,127.5764,95.0,71.0,88.0,58.674,23.31,29.0,6.0,-12.484,-13.93,-0.5723,1.0312083314733747,16552,1.03
1158.0,3202.0,569.56,363.17,128.24,575.8448,358.4278,120.26302,96.0,71.0,13.0,46.931,24.22,29.0,72.0,-14.52,-12.64,0.634,11.208005255191518,,
