z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_starting,track_length,t_end,ID
14.258795,514.95447,283.80206,81,27.67,1411.5684,4.99,-2.377,-5.504,7.797,14919,76,23,98,14919
12.774041,515.7389,283.6658,82,28.53,3966.097,2.135,3.125,-3.201,4.957,14919,76,23,98,14919
11.91198,515.25323,282.66678,83,28.78,3569.1265,1.172,-1.969,-3.5,4.184,14919,76,23,98,14919
12.284719,515.33997,283.6111,84,29.22,2483.497,1.178,1.981,-3.506,4.195,14919,76,23,98,14919
12.738617,515.27844,283.56927,85,33.28,3427.9998,1.6875,-0.5156,-4.496,4.83,14919,76,23,98,14919
15.959393,507.7725,284.43597,86,50.62,13418.541,-0.2372,-2.074,-4.88,5.305,14919,76,23,98,14919
19.005905,504.57205,290.46335,87,42.34,3981.6816,1.934,-1.933,-4.285,5.082,14919,76,23,98,14919
18.674824,504.52603,290.6751,88,47.53,10359.18,0.1873,2.19,-3.049,3.758,14919,76,23,98,14919
18.400503,504.8542,290.15063,89,42.88,12990.912,0.88,-2.568,-3.227,4.215,14919,76,23,98,14919
18.37773,504.75916,291.17886,90,56.56,22570.76,0.3152,4.656,-2.566,5.33,14919,76,23,98,14919
18.106379,504.01962,290.99097,91,54.97,21112.145,1.42,4.414,-2.223,5.14,14919,76,23,98,14919
18.222181,504.5291,291.179,92,48.9,21910.629,0.3875,4.984,-1.937,5.363,14919,76,23,98,14919
17.737156,505.06882,289.69995,93,52.2,29846.03,-0.9014,-5.875,-3.37,6.832,14919,76,23,98,14919
18.091398,505.40396,290.28094,94,63.6,36311.26,2.441,-5.34,-4.39,7.332,14919,76,23,98,14919
18.182358,504.90854,290.5561,95,71.8,43670.117,4.254,-6.11,-4.59,8.75,14919,76,23,98,14919
23.309208,507.0078,295.1038,96,37.1,5637.5303,3.547,-6.57,-2.727,7.95,14919,76,23,98,14919
22.906214,507.2552,295.36456,97,44.2,12242.709,0.9253,-5.836,-1.819,6.184,14919,76,23,98,14919
23.691078,507.36166,295.4128,98,38.53,7284.929,1.101,-4.324,-2.668,5.2,14919,76,23,98,14919
134.57039,154.17216,488.16534,76,-2.062,-14.437561,8.7,-10.51,0.6484,13.664,14945,76,23,98,14945
140.16164,157.26529,483.32077,77,21.67,2101.6636,5.2,-14.555,-0.6045,15.47,14945,76,23,98,14945
140.71106,156.79988,483.0551,78,19.64,667.7689,6.414,-15.61,-0.1769,16.88,14945,76,23,98,14945
139.40169,157.01709,483.56335,79,35.5,9480.609,6.793,-12.125,-0.362,13.9,14945,76,23,98,14945
138.4649,156.65953,483.87064,80,44.56,23080.201,7.44,-10.17,-0.9463,12.63,14945,76,23,98,14945
138.48499,156.77818,483.15622,81,52.75,23890.152,-9.625,10.55,-2.82,14.555,14945,76,23,98,14945
138.41443,157.63829,483.15497,82,48.4,25846.838,4.5,-11.32,-1.53,12.28,14945,76,23,98,14945
137.98235,158.21678,482.48984,83,49.7,26976.135,2.47,10.78,-2.377,11.31,14945,76,23,98,14945
139.18108,157.56665,483.74112,84,51.5,20656.805,5.21,-10.875,-2.592,12.336,14945,76,23,98,14945
138.39244,157.31496,482.86343,85,62.44,40275.098,-6.17,8.414,-4.434,11.336,14945,76,23,98,14945
138.72438,156.7156,483.3071,86,44.78,15676.248,-0.1498,13.27,-3.123,13.63,14945,76,23,98,14945
139.7264,157.61774,483.06818,87,45.44,12408.093,-6.2,13.484,-2.947,15.13,14945,76,23,98,14945
139.56949,158.9322,483.34296,88,56.88,26678.7,6.16,-9.164,-2.7,11.37,14945,76,23,98,14945
138.72754,159.56236,482.37714,89,57.3,36744.184,1.248,9.39,-3.426,10.08,14945,76,23,98,14945
138.85127,159.23495,481.91742,90,57.66,37698.36,6.465,-5.727,-2.7,9.05,14945,76,23,98,14945
138.45772,159.89798,483.30505,91,46.47,19611.465,6.348,-8.26,-1.983,10.6,14945,76,23,98,14945
139.64075,158.6227,482.88766,92,41.06,15111.46,2.52,-12.49,-1.233,12.805,14945,76,23,98,14945
139.08267,159.17549,482.14142,93,36.44,9470.611,1.42,13.26,-1.954,13.48,14945,76,23,98,14945
138.30263,160.46887,481.79507,94,40.8,11058.072,-4.54,10.77,-4.035,12.37,14945,76,23,98,14945
139.595,159.423,482.51547,95,38.16,5836.506,-9.516,12.375,-3.182,15.93,14945,76,23,98,14945
139.33861,159.46436,482.12238,96,40.97,10610.926,-7.176,12.16,-2.979,14.43,14945,76,23,98,14945
140.18143,159.94359,482.7677,97,35.34,8519.364,1.024,12.445,-1.697,12.6,14945,76,23,98,14945
136.99968,159.51186,482.53745,98,23.61,94.427734,-16.03,13.69,-1.141,21.11,14945,76,23,98,14945
87.61786,674.3315,392.34106,76,32.88,1578.1201,-35.16,-12.336,-8.766,38.28,15041,76,23,98,15041
88.93736,683.0366,388.49106,77,29.23,3654.8975,-34.72,-3.893,-9.08,36.1,15041,76,23,98,15041
89.000336,684.6035,389.25375,78,31.48,3211.0989,-35.2,-5.67,-9.66,36.9,15041,76,23,98,15041
91.80444,690.72003,391.2683,79,39.03,3277.7773,-34.38,-8.66,-7.965,36.34,15041,76,23,98,15041
96.111046,696.8632,399.009,80,41.25,1773.6855,-21.86,-3.781,-5.36,22.81,15041,76,23,98,15041
96.29393,695.99786,399.38702,81,19.97,99.87875,-23.92,-1.327,1.769,24.03,15041,76,23,98,15041
95.451515,695.83386,398.25162,82,38.25,2026.5413,-29.9,-8.79,-6.887,31.92,15041,76,23,98,15041
95.791214,695.74854,397.92026,83,38.25,1989.3926,-31.69,6.14,-6.156,32.88,15041,76,23,98,15041
96.03418,695.319,398.66553,84,40.56,1946.4114,-24.7,-11.85,-5.832,28.02,15041,76,23,98,15041
96.131226,695.3626,398.0699,85,35.22,2889.1555,-23.8,-15.93,-5.984,29.25,15041,76,23,98,15041
96.88076,694.64166,398.42508,86,35.62,2813.8286,-28.23,2.87,-5.38,28.88,15041,76,23,98,15041
95.780334,694.899,397.84937,87,39.47,3275.1426,-28.03,-11.86,-7.21,31.28,15041,76,23,98,15041
95.583534,694.95044,398.1389,88,36.53,3945.5618,-27.98,-4.008,-6.266,28.95,15041,76,23,98,15041
95.79723,694.3541,398.061,89,37.44,4568.3066,-28.36,-3.514,-5.508,29.11,15041,76,23,98,15041
95.71259,694.2807,397.68726,90,41.88,7241.888,-29.95,-8.32,-6.47,31.75,15041,76,23,98,15041
95.72742,694.1916,397.9818,91,45.5,7006.986,-29.03,-4.676,-7.184,30.28,15041,76,23,98,15041
95.862915,694.44403,397.9707,92,46.28,10508.251,-28.4,3.773,-5.824,29.23,15041,76,23,98,15041
95.69666,694.2219,397.73428,93,51.56,10882.528,-28.0,-4.395,-6.383,29.05,15041,76,23,98,15041
94.987625,694.57886,397.25204,94,48.75,6434.0024,-25.64,-19.88,-7.22,33.22,15041,76,23,98,15041
95.72264,694.21405,397.34485,95,52.8,9715.835,-21.05,-21.7,-6.17,30.86,15041,76,23,98,15041
95.1774,694.2826,396.9904,96,54.25,13509.157,-23.95,-21.1,-6.266,32.53,15041,76,23,98,15041
94.99731,694.06006,397.20297,97,45.72,10699.52,-30.42,-11.22,-7.285,33.22,15041,76,23,98,15041
94.499535,693.9425,397.38397,98,42.5,8115.2,-19.81,-20.97,-5.95,29.45,15041,76,23,98,15041
152.40346,583.9551,491.4466,76,53.7,13955.924,4.16,21.0,5.76,22.17,15103,76,23,98,15103
152.0322,584.6655,491.66412,77,60.47,21947.578,9.02,23.94,6.164,26.31,15103,76,23,98,15103
152.5546,583.7328,492.02667,78,61.94,26571.541,5.14,24.27,5.234,25.36,15103,76,23,98,15103
152.07996,583.8268,492.53873,79,79.6,42528.895,5.51,25.66,5.285,26.77,15103,76,23,98,15103
151.3185,584.4575,492.30933,80,89.06,49257.543,8.04,24.14,4.652,25.86,15103,76,23,98,15103
152.0555,584.2869,492.4782,81,90.94,43646.367,32.03,-8.96,6.062,33.8,15103,76,23,98,15103
151.55031,584.2618,492.70212,82,111.44,65628.14,10.09,27.39,5.125,29.64,15103,76,23,98,15103
151.25563,584.3997,492.6931,83,103.3,66845.43,13.98,-26.98,5.164,30.83,15103,76,23,98,15103
152.58473,584.3967,492.93967,84,128.9,86199.03,8.32,26.31,5.215,28.1,15103,76,23,98,15103
152.32158,584.8875,492.76227,85,125.6,87295.42,32.94,-10.56,5.613,35.06,15103,76,23,98,15103
152.65712,584.53796,492.73758,86,128.8,92727.69,16.81,-24.92,5.168,30.5,15103,76,23,98,15103
152.557,584.6082,492.65747,87,132.0,99254.89,25.4,-18.69,5.71,32.06,15103,76,23,98,15103
152.17303,585.2894,492.1186,88,136.4,93552.57,8.73,28.53,5.957,30.42,15103,76,23,98,15103
152.0947,585.15533,492.24875,89,147.2,108983.8,20.8,-25.19,5.445,33.12,15103,76,23,98,15103
151.99692,585.55695,492.32492,90,152.0,120409.72,6.22,29.1,4.688,30.11,15103,76,23,98,15103
152.09111,586.0566,491.76743,91,157.9,129312.97,7.535,25.77,4.582,27.23,15103,76,23,98,15103
151.83597,585.7987,491.78476,92,148.6,116691.39,12.07,22.78,4.79,26.23,15103,76,23,98,15103
151.52464,585.7076,491.61295,93,148.6,109359.69,14.77,-25.77,5.617,30.22,15103,76,23,98,15103
151.23344,586.3122,491.79108,94,141.6,96141.016,28.78,-15.44,6.363,33.28,15103,76,23,98,15103
151.7388,585.9875,492.38873,95,129.8,83694.016,30.16,-13.37,7.15,33.75,15103,76,23,98,15103
151.92181,585.8395,492.204,96,133.1,94154.086,27.6,-16.9,5.93,32.9,15103,76,23,98,15103
152.06453,585.78644,492.75345,97,131.9,100923.89,17.25,-22.78,5.176,29.05,15103,76,23,98,15103
152.1401,586.13153,492.22952,98,113.5,67534.13,29.6,-11.305,6.48,32.34,15103,76,23,98,15103
0.0,597.29614,238.2411,0,27.33,819.63525,-15.3,-46.34,-11.41,50.12,37,0,22,23,37
0.76559997,606.8066,241.8022,1,91.44,9050.68,-39.38,-10.97,-26.17,48.53,37,0,22,23,37
0.56883085,606.57697,241.54968,2,74.9,5617.7407,-31.78,-19.81,-24.7,44.84,37,0,22,23,37
0.5920072,606.0002,241.80545,3,85.9,8500.657,-29.73,-21.7,-25.5,44.78,37,0,22,23,37
0.727924,606.70544,242.45163,4,106.06,13361.3,-30.77,-17.55,-24.22,42.9,37,0,22,23,37
0.75112337,606.2711,242.28136,5,83.1,8396.305,-32.4,-14.2,-25.94,43.88,37,0,22,23,37
0.74884707,606.28516,241.86903,6,109.4,12797.99,-35.5,-12.91,-25.5,45.56,37,0,22,23,37
0.735835,606.1663,241.74222,7,89.7,10401.252,-38.25,-10.195,-27.31,48.1,37,0,22,23,37
0.7529585,606.40717,241.60205,8,87.6,10605.488,-33.56,-16.34,-25.56,45.22,37,0,22,23,37
0.8064345,605.97815,241.68938,9,76.2,8076.942,-34.47,-14.6,-24.7,44.84,37,0,22,23,37
0.5588571,605.3523,241.05646,10,58.72,4227.0386,-32.72,-19.06,-25.7,45.75,37,0,22,23,37
0.75946826,605.78394,240.95825,11,58.03,5165.3857,-33.88,-18.02,-23.88,45.2,37,0,22,23,37
0.6428477,605.1388,240.59259,12,51.25,3843.8801,-29.66,-21.56,-24.12,43.88,37,0,22,23,37
0.754539,604.8635,240.7726,13,47.44,3511.2368,-35.2,-16.02,-24.42,45.72,37,0,22,23,37
0.96021146,603.85254,240.59659,14,40.03,2402.5735,-31.94,-19.42,-23.88,44.34,37,0,22,23,37
0.7798967,602.23737,239.83725,15,45.53,2640.2437,-29.31,-23.89,-21.92,43.72,37,0,22,23,37
0.0,601.86884,237.56606,16,27.64,469.80435,-20.12,-38.25,-19.28,47.34,37,0,22,23,37
0.938534,603.0993,240.15143,18,36.22,1122.9629,-35.7,-15.42,-24.67,46.03,37,0,22,23,37
0.0,602.43243,237.55208,20,41.4,165.63898,-13.49,-50.16,-14.81,54.03,37,0,22,23,37
0.0,601.9947,236.99791,21,38.06,38.07083,-16.94,-47.03,-17.12,52.84,37,0,22,23,37
0.0,601.99457,236.99783,22,40.88,40.885284,-16.56,-46.06,-19.67,52.75,37,0,22,23,37
0.0,600.7407,236.36331,23,18.42,55.27147,-17.62,-41.47,-17.9,48.5,37,0,22,23,37
5.3928823,475.47076,319.89478,0,61.9,21857.043,16.73,4.145,-0.2788,17.23,80,0,22,21,80
7.1327906,475.54556,320.33032,1,49.8,15493.348,19.2,3.215,0.8657,19.48,80,0,22,21,80
7.2100587,475.64078,320.15622,2,49.22,13145.104,17.58,2.854,1.26,17.86,80,0,22,21,80
7.6872244,475.26852,319.86063,3,38.4,7372.3896,17.58,3.049,1.6045,17.9,80,0,22,21,80
6.383905,476.0518,320.1447,4,42.12,9605.942,16.44,4.566,0.0765,17.06,80,0,22,21,80
7.495489,475.94244,319.931,5,44.25,11059.963,16.0,3.82,1.017,16.48,80,0,22,21,80
5.1962185,476.147,319.17526,6,51.4,13620.66,14.68,3.893,0.5522,15.195,80,0,22,21,80
6.3916016,476.46246,319.1615,7,40.3,10721.998,16.23,4.332,0.8564,16.83,80,0,22,21,80
7.89209,476.8611,319.47354,8,36.53,11798.3125,15.97,4.477,0.9,16.61,80,0,22,21,80
8.1711645,476.10544,319.27127,9,44.53,14112.567,16.34,4.965,1.352,17.12,80,0,22,21,80
7.5790067,476.35693,319.39514,10,35.78,9801.062,16.1,5.098,1.015,16.9,80,0,22,21,80
7.294238,475.8351,319.2517,11,42.9,15104.367,15.53,4.734,1.1,16.28,80,0,22,21,80
6.530188,476.01703,318.93552,12,37.25,10315.921,14.21,4.16,0.7246,14.82,80,0,22,21,80
6.7404714,475.40118,319.2825,13,57.53,31063.422,14.414,5.7,0.04208,15.5,80,0,22,21,80
6.750783,475.5109,318.9805,14,54.28,31856.621,14.29,5.824,0.534,15.44,80,0,22,21,80
6.6109595,474.76886,318.97025,15,62.5,30939.559,12.98,7.547,0.1421,15.016,80,0,22,21,80
6.686353,474.51227,318.7285,16,29.28,4451.584,13.81,3.615,0.633,14.29,80,0,22,21,80
8.442968,480.55276,311.91165,17,30.34,4642.6396,14.42,0.673,0.8896,14.47,80,0,22,21,80
8.944049,480.23956,311.5333,18,41.0,12139.893,14.28,2.838,0.631,14.57,80,0,22,21,80
8.745103,479.63455,312.296,19,36.72,11343.259,12.58,0.6753,0.2883,12.6,80,0,22,21,80
9.689169,478.7007,312.29752,20,37.6,5600.0596,12.37,-0.4397,-0.567,12.4,80,0,22,21,80
8.575077,478.3862,312.6235,21,25.5,2448.312,12.77,-0.795,-0.1809,12.8,80,0,22,21,80
18.373682,586.90234,333.6192,0,43.8,6396.361,-3.736,3.422,4.633,6.863,209,0,22,25,209
17.438562,587.59735,334.71497,1,50.53,8791.289,-5.73,5.957,4.01,9.195,209,0,22,25,209
17.46175,587.7178,334.43842,2,40.66,2966.9084,-4.457,3.678,3.734,6.88,209,0,22,25,209
17.315693,588.05505,334.2283,3,45.75,5032.1514,-4.23,3.639,2.527,6.125,209,0,22,25,209
17.320137,588.2077,335.83347,4,48.34,8896.639,-3.709,4.31,2.885,6.375,209,0,22,25,209
18.466549,588.08276,335.73508,5,41.22,5316.673,-3.648,3.172,2.414,5.402,209,0,22,25,209
17.944874,588.5051,335.9116,6,41.78,7144.967,-4.67,3.906,2.533,6.594,209,0,22,25,209
18.62788,587.556,337.6145,7,23.3,1048.214,-3.916,1.14,1.905,4.5,209,0,22,25,209
19.35652,586.4294,337.33145,9,27.47,164.79962,-2.246,1.14,1.313,2.842,209,0,22,25,209
18.663836,586.32965,337.9992,10,37.3,111.97839,-2.568,-1.393,1.271,3.188,209,0,22,25,209
18.68403,585.8014,337.60828,11,20.55,513.71045,-2.502,-0.727,2.299,3.475,209,0,22,25,209
19.097076,586.17053,336.36792,12,33.3,899.04614,-2.156,-1.873,2.053,3.518,209,0,22,25,209
18.608555,585.9219,336.37408,13,32.34,2005.6154,-3.492,-0.2062,1.485,3.799,209,0,22,25,209
18.101397,585.7605,336.2077,14,33.5,1339.624,-2.525,-1.317,0.735,2.941,209,0,22,25,209
19.679028,585.0576,336.61118,15,23.58,1037.2715,-4.273,3.557,1.75,5.83,209,0,22,25,209
18.648026,585.85925,335.91275,16,24.33,656.7615,-1.365,-0.02231,1.665,2.152,209,0,22,25,209
19.693485,586.1091,336.87823,17,30.9,3060.0486,-4.56,2.213,1.99,5.445,209,0,22,25,209
18.726242,585.8633,335.7785,18,29.36,2378.0586,-4.17,1.926,1.324,4.78,209,0,22,25,209
20.63032,586.0017,336.2038,19,26.5,821.4926,-2.86,-1.663,1.87,3.8,209,0,22,25,209
20.09023,585.13794,335.73877,22,21.7,347.1272,-4.375,1.485,0.2329,4.625,209,0,22,25,209
20.653269,585.906,335.20865,24,30.61,765.06714,-0.815,0.2708,1.131,1.42,209,0,22,25,209
19.812923,584.999,335.57062,25,30.52,152.6073,-2.402,0.814,2.889,3.844,209,0,22,25,209
19.683805,290.1695,394.1165,0,70.8,28741.076,5.062,4.035,-1.486,6.645,223,0,22,21,223
18.923246,290.82642,395.29398,1,67.8,20404.777,7.117,2.424,0.7812,7.56,223,0,22,21,223
19.685568,290.79022,394.0321,2,48.22,6894.3545,6.7,0.818,0.1593,6.75,223,0,22,21,223
19.488392,291.05865,394.6143,3,58.72,12215.525,7.418,1.635,-0.978,7.66,223,0,22,21,223
19.46458,291.17514,395.0029,4,50.16,8578.351,6.492,2.15,-1.17,6.94,223,0,22,21,223
19.623129,291.01447,394.0845,5,54.84,11626.72,6.832,2.186,-0.594,7.2,223,0,22,21,223
19.410086,292.30957,393.77164,6,41.66,6291.3735,7.105,1.6045,-0.9336,7.344,223,0,22,21,223
20.457644,292.299,394.32288,7,34.7,4302.495,8.016,-1.212,-0.474,8.125,223,0,22,21,223
20.191662,290.6004,393.27887,8,51.2,15198.755,7.926,0.4937,-0.9277,7.996,223,0,22,21,223
20.132296,289.53796,392.88187,9,59.03,18890.004,7.184,1.022,-1.12,7.34,223,0,22,21,223
20.01879,288.61713,392.33615,10,68.7,36812.33,7.074,2.967,-0.367,7.68,223,0,22,21,223
20.919928,287.69434,391.96338,11,77.25,49421.71,5.594,3.307,-0.4966,6.52,223,0,22,21,223
20.71642,287.87476,391.30676,12,77.2,43366.21,4.875,3.816,-0.965,6.266,223,0,22,21,223
19.874876,286.79257,390.7994,13,51.25,21682.043,6.57,0.825,-0.10394,6.62,223,0,22,21,223
19.735888,284.46634,391.5062,14,54.84,21445.145,6.277,2.88,-0.3018,6.914,223,0,22,21,223
19.73665,283.4934,390.7342,15,62.44,23226.479,5.88,3.105,-1.451,6.805,223,0,22,21,223
20.925684,283.0457,391.37076,16,68.3,22750.475,4.75,3.44,-2.205,6.266,223,0,22,21,223
20.373476,282.87766,391.102,17,57.94,20047.732,5.54,3.23,-0.9214,6.477,223,0,22,21,223
20.683556,283.23816,390.41528,18,57.38,19970.352,5.883,3.18,-0.869,6.742,223,0,22,21,223
20.840454,283.86185,390.28372,19,59.97,23328.809,4.21,2.943,-2.164,5.58,223,0,22,21,223
21.087667,284.6952,390.31775,20,50.97,14881.252,3.637,0.77,-2.209,4.324,223,0,22,21,223
20.306602,286.73907,390.45993,21,41.4,9441.917,5.906,-2.09,-1.69,6.49,223,0,22,21,223
23.664959,89.254974,296.6935,0,72.3,14750.425,-36.03,-11.43,-11.6,39.56,255,0,22,22,255
23.013897,89.66063,297.4403,1,75.3,16041.433,-40.2,-2.523,-12.18,42.06,255,0,22,22,255
23.6978,89.26726,297.2979,2,71.25,12468.092,-37.66,-4.406,-12.734,40.0,255,0,22,22,255
22.889803,89.61344,297.552,3,75.4,16359.204,-38.22,-2.092,-12.34,40.22,255,0,22,22,255
23.247334,89.53353,298.42163,4,77.4,18099.55,-36.78,-5.336,-12.195,39.12,255,0,22,22,255
23.388708,90.00858,298.17383,5,76.8,23734.295,-38.2,1.253,-11.41,39.88,255,0,22,22,255
23.2464,89.660965,298.11804,6,63.84,14363.876,-37.9,-0.4563,-11.52,39.62,255,0,22,22,255
23.408733,90.15314,299.34146,7,65.6,16732.816,-40.56,3.682,-10.59,42.1,255,0,22,22,255
23.186975,90.813614,298.37253,8,75.6,16935.996,-39.6,1.957,-11.234,41.22,255,0,22,22,255
23.718748,90.16472,298.77023,9,70.5,12896.133,-41.84,5.44,-10.32,43.44,255,0,22,22,255
23.495878,89.42185,299.4017,11,52.03,5879.5293,-40.9,3.492,-11.24,42.56,255,0,22,22,255
25.931084,88.361374,302.74734,12,113.7,102100.99,-43.1,6.605,-9.24,44.56,255,0,22,22,255
25.923851,88.12199,302.8151,13,104.25,100198.78,-43.2,8.96,-8.195,44.84,255,0,22,22,255
25.54258,88.71381,302.47885,14,116.2,114932.35,-43.4,10.0,-8.67,45.38,255,0,22,22,255
26.084135,89.522606,302.68518,15,110.3,94732.805,-43.84,8.1,-10.055,45.72,255,0,22,22,255
26.098406,90.12192,302.86414,16,123.3,116672.35,-43.6,9.24,-10.09,45.7,255,0,22,22,255
25.846558,90.564865,302.85367,17,134.8,113340.26,-45.34,10.25,-8.92,47.34,255,0,22,22,255
27.571844,90.48515,303.8195,18,128.4,59203.84,-46.38,11.48,-7.156,48.3,255,0,22,22,255
26.80036,89.66524,304.462,19,113.25,61731.3,-44.6,9.44,-8.83,46.44,255,0,22,22,255
26.986528,89.819244,304.33865,20,118.2,51176.9,-43.94,7.72,-10.086,45.75,255,0,22,22,255
25.16049,90.43962,302.45767,21,108.2,98983.59,-43.25,9.06,-8.81,45.06,255,0,22,22,255
28.528982,91.23663,304.1402,22,120.1,49254.73,-45.56,9.72,-7.684,47.22,255,0,22,22,255
39.682884,287.62573,424.0033,0,48.38,14273.016,-6.336,-4.125,-2.654,8.016,369,0,22,22,369
38.28037,287.9376,424.0094,1,55.44,16743.97,-7.793,-3.527,0.2527,8.56,369,0,22,22,369
39.125088,287.62143,423.96,2,60.56,19137.47,-8.016,-3.908,-2.342,9.22,369,0,22,22,369
38.923386,288.1158,423.9916,3,59.3,19630.73,-8.16,-2.648,-3.297,9.19,369,0,22,22,369
38.426666,287.64404,423.22726,4,58.16,17910.879,-6.773,-6.445,-2.727,9.734,369,0,22,22,369
38.89259,288.87955,423.12827,5,53.56,13976.467,-7.49,-6.496,-2.365,10.195,369,0,22,22,369
38.23847,289.18442,422.50308,6,53.47,14433.801,-7.723,-8.78,-0.983,11.734,369,0,22,22,369
36.99968,288.99753,422.99634,7,24.28,24.27536,-6.117,-10.34,-1.902,12.164,369,0,22,22,369
37.81433,289.51352,423.59784,9,20.8,208.0375,-4.47,-14.08,-1.386,14.836,369,0,22,22,369
38.08607,290.41614,423.62244,10,32.3,1550.3308,-4.22,-14.24,-0.339,14.86,369,0,22,22,369
37.91148,289.67947,422.7061,11,42.2,5486.352,-6.152,-11.55,-0.4927,13.09,369,0,22,22,369
37.590973,291.23474,423.0282,12,34.94,3213.8062,-5.59,-13.11,-1.034,14.29,369,0,22,22,369
36.323494,290.18576,422.73242,13,39.03,6282.8433,-7.453,-9.0,-1.313,11.76,369,0,22,22,369
36.780975,289.86646,422.48495,14,39.2,6700.3164,-7.26,-9.266,-1.578,11.88,369,0,22,22,369
37.28597,289.70584,422.8188,15,41.16,6296.5933,-6.96,-10.555,-1.803,12.77,369,0,22,22,369
37.45915,290.93375,422.17166,16,43.62,8984.593,-7.395,-10.57,-2.242,13.09,369,0,22,22,369
36.506573,291.4714,421.93024,17,48.12,10205.635,-8.67,-7.28,-1.47,11.42,369,0,22,22,369
37.183765,292.52548,421.5843,18,40.56,9288.942,-9.67,-4.88,-1.762,10.98,369,0,22,22,369
38.227074,293.14505,421.616,19,41.47,8748.383,-8.836,-8.44,-2.129,12.4,369,0,22,22,369
36.480732,293.19376,421.49268,20,47.94,9924.37,-8.63,-9.92,-3.268,13.555,369,0,22,22,369
36.810326,292.84747,421.22086,21,39.5,9243.633,-8.38,-8.13,-1.95,11.836,369,0,22,22,369
37.87205,294.05865,421.03864,22,39.44,9150.98,-7.59,-10.26,-2.002,12.92,369,0,22,22,369
42.007797,73.504326,325.56482,0,43.6,523.1454,-30.1,-18.8,-9.914,36.84,386,0,22,21,386
41.051502,73.2982,325.57776,1,55.53,2554.282,-35.9,-8.84,-11.1,38.6,386,0,22,21,386
41.84712,72.96919,326.08612,2,61.44,2642.3433,-33.47,-9.98,-11.88,36.9,386,0,22,21,386
41.17032,73.00804,326.2942,3,62.6,6571.21,-32.97,-9.87,-10.81,36.06,386,0,22,21,386
41.81712,72.73162,325.4661,4,61.28,7537.835,-30.45,-14.15,-9.96,35.03,386,0,22,21,386
41.630272,73.161865,325.7067,5,59.28,7471.4043,-32.7,-7.19,-10.25,35.0,386,0,22,21,386
40.812534,72.83072,325.35025,6,55.22,6682.49,-33.62,-7.254,-9.19,35.6,386,0,22,21,386
41.367275,73.03085,326.41257,7,57.34,7569.7837,-35.16,-4.453,-9.33,36.66,386,0,22,21,386
41.802773,73.00602,325.86533,8,53.9,4096.074,-33.84,-5.887,-9.164,35.56,386,0,22,21,386
41.46139,72.6722,326.0687,9,52.34,4293.183,-34.6,-5.547,-8.625,36.1,386,0,22,21,386
41.039776,72.94814,326.09146,10,52.8,2693.171,-36.12,-2.16,-8.836,37.25,386,0,22,21,386
41.2326,73.13627,326.25232,11,41.25,1278.7875,-36.1,-3.246,-9.01,37.34,386,0,22,21,386
41.497097,73.55646,326.18884,12,49.4,493.98703,-35.38,-2.79,-10.16,36.9,386,0,22,21,386
40.955055,73.57037,326.00284,13,43.03,903.55774,-37.22,1.548,-9.09,38.34,386,0,22,21,386
41.735897,74.06087,325.95514,14,52.06,676.6591,-35.6,-0.579,-9.16,36.75,386,0,22,21,386
40.105812,73.74597,325.33725,15,55.88,4357.206,-35.38,-3.186,-9.01,36.62,386,0,22,21,386
40.38058,74.6135,324.9783,16,61.4,8842.043,-35.75,-1.762,-8.12,36.7,386,0,22,21,386
39.832798,74.651886,323.89883,17,54.94,4449.4893,-35.75,-3.295,-8.19,36.8,386,0,22,21,386
40.83558,75.49634,322.86478,18,50.62,2278.4485,-35.84,-3.066,-8.37,36.94,386,0,22,21,386
40.48921,76.21668,323.57324,19,49.53,3021.474,-35.38,-2.184,-9.21,36.62,386,0,22,21,386
40.049416,75.868225,323.91406,20,52.56,2786.6013,-34.12,-4.734,-9.33,35.7,386,0,22,21,386
39.871613,75.35762,323.88553,21,42.03,1680.7738,-34.72,-2.5,-7.324,35.56,386,0,22,21,386
46.41093,584.39514,319.52805,0,87.8,42772.9,-10.67,13.984,3.742,17.98,411,0,22,23,411
45.31083,584.1356,319.7015,1,84.94,49195.32,-8.86,11.516,4.29,15.15,411,0,22,23,411
45.35739,584.47595,318.68723,2,83.2,33613.977,-9.54,11.63,4.426,15.69,411,0,22,23,411
44.87552,584.3219,318.74606,3,76.06,31109.158,-8.984,11.88,3.975,15.42,411,0,22,23,411
45.02544,584.65594,318.34756,4,69.6,32173.719,-7.863,10.99,4.13,14.125,411,0,22,23,411
45.26524,584.7359,319.19867,5,56.3,23938.295,-6.3,8.266,3.963,11.125,411,0,22,23,411
44.58567,584.72144,318.11627,6,59.2,30657.076,-6.94,8.195,4.082,11.49,411,0,22,23,411
44.96916,584.9908,319.36798,7,56.53,28717.44,-6.95,7.06,3.371,10.46,411,0,22,23,411
45.950848,584.87177,319.40543,8,63.3,32035.61,-6.117,6.66,3.209,9.59,411,0,22,23,411
45.51824,585.0946,319.33102,9,71.1,35139.91,-6.555,8.73,3.832,11.56,411,0,22,23,411
45.142174,584.99915,319.46463,10,70.75,39329.03,-7.543,9.2,3.668,12.45,411,0,22,23,411
45.238754,584.9255,319.42484,11,70.8,40207.93,-7.07,8.08,3.49,11.29,411,0,22,23,411
44.97706,584.8292,319.26077,12,58.84,29425.625,-6.71,7.355,3.045,10.414,411,0,22,23,411
