ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),t_start (Dino).1,FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
8648.0,69,3333.0,692.4819,246.14742,144.66191,688.82,243.21,137.54500000000002,69.0,59.0,59.0,262.2,81.898,25.0,7.0,8.52574664264072,,
8648.0,71,1953.0,697.1227,249.68726,151.64748,698.26,244.07,136.596,71.0,59.0,59.0,230.2,64.809,25.0,13.0,16.105716730030988,,
8648.0,73,1953.0,698.96106,250.12138,150.98132,698.72,245.76,137.193,73.0,59.0,59.0,230.1,85.221,25.0,13.0,14.463661840986186,,
8648.0,74,1953.0,699.9837,251.23929,155.33353,699.18,246.95,137.624,74.0,59.0,59.0,240.2,80.074,25.0,13.0,18.239281652932505,,
8648.0,75,4165.0,701.8408,250.48087,162.40123,686.86,248.63,144.953,75.0,59.0,59.0,253.6,81.53,25.0,5.0,23.071428619177397,,
8648.0,76,1953.0,700.6389,250.92764,163.25032,700.2,248.39,137.86,76.0,59.0,59.0,251.4,87.362,25.0,13.0,25.520591679700505,,
8648.0,77,1953.0,701.1638,251.34914,163.44858,700.13,248.52,138.492,77.0,59.0,59.0,259.8,76.67,25.0,13.0,25.137694024631617,,
8648.0,78,1953.0,700.6963,251.6744,162.90115,700.19,249.16,139.401,78.0,59.0,59.0,263.8,70.671,25.0,13.0,23.63970382793531,,
8648.0,79,1953.0,701.587,251.98033,161.51286,699.41,248.62,141.72899999999998,79.0,59.0,59.0,266.5,59.723,25.0,13.0,20.18495140466036,,
8648.0,80,3043.0,701.0086,252.89801,164.42711,700.23,249.4,139.031,80.0,59.0,59.0,259.8,62.704,25.0,8.0,25.647703504450444,,
8648.0,81,3043.0,701.1587,253.47646,163.14915,699.86,250.54,138.65,81.0,59.0,59.0,265.5,61.128,25.0,8.0,24.70865778920618,,
8648.0,82,3043.0,702.1402,254.10023,163.26271,700.15,250.27,139.96,82.0,59.0,59.0,266.5,52.689,25.0,8.0,23.699110768908607,,
8648.0,83,3043.0,703.5899,254.91904,165.19345,701.15,250.73,138.234,83.0,59.0,59.0,251.5,61.085,25.0,8.0,27.39184390350712,,
8648.0,90,4224.0,705.381,257.286,164.79782,701.39,254.67,142.498,90.0,59.0,59.0,262.8,60.327,25.0,5.0,22.80468173495084,,
8648.0,91,4237.0,705.8612,258.58704,164.42833,696.38,257.03,148.17000000000002,91.0,59.0,59.0,254.0,67.173,25.0,5.0,18.8852011212616,,
8648.0,92,4237.0,706.414,259.43423,164.5245,696.03,258.51,147.738,92.0,59.0,59.0,252.9,76.455,25.0,5.0,19.76026921230832,,
8648.0,93,4237.0,706.38904,259.97885,164.20218,696.7,259.42,149.993,93.0,59.0,59.0,250.0,60.699,25.0,5.0,17.207283507762046,,
8648.0,94,4237.0,705.75604,260.4163,165.50453,695.62,260.01,149.748,94.0,59.0,59.0,247.9,56.946,25.0,5.0,18.739600428304215,,
8648.0,95,4237.0,705.62445,260.75305,163.76729,696.69,261.06,149.073,95.0,59.0,59.0,250.2,84.898,25.0,5.0,17.20002249152888,,
8648.0,96,5490.0,707.1931,261.40182,165.3303,698.03,260.6,145.643,96.0,59.0,59.0,244.9,70.778,25.0,3.0,21.730050580069975,,
8649.0,59,3302.0,678.3125,245.2259,141.1454,681.31,242.4,135.289,59.0,59.0,59.0,254.8,52.372,17.0,7.0,7.160177233839935,,
8649.0,68,4682.0,661.3114,241.22968,156.03299,660.72,239.93,147.866,68.0,59.0,59.0,252.2,76.49,17.0,4.0,8.290877379535923,,
8649.0,70,4682.0,659.0909,240.93755,154.22502,661.23,240.73,149.974,70.0,59.0,59.0,261.2,66.35,17.0,4.0,4.7634018151841895,,
8649.0,72,4165.0,660.835,241.66922,153.8163,683.99,246.06,143.569,72.0,59.0,59.0,263.8,91.147,17.0,5.0,25.69902977348365,,
8649.0,73,3363.0,658.92944,241.1453,154.17491,671.69,256.18,154.297,73.0,59.0,59.0,268.8,54.905,17.0,7.0,19.720268800695944,,
8649.0,75,3363.0,664.02057,243.5946,155.26828,671.28,252.1,155.305,75.0,59.0,59.0,265.0,50.724,17.0,7.0,11.182240448286692,,
8649.0,76,3363.0,669.99884,248.53406,158.50154,671.21,254.49,154.821,76.0,59.0,59.0,261.8,30.909,17.0,7.0,7.105385599726463,,
8649.0,77,3363.0,674.5371,248.98137,162.8749,671.14,256.88,154.337,77.0,59.0,59.0,242.4,48.318,17.0,7.0,12.117111070585274,,
8649.0,87,2150.0,685.80035,253.56364,155.33461,670.68,250.44,151.10399999999998,87.0,59.0,59.0,272.0,96.405,17.0,12.0,16.00875297904871,,
8649.0,89,2150.0,687.1801,255.08476,155.4728,670.32,250.75,149.732,89.0,59.0,59.0,262.2,77.878,17.0,12.0,18.33057284722983,,
8649.0,90,2150.0,687.237,255.89195,156.10234,670.54,251.1,149.202,90.0,59.0,59.0,275.5,70.463,17.0,12.0,18.69136928954378,,
8649.0,91,4237.0,687.2064,257.3762,154.53888,696.38,257.03,148.17000000000002,91.0,59.0,59.0,274.5,67.173,17.0,5.0,11.173066895637888,,
8649.0,92,4237.0,686.1773,258.16272,151.8956,696.03,258.51,147.738,92.0,59.0,59.0,281.0,76.455,17.0,5.0,10.699623285349842,,
8649.0,93,4237.0,684.5336,258.0604,148.24736,696.7,259.42,149.993,93.0,59.0,59.0,252.9,60.699,17.0,5.0,12.365963776819084,,
8649.0,97,4272.0,683.3999,259.74667,153.78087,686.64,255.12,132.695,97.0,59.0,59.0,269.5,43.195,17.0,5.0,21.82929767435956,,
8649.0,98,4272.0,684.19525,259.68558,155.50002,687.24,255.15,134.012,98.0,59.0,59.0,259.8,62.689,17.0,5.0,22.17153562609727,,
8650.0,59,2298.0,690.7295,244.71689,124.940445,690.23,233.25,119.888,59.0,59.0,59.0,248.1,23.045,4.0,11.0,12.540584794981656,,
8650.0,60,2298.0,690.0348,239.23808,125.78431,689.5,232.06,117.522,60.0,59.0,59.0,263.2,20.986,4.0,11.0,10.95794734713122,,
8650.0,61,2298.0,687.7725,234.48297,127.62742,687.92,231.34,117.343,61.0,59.0,59.0,247.2,37.98,4.0,11.0,10.754966825020889,,
8650.0,73,2130.0,718.9962,194.99898,152.49585,730.73,230.69,136.474,73.0,59.0,59.0,221.1,85.93,4.0,12.0,40.84397934216131,,
8651.0,59,3302.0,677.25525,241.26569,132.57246,681.31,242.4,135.289,59.0,59.0,59.0,251.5,52.372,12.0,7.0,5.0107131538533585,,
8651.0,60,3302.0,677.94775,241.28268,129.84122,681.06,242.07,134.063,60.0,59.0,59.0,258.5,58.889,12.0,7.0,5.303715604488928,,
8651.0,61,3302.0,678.4081,241.38538,130.54752,681.79,242.45,132.285,61.0,59.0,59.0,265.0,85.248,12.0,7.0,3.9483541007361302,,
8651.0,66,2742.0,690.29126,244.67453,130.94989,689.77,243.77,135.268,66.0,59.0,59.0,270.2,79.806,12.0,9.0,4.4425173585029345,,
8651.0,67,3333.0,689.4792,244.03493,132.88228,689.37,243.91,138.07999999999998,67.0,59.0,59.0,268.5,81.446,12.0,7.0,5.200367808463143,,
8651.0,68,1953.0,691.0214,242.91283,129.4686,697.82,243.4,135.025,68.0,59.0,59.0,255.5,46.601,12.0,13.0,8.793854531938825,,
8651.0,69,3333.0,690.86365,243.20447,129.41148,688.82,243.21,137.54500000000002,69.0,59.0,59.0,254.9,81.898,12.0,7.0,8.386339099619088,,
8651.0,70,3333.0,691.37756,242.14958,127.35982,691.14,243.28,138.166,70.0,59.0,59.0,247.0,68.918,12.0,7.0,10.86774173057126,,
8651.0,71,1953.0,695.4423,242.93977,126.95149,698.26,244.07,136.596,71.0,59.0,59.0,240.5,64.809,12.0,13.0,10.111054657304528,,
8651.0,72,1953.0,697.84015,245.08182,129.64807,698.68,245.63,136.594,72.0,59.0,59.0,246.8,82.641,12.0,13.0,7.017962161468241,,
8651.0,73,1953.0,700.20636,245.78459,132.10327,698.72,245.76,137.193,73.0,59.0,59.0,246.0,85.221,12.0,13.0,5.302378918051783,,
8651.0,74,1953.0,702.22675,246.95728,135.02432,699.18,246.95,137.624,74.0,59.0,59.0,244.6,80.074,12.0,13.0,4.005131041963617,,
8652.0,59,5280.0,664.64746,251.76482,141.05833,670.46,252.59,151.489,59.0,59.0,59.0,247.0,71.372,9.0,3.0,11.969353363189676,,
8652.0,62,3324.0,668.1469,253.11887,145.73813,669.87,253.36,150.546,62.0,59.0,59.0,270.5,86.213,9.0,7.0,5.113006084858493,,
8652.0,63,3324.0,666.78687,252.78217,144.21326,670.17,253.54,150.293,63.0,59.0,59.0,245.2,88.035,9.0,7.0,6.998793708447174,,
8652.0,65,3324.0,669.1897,253.61107,147.84074,670.94,253.98,152.877,65.0,59.0,59.0,257.0,105.85,9.0,7.0,5.344490080681234,,
8652.0,66,3324.0,669.39105,254.37654,148.90887,670.82,255.01,152.472,66.0,59.0,59.0,268.0,129.77,9.0,7.0,3.890895150347831,,
8652.0,67,3324.0,669.52344,254.57175,149.65465,671.04,254.98,153.468,67.0,59.0,59.0,258.8,112.86,9.0,7.0,4.124107238979075,,
8652.0,68,3324.0,670.195,255.2296,149.60585,671.86,255.46,153.652,68.0,59.0,59.0,247.4,111.35,9.0,7.0,4.3813969213596415,,
8652.0,69,4682.0,670.3743,255.75172,150.95836,661.49,240.32,148.462,69.0,59.0,59.0,224.5,78.534,9.0,4.0,17.980561223109788,,
8652.0,74,3363.0,669.3594,253.9993,151.31856,671.38,254.09,155.019,74.0,59.0,59.0,238.2,52.436,9.0,7.0,4.217144418157847,,
8653.0,59,2298.0,690.7053,239.24013,119.03902,690.23,233.25,119.888,59.0,59.0,59.0,245.0,23.045,9.0,11.0,6.068635311773141,,
8653.0,60,2298.0,690.43195,240.70107,121.57363,689.5,232.06,117.522,60.0,59.0,59.0,255.0,20.986,9.0,11.0,9.58917760834055,,
8653.0,61,2298.0,689.1641,238.21739,121.09767,687.92,231.34,117.343,61.0,59.0,59.0,250.6,37.98,9.0,11.0,7.9337144409790685,,
8653.0,74,1953.0,699.9975,250.9991,142.50081,699.18,246.95,137.624,74.0,59.0,59.0,256.0,80.074,9.0,13.0,6.391149570781468,,
8653.0,76,1953.0,701.68384,250.51271,144.06602,700.2,248.39,137.86,76.0,59.0,59.0,262.5,87.362,9.0,13.0,6.724757477418792,,
8653.0,77,1953.0,704.85223,250.8412,141.74988,700.13,248.52,138.492,77.0,59.0,59.0,242.9,76.67,9.0,13.0,6.18879695153263,,
8653.0,85,3743.0,672.5797,241.04327,128.87326,675.38,243.27,126.468,85.0,59.0,59.0,275.2,61.233,9.0,6.0,4.311065094672069,,
8654.0,59,5283.0,710.99744,238.99911,151.50963,716.69,246.67,154.22899999999998,59.0,59.0,59.0,234.2,75.281,23.0,3.0,9.931906460624797,,
8654.0,60,5283.0,709.99365,241.99783,155.99861,714.91,247.23,155.071,60.0,59.0,59.0,220.8,40.119,23.0,3.0,7.239237566449913,,
8654.0,75,3035.0,711.1317,252.1642,164.6125,718.47,242.59,140.808,75.0,59.0,59.0,266.5,55.246,23.0,8.0,26.68651668502281,,
8654.0,76,3035.0,710.383,252.40942,164.96272,717.89,242.52,139.999,76.0,59.0,59.0,269.2,45.564,23.0,8.0,27.880871456516545,,
8654.0,77,3035.0,709.6926,252.60146,164.6036,717.03,242.85,142.108,77.0,59.0,59.0,265.2,36.563,23.0,8.0,25.592585454611655,,
8654.0,78,1953.0,709.95245,252.74922,165.97838,700.19,249.16,139.401,78.0,59.0,59.0,270.5,70.671,23.0,13.0,28.54023577119323,,
8654.0,79,1953.0,708.3485,253.38245,166.13747,699.41,248.62,141.72899999999998,79.0,59.0,59.0,271.5,59.723,23.0,13.0,26.42633383565342,,
8654.0,80,3043.0,712.48895,254.82388,163.86429,700.23,249.4,139.031,80.0,59.0,59.0,248.6,62.704,23.0,8.0,28.22042915302673,,
8654.0,81,3043.0,713.42645,255.44167,164.44244,699.86,250.54,138.65,81.0,59.0,59.0,254.0,61.128,23.0,8.0,29.55207091804229,,
8654.0,82,3043.0,712.9547,255.22351,163.73073,700.15,250.27,139.96,82.0,59.0,59.0,241.1,52.689,23.0,8.0,27.450777915079197,,
8654.0,83,997.0,716.31647,254.81038,164.71666,730.72,243.72,140.22899999999998,83.0,59.0,59.0,241.5,86.344,23.0,23.0,30.49760150046069,,
8654.0,84,997.0,715.3146,254.62762,165.04771,730.74,245.49,141.132,84.0,59.0,59.0,247.4,78.858,23.0,23.0,29.88980175960521,,
8654.0,85,3056.0,716.3934,254.82591,164.7608,738.75,247.25,154.114,85.0,59.0,59.0,252.9,65.919,23.0,8.0,25.89529544392374,,
8654.0,86,3056.0,715.7696,255.68063,163.34471,739.09,247.69,154.391,86.0,59.0,59.0,258.5,51.007,23.0,8.0,26.2270880335771,,
8654.0,87,3056.0,716.4185,255.98088,165.89536,739.42,248.12,154.668,87.0,59.0,59.0,257.5,35.212,23.0,8.0,26.77528803195212,,
8654.0,89,3056.0,719.3208,256.71033,165.18086,740.32,248.6,152.874,89.0,59.0,59.0,262.0,55.244,23.0,8.0,25.65546055732587,,
8654.0,91,3056.0,733.6022,255.62303,164.4826,743.49,248.38,153.374,91.0,59.0,59.0,245.8,60.172,23.0,8.0,16.54179755591572,,
8654.0,92,3056.0,734.6217,255.7878,163.93382,745.16,248.78,153.01,92.0,59.0,59.0,241.0,56.942,23.0,8.0,16.718100105047785,,
8654.0,93,997.0,735.91833,257.98376,164.06804,734.62,248.64,144.578,93.0,59.0,59.0,234.9,58.026,23.0,23.0,21.6530175940468,,
8654.0,94,997.0,735.72736,257.74634,164.02003,734.21,249.89,145.333,94.0,59.0,59.0,242.6,66.44,23.0,23.0,20.32804835162735,,
8654.0,95,997.0,734.0189,259.8116,163.33505,735.06,251.15,145.66,95.0,59.0,59.0,240.8,79.063,23.0,23.0,19.71077360918388,,
8654.0,98,997.0,733.9245,260.23993,164.18219,735.08,252.28,147.374,98.0,59.0,59.0,234.1,69.565,23.0,23.0,18.63359645723284,,
8654.0,99,5549.0,733.208,261.06876,163.25305,711.79,250.32,128.554,99.0,59.0,59.0,231.4,56.796,23.0,3.0,42.16978345261095,,
8655.0,59,812.0,717.99695,191.57407,133.99944,689.31,176.5,110.622,59.0,59.0,59.0,218.1,114.22,2.0,26.0,39.95839570879944,,
8655.0,70,2130.0,716.52014,205.69731,138.43307,731.53,230.54,136.69400000000002,70.0,59.0,59.0,211.0,90.863,2.0,12.0,29.077130328156528,,
8656.0,59,2300.0,682.5088,226.48804,129.99954,679.57,229.83,118.587,59.0,59.0,59.0,245.1,23.182,3.0,11.0,12.249543311209576,,
8657.0,59,2510.0,600.9416,131.28625,109.9045,604.05,150.64,105.7,59.0,59.0,59.0,232.6,41.676,6.0,10.0,20.04763352299965,,
8657.0,63,2510.0,593.6709,134.75479,95.455986,606.21,152.07,106.786,63.0,59.0,59.0,243.2,34.649,6.0,10.0,24.19534549028588,,
8657.0,65,2510.0,588.04865,134.99979,99.515236,607.32,152.41,105.828,65.0,59.0,59.0,263.8,38.956,6.0,10.0,26.727351765304025,,
8657.0,69,3009.0,609.5821,121.03102,110.90108,611.13,122.01,114.92,69.0,59.0,59.0,231.0,39.531,6.0,8.0,4.416572677631397,,
8658.0,59,283.0,604.8078,131.5772,108.2297,618.97,123.83,116.681,59.0,59.0,59.0,231.9,86.436,1.0,47.0,18.221182408669303,,
8659.0,59,4616.0,742.6464,218.90112,163.93353,742.46,232.25,144.318,59.0,59.0,59.0,205.9,73.495,3.0,4.0,23.72754431868792,,
8659.0,60,1033.0,735.16693,227.78847,163.83719,736.35,240.13,149.751,60.0,59.0,59.0,216.1,83.706,3.0,22.0,18.76522757873988,,
8659.0,61,1033.0,734.6627,233.90688,164.13472,735.2,241.56,148.935,61.0,59.0,59.0,224.6,76.982,3.0,22.0,17.026168832206487,,
8660.0,59,812.0,709.787,148.41516,156.41483,689.31,176.5,110.622,59.0,59.0,59.0,222.4,114.22,5.0,26.0,57.48955597527697,,
8660.0,64,885.0,708.5921,165.2406,163.99948,691.29,177.58,112.254,64.0,59.0,59.0,197.6,122.71,5.0,25.0,55.93941505951239,,
8660.0,65,885.0,710.6265,161.2538,163.32678,691.6,178.32,112.888,65.0,59.0,59.0,220.1,112.61,5.0,25.0,56.54496805709945,,
8660.0,69,885.0,701.96545,177.05893,165.98088,689.51,180.32,112.709,69.0,59.0,59.0,220.1,87.521,5.0,25.0,54.805711481394,,
8660.0,74,2130.0,729.4995,187.11392,163.46817,730.95,231.4,136.741,74.0,59.0,59.0,199.4,82.598,5.0,12.0,51.74652112195853,,
8661.0,59,812.0,729.99457,140.99895,163.99878,689.31,176.5,110.622,59.0,59.0,59.0,231.5,114.22,1.0,26.0,75.92522262302431,,
8662.0,59,812.0,724.9512,150.05875,163.77795,689.31,176.5,110.622,59.0,59.0,59.0,208.9,114.22,1.0,26.0,69.24586528743072,,
8663.0,59,812.0,729.59656,164.74191,163.99957,689.31,176.5,110.622,59.0,59.0,59.0,222.0,114.22,2.0,26.0,67.90010733560442,,
8663.0,63,885.0,751.5414,162.92169,162.66322,689.39,178.13,110.363,63.0,59.0,59.0,209.5,127.8,2.0,25.0,82.64019740455909,,
8664.0,59,5995.0,762.62634,166.09718,163.39299,764.12,227.75,155.265,59.0,59.0,59.0,217.2,104.96,3.0,2.0,62.20422377610783,,
8664.0,61,383.0,748.7382,150.76181,163.69443,686.51,181.53,109.487,61.0,59.0,59.0,206.2,127.32,3.0,41.0,88.07653409575677,,
8665.0,59,5995.0,748.49225,144.387,163.44351,764.12,227.75,155.265,59.0,59.0,59.0,187.6,104.96,11.0,2.0,85.20859325726836,,
8665.0,77,880.0,710.5801,133.65472,162.40555,708.48,70.443,137.321,77.0,59.0,59.0,205.0,86.261,11.0,25.0,68.03944895478578,,
8665.0,82,4765.0,671.017,44.203457,160.22823,657.17,56.754,152.869,82.0,59.0,59.0,256.2,62.364,11.0,4.0,20.085163797882043,,
8665.0,83,4765.0,668.9869,44.11878,160.55026,657.57,56.504,151.59,83.0,59.0,59.0,257.8,56.584,11.0,4.0,19.0794533288037,,
8665.0,84,736.0,670.1675,44.96476,160.51527,668.25,60.671,143.659,84.0,59.0,59.0,257.8,54.068,11.0,28.0,23.119182933237497,,
8665.0,92,736.0,679.0339,48.621105,162.92328,675.55,65.216,143.987,92.0,59.0,59.0,258.2,63.856,11.0,28.0,25.41870963501935,,
8665.0,93,736.0,680.1852,49.168224,164.0087,676.41,65.475,144.70499999999998,93.0,59.0,59.0,255.6,58.23,11.0,28.0,25.549871080774103,,
8665.0,96,736.0,680.3069,51.42566,161.61266,678.49,66.969,145.867,96.0,59.0,59.0,265.8,70.882,11.0,28.0,22.19960253700954,,
8665.0,97,736.0,680.0556,51.916588,160.99426,679.34,66.959,146.022,97.0,59.0,59.0,264.8,62.255,11.0,28.0,21.2356966366857,,
8665.0,98,736.0,680.70856,52.115246,161.24303,681.37,66.977,147.112,98.0,59.0,59.0,255.5,78.507,11.0,28.0,20.51816862419783,,
8665.0,99,736.0,680.9196,53.064266,160.60693,681.21,66.879,146.672,99.0,59.0,59.0,261.8,59.418,11.0,28.0,19.62430844018857,,
8666.0,59,812.0,724.39594,161.8366,158.02661,689.31,176.5,110.622,59.0,59.0,59.0,222.4,114.22,4.0,26.0,60.77199630171535,,
8666.0,61,383.0,733.4266,169.99939,151.99945,686.51,181.53,109.487,61.0,59.0,59.0,231.1,127.32,4.0,41.0,64.35394881073424,,
8666.0,66,885.0,704.79846,172.60052,150.39403,691.58,178.38,113.565,66.0,59.0,59.0,237.1,87.518,4.0,25.0,39.55385600144312,,
8666.0,67,885.0,698.99713,178.99928,154.48517,691.34,177.91,112.889,67.0,59.0,59.0,227.6,108.02,4.0,25.0,42.30909511469371,,
8667.0,59,606.0,589.2481,115.76846,157.72946,590.49,103.09,150.999,59.0,59.0,59.0,237.8,118.41,3.0,31.0,14.407801893182732,,
8667.0,65,503.0,576.7753,118.970024,137.94026,574.09,122.31,142.495,65.0,59.0,59.0,348.5,231.43,3.0,35.0,6.253953328749428,,
8667.0,99,658.0,578.23865,135.41724,164.35994,583.39,145.55,155.627,99.0,59.0,59.0,256.5,147.02,3.0,30.0,14.334345924516398,,
8668.0,59,5995.0,790.6049,168.3139,163.92075,764.12,227.75,155.265,59.0,59.0,59.0,214.5,104.96,6.0,2.0,65.64314068722263,,
8668.0,60,5995.0,787.2427,162.44211,162.04848,764.14,227.01,156.019,60.0,59.0,59.0,209.8,87.546,6.0,2.0,68.84113447214898,,
8668.0,61,1033.0,789.62476,154.1851,162.99973,735.2,241.56,148.935,61.0,59.0,59.0,223.6,76.982,6.0,22.0,103.89535254784258,,
8668.0,63,1033.0,789.70984,161.42941,163.23413,730.7,242.98,148.812,63.0,59.0,59.0,222.5,80.081,6.0,22.0,101.6890248744209,,
8668.0,68,2130.0,790.3144,153.03917,163.9998,730.7,229.24,136.312,68.0,59.0,59.0,196.8,89.368,6.0,12.0,100.63328201389882,,
8668.0,70,2130.0,788.1927,161.9683,162.90018,731.53,230.54,136.69400000000002,70.0,59.0,59.0,205.8,90.863,6.0,12.0,92.73350787267997,,
8669.0,59,5995.0,793.23224,174.36774,165.5679,764.12,227.75,155.265,59.0,59.0,59.0,234.9,104.96,4.0,2.0,61.67120842771936,,
8669.0,66,6051.0,791.3043,183.393,163.9998,736.9,240.32,149.062,66.0,59.0,59.0,220.1,57.411,4.0,2.0,80.14767031130725,,
8669.0,68,2130.0,795.36414,188.23206,166.9999,730.7,229.24,136.312,68.0,59.0,59.0,241.5,89.368,4.0,12.0,82.4915107837964,,
8669.0,69,2130.0,795.40106,185.20312,166.99976,730.72,229.87,136.785,69.0,59.0,59.0,229.4,80.328,4.0,12.0,84.21224028320111,,
8670.0,61,1526.0,661.36224,233.50243,119.960365,662.94,234.2,126.775,61.0,59.0,59.0,257.8,78.565,7.0,16.0,7.029593210543918,,
8670.0,65,576.0,647.68097,231.14523,125.59414,639.75,229.31,128.013,65.0,59.0,59.0,279.2,138.88,7.0,32.0,8.49230463380819,,
8670.0,66,576.0,646.6161,230.74394,122.60745,639.99,229.59,127.454,66.0,59.0,59.0,293.2,190.02,7.0,32.0,8.290104078725395,,
8670.0,69,2535.0,648.3002,232.05159,129.20543,666.98,232.97,124.738,69.0,59.0,59.0,273.0,40.279,7.0,10.0,19.228529215023183,,
8670.0,71,2535.0,645.60016,230.68399,116.4029,666.19,234.22,128.344,71.0,59.0,59.0,248.6,55.114,7.0,10.0,24.063140841455084,,
8671.0,59,4616.0,727.99713,189.99925,146.50516,742.46,232.25,144.318,59.0,59.0,59.0,226.9,73.495,9.0,4.0,44.711118897484575,,
8671.0,62,383.0,712.99646,185.99905,138.46135,686.87,181.67,109.866,62.0,59.0,59.0,222.8,132.01,9.0,41.0,38.97469214319208,,
8671.0,70,885.0,710.5584,192.47728,148.50793,690.12,179.69,112.377,70.0,59.0,59.0,216.9,98.32,9.0,25.0,43.43600841494645,,
8671.0,74,2130.0,730.99805,241.82854,140.7224,730.95,231.4,136.741,74.0,59.0,59.0,233.1,82.598,9.0,12.0,11.162808844287357,,
8671.0,75,1033.0,731.2519,239.96109,145.79431,730.71,243.45,148.191,75.0,59.0,59.0,241.0,62.439,9.0,22.0,4.267349476454887,,
8671.0,81,997.0,732.2872,248.97394,151.16837,730.77,242.17,140.166,81.0,59.0,59.0,239.5,79.851,9.0,23.0,13.024885449803405,,
8671.0,82,997.0,732.3195,249.54369,154.19397,730.36,242.76,141.025,82.0,59.0,59.0,245.0,70.234,9.0,23.0,14.942552028586013,,
8671.0,83,997.0,732.4768,249.02383,155.85641,730.72,243.72,140.22899999999998,83.0,59.0,59.0,243.9,86.344,9.0,23.0,16.59617131199244,,
8671.0,84,997.0,733.3581,250.1632,157.82889,730.74,245.49,141.132,84.0,59.0,59.0,253.9,78.858,9.0,23.0,17.535090006102045,,
8672.0,59,196.0,699.9715,193.10771,163.90349,709.72,233.14,125.315,59.0,59.0,59.0,187.6,102.55,6.0,55.0,56.45076665001283,,
8672.0,61,383.0,705.75635,183.601,166.01837,686.51,181.53,109.487,61.0,59.0,59.0,225.9,127.32,6.0,41.0,59.75371807176021,,
8672.0,63,885.0,706.10925,186.31216,163.54588,689.39,178.13,110.363,63.0,59.0,59.0,189.1,127.8,6.0,25.0,56.346249102513475,,
8672.0,67,2130.0,722.9917,192.99777,162.99812,730.58,228.47,137.275,67.0,59.0,59.0,175.1,79.203,6.0,12.0,44.469543516853186,,
8672.0,69,2130.0,736.60724,186.79195,163.09799,730.72,229.87,136.785,69.0,59.0,59.0,225.6,80.328,6.0,12.0,50.82077753596653,,
8672.0,71,2130.0,753.4134,164.54149,157.41797,730.88,230.23,135.961,71.0,59.0,59.0,208.5,96.922,6.0,12.0,72.68518434427334,,
8673.0,59,2510.0,598.9976,149.9994,96.50441,604.05,150.64,105.7,59.0,59.0,59.0,231.5,41.676,9.0,10.0,10.511707262290903,,
8674.0,59,151.0,706.9968,130.4634,162.99927,698.49,70.46,131.001,59.0,59.0,59.0,210.9,96.991,3.0,61.0,68.53220367675989,,
8674.0,63,880.0,725.99365,135.99881,161.99858,707.72,66.278,139.286,63.0,59.0,59.0,218.8,81.745,3.0,25.0,75.56969578895364,,
8674.0,64,885.0,722.5248,141.31163,162.64993,691.29,177.58,112.254,64.0,59.0,59.0,227.1,122.71,3.0,25.0,69.50364849460642,,
8675.0,59,2506.0,643.34265,64.30795,137.9996,637.35,65.555,146.994,59.0,59.0,59.0,221.5,42.734,3.0,10.0,10.879624032336803,,
8675.0,69,3004.0,650.66425,54.999924,142.21017,632.32,76.455,134.41,69.0,59.0,59.0,236.9,43.354,3.0,8.0,29.286079393752516,,
8675.0,80,5383.0,636.24615,65.09376,159.66788,640.65,66.535,152.436,80.0,59.0,59.0,229.2,63.094,3.0,3.0,8.589013674136288,,
8676.0,59,812.0,714.36145,163.65282,165.43324,689.31,176.5,110.622,59.0,59.0,59.0,220.8,114.22,6.0,26.0,61.61896795137439,,
8676.0,60,383.0,718.72363,164.69434,162.92162,686.95,180.59,109.768,60.0,59.0,59.0,212.0,123.72,6.0,41.0,63.93389468284326,,
8676.0,63,885.0,741.99805,168.99956,160.94347,689.39,178.13,110.363,63.0,59.0,59.0,217.0,127.8,6.0,25.0,73.54832292321154,,
8676.0,65,885.0,737.9969,153.99936,161.49321,691.6,178.32,112.888,65.0,59.0,59.0,226.5,112.61,6.0,25.0,71.4607045778566,,
8676.0,67,885.0,724.9956,149.99908,163.99901,691.34,177.91,112.889,67.0,59.0,59.0,258.0,108.02,6.0,25.0,67.2603299784241,,
8676.0,68,885.0,728.9975,148.53156,164.99944,690.79,178.87,113.713,68.0,59.0,59.0,230.4,101.99,6.0,25.0,70.7851179680955,,
8677.0,59,5995.0,794.9967,175.46918,166.9993,764.12,227.75,155.265,59.0,59.0,59.0,232.6,104.96,1.0,2.0,61.8413174120054,,
8678.0,59,879.0,643.747,203.81091,108.2882,638.47,186.31,99.498,59.0,59.0,59.0,223.9,66.301,3.0,25.0,20.28290402945543,,
8678.0,61,3000.0,644.9752,207.29143,103.32016,643.38,214.44,108.166,61.0,59.0,59.0,244.4,30.191,3.0,8.0,8.78230501579739,,
8678.0,63,3000.0,651.71625,213.40172,103.60514,645.07,212.05,105.868,63.0,59.0,59.0,257.0,50.38,3.0,8.0,7.149847648761375,,
8679.0,59,576.0,651.9977,213.4503,116.99958,639.87,228.9,125.468,59.0,59.0,59.0,243.0,159.24,2.0,32.0,21.388980215905587,,
8679.0,61,3000.0,652.8657,215.14442,106.00532,643.38,214.44,108.166,61.0,59.0,59.0,242.2,30.191,2.0,8.0,9.754140151176784,,
