ID (Dino),Track Length (Dino),Track Coverage,Missing Time Points,CME Data
825.0,7.0,12,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 19.0, 21.0, 22.0, 23.0, 26.0, 27.0, 46.0, 47.0, 67.0, 69.0]","5341.0,1,10.775830903291707;8458.0,2,10.360490626302488;9526.0,3,8.080404850599987;7402.0,4,7.287653362339348;1054.0,8,2.421840288396425;1580.0,16,10.055423514556743;5479.0,20,4.369492166385033;264.0,22,2.1840541530364823;412.0,27,7.459481725106614;564.0,28,12.75954678204343;6302.0,29,6.874562211472153"
826.0,30.0,4,"[1.0, 2.0, 5.0, 8.0, 9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 24.0, 39.0, 40.0, 41.0, 42.0, 71.0]","1037.0,1,32.88360757749981;491.0,2,4.013411115539477;272.0,11,3.271256841754398;6051.0,12,2.7897792512132384;795.0,15,3.217988621825771;1205.0,20,38.791203796253846"
827.0,4.0,3,"[1.0, 21.0]","7320.0,1,5.283135092650937;2172.0,4,1.504645255027251;5441.0,5,4.616224974803528"
828.0,4.0,5,"[3.0, 15.0, 61.0, 62.0, 63.0, 67.0, 69.0, 70.0, 73.0, 74.0]","7316.0,1,2.891644988461741;8542.0,4,2.249257265471413;867.0,7,6.583964788438623;946.0,8,9.997526243956626;7965.0,10,5.904043554632683;335.0,11,8.194291115874426;10398.0,13,6.870007479687102;5117.0,14,10.287822022517728;335.0,15,11.51666134934073"
829.0,35.0,38,[],"779.0,1,1.5193598580770664;93.0,35,2.350820519485893;965.0,38,1.5626167949308811"
830.0,46.0,4,"[1.0, 2.0, 8.0, 11.0, 18.0, 60.0, 61.0, 62.0, 63.0, 74.0, 76.0]","437.0,1,6.244492518075392;5955.0,2,4.863936841281573;3698.0,4,8.449717709864629;9659.0,6,3.298786672089588;7528.0,7,3.062531996016509;6752.0,9,1.484103022131551;2098.0,10,7.301435670688292;531.0,12,9.985965500506202;688.0,13,14.124991693962151;6341.0,14,13.235960878878403;4641.0,15,3.5872504757961745"
831.0,5.0,0,"[1.0, 4.0, 6.0, 7.0, 63.0]","6573.0,1,17.277897192442097;1407.0,3,10.94201642581934;1347.0,5,9.766893409278126"
832.0,3.0,1,"[1.0, 2.0, 10.0, 11.0]","8392.0,1,8.21974491680247;8540.0,3,18.050071965116917;7259.0,5,2.124047290739998"
833.0,3.0,2,"[2.0, 3.0, 4.0, 6.0, 7.0, 9.0, 13.0, 15.0, 33.0, 46.0, 47.0, 48.0, 49.0, 54.0, 58.0, 59.0]","8393.0,1,3.3923125674524863;5335.0,4,9.466574853958582;101.0,5,6.891697268090139;7652.0,10,2.6958919237425;951.0,12,9.469719866738387;6948.0,16,9.047508862126415;101.0,17,18.241918890840378;9013.0,18,14.367479985084374"
834.0,3.0,2,"[1.0, 14.0, 26.0, 27.0]","8394.0,1,5.978039901022406;7473.0,3,2.321538320989988;9657.0,4,6.232246799228974;1817.0,5,6.765182812526214;993.0,6,4.665447782292724"
835.0,2.0,11,"[1.0, 2.0, 14.0, 19.0, 96.0]","9457.0,1,7.542564745184471;4000.0,3,2.9014634912919828;1912.0,6,2.0741997020537606;3835.0,12,2.218419048827402;4300.0,14,1.2256385527960616"
836.0,7.0,15,"[1.0, 2.0, 4.0, 11.0, 26.0, 35.0, 36.0, 37.0, 45.0, 46.0, 58.0, 71.0]","5330.0,1,15.45719405097834;2482.0,2,8.123113654683136;4032.0,5,3.1317347940776004;8676.0,7,10.857735549257027;1815.0,8,3.232247887043955;502.0,11,4.536233009105683;5563.0,15,1.5462982386088695;3812.0,22,1.8183821718318751;2235.0,23,4.646594249092545;1024.0,25,4.736662760055872"
837.0,54.0,58,[68.0],"306.0,1,1.237608596649234;143.0,52,3.329042030900166"
838.0,99.0,99,[],"15.0,1,1.6198283185572842"
839.0,69.0,38,"[20.0, 41.0, 76.0, 94.0, 97.0, 98.0]","155.0,1,1.9675201034297032;3493.0,21,1.7957548149165417;1125.0,23,8.117861988516413;3241.0,24,2.5794702315785614;3884.0,37,3.266113771384134;9144.0,40,7.078014662036187;2885.0,41,10.511589400813753"
840.0,3.0,5,"[1.0, 56.0]","8398.0,1,11.121577016785883;7391.0,2,3.1644239551141213;6671.0,3,2.641913556382954;6011.0,4,2.541342640042828;4876.0,6,3.0340391790194463;1722.0,7,15.103742123473864"
841.0,3.0,0,"[1.0, 2.0]","8398.0,1,10.728133288723882"
842.0,2.0,9,"[5.0, 6.0, 11.0, 12.0, 14.0, 38.0, 39.0, 40.0, 42.0, 43.0, 59.0, 61.0, 77.0, 78.0]","9462.0,1,3.1059968965092324;492.0,3,2.8770886600563763;3145.0,7,11.898954210824623;491.0,10,5.970138536811037;272.0,13,10.724331733553385;491.0,14,11.369073151537046;1362.0,15,3.0766714407619102;2806.0,17,3.3675728459084318;296.0,19,5.183486382976255;1746.0,23,6.652967315987698"
843.0,20.0,19,"[7.0, 14.0, 24.0, 25.0]","1910.0,1,1.049459780506134;7397.0,5,2.0721035813723288;9578.0,7,4.945195841157356;5984.0,8,1.2853637598847216;1910.0,14,9.027104843636192;4897.0,15,1.0942499605190774;1920.0,23,5.610496732767993"
844.0,13.0,5,[],"3119.0,1,2.63844831570679;2025.0,4,2.3709718340798336"
845.0,45.0,48,[67.0],"461.0,1,1.3487582770923094;3227.0,31,1.7654747238065944;125.0,33,3.150001680570984;7005.0,37,0.8841289476088929;125.0,40,2.289466475023368;1652.0,48,1.872872806259121"
846.0,14.0,39,"[18.0, 23.0, 41.0, 43.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 65.0]","2919.0,1,1.7919559146711632;1170.0,12,15.918942399446635;865.0,13,4.638706413214776;2061.0,15,2.6382949988392377;4176.0,34,10.115693778367392;10302.0,43,6.686812773788399;224.0,45,1.5670665792173564"
847.0,18.0,24,"[30.0, 54.0]","2156.0,1,3.4046277109839846;4074.0,19,2.148545495771541;9926.0,21,2.2716337252295027;2218.0,23,4.038878392573877;7043.0,26,2.299005996447192"
848.0,31.0,36,"[6.0, 32.0, 33.0, 34.0, 36.0, 37.0, 38.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 76.0, 83.0, 85.0]","982.0,1,2.059018781895834;1425.0,30,8.260955874552083;114.0,34,9.087599073534037;1425.0,36,10.215031069032609;114.0,37,10.837357903050018;261.0,42,11.732897488894189;114.0,43,11.251649494811875;484.0,51,11.64507228369578;1227.0,53,4.594376655643811;4287.0,61,4.557601943226292;1227.0,62,2.116171587117909"
849.0,18.0,29,"[23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 35.0, 36.0, 37.0, 38.0, 39.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0]","2157.0,1,1.648538433400963;110.0,19,15.898755032954638;919.0,20,16.434555707925245;110.0,29,17.258202459236557;261.0,34,18.40084375444774;10248.0,36,19.516318964897017;608.0,37,12.251902019690611;896.0,48,13.087885656557138;608.0,49,12.730054800002904;2611.0,52,10.03505268129451"
850.0,12.0,38,"[1.0, 15.0, 19.0, 23.0, 25.0, 26.0, 30.0, 33.0, 58.0, 59.0, 73.0]","3393.0,1,3.716472472251055;5402.0,13,2.5768791318181425;313.0,20,2.7106529469668144;6180.0,36,1.3797831323798375;3248.0,41,14.377593539873113;370.0,43,4.180906505687513"
851.0,26.0,6,"[1.0, 2.0, 3.0, 5.0, 7.0, 8.0, 9.0, 11.0, 14.0, 15.0, 17.0, 18.0, 21.0, 25.0, 26.0, 28.0, 30.0, 31.0, 32.0, 36.0, 38.0, 40.0, 42.0, 43.0, 57.0, 58.0, 59.0, 61.0, 62.0, 63.0, 67.0, 68.0, 77.0]","1319.0,1,6.892364697665464;2199.0,18,3.084284038087288;1625.0,30,2.94489651831028;1626.0,35,4.922426206516459;4223.0,38,4.91353562100652;10475.0,39,19.579467510780265"
852.0,24.0,17,"[23.0, 43.0, 45.0, 59.0, 61.0]","1483.0,1,1.7350694581243498;3158.0,13,1.5787328727178698;3736.0,15,14.97902690835422;2757.0,16,6.388965253450676;5592.0,18,2.2873795861762107;7813.0,19,2.593607760726364;186.0,21,11.228439213448157"
853.0,65.0,12,"[3.0, 14.0, 15.0, 16.0]","186.0,1,1.6780334575329354"
854.0,23.0,0,"[1.0, 2.0, 19.0, 92.0, 98.0]","1575.0,1,11.58891142593218;9726.0,3,27.197678289613236;4730.0,4,27.178377286447738"
855.0,6.0,4,"[2.0, 6.0, 9.0, 23.0, 26.0, 35.0, 36.0, 37.0, 48.0, 49.0, 51.0, 52.0]","5916.0,1,1.3503902815483124;5917.0,2,4.3405075462207785;5916.0,4,5.481846507091938;1575.0,5,2.413198241939511;9795.0,7,3.657167262568128;4454.0,9,3.5506784626039605;1933.0,10,5.899597344988896;6118.0,11,12.484827374201702;10106.0,13,9.541840450973046;5590.0,15,19.170188290335048;1628.0,16,17.650940070928236"
856.0,3.0,14,"[5.0, 6.0, 14.0, 19.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0]","8392.0,1,3.0631088890824296;1575.0,4,5.185196149906;6631.0,5,13.213272732188642;5988.0,6,13.430653749352627;4884.0,7,12.551837049181298;262.0,8,2.620866245995777;3011.0,19,9.49326694744228;768.0,20,7.575054301099102;262.0,21,10.214038393784318;768.0,22,9.200182716566005;262.0,32,8.899861885023842;768.0,41,9.906641355217216;262.0,42,10.05332037038509;768.0,43,9.673680784582483"
857.0,13.0,3,"[1.0, 3.0, 5.0, 6.0, 10.0, 11.0, 23.0, 39.0, 61.0, 62.0, 68.0, 70.0, 76.0]","3136.0,1,11.91371674022849;5330.0,2,5.645958156070588;6612.0,3,6.043084011438228;1495.0,5,3.477766489774724;6612.0,6,2.593617821460985;1490.0,7,4.71822365572041;2501.0,8,3.885309416571649;5993.0,9,1.845346384909886;4925.0,10,4.643921896425471;4520.0,11,3.528499560974886;6260.0,12,15.472462862547122;5686.0,14,24.64036118746836;2110.0,15,22.908846838819816;3891.0,16,11.877975999529529"
858.0,75.0,65,"[76.0, 77.0, 78.0, 80.0, 83.0, 85.0, 90.0, 91.0, 92.0, 93.0, 98.0]","114.0,1,1.325734150574677;807.0,65,7.910691109631351;9240.0,69,6.138300853815813;10641.0,71,4.040867676341317;807.0,73,6.700012293093166;9408.0,75,4.165238518140349"
859.0,4.0,28,"[1.0, 6.0, 10.0, 18.0, 71.0, 83.0, 84.0, 85.0, 87.0, 89.0, 90.0, 91.0]","7321.0,1,7.204355790693565;1585.0,5,2.432279898954082;1405.0,15,7.769160451786264;2188.0,16,3.1866162666220217;9730.0,17,1.151563141931886;3482.0,18,1.972998625696428;3049.0,20,16.876151224971295;9121.0,21,2.7576573792441925;2123.0,24,2.8232684540440105"
860.0,5.0,11,"[22.0, 25.0, 26.0, 37.0, 59.0, 60.0, 62.0, 66.0, 69.0, 70.0, 71.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0]","6550.0,1,3.202049242594501;1796.0,6,1.4150139360288985;3462.0,9,4.739814779355867;5453.0,10,10.296441115152378;2533.0,12,3.0787832268121864;353.0,14,7.676627172241729;424.0,21,23.65068461487481;353.0,23,11.602969426130404;424.0,24,14.08829726869786;9193.0,25,13.339823027581748;424.0,26,13.90291245144339"
861.0,4.0,14,"[1.0, 3.0, 5.0, 6.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 75.0, 77.0, 78.0, 92.0, 93.0]","7324.0,1,4.588456664337126;8466.0,4,16.244321088281893;4023.0,5,15.554868655006386;4405.0,6,9.898785689467186;1497.0,7,5.142728889266864;5574.0,18,4.436417099529758;272.0,20,7.770373991773227;1362.0,24,8.738271130938811;272.0,29,1.7607930642185163;536.0,32,3.81160663239269"
862.0,16.0,13,"[1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 9.0, 10.0, 11.0, 12.0, 14.0, 16.0, 17.0, 18.0, 24.0, 25.0, 26.0, 27.0, 28.0, 30.0, 34.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 56.0, 57.0, 58.0]","2482.0,1,15.85311012745764;5348.0,2,13.302983974602263;2482.0,4,8.832725421804998;5422.0,14,6.063223243003674;6740.0,16,4.267913688033039;4473.0,17,4.8999674362413055;756.0,26,6.932949503991793;5597.0,27,10.183603978287838;4537.0,29,10.43805887897745;949.0,32,12.693964542210576;6231.0,34,12.330192222398642;4587.0,37,1.9875761222151729"
863.0,16.0,14,"[1.0, 39.0, 40.0, 43.0, 58.0]","2492.0,1,3.8508410503493664;4037.0,2,2.055156390454256;1805.0,3,1.3683776252920865;2768.0,8,16.16802989128856;2557.0,11,1.559016628519403;3818.0,14,2.352449878955983;2557.0,15,1.2943114761524956;3818.0,16,3.3860839693953264"
864.0,31.0,27,"[1.0, 3.0, 4.0, 5.0, 6.0, 7.0, 28.0, 29.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 62.0, 63.0, 64.0, 65.0, 66.0]","982.0,1,11.132673619530928;9509.0,2,5.037225938155335;2157.0,3,11.819900057581496;919.0,4,9.204147925517065;2157.0,6,12.257219818229611;919.0,7,6.0951964464834685;1425.0,9,9.560595332791792;114.0,17,17.617196926188356;6897.0,18,9.082029622639402;6180.0,23,16.736622977769468;2387.0,24,20.796197709247256;114.0,29,20.981399489849483;608.0,33,11.91021929177628;10274.0,34,3.504164741794529;608.0,36,12.828615292466283;896.0,41,1.482752426241531"
865.0,11.0,3,"[18.0, 22.0, 23.0, 24.0, 25.0, 60.0, 61.0, 63.0, 64.0, 66.0, 67.0, 68.0, 69.0, 71.0, 72.0]","3688.0,1,1.9873670679912023;1182.0,3,4.0823932703011465;409.0,4,8.849285777051389;327.0,8,5.161277296609822;1624.0,13,5.738588569230264;10371.0,14,5.450006255785498;327.0,15,6.38938429009401;676.0,17,12.06120465616102;327.0,18,11.072734636217918"
866.0,5.0,15,"[1.0, 9.0, 10.0, 59.0, 60.0, 64.0, 70.0]","6573.0,1,18.88435338789224;5966.0,2,20.314392528542395;1407.0,3,21.135352216746348;4087.0,4,2.489919931468664;7751.0,5,1.398116475378559;1603.0,6,1.977177597612313;9003.0,11,6.405832744593022;10275.0,12,6.691623041352232;1530.0,13,4.373428639282903;6294.0,15,2.722624538864093;1530.0,16,1.820497692974366;4259.0,22,3.0348577293342736"
867.0,27.0,6,"[4.0, 5.0, 6.0, 7.0, 8.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 26.0, 27.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 45.0, 46.0, 47.0, 48.0, 49.0, 55.0, 56.0, 57.0, 63.0, 71.0]","1243.0,1,3.063393599800708;4045.0,16,11.792691247395371;5470.0,17,7.8011958259231;6103.0,19,9.695162045128429;458.0,22,10.95284840843237;492.0,23,10.12105421581055;7728.0,26,10.26336434389331;6147.0,27,10.02318937840146;492.0,28,10.110242168875086;3235.0,31,5.600895859699588;951.0,35,12.832860141815605;353.0,37,15.60022404667638;10315.0,40,8.470436781778165;2576.0,42,1.6326999418987145;9107.0,43,15.878468584976948"
868.0,8.0,1,[1.0],"4812.0,1,3.955572221891532;1682.0,2,2.5090754006007763"
869.0,4.0,7,"[57.0, 58.0, 59.0, 61.0]","7318.0,1,2.1765798537211927;3405.0,3,1.221600405638452;3779.0,5,2.2831628726177176;1503.0,6,2.0478526254923666;5069.0,7,14.2356778414412;949.0,8,13.617509031619004;10278.0,10,2.521132858339694;1207.0,11,7.195834332890101"
870.0,37.0,36,[],"701.0,1,1.6064748096686372;57.0,36,2.864853343052647"
871.0,18.0,10,"[1.0, 3.0, 67.0, 68.0]","2157.0,1,12.437554108027024;9509.0,2,3.18042522197833;705.0,4,2.270581458575101;4987.0,5,1.7035131127467025;3263.0,8,2.242409018969548;4573.0,11,3.1146305116819164;856.0,12,5.967919412123448;9086.0,13,4.272912880892836"
872.0,7.0,1,"[1.0, 2.0, 3.0, 8.0, 9.0, 12.0, 29.0, 37.0]","5336.0,1,6.59195319423613;8398.0,3,11.866611526567192;1407.0,4,10.464919913339026;6790.0,7,12.375570308474666;4976.0,8,6.854997881560265;7000.0,9,1.709109702388916"
873.0,2.0,8,"[33.0, 34.0, 35.0, 37.0, 38.0, 41.0, 42.0, 46.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 62.0, 63.0, 65.0, 66.0, 67.0, 71.0, 74.0, 75.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","9464.0,1,2.504758824717465;878.0,3,7.512178939109551;7700.0,4,6.889922590544846;6850.0,6,6.0962808817589655;878.0,10,15.8140710635521;6916.0,11,3.183313354493973;878.0,14,11.69218754604118;10147.0,15,6.268242160558297;878.0,17,13.49818409762218;4185.0,20,12.442740738715864;846.0,21,12.637188069962413;4185.0,22,12.518374084285076;846.0,23,12.438365677921688;4185.0,24,8.683946581710376;6285.0,28,8.177472215966244;1532.0,34,7.353123810939116;5725.0,35,9.0199134084369;1388.0,37,13.485402430465316;4753.0,47,13.161417301651062"
874.0,78.0,1,"[2.0, 3.0, 15.0, 36.0, 37.0, 38.0, 40.0, 41.0, 43.0]","101.0,1,3.0922161099282985;6694.0,4,4.36922912626476;458.0,5,10.623845814342545;3000.0,10,13.828758463636616"
875.0,4.0,3,[],"7320.0,1,1.544828588355381;4406.0,2,2.9489040338064765;4059.0,3,1.620690032424421"
876.0,2.0,3,"[1.0, 2.0, 3.0, 4.0, 5.0, 9.0, 10.0, 24.0, 25.0, 26.0, 29.0, 35.0, 36.0, 46.0, 54.0, 61.0, 69.0, 70.0, 71.0, 72.0]","9462.0,1,4.084723309234061;492.0,3,6.4044280496856345;458.0,8,10.430700726379804;5453.0,9,13.53453070124342;1798.0,12,13.089469853622775;309.0,13,9.23597641689282;5507.0,14,7.286177404407617;309.0,16,4.908858103877088;5081.0,19,12.841351621306725;5117.0,20,11.046116652511854;9107.0,23,4.764921251342979"
877.0,2.0,3,"[1.0, 2.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 14.0, 33.0, 41.0, 42.0]","9457.0,1,11.5948434568044;7404.0,3,2.9885560494826957;9575.0,6,3.7599657241788393;3135.0,8,9.005079584195778;4424.0,12,2.0334010915213003;6772.0,14,2.044831462028117;2186.0,15,5.336545948029007;3219.0,16,5.053054137103644"
878.0,33.0,6,"[6.0, 15.0, 37.0, 61.0, 62.0, 70.0, 73.0, 74.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 94.0, 97.0, 98.0, 99.0]","858.0,1,1.7245823440473818;1912.0,7,7.328334706466459;4957.0,8,10.412560282576832;5538.0,9,1.822535425855967;889.0,10,16.75762320655887;3915.0,24,24.05125619872693;10625.0,26,23.14283605184118;3915.0,28,25.477734939974564;6509.0,30,18.118845093010247"
879.0,2.0,9,"[13.0, 18.0, 19.0, 51.0, 52.0, 55.0, 56.0, 58.0, 59.0, 60.0, 63.0, 72.0, 74.0]","9466.0,1,1.1307547034065308;2923.0,3,1.5556525436291793;1494.0,6,3.63097746503609;756.0,9,6.8163935048528135;2567.0,12,10.43339805130507;2421.0,13,5.458672348987444;5717.0,21,15.206837373829575;6340.0,22,17.923763019952034"
880.0,14.0,17,[],"2915.0,1,1.5006348592845262;6703.0,15,1.970649352517101"
881.0,55.0,37,[1.0],"291.0,1,8.310297325234494;934.0,23,2.2513638818058848;291.0,32,1.7847892297131174"
882.0,15.0,12,[20.0],"2692.0,1,2.5100653210217434;4815.0,2,1.637371723861146;2692.0,3,1.49201454114896;4815.0,6,1.5015198058300698;2692.0,7,1.2371494479245224;4815.0,8,1.3600358375425383;2692.0,9,3.375284488691312;8619.0,10,12.385096663063424;755.0,11,1.9700552825888145"
883.0,10.0,13,"[8.0, 11.0, 13.0, 14.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 25.0, 26.0, 27.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 71.0, 73.0, 74.0, 75.0, 76.0, 79.0, 80.0, 90.0]","3973.0,1,1.793131249546424;1676.0,11,7.2832601488824915;6698.0,14,3.295298890210876;1676.0,19,8.139121223866852;982.0,22,9.541001799601531;9830.0,24,8.88826642428093;982.0,26,8.618849002714937;114.0,28,10.890141675703706;8823.0,34,6.285756325606358;7755.0,36,6.114266848145879;114.0,39,10.458517724190148;2213.0,44,12.46376604968176;370.0,45,13.966417861783189;484.0,47,5.435842768890561"
884.0,46.0,5,"[3.0, 6.0, 8.0, 53.0, 54.0, 58.0, 59.0, 67.0, 70.0]","437.0,1,3.084654773001306;3995.0,8,9.688445893072828;7871.0,9,13.184939138426094;10233.0,11,13.29431144682564;586.0,12,13.227039528938494;1128.0,13,11.738258517505962;325.0,14,12.52472130532648"
885.0,24.0,0,"[1.0, 3.0, 4.0, 5.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 18.0, 20.0, 31.0]","1486.0,1,10.739662621637573;2329.0,2,7.877491749751317;1486.0,13,14.750990817887434;1933.0,14,18.19469370054976"
886.0,8.0,1,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 12.0, 13.0, 16.0, 17.0, 18.0, 71.0, 87.0, 95.0, 99.0]","4804.0,1,19.04126925762565;5966.0,4,13.078237109782794;1407.0,9,7.381327079434982;1785.0,11,10.624577468892582;3739.0,12,13.07348817838987;3858.0,14,13.341118098858894;1763.0,15,9.137548682474993;4328.0,16,3.139947092388657;10775.0,18,6.149498971753723"
887.0,5.0,8,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 9.0, 10.0, 33.0, 34.0, 35.0, 42.0, 49.0, 54.0, 58.0, 59.0, 60.0, 63.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 74.0, 75.0, 78.0, 80.0, 82.0, 83.0]","6573.0,1,10.088062528419393;1407.0,6,4.7834180355682845;6794.0,10,2.31594827239298;4090.0,15,12.773629789077187;8779.0,16,11.271845251106852;4972.0,17,11.153382642292849;8871.0,19,2.483096898411372;8915.0,21,11.84022200777084;1525.0,22,18.383530649842545;6254.0,23,19.523474836181173;1525.0,24,21.2961752964799;7918.0,25,19.485998337177893;1525.0,26,18.4984139345323;6316.0,33,22.303733101456377;10442.0,35,5.53101758280522;1388.0,36,25.735649934466423;5759.0,37,21.6442447081089"
888.0,23.0,6,"[7.0, 15.0, 16.0, 18.0, 19.0, 20.0, 21.0, 63.0]","1575.0,1,2.1241843420475446;8509.0,7,5.200600334009544;9679.0,8,8.238088907780748;2946.0,9,10.666509467234311;1856.0,14,12.864712826305142"
889.0,16.0,3,"[2.0, 4.0, 5.0, 9.0, 12.0, 13.0, 46.0, 60.0, 63.0, 67.0, 68.0, 74.0, 75.0, 81.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 97.0]","2487.0,1,2.411082396435205;8479.0,3,10.201939736760842;1243.0,5,11.428634148278642;4045.0,6,6.662360171178078;8871.0,8,2.589265571489396;599.0,10,22.29486924623915;1525.0,11,15.112584338980504;10364.0,13,12.351598513913109;1525.0,14,12.794755742787755;8043.0,15,12.776419144087283;5759.0,17,9.76861160185008;217.0,18,11.104322438726284;8148.0,19,7.330529317880138;217.0,20,7.114771049450639;8148.0,21,8.757607924827417;217.0,22,9.51617723976911;3637.0,25,10.677063942779377"
890.0,31.0,32,"[66.0, 91.0, 92.0]","980.0,1,1.614095588495289;2187.0,16,1.0260328098068128;980.0,17,1.7729652563149685;2187.0,18,1.0953553032691603;980.0,20,1.7968717656794857;433.0,28,3.5892246989705066;1984.0,32,2.465343142323172;4340.0,33,5.55042928946944;3107.0,35,3.3823064807613474"
891.0,66.0,24,[],"179.0,1,1.7609440502741622"
892.0,37.0,30,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0]","705.0,1,9.15206080435576;6110.0,31,8.082765981945784;839.0,35,8.098285607886403;4987.0,39,8.370238952598653;839.0,46,7.812066724273425;139.0,65,11.876096484687208;1086.0,70,1.0781174460586431"
893.0,37.0,37,"[27.0, 28.0, 37.0]","705.0,1,0.9755572114950596;4987.0,38,1.792911837375205"
894.0,3.0,0,"[1.0, 3.0, 5.0, 6.0, 7.0]","8407.0,1,14.068470438000706;1246.0,3,6.615446540264354;515.0,4,5.630555597265685;1246.0,5,7.566214692188935"
895.0,24.0,21,"[1.0, 2.0, 3.0, 4.0, 8.0, 18.0, 23.0, 31.0, 34.0, 35.0, 36.0, 37.0, 40.0, 41.0, 58.0, 68.0, 69.0, 71.0, 81.0]","1486.0,1,10.545855753195186;2329.0,2,4.222121391646622;3736.0,8,4.4891340480236535;2532.0,14,18.67031246804672;9910.0,15,3.3553794104393053;6133.0,17,5.934319197174631;7745.0,23,6.454339072507652;1722.0,24,3.909828627350588;10245.0,32,9.658543713883574;1722.0,33,1.2484076539159823;1020.0,34,3.756811536835469"
896.0,13.0,5,"[1.0, 5.0, 9.0, 20.0, 36.0, 37.0, 58.0]","3133.0,1,8.686192541874998;5353.0,3,14.04081755877328;2522.0,5,4.725989863934972;4953.0,10,14.600437086560092;1722.0,12,16.35379958495626"
897.0,3.0,2,"[3.0, 45.0, 47.0, 61.0, 71.0, 72.0, 73.0, 77.0]","8396.0,1,1.8498906927643155;4141.0,4,15.69369376722695;1018.0,6,17.408431212403936;1525.0,7,12.307184582730532;8043.0,8,7.530740097759322;217.0,10,6.729853799258892"
