z,y,x,idx
76.156494,569.0835,370.90814,444
77.49025,632.7767,407.2667,445
77.30774,384.59216,377.79453,446
76.83446,404.50195,377.77634,447
77.620514,588.0982,376.031,448
77.626564,666.29266,370.6195,449
77.152695,680.82367,370.0946,450
77.83675,397.57236,378.00482,451
77.99909,437.9949,399.99533,452
77.22254,471.2633,376.3064,453
77.94415,561.0101,374.20032,454
79.05902,299.10443,382.2674,455
79.41344,332.2667,381.1117,456
79.125565,340.62054,380.47812,457
79.007256,437.46332,378.12494,458
79.066826,468.28116,481.12936,459
78.67416,536.061,374.42365,460
80.91129,656.2208,391.96857,461
80.74529,173.9953,389.35278,462
80.72984,431.2664,381.72144,463
80.85335,550.95557,379.52405,464
81.589935,646.8753,376.34335,465
81.669754,152.86604,389.67972,466
82.2471,268.16693,387.18787,467
81.70026,413.52866,384.28073,468
82.52653,602.67316,381.38055,469
82.265305,135.82294,392.2617,470
82.580246,442.52725,459.02243,471
83.549416,474.56708,404.87186,472
83.13174,497.91928,384.12073,473
82.54901,631.4901,378.56973,474
82.65196,702.2466,380.20343,475
84.18443,396.1389,466.90207,476
83.66955,520.19995,382.15598,477
84.10511,665.6527,378.74957,478
84.517746,262.5446,434.4957,479
85.07033,294.9092,393.44186,480
84.89472,360.2099,389.65134,481
84.50221,480.99677,483.9967,482
86.46106,166.99884,398.99725,483
85.4381,418.16226,472.66376,484
85.38894,463.05103,431.98764,485
85.50831,583.13824,454.59204,486
85.57607,595.82764,436.8552,487
86.74883,145.88309,398.07248,488
86.52955,196.47423,637.4907,489
87.18891,303.4248,394.99905,490
86.75982,588.7179,389.4792,491
86.726494,654.78906,386.63577,492
86.46365,677.4992,384.30527,493
87.514366,455.5922,388.68506,494
87.7369,461.3178,389.63745,495
88.55246,573.99713,465.99765,496
87.38761,585.6412,449.49094,497
87.67301,617.16174,385.8279,498
88.086205,625.37506,389.7255,499
88.925285,173.77739,412.9714,500
89.44201,181.01491,663.5132,501
89.10144,221.09018,405.0772,502
88.3292,324.85056,450.08716,503
89.235855,382.98315,393.94812,504
89.946335,390.10617,465.4162,505
89.776924,437.04486,393.57217,506
89.755714,492.10846,486.46304,507
90.33841,581.77606,393.46744,508
90.45804,605.18494,421.197,509
89.918434,653.14087,391.72147,510
90.79501,173.49586,648.3634,511
91.28691,468.48233,483.60577,512
92.04479,174.81766,405.97095,513
91.620636,640.4724,401.8015,514
92.59367,440.5233,399.04697,515
94.25303,573.38043,405.17056,516
94.405754,604.4124,398.95956,517
93.85859,286.5715,441.4215,518
93.615906,472.7625,398.58975,519
94.4747,499.2948,400.8376,520
93.710396,606.57947,430.22818,521
94.05395,617.30457,400.8266,522
94.48729,693.9326,397.385,523
94.79884,20.121016,415.82083,524
95.75627,182.23232,670.96356,525
96.55877,192.66133,640.56024,526
95.31983,425.29114,406.72702,527
95.26697,516.1569,400.58557,528
96.050995,184.82135,658.15466,529
95.626816,295.5067,416.00504,530
98.42436,436.84558,474.54965,531
96.437454,448.66315,404.87302,532
96.82226,563.23474,442.57318,533
96.749916,578.8218,441.26257,534
95.871994,584.2616,426.46585,535
95.9979,591.872,403.00626,536
97.10164,159.58139,627.80005,537
96.67313,302.8624,551.3645,538
97.88372,529.8198,403.44037,539
99.02692,580.91595,433.1176,540
97.53585,669.1311,404.98398,541
98.64154,200.57043,646.58093,542
99.41547,585.6551,407.35577,543
98.594666,681.7356,406.7193,544
99.46885,123.106186,421.23938,545
99.58895,462.0907,476.04404,546
99.01102,552.5762,445.2789,547
98.865486,567.8573,480.06265,548
99.51752,640.6108,426.80618,549
100.13764,129.99976,652.65924,550
100.39976,192.05933,680.9188,551
99.90418,197.36156,634.5435,552
100.14884,494.47095,488.83414,553
100.4914,617.92474,410.18704,554
100.093796,624.724,409.5779,555
99.841446,653.0925,407.8658,556
100.228516,207.08487,653.5988,557
100.18985,500.4861,408.4904,558
101.38307,532.78296,452.7725,559
100.850204,549.555,459.52206,560
101.348076,579.5747,416.44696,561
100.84422,594.1212,416.28177,562
101.658104,251.76772,433.40842,563
102.3845,288.21353,507.4128,564
102.28456,301.44296,518.98883,565
101.21805,445.98755,479.8122,566
103.7857,570.2727,445.47723,567
102.044655,577.0178,460.48315,568
102.237144,628.30725,424.50613,569
101.754074,665.8962,410.97986,570
101.70398,702.9986,407.79663,571
101.2787,164.5996,646.7345,572
103.31009,317.74493,537.13885,573
102.832886,412.69473,466.874,574
102.91585,576.0255,413.25482,575
102.4969,632.6281,415.72015,576
104.00739,162.14049,600.80963,577
104.0464,205.67775,612.49634,578
104.485275,331.98438,557.198,579
104.252335,432.24615,417.49283,580
104.379944,523.7468,458.3973,581
104.174484,550.31006,416.76285,582
103.86093,567.0621,417.95346,583
104.131294,579.795,444.13132,584
104.109245,684.43896,413.9418,585
104.48004,0.0,443.58823,586
104.70183,0.0,484.49835,587
104.5612,126.83436,433.58444,588
104.56498,230.74501,665.16956,589
105.31773,448.01526,419.02548,590
104.6289,539.5478,502.8657,591
104.85985,545.5756,467.38727,592
105.823265,0.0,454.20383,593
105.7073,0.0,501.89053,594
105.78427,103.39941,442.46994,595
105.887184,157.5103,582.61926,596
107.11938,181.40303,688.98596,597
105.390366,196.9343,690.3427,598
106.29788,213.11665,623.80066,599
105.80629,201.33427,621.95667,600
107.028786,474.43616,421.59653,601
106.7737,493.32013,482.96954,602
106.84788,512.10944,453.9294,603
