z,y,x,idx
140.93436,125.32758,573.9764,614
140.27138,129.76576,588.5212,615
137.34755,193.68446,599.7614,616
140.51889,518.5095,519.96906,617
141.72705,527.7219,493.0181,618
141.4657,570.4508,506.76596,619
140.32678,648.479,496.9606,620
141.26012,672.72327,529.0293,621
140.6871,699.95044,522.6646,622
141.71564,235.43274,554.0282,623
141.5591,327.80505,515.47675,624
142.46706,552.1745,518.2623,625
142.67336,562.95306,526.13416,626
142.09459,571.9346,548.99835,627
140.71642,628.3821,537.04846,628
142.59857,646.40295,534.5091,629
141.94536,653.30096,474.65375,630
141.65247,673.56055,510.72464,631
142.66968,196.10202,602.37805,632
143.33185,261.5483,697.4506,633
143.64235,585.9086,547.3416,634
142.6808,604.48486,515.15204,635
141.49368,702.8248,471.3008,636
143.74963,509.02853,543.79285,637
143.89981,532.7592,516.1868,638
143.92719,558.37335,483.0583,639
143.79335,631.37354,478.47772,640
144.69374,636.7466,503.61142,641
143.04344,679.6243,531.27985,642
146.02173,196.58748,604.56775,643
145.61223,519.81323,509.66055,644
144.76622,525.2379,544.1942,645
145.75003,587.6763,484.30994,646
143.85799,594.15814,544.86914,647
144.93126,599.82214,499.7339,648
145.7061,602.7572,505.3868,649
144.62604,612.61365,479.16107,650
145.4308,659.69214,482.7196,651
145.27863,661.9927,504.0423,652
146.05363,66.125015,680.112,653
145.18243,374.53436,602.2657,654
146.32202,582.41724,537.54193,655
145.89017,586.12305,513.9071,656
145.24298,595.3744,560.45996,657
145.93661,627.16656,543.61993,658
145.68692,638.95844,481.25677,659
145.66054,681.20825,480.71198,660
146.92928,77.00183,501.51013,661
146.70937,175.32361,592.4535,662
147.33357,187.42087,596.47217,663
147.1291,550.77435,487.96307,664
146.21368,605.37994,545.5136,665
147.07846,606.21216,520.7665,666
147.58601,616.78284,517.3596,667
146.97655,640.2299,546.3224,668
147.021,652.3022,512.50244,669
147.99303,198.2184,498.55817,670
148.18846,215.72261,614.13745,671
147.57356,254.25241,494.57318,672
148.18762,260.0919,554.48346,673
148.34102,309.3347,493.99844,674
148.00722,310.97455,542.7869,675
149.29308,543.36176,528.8733,676
147.5403,579.6402,514.0571,677
148.14189,585.2579,527.0624,678
147.61697,593.4202,521.83374,679
147.41609,595.66504,485.28036,680
147.64105,603.40094,484.68362,681
148.17804,621.03925,485.81668,682
148.37244,636.3219,552.4028,683
148.97429,698.32025,538.18744,684
148.91103,701.76337,485.91885,685
148.87105,165.53343,501.09586,686
149.21468,240.45508,641.3024,687
149.49222,248.91661,656.554,688
148.715,361.93027,540.3195,689
148.70311,380.69424,559.47284,690
148.59958,530.79706,524.17194,691
148.33588,593.14056,509.1611,692
149.05017,646.77686,509.1033,693
149.42627,659.1867,546.3378,694
149.03813,672.2564,486.40253,695
150.75903,253.78409,663.96027,696
150.542,560.3337,514.3192,697
149.6851,578.60693,490.4186,698
150.81024,104.90808,594.6372,699
151.34615,269.40637,499.0673,700
151.88625,598.2713,557.19617,701
151.27382,678.1095,546.1678,702
152.04932,687.66376,546.84985,703
152.33376,250.99922,500.6788,704
152.10004,568.1346,543.88495,705
151.97554,586.2611,492.26944,706
151.94997,613.5327,489.16455,707
152.4232,614.132,552.1447,708
152.74689,647.731,554.3733,709
151.00035,660.5078,489.41708,710
152.20831,682.43805,491.5525,711
153.29309,0.0,528.0954,712
153.37689,123.786194,585.8124,713
151.39331,142.69931,582.2064,714
153.21378,158.03448,579.67377,715
152.02797,180.33243,590.7149,716
153.68765,559.9241,543.63556,717
153.07613,620.98395,527.15466,718
153.36737,632.3883,492.94327,719
153.04655,697.5077,490.50882,720
154.3319,219.69798,506.73126,721
154.50984,242.9521,771.6038,722
153.54504,599.9982,533.9984,723
154.02428,639.76984,533.16675,724
153.95703,701.5846,543.94836,725
154.6331,0.0,518.28156,726
154.80278,33.934174,523.70624,727
154.6001,232.11516,506.1574,728
155.27013,527.4702,532.8944,729
155.28586,573.96185,499.08783,730
155.60002,641.1257,522.2433,731
155.25034,647.9114,536.4873,732
155.9981,71.999115,775.9905,733
156.08652,182.82329,594.78156,734
156.08105,239.53204,776.2657,735
157.06067,261.72382,693.4649,736
