,0,1,2,3
40551,1134,32117,1.98,84.0
40552,1134,32117,2.16,85.0
40553,1134,32095,1.88,86.0
40554,1134,32095,2.49,87.0
40555,1134,32095,2.56,88.0
40556,1134,32095,1.94,89.0
40557,1134,32095,1.78,90.0
40558,1134,32095,1.93,91.0
40559,1134,32095,2.19,92.0
40560,1134,32095,2.74,93.0
40561,1134,32095,2.65,94.0
40562,1134,32095,2.16,95.0
40563,1134,32095,3.28,96.0
40564,1134,32095,3.02,97.0
40565,1134,32095,3.02,98.0
40566,1135,30924,4.59,78.0
40567,1135,"30924,29530","4.68,4.57",79.0
40568,1135,30924,3.34,80.0
40569,1135,30924,2.99,81.0
40570,1135,30924,3.02,82.0
40571,1135,30924,2.61,83.0
40572,1135,"30924,34212","4.24,2.25",84.0
40573,1135,34212,2.09,85.0
40574,1135,34212,1.75,86.0
40575,1135,"30924,34212","4.34,1.85",87.0
40576,1135,"30924,35060","3.57,2.77",88.0
40577,1135,"30924,35060,35304","4.96,3.14,4.83",89.0
40578,1135,"35060,34212","2.89,2.17",90.0
40579,1135,"25203,35060","3.37,3.71",91.0
40580,1135,"25203,35060","3.43,4.70",92.0
40581,1135,"25203,35060","3.55,4.55",93.0
40582,1135,"25203,35060","4.84,3.76",94.0
40583,1135,"28079,25203","2.96,4.40",95.0
40584,1135,"28079,25203","4.21,4.61",96.0
40585,1135,25203,3.67,97.0
40586,1135,28079,3.81,98.0
40587,1136,,,78.0
40588,1136,,,79.0
40589,1136,,,80.0
40590,1136,33210,2.09,81.0
40591,1136,,,82.0
40592,1136,,,83.0
40593,1136,,,84.0
40594,1136,33210,2.33,85.0
40595,1136,33210,1.76,86.0
40596,1136,,,87.0
40597,1136,,,88.0
40598,1136,,,89.0
40599,1136,,,90.0
40600,1136,,,91.0
40601,1136,,,92.0
40602,1136,,,93.0
40603,1136,,,94.0
40604,1136,,,95.0
40605,1136,,,96.0
40606,1136,,,97.0
40607,1136,,,98.0
40608,1137,32297,0.86,79.0
40609,1137,32297,0.86,80.0
40610,1137,"33103,32297","3.17,2.32",81.0
40611,1137,,,82.0
40612,1137,"33103,32297","3.20,2.43",83.0
40613,1137,33103,2.70,84.0
40614,1137,32297,3.01,85.0
40615,1137,"33103,32297","2.98,3.08",86.0
40616,1137,"33103,32297","4.91,2.55",87.0
40617,1137,,,88.0
40618,1137,32297,1.92,89.0
40619,1137,"33103,32297","2.43,4.49",90.0
40620,1137,33103,1.95,91.0
40621,1137,33103,1.94,92.0
40622,1137,33103,1.79,93.0
40623,1137,"33103,36464","3.80,3.39",94.0
40624,1137,36464,3.22,95.0
40625,1137,36464,2.90,96.0
40626,1137,36464,2.36,97.0
40627,1137,36464,3.01,98.0
40628,1137,,,99.0
40629,1138,,,79.0
40630,1138,,,80.0
40631,1138,,,81.0
40632,1138,,,82.0
40633,1138,,,83.0
40634,1138,,,84.0
40635,1138,,,85.0
40636,1138,,,86.0
40637,1138,,,87.0
40638,1138,,,88.0
40639,1138,,,89.0
40640,1138,35406,3.04,90.0
40641,1138,35406,2.03,91.0
40642,1138,35406,2.70,92.0
40643,1138,35406,2.33,93.0
40644,1138,35406,2.49,94.0
40645,1138,35406,2.41,95.0
40646,1138,35406,2.81,96.0
40647,1138,,,97.0
40648,1138,37184,2.33,98.0
40649,1138,37184,2.89,99.0
40650,1139,21955,1.16,79.0
40651,1139,21955,1.34,80.0
40652,1139,21955,1.52,81.0
40653,1139,21955,1.46,82.0
40654,1139,21955,1.45,83.0
40655,1139,21955,2.73,84.0
40656,1139,21955,0.96,85.0
40657,1139,21955,0.81,86.0
40658,1139,21955,0.75,87.0
40659,1139,21955,0.70,88.0
40660,1139,21955,1.09,89.0
40661,1139,21955,0.60,90.0
40662,1139,21955,0.51,91.0
40663,1139,21955,0.44,92.0
40664,1139,21955,0.48,93.0
40665,1139,21955,0.31,94.0
40666,1139,21955,1.53,95.0
40667,1139,21955,1.10,96.0
40668,1139,21955,1.22,97.0
40669,1139,21955,1.07,98.0
40670,1139,21955,0.70,99.0
40671,1140,24228,4.30,79.0
40672,1140,24228,4.48,80.0
40673,1140,24228,3.83,81.0
40674,1140,24228,4.12,82.0
40675,1140,24228,3.17,83.0
40676,1140,24228,3.07,84.0
40677,1140,24228,1.47,85.0
40678,1140,"24228,34628,34627","2.63,4.05,2.68",86.0
40679,1140,34628,2.55,87.0
40680,1140,35011,2.35,88.0
40681,1140,35011,3.15,89.0
40682,1140,35011,2.47,90.0
40683,1140,35011,2.43,91.0
40684,1140,"35011,35908","4.09,1.99",92.0
40685,1140,35908,2.32,93.0
40686,1140,,,94.0
40687,1140,,,95.0
40688,1140,,,96.0
40689,1140,37031,2.30,97.0
40690,1140,37031,1.33,98.0
40691,1140,37031,1.75,99.0
40692,1141,,,79.0
40693,1141,,,80.0
40694,1141,,,81.0
40695,1141,,,82.0
40696,1141,,,83.0
40697,1141,33712,4.40,84.0
40698,1141,,,85.0
40699,1141,,,86.0
40700,1141,,,87.0
40701,1141,,,88.0
40702,1141,,,89.0
40703,1141,,,90.0
40704,1141,,,91.0
40705,1141,,,92.0
40706,1141,,,93.0
40707,1141,,,94.0
40708,1141,,,95.0
40709,1141,,,96.0
40710,1141,,,97.0
40711,1141,,,98.0
40712,1141,,,99.0
40713,1142,,,79.0
40714,1142,,,80.0
40715,1142,,,81.0
40716,1142,,,82.0
40717,1142,,,83.0
40718,1142,,,84.0
40719,1142,,,85.0
40720,1142,,,86.0
40721,1142,,,87.0
40722,1142,,,88.0
40723,1142,,,89.0
40724,1142,35424,4.73,90.0
40725,1142,,,91.0
40726,1142,,,92.0
40727,1142,36143,3.22,93.0
40728,1142,,,94.0
40729,1142,,,95.0
40730,1142,,,96.0
40731,1142,,,97.0
40732,1142,,,98.0
40733,1142,,,99.0
40734,1143,16645,2.63,79.0
40735,1143,16645,2.24,80.0
40736,1143,16645,2.41,81.0
40737,1143,"16645,33487","2.10,4.49",82.0
40738,1143,"16645,33487","1.72,4.10",83.0
40739,1143,33487,2.33,84.0
40740,1143,"34267,33487","4.58,1.62",85.0
40741,1143,34267,2.21,86.0
40742,1143,34267,2.44,87.0
40743,1143,34267,2.46,88.0
40744,1143,34267,1.99,89.0
40745,1143,34267,2.19,90.0
40746,1143,34267,2.08,91.0
40747,1143,"34267,35853","4.49,2.03",92.0
40748,1143,35853,1.74,93.0
40749,1143,35853,1.64,94.0
40750,1143,35853,1.66,95.0
40751,1143,35853,1.52,96.0
40752,1143,35853,1.87,97.0
40753,1143,35853,2.22,98.0
40754,1143,35853,1.63,99.0
40755,1144,,,79.0
40756,1144,,,80.0
40757,1144,,,81.0
40758,1144,,,82.0
40759,1144,,,83.0
40760,1144,,,84.0
40761,1144,,,85.0
40762,1144,,,86.0
40763,1144,,,87.0
40764,1144,,,88.0
40765,1144,,,89.0
40766,1144,,,90.0
40767,1144,,,91.0
40768,1144,,,92.0
40769,1144,,,93.0
40770,1144,,,94.0
40771,1144,,,95.0
40772,1144,,,96.0
40773,1144,,,97.0
40774,1144,,,98.0
40775,1144,37601,4.71,99.0
40776,1145,240,1.91,1.0
40777,1145,240,1.63,2.0
40778,1145,240,1.72,3.0
40779,1145,240,1.64,4.0
40780,1145,240,1.72,5.0
40781,1145,240,1.89,6.0
40782,1145,240,1.99,7.0
40783,1145,240,2.03,8.0
40784,1145,240,2.50,9.0
40785,1145,240,3.24,10.0
40786,1145,"240,4357","2.28,4.19",11.0
40787,1145,"240,4357","2.57,3.06",12.0
40788,1145,"240,4357","2.99,2.80",13.0
40789,1145,"240,4357","4.60,1.72",14.0
40790,1145,"240,4357","3.24,2.32",15.0
40791,1145,"240,4357","3.79,2.09",16.0
40792,1145,4357,2.22,17.0
40793,1145,4357,2.83,18.0
40794,1145,4357,4.76,19.0
40795,1145,"7167,3464,4357","4.22,4.93,4.84",20.0
40796,1146,233,2.38,1.0
40797,1146,233,2.20,2.0
40798,1146,233,2.25,3.0
40799,1146,233,2.39,4.0
40800,1146,233,2.57,5.0
40801,1146,233,2.53,6.0
40802,1146,233,2.45,7.0
40803,1146,233,2.28,8.0
40804,1146,233,2.42,9.0
40805,1146,233,2.40,10.0
40806,1146,233,2.82,11.0
40807,1146,233,3.53,12.0
40808,1146,233,4.32,13.0
40809,1146,233,3.11,14.0
40810,1146,233,3.16,15.0
40811,1146,233,2.90,16.0
40812,1146,233,3.43,17.0
40813,1146,233,3.26,18.0
40814,1146,233,2.88,19.0
40815,1146,233,3.18,20.0
40816,1147,,,1.0
40817,1147,,,2.0
40818,1147,532,3.47,3.0
40819,1147,532,3.60,4.0
40820,1147,,,5.0
40821,1147,,,6.0
40822,1147,532,3.93,7.0
40823,1147,,,8.0
40824,1147,532,4.26,9.0
40825,1147,532,3.15,10.0
40826,1147,532,3.28,11.0
40827,1147,532,3.41,12.0
40828,1147,532,2.61,13.0
40829,1147,532,2.85,14.0
40830,1147,532,3.99,15.0
40831,1147,532,4.23,16.0
40832,1147,"532,6424","4.56,1.30",17.0
40833,1147,532,4.20,18.0
40834,1147,532,3.26,19.0
40835,1147,532,3.77,20.0
40836,1148,680,1.64,1.0
40837,1148,"680,1781","2.34,4.40",2.0
40838,1148,680,1.92,3.0
40839,1148,680,2.69,4.0
40840,1148,680,2.46,5.0
40841,1148,680,2.58,6.0
40842,1148,680,1.97,7.0
40843,1148,680,2.83,8.0
40844,1148,680,2.48,9.0
40845,1148,680,1.96,10.0
40846,1148,680,1.92,11.0
40847,1148,680,1.80,12.0
40848,1148,680,1.99,13.0
40849,1148,680,1.88,14.0
40850,1148,680,1.99,15.0
40851,1148,680,1.79,16.0
40852,1148,680,1.78,17.0
40853,1148,680,1.93,18.0
40854,1148,"680,661","2.73,4.87",19.0
40855,1148,,,20.0
40856,1149,631,1.80,1.0
40857,1149,631,2.20,2.0
40858,1149,"603,631","4.80,2.83",3.0
40859,1149,603,3.42,4.0
40860,1149,"656,603","4.45,3.42",5.0
40861,1149,"656,603","3.75,3.94",6.0
40862,1149,"656,603","1.99,4.78",7.0
40863,1149,656,2.47,8.0
40864,1149,656,1.84,9.0
40865,1149,656,1.32,10.0
40866,1149,656,0.94,11.0
40867,1149,656,1.75,12.0
40868,1149,656,0.89,13.0
40869,1149,656,1.49,14.0
40870,1149,656,0.91,15.0
40871,1149,656,1.32,16.0
40872,1149,656,1.42,17.0
40873,1149,656,0.99,18.0
40874,1149,656,1.52,19.0
40875,1149,656,1.61,20.0
40876,1150,,,1.0
40877,1150,1293,4.56,2.0
40878,1150,1293,4.31,3.0
40879,1150,1293,3.99,4.0
40880,1150,1293,4.14,5.0
40881,1150,1293,4.25,6.0
40882,1150,1293,3.84,7.0
40883,1150,1293,4.47,8.0
40884,1150,1293,4.40,9.0
40885,1150,1293,4.86,10.0
40886,1150,1293,3.62,11.0
40887,1150,1293,3.94,12.0
40888,1150,1293,3.96,13.0
40889,1150,1293,3.72,14.0
40890,1150,1293,4.14,15.0
40891,1150,1293,3.16,16.0
40892,1150,1293,3.48,17.0
40893,1150,1293,4.19,18.0
40894,1150,1293,4.27,19.0
40895,1150,"1303,7830","4.93,3.35",20.0
40896,1151,815,3.47,1.0
40897,1151,815,3.21,2.0
40898,1151,815,4.39,3.0
40899,1151,815,3.10,4.0
40900,1151,815,4.00,5.0
40901,1151,815,3.24,6.0
40902,1151,815,3.97,7.0
40903,1151,3533,2.05,8.0
40904,1151,3533,2.38,9.0
40905,1151,3533,3.04,10.0
40906,1151,"4475,3533","2.95,4.79",11.0
40907,1151,4475,1.90,12.0
40908,1151,4475,2.67,13.0
40909,1151,4475,2.59,14.0
40910,1151,4475,1.50,15.0
40911,1151,4475,1.88,16.0
40912,1151,4475,2.04,17.0
40913,1151,"4475,6826","0.88,4.46",18.0
40914,1151,6826,3.13,19.0
40915,1151,,,20.0
40916,1152,275,3.39,1.0
40917,1152,275,2.25,2.0
40918,1152,275,2.40,3.0
40919,1152,275,2.50,4.0
40920,1152,275,2.90,5.0
40921,1152,275,2.29,6.0
40922,1152,275,2.17,7.0
40923,1152,275,2.00,8.0
40924,1152,"300,275","4.48,2.22",9.0
40925,1152,275,1.89,10.0
40926,1152,275,1.91,11.0
40927,1152,275,1.89,12.0
40928,1152,275,1.85,13.0
40929,1152,275,2.25,14.0
40930,1152,275,2.06,15.0
40931,1152,275,2.56,16.0
40932,1152,"300,275","4.27,3.35",17.0
40933,1152,"300,275","3.50,3.80",18.0
40934,1152,"300,275","4.84,3.26",19.0
40935,1152,275,3.16,20.0
40936,1153,544,1.94,1.0
40937,1153,544,1.77,2.0
40938,1153,544,1.66,3.0
40939,1153,544,1.77,4.0
40940,1153,544,1.62,5.0
40941,1153,544,1.97,6.0
40942,1153,544,1.77,7.0
40943,1153,544,1.60,8.0
40944,1153,544,1.39,9.0
40945,1153,544,1.46,10.0
40946,1153,544,1.41,11.0
40947,1153,544,1.60,12.0
40948,1153,544,1.31,13.0
40949,1153,544,2.24,14.0
40950,1153,5372,2.11,15.0
40951,1153,,,16.0
40952,1153,,,17.0
40953,1153,6748,3.55,18.0
40954,1153,,,19.0
40955,1153,,,20.0
40956,1154,457,1.51,1.0
40957,1154,457,1.42,2.0
40958,1154,457,1.40,3.0
40959,1154,457,1.56,4.0
40960,1154,457,1.64,5.0
40961,1154,457,1.39,6.0
40962,1154,457,1.63,7.0
40963,1154,457,1.59,8.0
40964,1154,457,1.62,9.0
40965,1154,457,1.61,10.0
40966,1154,457,1.48,11.0
40967,1154,457,1.63,12.0
40968,1154,457,1.63,13.0
40969,1154,457,1.56,14.0
40970,1154,457,1.65,15.0
40971,1154,,,16.0
40972,1154,,,17.0
40973,1154,,,18.0
40974,1154,,,19.0
40975,1154,,,20.0
40976,1155,917,1.80,1.0
40977,1155,917,1.88,2.0
40978,1155,917,1.95,3.0
40979,1155,917,2.02,4.0
40980,1155,917,2.59,5.0
40981,1155,917,3.42,6.0
40982,1155,917,2.98,7.0
40983,1155,917,3.06,8.0
40984,1155,917,2.79,9.0
40985,1155,917,2.67,10.0
40986,1155,,,11.0
40987,1155,917,3.51,12.0
40988,1155,917,2.97,13.0
40989,1155,917,3.17,14.0
40990,1155,917,2.02,15.0
40991,1155,,,16.0
40992,1155,,,17.0
40993,1155,,,18.0
40994,1155,7276,4.69,19.0
40995,1155,,,20.0
40996,1156,661,3.90,1.0
40997,1156,"661,689","3.53,4.81",2.0
40998,1156,689,1.86,3.0
40999,1156,689,1.37,4.0
41000,1156,"661,689","4.40,3.00",5.0
41001,1156,"661,689","3.79,3.55",6.0
41002,1156,661,2.55,7.0
41003,1156,"661,689","2.54,4.68",8.0
41004,1156,661,3.21,9.0
41005,1156,661,3.51,10.0
41006,1156,,,11.0
41007,1156,,,12.0
41008,1156,4156,1.38,13.0
41009,1156,,,14.0
41010,1156,4156,2.39,15.0
41011,1156,4156,1.43,16.0
41012,1156,6433,1.71,17.0
41013,1156,6433,1.35,18.0
41014,1156,6433,1.67,19.0
41015,1156,,,20.0
41016,1157,222,3.75,1.0
41017,1157,222,2.99,2.0
41018,1157,222,3.59,3.0
41019,1157,222,4.31,4.0
41020,1157,222,4.68,5.0
41021,1157,222,3.52,6.0
41022,1157,222,2.44,7.0
41023,1157,222,2.23,8.0
41024,1157,222,2.16,9.0
41025,1157,222,2.12,10.0
41026,1157,222,2.29,11.0
41027,1157,222,2.04,12.0
41028,1157,222,1.99,13.0
41029,1157,222,1.85,14.0
41030,1157,222,1.91,15.0
41031,1157,222,1.95,16.0
41032,1157,222,1.81,17.0
41033,1157,222,1.84,18.0
41034,1157,222,2.01,19.0
41035,1157,222,2.49,20.0
41036,1158,,,1.0
41037,1158,,,2.0
41038,1158,,,3.0
41039,1158,972,4.69,4.0
41040,1158,972,3.61,5.0
41041,1158,972,4.18,6.0
41042,1158,972,3.44,7.0
41043,1158,972,4.07,8.0
41044,1158,972,4.31,9.0
41045,1158,972,2.37,10.0
41046,1158,972,2.76,11.0
41047,1158,912,3.09,12.0
41048,1158,"1077,912","4.97,4.10",13.0
41049,1158,"972,1077","3.17,4.04",14.0
41050,1158,"972,5873","3.77,3.92",15.0
41051,1158,"972,5873","4.05,4.90",16.0
41052,1158,"972,5873","4.93,2.80",17.0
41053,1158,"972,5873","3.76,4.39",18.0
41054,1158,5873,3.35,19.0
41055,1158,5873,2.34,20.0
41056,1159,,,2.0
41057,1159,,,3.0
41058,1159,,,4.0
41059,1159,,,5.0
41060,1159,,,6.0
41061,1159,,,7.0
41062,1159,,,8.0
41063,1159,,,9.0
41064,1159,,,10.0
41065,1159,,,11.0
41066,1159,,,12.0
41067,1159,4532,3.31,13.0
41068,1159,4515,2.99,14.0
41069,1159,4532,3.84,15.0
41070,1159,,,16.0
41071,1159,4515,3.93,17.0
41072,1159,4515,4.73,18.0
41073,1159,,,19.0
41074,1159,7734,4.27,20.0
41075,1159,7997,3.63,21.0
41076,1160,,,6.0
41077,1160,,,7.0
41078,1160,,,8.0
41079,1160,3897,1.94,9.0
41080,1160,3897,1.90,10.0
41081,1160,3897,1.92,11.0
41082,1160,3897,2.32,12.0
41083,1160,3897,1.72,13.0
41084,1160,3897,2.05,14.0
41085,1160,3897,2.19,15.0
41086,1160,3897,1.99,16.0
41087,1160,,,17.0
41088,1160,,,18.0
41089,1160,,,19.0
41090,1160,,,20.0
41091,1160,,,21.0
41092,1160,,,22.0
41093,1160,,,23.0
41094,1160,,,24.0
41095,1160,,,25.0
41096,1161,,,9.0
41097,1161,,,10.0
41098,1161,,,11.0
41099,1161,,,12.0
41100,1161,,,13.0
41101,1161,,,14.0
41102,1161,,,15.0
41103,1161,,,16.0
41104,1161,,,17.0
41105,1161,,,18.0
41106,1161,,,19.0
41107,1161,,,20.0
41108,1161,7972,1.72,21.0
41109,1161,7972,1.44,22.0
41110,1161,7972,1.29,23.0
41111,1161,7972,1.47,24.0
41112,1161,7972,1.58,25.0
41113,1161,7972,1.89,26.0
41114,1161,7972,1.88,27.0
41115,1161,7972,2.41,28.0
41116,1162,,,9.0
41117,1162,,,10.0
41118,1162,,,11.0
41119,1162,,,12.0
41120,1162,,,13.0
41121,1162,5030,4.45,14.0
41122,1162,,,15.0
41123,1162,,,16.0
41124,1162,5030,4.78,17.0
41125,1162,,,18.0
41126,1162,5030,4.85,19.0
41127,1162,5030,4.22,20.0
41128,1162,,,21.0
41129,1162,,,22.0
41130,1162,,,23.0
41131,1162,,,24.0
41132,1162,,,25.0
41133,1162,5030,4.89,26.0
41134,1162,,,27.0
41135,1162,5030,4.84,28.0
41136,1163,,,9.0
41137,1163,4149,3.79,10.0
41138,1163,,,11.0
41139,1163,,,12.0
41140,1163,,,13.0
41141,1163,4149,4.01,14.0
41142,1163,,,15.0
41143,1163,,,16.0
41144,1163,650,4.62,17.0
41145,1163,650,3.70,18.0
41146,1163,650,4.47,19.0
41147,1163,650,4.06,20.0
41148,1163,,,21.0
41149,1163,650,3.96,22.0
41150,1163,,,23.0
41151,1163,650,4.35,24.0
41152,1163,650,3.54,25.0
41153,1163,650,3.10,26.0
41154,1163,650,3.58,27.0
41155,1163,650,3.33,28.0
41156,1164,3893,1.01,9.0
41157,1164,3893,1.41,10.0
41158,1164,,,11.0
41159,1164,,,12.0
41160,1164,,,13.0
41161,1164,,,14.0
41162,1164,5827,3.53,15.0
41163,1164,6147,0.93,16.0
41164,1164,6147,2.09,17.0
41165,1164,,,18.0
41166,1164,,,19.0
41167,1164,,,20.0
41168,1164,,,21.0
41169,1164,,,22.0
41170,1164,,,23.0
41171,1164,,,24.0
41172,1164,,,25.0
41173,1164,,,26.0
41174,1164,,,27.0
41175,1164,,,28.0
41176,1165,"345,358,331","4.58,4.32,2.54",12.0
41177,1165,"345,358","4.19,3.66",13.0
41178,1165,358,0.56,14.0
41179,1165,"345,358","4.55,4.16",15.0
41180,1165,345,3.06,16.0
41181,1165,345,2.42,17.0
41182,1165,345,1.84,18.0
41183,1165,345,1.52,19.0
41184,1165,345,1.25,20.0
41185,1165,345,2.00,21.0
41186,1165,345,2.25,22.0
41187,1165,"345,8518","1.89,4.32",23.0
41188,1165,"345,8518","3.32,2.86",24.0
41189,1165,8518,2.15,25.0
41190,1165,8518,1.91,26.0
41191,1165,8518,1.35,27.0
41192,1165,8518,1.57,28.0
41193,1165,8518,2.52,29.0
41194,1165,"8518,10409","4.06,3.45",30.0
41195,1165,10409,2.86,31.0
41196,1166,,,13.0
41197,1166,,,14.0
41198,1166,,,15.0
41199,1166,,,16.0
41200,1166,,,17.0
41201,1166,,,18.0
41202,1166,,,19.0
41203,1166,,,20.0
41204,1166,,,21.0
41205,1166,,,22.0
41206,1166,,,23.0
41207,1166,,,24.0
41208,1166,,,25.0
41209,1166,,,26.0
41210,1166,,,27.0
41211,1166,,,28.0
41212,1166,,,29.0
41213,1166,,,30.0
41214,1166,,,31.0
41215,1166,,,32.0
41216,1167,1379,4.04,18.0
41217,1167,1379,2.96,19.0
41218,1167,1379,2.46,20.0
41219,1167,1379,2.63,21.0
41220,1167,1379,2.41,22.0
41221,1167,1379,2.31,23.0
41222,1167,1379,1.79,24.0
41223,1167,1379,1.66,25.0
41224,1167,1379,1.66,26.0
41225,1167,1379,1.78,27.0
41226,1167,1379,1.59,28.0
41227,1167,1379,1.84,29.0
41228,1167,1379,1.73,30.0
41229,1167,1379,1.57,31.0
41230,1167,1379,1.71,32.0
41231,1167,1379,1.66,33.0
41232,1167,1379,1.68,34.0
41233,1167,1379,2.49,35.0
41234,1167,1379,3.56,36.0
41235,1167,1379,3.85,37.0
41236,1168,,,18.0
41237,1168,6742,4.68,19.0
41238,1168,6742,4.03,20.0
41239,1168,6742,3.56,21.0
41240,1168,,,22.0
41241,1168,,,23.0
41242,1168,6742,3.24,24.0
41243,1168,6742,4.49,25.0
41244,1168,6742,3.34,26.0
41245,1168,6742,3.20,27.0
41246,1168,6742,3.03,28.0
41247,1168,6742,2.98,29.0
41248,1168,6742,2.56,30.0
41249,1168,6742,2.58,31.0
41250,1168,6742,2.52,32.0
41251,1168,6742,2.40,33.0
41252,1168,6742,2.84,34.0
41253,1168,6742,2.66,35.0
41254,1168,6742,2.40,36.0
41255,1168,6742,2.34,37.0
41256,1169,3845,2.55,19.0
41257,1169,3845,2.86,20.0
41258,1169,3845,2.23,21.0
41259,1169,3845,2.89,22.0
41260,1169,3845,2.81,23.0
41261,1169,3845,2.43,24.0
41262,1169,3845,2.69,25.0
41263,1169,3845,2.43,26.0
41264,1169,3845,2.22,27.0
41265,1169,3845,2.30,28.0
41266,1169,3845,2.35,29.0
41267,1169,3845,2.44,30.0
41268,1169,3845,2.31,31.0
41269,1169,3845,2.46,32.0
41270,1169,3845,2.55,33.0
41271,1169,3845,2.63,34.0
41272,1169,3845,4.19,35.0
41273,1169,3845,3.33,36.0
41274,1169,"3845,9986","4.24,4.87",37.0
41275,1169,"3845,9986","4.13,4.96",38.0
41276,1170,,,21.0
41277,1170,,,22.0
41278,1170,,,23.0
41279,1170,,,24.0
41280,1170,,,25.0
41281,1170,,,26.0
41282,1170,,,27.0
41283,1170,,,28.0
41284,1170,,,29.0
41285,1170,,,30.0
41286,1170,,,31.0
41287,1170,,,32.0
41288,1170,,,33.0
41289,1170,,,34.0
41290,1170,,,35.0
41291,1170,,,36.0
41292,1170,,,37.0
41293,1170,,,38.0
41294,1170,,,39.0
41295,1170,,,40.0
41296,1171,4464,4.27,21.0
41297,1171,4464,4.95,22.0
41298,1171,,,23.0
41299,1171,,,24.0
41300,1171,,,25.0
41301,1171,,,26.0
41302,1171,,,27.0
41303,1171,,,28.0
41304,1171,,,29.0
41305,1171,7972,2.73,30.0
41306,1171,,,31.0
41307,1171,,,32.0
41308,1171,,,33.0
41309,1171,,,34.0
41310,1171,,,35.0
41311,1171,,,36.0
41312,1171,,,37.0
41313,1171,12170,4.77,38.0
41314,1171,,,39.0
41315,1171,,,40.0
41316,1172,7632,1.32,23.0
41317,1172,7632,1.35,24.0
41318,1172,7632,1.11,25.0
41319,1172,7632,1.37,26.0
41320,1172,7632,1.59,27.0
41321,1172,7632,1.46,28.0
41322,1172,7632,1.39,29.0
41323,1172,7632,1.32,30.0
41324,1172,7632,1.38,31.0
41325,1172,7632,1.26,32.0
41326,1172,7632,1.31,33.0
41327,1172,7632,1.10,34.0
41328,1172,7632,1.20,35.0
41329,1172,7632,2.99,36.0
41330,1172,7632,2.20,37.0
41331,1172,7632,2.64,38.0
41332,1172,7632,1.75,39.0
41333,1172,7632,1.05,40.0
41334,1172,7632,0.99,41.0
41335,1172,7632,2.42,42.0
41336,1173,,,25.0
41337,1173,,,26.0
41338,1173,,,27.0
41339,1173,,,28.0
41340,1173,,,29.0
41341,1173,,,30.0
41342,1173,,,31.0
41343,1173,,,32.0
41344,1173,,,33.0
41345,1173,,,34.0
41346,1173,,,35.0
41347,1173,12479,2.38,36.0
41348,1173,12479,2.30,37.0
41349,1173,12479,2.02,38.0
41350,1173,12479,2.70,39.0
41351,1173,12479,2.48,40.0
41352,1173,"14029,12479","3.21,2.41",41.0
41353,1173,"14029,12479","3.82,2.69",42.0
41354,1173,"14029,12479","4.47,3.07",43.0
41355,1173,12479,2.33,44.0
41356,1174,9732,3.55,27.0
41357,1174,9732,3.45,28.0
41358,1174,9732,3.23,29.0
41359,1174,9732,2.92,30.0
41360,1174,9732,2.65,31.0
41361,1174,9732,2.50,32.0
41362,1174,9732,2.42,33.0
41363,1174,9732,2.78,34.0
41364,1174,9732,2.19,35.0
41365,1174,9732,2.30,36.0
41366,1174,9732,2.50,37.0
41367,1174,9732,2.51,38.0
41368,1174,9732,2.84,39.0
41369,1174,9732,2.89,40.0
41370,1174,9732,3.04,41.0
41371,1174,9732,3.08,42.0
41372,1174,9732,3.03,43.0
41373,1174,9732,3.39,44.0
41374,1174,9732,3.33,45.0
41375,1174,9732,2.28,46.0
41376,1175,9205,2.40,28.0
41377,1175,9205,2.76,29.0
41378,1175,9205,2.29,30.0
41379,1175,9205,3.00,31.0
41380,1175,"9205,7933","4.45,4.76",32.0
41381,1175,9205,3.30,33.0
41382,1175,9205,3.48,34.0
41383,1175,9205,4.40,35.0
41384,1175,7933,4.34,36.0
41385,1175,"9205,7933","4.39,4.38",37.0
41386,1175,"9205,7933","3.75,4.65",38.0
41387,1175,"9205,7933","4.49,4.13",39.0
41388,1175,"9205,7933","4.84,3.72",40.0
41389,1175,"9205,7933","3.62,4.06",41.0
41390,1175,"9205,7933","3.77,4.40",42.0
41391,1175,"9205,7933","4.59,4.19",43.0
41392,1175,7933,3.81,44.0
41393,1175,7933,3.69,45.0
41394,1175,7933,4.08,46.0
41395,1175,7933,3.84,47.0
41396,1176,,,31.0
41397,1176,,,32.0
41398,1176,,,33.0
41399,1176,11800,2.38,34.0
41400,1176,,,35.0
41401,1176,11800,3.30,36.0
41402,1176,11800,3.45,37.0
41403,1176,11800,3.17,38.0
41404,1176,11800,3.50,39.0
41405,1176,,,40.0
41406,1176,,,41.0
41407,1176,11800,3.68,42.0
41408,1176,11800,3.12,43.0
41409,1176,11800,2.98,44.0
41410,1176,11800,2.50,45.0
41411,1176,11800,3.32,46.0
41412,1176,11800,4.62,47.0
41413,1176,11800,3.15,48.0
41414,1176,11800,2.83,49.0
41415,1176,11800,2.78,50.0
41416,1177,,,33.0
41417,1177,,,34.0
41418,1177,,,35.0
41419,1177,,,36.0
41420,1177,,,37.0
41421,1177,,,38.0
41422,1177,,,39.0
41423,1177,,,40.0
41424,1177,,,41.0
41425,1177,,,42.0
41426,1177,,,43.0
41427,1177,,,44.0
41428,1177,,,45.0
41429,1177,,,46.0
41430,1177,15831,1.89,47.0
41431,1177,15831,1.75,48.0
41432,1177,15831,1.12,49.0
41433,1177,,,50.0
41434,1177,,,51.0
41435,1177,,,52.0
41436,1178,11852,4.52,35.0
