ID (Dino),Track Length (Dino),Track Coverage,Missing Time Points,CME Data
4663.0,10.0,0,"[24.0, 27.0, 28.0, 31.0, 34.0, 37.0, 39.0, 68.0, 70.0, 93.0]","231.0,1,51.0;860.0,4,25.0;877.0,8,25.0;889.0,10,25.0"
4664.0,12.0,0,"[24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 78.0, 88.0, 89.0]","5080.0,1,3.0;2451.0,4,10.0;1319.0,8,18.0;236.0,10,51.0"
4665.0,13.0,0,"[24.0, 25.0, 29.0, 30.0, 31.0, 32.0, 67.0, 68.0, 92.0, 94.0, 96.0, 97.0, 99.0]","369.0,1,41.0;808.0,4,26.0;1779.0,7,14.0;2153.0,9,12.0;889.0,10,25.0;4873.0,11,4.0;5513.0,12,3.0"
4666.0,32.0,20,"[25.0, 26.0, 32.0, 36.0, 37.0, 38.0, 39.0, 41.0, 42.0, 75.0, 77.0, 80.0]","122.0,1,66.0;492.0,2,35.0;122.0,3,66.0;492.0,4,35.0;122.0,8,66.0;5855.0,10,2.0;1022.0,12,22.0;1119.0,30,21.0;4747.0,32,4.0"
4667.0,27.0,9,"[24.0, 25.0, 29.0, 48.0, 52.0, 54.0, 56.0, 57.0, 58.0, 59.0, 60.0, 63.0, 64.0, 66.0, 67.0, 68.0, 69.0, 70.0]","747.0,1,27.0;1233.0,4,19.0;3266.0,6,7.0;4582.0,7,4.0;423.0,8,39.0;171.0,9,59.0;3310.0,12,7.0;402.0,13,40.0;3310.0,14,7.0;402.0,16,40.0;1951.0,20,13.0;39.0,21,94.0"
4668.0,13.0,0,"[24.0, 26.0, 28.0, 30.0, 31.0, 34.0, 38.0, 40.0, 41.0, 46.0, 48.0, 49.0, 92.0]","2048.0,1,12.0;371.0,4,41.0;812.0,6,26.0;5915.0,10,2.0;812.0,11,26.0;4223.0,13,5.0"
4669.0,37.0,8,"[24.0, 25.0, 26.0, 27.0, 30.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 48.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 67.0, 68.0, 76.0]","1728.0,1,14.0;1885.0,2,13.0;3208.0,5,7.0;473.0,6,36.0;4511.0,7,4.0;864.0,8,25.0;3232.0,9,7.0;864.0,10,25.0;4028.0,12,5.0;2708.0,17,9.0;4078.0,18,5.0;1433.0,21,17.0;1441.0,23,17.0"
4670.0,12.0,3,"[24.0, 29.0, 31.0, 42.0, 56.0, 57.0, 59.0, 67.0, 71.0]","4451.0,1,4.0;3972.0,2,5.0;4492.0,5,4.0;920.0,6,24.0;2111.0,8,12.0;4100.0,10,5.0;2132.0,11,12.0;4684.0,12,4.0"
4671.0,25.0,0,"[24.0, 45.0, 46.0, 47.0, 48.0, 49.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 61.0, 63.0, 68.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 83.0, 87.0]","2453.0,1,10.0;920.0,2,24.0;1915.0,4,13.0;1657.0,7,15.0;2111.0,12,12.0;6011.0,15,2.0;464.0,16,37.0;2537.0,17,10.0;6124.0,20,2.0;5376.0,22,3.0;1280.0,23,19.0;3759.0,25,6.0"
4672.0,11.0,0,"[24.0, 37.0, 38.0, 53.0, 54.0, 57.0, 58.0, 59.0, 63.0, 69.0, 71.0]","2453.0,1,10.0;673.0,2,29.0;4016.0,3,5.0;2097.0,4,12.0;1329.0,5,18.0;5990.0,7,2.0;464.0,9,37.0;4677.0,10,4.0;1960.0,11,13.0"
4673.0,5.0,1,"[24.0, 95.0, 96.0, 99.0]","4451.0,1,4.0;2595.0,2,10.0"
4674.0,3.0,0,"[24.0, 25.0, 26.0]","909.0,1,24.0;4456.0,2,4.0;1618.0,3,15.0"
4675.0,14.0,0,"[24.0, 39.0, 40.0, 42.0, 43.0, 44.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 68.0, 81.0]","917.0,1,24.0;5866.0,2,2.0;2946.0,4,8.0;3651.0,7,6.0;1656.0,8,15.0;419.0,13,39.0;1809.0,14,14.0"
4676.0,18.0,0,"[24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 34.0, 35.0, 36.0, 38.0, 39.0, 40.0, 41.0, 49.0, 50.0, 51.0, 58.0]","2894.0,1,8.0;1318.0,5,18.0;528.0,11,34.0;5275.0,18,3.0"
4677.0,13.0,0,"[24.0, 25.0, 35.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 49.0, 50.0, 51.0]","470.0,1,36.0;2678.0,3,9.0;2937.0,4,8.0;1525.0,10,16.0;1651.0,11,15.0"
4678.0,12.0,5,"[24.0, 25.0, 26.0, 27.0, 29.0, 31.0, 35.0]","1508.0,1,16.0"
4679.0,40.0,22,"[24.0, 26.0, 27.0, 28.0, 29.0, 30.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 63.0]","1404.0,1,17.0;571.0,7,32.0;368.0,16,41.0;571.0,18,32.0;5231.0,26,3.0;571.0,27,32.0;5231.0,28,3.0;571.0,29,32.0;461.0,39,37.0"
4680.0,63.0,17,"[24.0, 29.0, 30.0, 34.0, 35.0, 36.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 81.0, 87.0]","152.0,1,61.0;3296.0,19,7.0;152.0,26,61.0;867.0,28,25.0;2323.0,30,11.0;583.0,32,32.0;2135.0,35,12.0;1371.0,46,18.0;1688.0,49,15.0"
4681.0,54.0,39,"[31.0, 53.0, 54.0, 56.0, 57.0, 60.0, 63.0, 64.0, 65.0, 71.0, 72.0, 74.0, 76.0, 79.0, 81.0]","99.0,1,71.0"
4682.0,7.0,0,"[24.0, 25.0, 26.0, 34.0, 36.0, 37.0, 38.0]","3186.0,1,7.0;205.0,3,54.0;2250.0,4,11.0;5845.0,5,2.0;2250.0,7,11.0"
4683.0,23.0,8,"[24.0, 26.0, 32.0, 36.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 52.0, 53.0, 54.0, 58.0, 59.0]","151.0,1,61.0;242.0,8,50.0;151.0,13,61.0;649.0,21,30.0"
4684.0,2.0,0,"[24.0, 79.0]","187.0,1,56.0;1964.0,2,13.0"
4685.0,3.0,0,"[24.0, 26.0, 27.0]","5761.0,1,2.0;187.0,2,56.0"
4686.0,18.0,2,"[24.0, 26.0, 27.0, 61.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0]","5762.0,1,2.0;5771.0,2,2.0;916.0,3,24.0;2046.0,4,12.0;4627.0,5,4.0;5296.0,6,3.0;464.0,7,37.0;3701.0,9,6.0;4174.0,15,5.0;464.0,18,37.0"
4687.0,2.0,0,"[24.0, 35.0]","2224.0,1,11.0;187.0,2,56.0"
4688.0,2.0,0,"[24.0, 25.0]","357.0,1,42.0"
4689.0,5.0,5,[],"3571.0,1,6.0;5470.0,5,3.0"
4690.0,11.0,0,"[24.0, 25.0, 26.0, 27.0, 28.0, 37.0, 38.0, 39.0, 41.0, 42.0, 43.0]","3571.0,1,6.0;2474.0,6,10.0"
4691.0,23.0,3,"[24.0, 25.0, 27.0, 33.0, 38.0, 40.0, 41.0, 52.0, 53.0, 54.0, 58.0, 60.0, 61.0, 62.0, 68.0, 69.0, 70.0, 71.0, 72.0, 76.0]","386.0,1,40.0;764.0,10,27.0;2494.0,11,10.0;4057.0,12,5.0;4098.0,14,5.0;1540.0,15,16.0;1444.0,18,17.0;2759.0,20,9.0;1444.0,23,17.0"
4692.0,26.0,10,"[31.0, 32.0, 33.0, 34.0, 35.0, 37.0, 49.0, 50.0, 51.0, 52.0, 53.0, 59.0, 60.0, 61.0, 97.0, 98.0]","904.0,1,24.0;3966.0,2,5.0;718.0,5,28.0;3593.0,10,6.0;718.0,11,28.0;2115.0,19,12.0;2150.0,22,12.0;4272.0,25,5.0"
4693.0,15.0,3,"[24.0, 25.0, 26.0, 27.0, 28.0, 30.0, 32.0, 36.0, 53.0, 58.0, 59.0, 71.0]","5762.0,1,2.0;1405.0,2,17.0;576.0,9,32.0;2535.0,15,10.0"
4694.0,24.0,7,"[25.0, 26.0, 27.0, 30.0, 35.0, 41.0, 51.0, 52.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0]","904.0,1,24.0;3966.0,2,5.0;916.0,5,24.0;718.0,6,28.0;1635.0,12,15.0;1526.0,13,16.0;5372.0,16,3.0;2150.0,17,12.0;5424.0,21,3.0;2150.0,24,12.0"
4695.0,4.0,0,"[24.0, 35.0, 36.0, 37.0]","5761.0,1,2.0;2241.0,2,11.0;1417.0,3,17.0"
4696.0,13.0,0,"[24.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0, 41.0, 52.0, 54.0, 55.0, 56.0, 59.0]","2656.0,1,9.0;1021.0,2,22.0;2938.0,8,8.0;812.0,9,26.0"
4697.0,20.0,0,"[24.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 51.0, 58.0, 59.0, 61.0, 66.0, 67.0, 69.0, 70.0, 73.0, 76.0, 77.0]","2656.0,1,9.0;2938.0,2,8.0;1766.0,10,14.0;4616.0,11,4.0;1033.0,13,22.0;2130.0,14,12.0;997.0,20,23.0"
4698.0,12.0,0,"[24.0, 27.0, 30.0, 31.0, 32.0, 34.0, 35.0, 37.0, 65.0, 70.0, 71.0, 72.0]","2656.0,1,9.0;1876.0,2,13.0;1226.0,3,19.0;1021.0,4,22.0;2130.0,9,12.0"
4699.0,16.0,2,"[28.0, 36.0, 37.0, 38.0, 39.0, 48.0, 49.0, 50.0, 56.0, 58.0, 64.0, 77.0, 78.0, 79.0]","839.0,1,25.0;2449.0,2,10.0;2261.0,3,11.0;1766.0,7,14.0;1033.0,10,22.0;5295.0,12,3.0;5372.0,13,3.0;2150.0,16,12.0"
4700.0,5.0,0,"[24.0, 30.0, 94.0, 97.0, 99.0]","2662.0,1,9.0;5109.0,2,3.0;445.0,3,38.0;3807.0,4,6.0"
4701.0,17.0,0,"[24.0, 28.0, 29.0, 30.0, 31.0, 34.0, 35.0, 36.0, 38.0, 44.0, 45.0, 48.0, 49.0, 50.0, 56.0, 57.0, 58.0]","1307.0,1,18.0;477.0,2,36.0;1307.0,3,18.0;710.0,5,28.0;3231.0,6,7.0;477.0,10,36.0;1096.0,13,21.0;717.0,15,28.0;127.0,17,65.0"
4702.0,37.0,6,"[24.0, 27.0, 28.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 55.0, 62.0, 63.0, 64.0, 65.0, 66.0, 73.0, 74.0, 78.0, 83.0, 98.0]","1223.0,1,19.0;127.0,2,65.0;5784.0,3,2.0;5156.0,4,3.0;39.0,6,94.0;5879.0,8,2.0;39.0,9,94.0;1024.0,10,22.0;1662.0,31,15.0;578.0,33,32.0;1820.0,36,14.0;185.0,37,57.0"
4703.0,19.0,0,"[24.0, 28.0, 29.0, 30.0, 31.0, 36.0, 38.0, 39.0, 41.0, 42.0, 43.0, 49.0, 50.0, 51.0, 52.0, 67.0, 73.0, 74.0, 75.0]","69.0,1,79.0;1091.0,2,21.0;134.0,6,63.0;185.0,12,57.0;3340.0,16,7.0;185.0,17,57.0;993.0,18,23.0;134.0,19,63.0"
4704.0,3.0,0,"[24.0, 25.0, 54.0]","477.0,1,36.0;717.0,3,28.0"
4705.0,7.0,1,"[24.0, 34.0, 36.0, 74.0, 83.0, 84.0]","1307.0,1,18.0;3988.0,2,5.0;3993.0,3,5.0;4164.0,4,5.0;2558.0,6,10.0"
4706.0,40.0,11,"[24.0, 25.0, 26.0, 28.0, 30.0, 32.0, 33.0, 34.0, 35.0, 36.0, 38.0, 40.0, 45.0, 46.0, 47.0, 48.0, 58.0, 59.0, 60.0, 62.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 96.0]","4449.0,1,4.0;5109.0,4,3.0;127.0,6,65.0;3231.0,7,7.0;208.0,10,54.0;2941.0,13,8.0;1772.0,14,14.0;717.0,16,28.0;208.0,17,54.0;3450.0,40,7.0"
4707.0,9.0,0,"[24.0, 25.0, 38.0, 47.0, 56.0, 57.0, 62.0, 75.0, 76.0]","4449.0,1,4.0;5853.0,3,2.0;3627.0,4,6.0;5265.0,5,3.0;2109.0,6,12.0;2517.0,7,10.0;4708.0,8,4.0;993.0,9,23.0"
4708.0,38.0,33,"[24.0, 25.0, 26.0, 27.0, 28.0]","4449.0,1,4.0;5109.0,5,3.0;682.0,6,29.0;508.0,22,35.0;4163.0,25,5.0;1811.0,26,14.0;3436.0,37,7.0"
4709.0,7.0,0,"[24.0, 29.0, 41.0, 42.0, 44.0, 46.0, 55.0]","391.0,1,40.0;5109.0,2,3.0;717.0,3,28.0;1636.0,4,15.0;1772.0,6,14.0;208.0,7,54.0"
4710.0,29.0,0,"[24.0, 25.0, 26.0, 45.0, 55.0, 56.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 88.0]","2662.0,1,9.0;717.0,4,28.0;127.0,7,65.0"
4711.0,15.0,0,"[24.0, 25.0, 29.0, 50.0, 51.0, 52.0, 60.0, 63.0, 64.0, 66.0, 69.0, 73.0, 74.0, 78.0, 96.0]","2662.0,1,9.0;5801.0,3,2.0;1917.0,4,13.0;5959.0,6,2.0;2514.0,7,10.0;3311.0,9,7.0;208.0,10,54.0;1941.0,12,13.0;208.0,13,54.0;127.0,14,65.0;1207.0,15,20.0"
4712.0,9.0,0,"[24.0, 30.0, 38.0, 40.0, 59.0, 60.0, 61.0, 63.0, 64.0]","710.0,1,28.0;5109.0,2,3.0;5853.0,3,2.0;5879.0,4,2.0;3310.0,5,7.0;4099.0,6,5.0;1658.0,7,15.0;447.0,9,38.0"
4713.0,13.0,0,"[24.0, 25.0, 35.0, 47.0, 48.0, 72.0, 73.0, 79.0, 85.0, 87.0, 88.0, 94.0, 95.0]","1307.0,1,18.0;3583.0,3,6.0;3617.0,4,6.0;882.0,6,25.0;1130.0,9,21.0;662.0,11,30.0;3450.0,13,7.0"
4714.0,17.0,0,"[24.0, 30.0, 37.0, 39.0, 40.0, 44.0, 47.0, 52.0, 54.0, 57.0, 64.0, 66.0, 67.0, 69.0, 70.0, 73.0, 74.0]","2662.0,1,9.0;5801.0,2,2.0;208.0,3,54.0;3231.0,4,7.0;208.0,5,54.0;1659.0,8,15.0;3649.0,9,6.0;208.0,10,54.0;1941.0,13,13.0;127.0,17,65.0"
4715.0,10.0,0,"[24.0, 26.0, 83.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","2662.0,1,9.0;3384.0,3,7.0;1130.0,4,21.0;4865.0,7,4.0"
4716.0,17.0,0,"[24.0, 31.0, 32.0, 33.0, 37.0, 39.0, 40.0, 44.0, 45.0, 49.0, 52.0, 53.0, 74.0, 78.0, 81.0, 82.0, 83.0]","2662.0,1,9.0;710.0,2,28.0;3988.0,3,5.0;3993.0,4,5.0;5844.0,5,2.0;208.0,6,54.0;3261.0,7,7.0;3615.0,8,6.0;208.0,10,54.0;5244.0,11,3.0;3713.0,13,6.0;882.0,14,25.0;3378.0,17,7.0"
4717.0,8.0,0,"[24.0, 27.0, 28.0, 29.0, 35.0, 43.0, 45.0, 46.0]","2662.0,1,9.0;5801.0,4,2.0;3988.0,5,5.0;3615.0,6,6.0"
4718.0,13.0,0,"[24.0, 27.0, 28.0, 29.0, 33.0, 34.0, 50.0, 51.0, 52.0, 53.0, 57.0, 58.0, 59.0]","391.0,1,40.0;1096.0,5,21.0;717.0,8,28.0;127.0,12,65.0"
4719.0,32.0,20,"[24.0, 25.0, 28.0, 30.0, 37.0, 38.0, 44.0, 45.0, 46.0, 48.0, 50.0, 51.0]","477.0,1,36.0;5784.0,3,2.0;127.0,4,65.0;1313.0,6,18.0;1241.0,7,19.0;45.0,8,91.0;417.0,9,39.0;927.0,10,24.0;69.0,11,79.0;1025.0,12,22.0;339.0,13,44.0"
4720.0,12.0,0,"[24.0, 25.0, 76.0, 77.0, 80.0, 81.0, 82.0, 85.0, 86.0, 89.0, 95.0, 97.0]","2662.0,1,9.0;1307.0,2,18.0;208.0,3,54.0;3378.0,4,7.0;882.0,5,25.0;1130.0,8,21.0;4796.0,10,4.0;1827.0,11,14.0"
4721.0,7.0,0,"[24.0, 29.0, 30.0, 38.0, 39.0, 43.0, 48.0]","2662.0,1,9.0;5801.0,3,2.0;3610.0,4,6.0;1917.0,5,13.0;3617.0,7,6.0"
4722.0,9.0,0,"[24.0, 25.0, 26.0, 31.0, 32.0, 33.0, 37.0, 40.0, 43.0]","2662.0,1,9.0;3988.0,4,5.0;5844.0,7,2.0;3261.0,8,7.0;3615.0,9,6.0"
4723.0,7.0,1,"[24.0, 29.0, 31.0, 34.0, 35.0, 36.0]","4449.0,1,4.0;2662.0,2,9.0;3988.0,3,5.0;3231.0,4,7.0"
4724.0,10.0,0,"[24.0, 26.0, 27.0, 30.0, 31.0, 32.0, 42.0, 44.0, 45.0, 50.0]","754.0,1,27.0;417.0,2,39.0;754.0,3,27.0;710.0,4,28.0;3988.0,6,5.0;2941.0,7,8.0;1772.0,10,14.0"
4725.0,43.0,0,"[24.0, 25.0, 26.0, 29.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 59.0, 60.0, 64.0, 65.0, 66.0, 68.0, 69.0, 72.0, 73.0, 74.0, 81.0, 83.0, 97.0]","455.0,1,37.0;1313.0,2,18.0;127.0,3,65.0;39.0,4,94.0;18.0,5,99.0;1901.0,6,13.0;5155.0,10,3.0;1901.0,13,13.0;1024.0,19,22.0;927.0,22,24.0;5241.0,26,3.0;927.0,29,24.0;1024.0,30,22.0;1025.0,31,22.0;1024.0,33,22.0;45.0,34,91.0;3340.0,35,7.0;185.0,36,57.0;360.0,38,42.0;134.0,39,63.0;360.0,40,42.0;4755.0,41,4.0;5418.0,42,3.0;3825.0,43,6.0"
4726.0,2.0,0,"[24.0, 43.0]","1313.0,1,18.0;1241.0,2,19.0"
4727.0,4.0,0,"[24.0, 25.0, 29.0, 81.0]","2662.0,1,9.0;5801.0,3,2.0;3384.0,4,7.0"
4728.0,5.0,0,"[24.0, 25.0, 29.0, 30.0, 37.0]","4449.0,1,4.0;5109.0,3,3.0;3231.0,5,7.0"
4729.0,13.0,0,"[24.0, 26.0, 28.0, 30.0, 32.0, 33.0, 34.0, 57.0, 58.0, 59.0, 74.0, 80.0, 95.0]","754.0,1,27.0;417.0,2,39.0;717.0,4,28.0;710.0,5,28.0;3653.0,8,6.0;4084.0,10,5.0;445.0,11,38.0;1554.0,12,16.0;3447.0,13,7.0"
4730.0,14.0,0,"[24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 48.0, 50.0, 54.0, 55.0, 56.0, 58.0, 70.0, 72.0]","2662.0,1,9.0;5780.0,3,2.0;5785.0,5,2.0;2662.0,6,9.0;3617.0,7,6.0;4050.0,8,5.0;5243.0,9,3.0;1659.0,10,15.0;1666.0,13,15.0;1118.0,14,21.0"
4731.0,22.0,1,"[24.0, 26.0, 27.0, 31.0, 34.0, 36.0, 39.0, 66.0, 67.0, 68.0, 69.0, 72.0, 73.0, 75.0, 76.0, 77.0, 80.0, 92.0, 94.0, 98.0, 99.0]","2662.0,1,9.0;5780.0,2,2.0;5785.0,3,2.0;3988.0,4,5.0;3231.0,5,7.0;5156.0,6,3.0;39.0,7,94.0;4674.0,8,4.0;4164.0,12,5.0;4173.0,14,5.0;4754.0,17,4.0;1697.0,18,15.0;3807.0,19,6.0"
4732.0,14.0,0,"[24.0, 27.0, 36.0, 38.0, 39.0, 47.0, 62.0, 64.0, 65.0, 66.0, 78.0, 79.0, 91.0, 95.0]","2662.0,1,9.0;5780.0,2,2.0;5843.0,3,2.0;5853.0,4,2.0;1182.0,5,20.0;5919.0,6,2.0;4107.0,7,5.0;2514.0,8,10.0;1659.0,10,15.0;882.0,11,25.0;1130.0,13,21.0"
4733.0,6.0,0,"[24.0, 29.0, 52.0, 56.0, 59.0, 61.0]","2662.0,1,9.0;3194.0,2,7.0;1659.0,3,15.0;2514.0,5,10.0;5279.0,6,3.0"
4734.0,34.0,0,"[25.0, 26.0, 27.0, 28.0, 31.0, 32.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 59.0, 74.0, 77.0, 80.0, 81.0, 83.0, 85.0, 86.0]","3186.0,1,7.0;205.0,2,54.0;2250.0,5,11.0;5845.0,9,2.0;2250.0,11,11.0;205.0,13,54.0;3642.0,20,6.0;4067.0,24,5.0;5272.0,26,3.0;205.0,28,54.0;5359.0,29,3.0;1057.0,30,22.0"
4735.0,9.0,5,"[25.0, 37.0, 38.0, 54.0]","151.0,1,61.0;242.0,7,50.0;1517.0,8,16.0;1106.0,9,21.0"
4736.0,4.0,0,"[25.0, 26.0, 27.0, 28.0]","205.0,1,54.0"
4737.0,15.0,0,"[25.0, 39.0, 41.0, 42.0, 43.0, 44.0, 45.0, 59.0, 60.0, 77.0, 78.0, 81.0, 82.0, 83.0, 87.0]","849.0,1,25.0;573.0,2,32.0;1655.0,8,15.0;996.0,10,23.0;1057.0,15,22.0"
4738.0,16.0,3,"[25.0, 26.0, 27.0, 30.0, 57.0, 58.0, 59.0, 60.0, 61.0, 64.0, 66.0, 67.0, 68.0]","3560.0,1,6.0;473.0,4,36.0;3264.0,5,7.0;1334.0,6,18.0"
4739.0,28.0,1,"[25.0, 26.0, 27.0, 29.0, 30.0, 31.0, 32.0, 35.0, 42.0, 43.0, 44.0, 46.0, 47.0, 48.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 61.0, 62.0, 63.0]","3572.0,1,6.0;3963.0,3,5.0;3572.0,4,6.0;3217.0,6,7.0;5838.0,8,2.0;3256.0,9,7.0;1756.0,12,14.0;606.0,15,31.0"
4740.0,13.0,0,"[25.0, 26.0, 27.0, 28.0, 33.0, 38.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 74.0]","1405.0,1,17.0;916.0,2,24.0;1405.0,3,17.0;2056.0,5,12.0;576.0,6,32.0;3297.0,7,7.0;4167.0,13,5.0"
4741.0,6.0,1,"[25.0, 26.0, 44.0, 58.0, 71.0]","187.0,1,56.0;1417.0,3,17.0;5984.0,4,2.0;1265.0,5,19.0"
4742.0,8.0,0,"[25.0, 26.0, 27.0, 28.0, 44.0, 45.0, 71.0, 72.0]","3952.0,1,5.0;4462.0,2,4.0;358.0,5,42.0;658.0,7,30.0"
4743.0,12.0,2,"[25.0, 33.0, 34.0, 35.0, 37.0, 40.0, 41.0, 49.0, 58.0, 59.0]","2241.0,1,11.0;3217.0,2,7.0;4523.0,5,4.0;1417.0,6,17.0;4017.0,7,5.0;3633.0,8,6.0;5976.0,9,2.0;1327.0,11,18.0;1932.0,12,13.0"
4744.0,17.0,0,"[25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 67.0, 68.0, 71.0, 72.0]","4445.0,1,4.0;4462.0,3,4.0;3971.0,5,5.0;3217.0,6,7.0;4523.0,7,4.0;3256.0,8,7.0;4132.0,14,5.0;2759.0,16,9.0"
4745.0,8.0,0,"[25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 48.0]","386.0,1,40.0;521.0,4,34.0;3215.0,5,7.0;386.0,7,40.0;3635.0,8,6.0"
4746.0,11.0,0,"[25.0, 26.0, 27.0, 28.0, 29.0, 70.0, 71.0, 72.0, 75.0, 76.0, 77.0]","3963.0,1,5.0;3572.0,5,6.0;2759.0,6,9.0;503.0,9,35.0"
4747.0,11.0,3,"[25.0, 26.0, 27.0, 28.0, 29.0, 57.0, 58.0, 60.0]","752.0,1,27.0;3969.0,2,5.0;863.0,7,25.0;688.0,9,29.0;1522.0,10,16.0;373.0,11,41.0"
4748.0,5.0,0,"[25.0, 26.0, 28.0, 33.0, 34.0]","2239.0,1,11.0;673.0,5,29.0"
4749.0,12.0,8,"[25.0, 26.0, 31.0, 59.0]","470.0,1,36.0;1089.0,9,21.0;1638.0,10,15.0;292.0,12,46.0"
4750.0,29.0,4,"[25.0, 27.0, 37.0, 38.0, 39.0, 42.0, 43.0, 44.0, 46.0, 53.0, 54.0, 55.0, 56.0, 57.0, 59.0, 60.0, 61.0, 64.0, 65.0, 66.0, 72.0, 79.0, 80.0, 81.0, 84.0]","2051.0,1,12.0;1317.0,3,18.0;5209.0,9,3.0;2975.0,10,8.0;2992.0,15,8.0;1114.0,17,21.0;4137.0,22,5.0;1196.0,23,20.0;5404.0,26,3.0;6167.0,29,2.0"
4751.0,26.0,12,"[25.0, 26.0, 36.0, 38.0, 39.0, 41.0, 42.0, 43.0, 45.0, 46.0, 47.0, 48.0, 50.0, 81.0]","3201.0,1,7.0;528.0,2,34.0;1551.0,26,16.0"
4752.0,2.0,0,"[25.0, 26.0]","495.0,1,35.0"
4753.0,8.0,0,"[25.0, 26.0, 27.0, 31.0, 32.0, 57.0, 58.0, 99.0]","1167.0,1,20.0;3573.0,2,6.0;1167.0,5,20.0;4603.0,6,4.0;4100.0,7,5.0;321.0,8,45.0"
4754.0,43.0,38,"[26.0, 27.0, 51.0, 52.0, 89.0]","40.0,1,93.0;97.0,2,71.0;40.0,3,93.0"
4755.0,54.0,0,"[25.0, 26.0, 27.0, 28.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 90.0, 91.0, 92.0, 93.0]","5080.0,1,3.0;670.0,3,29.0;3602.0,12,6.0;813.0,13,26.0;2702.0,18,9.0;236.0,27,51.0;1539.0,31,16.0;236.0,47,51.0"
4756.0,19.0,9,"[33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 43.0, 45.0, 54.0, 71.0]","1016.0,1,22.0;291.0,2,46.0;3275.0,11,7.0;2100.0,18,12.0;535.0,19,34.0"
4757.0,40.0,31,"[77.0, 78.0, 79.0, 80.0, 82.0, 90.0, 92.0, 94.0, 97.0]","277.0,1,47.0;1955.0,21,13.0;1559.0,30,16.0;6155.0,32,2.0;1559.0,34,16.0;656.0,40,30.0"
