ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance
34.0,98,35864.0,309.47,112.33,27.56,306.23697,110.890175,27.337757,98.0,1.0,92.0,86.535,94.01912,98.0,8.0,3.5461205510493112
35.0,2,547.0,364.17,244.27,65.26,360.69296,243.6951,64.84972,2.0,2.0,1.0,168.02,129.79497,98.0,91.0,3.548048315623666
35.0,3,547.0,364.25,244.38,65.19,360.5061,243.89935,65.54003,3.0,2.0,1.0,173.48,241.96657,98.0,91.0,3.790822157975757
35.0,6,547.0,363.83,244.15,65.38,360.18887,243.83646,65.562454,6.0,2.0,1.0,159.82,170.83632,98.0,91.0,3.659156251189041
35.0,17,547.0,364.82,244.31,65.32,361.44482,243.62956,64.23145,17.0,2.0,1.0,201.11,242.31616,98.0,91.0,3.6110635176496135
35.0,26,547.0,361.5,244.87,62.83,358.57465,243.4139,64.92886,26.0,2.0,1.0,81.42,132.28769,98.0,91.0,3.8836983832553047
35.0,28,547.0,360.81,245.0,62.150000000000006,358.0825,243.7606,64.07005,28.0,2.0,1.0,87.507,196.06403,98.0,91.0,3.5583648790561155
35.0,65,19262.0,361.97,245.45,61.47,354.8555,254.18079,61.39522,65.0,2.0,55.0,54.136,110.64068,98.0,15.0,11.262699335527897
35.0,66,19262.0,362.68,245.02,59.31999999999999,354.6875,254.22594,60.91854,66.0,2.0,55.0,43.319,84.67621,98.0,15.0,12.295719485463229
35.0,67,19262.0,362.17,246.29,60.81,354.7042,254.2106,61.35713,67.0,2.0,55.0,49.519,120.63246,98.0,15.0,10.89832212943351
35.0,68,547.0,360.91,244.88,59.66,358.32513,244.64882,62.75377,68.0,2.0,1.0,52.56,99.58027,98.0,91.0,4.038119602265411
35.0,69,19262.0,361.63,244.48,60.28,355.3498,253.95255,60.948788,69.0,2.0,55.0,46.303,85.49722,98.0,15.0,11.384963457624446
35.0,71,547.0,360.96,244.22,60.83,358.42343,243.2314,63.228058,71.0,2.0,1.0,48.97,89.176575,98.0,91.0,3.6279745721633567
35.0,72,24112.0,361.02,244.71,60.69,362.62796,262.01193,65.018,72.0,2.0,63.0,47.001,154.29626,98.0,26.0,17.907370021488358
35.0,73,24112.0,361.43,245.58,59.45,363.57837,262.56378,65.44979,73.0,2.0,63.0,54.54,86.92168,98.0,26.0,18.14005944834249
35.0,74,547.0,360.68,244.81,60.91,357.999,243.44762,63.484425,74.0,2.0,1.0,51.195,89.99658,98.0,91.0,3.95872509086258
35.0,75,547.0,359.84,244.07,59.5,357.44046,242.99919,62.47272,75.0,2.0,1.0,49.742,82.6326,98.0,91.0,3.967554721248342
35.0,76,9967.0,360.67,243.65,59.540000000000006,343.881,240.18513,52.979008,76.0,2.0,28.0,43.045,109.578285,98.0,63.0,18.355447723794853
35.0,77,547.0,360.15,243.74,59.7,357.99826,242.99881,63.486206,77.0,2.0,1.0,45.649,85.46504,98.0,91.0,4.4175449650383705
35.0,78,547.0,360.36,244.01,59.59,357.70834,242.87856,62.73425,78.0,2.0,1.0,47.873,117.644035,98.0,91.0,4.265883881647501
35.0,97,36124.0,359.16,244.37,60.64,345.5429,242.6288,54.07802,97.0,2.0,93.0,59.448,113.152466,98.0,4.0,15.215675186149358
37.0,5,1104.0,461.64,168.51,124.214,459.18698,166.75458,128.02101,5.0,3.0,1.0,196.97,216.5997,97.0,69.0,4.85717321462801
37.0,6,1104.0,461.52,167.93,124.643,458.7125,166.67792,128.16518,6.0,3.0,1.0,248.93,290.86334,97.0,69.0,4.674987970979175
37.0,7,2757.0,462.36,168.01,123.279,462.67282,164.80005,119.76373,7.0,3.0,5.0,228.96,239.64267,97.0,10.0,4.770614061921164
37.0,8,2757.0,462.28,167.87,123.675,462.4495,165.14832,120.75405,8.0,3.0,5.0,228.66,116.634605,97.0,10.0,3.996025672452557
37.0,9,2757.0,462.55,167.56,123.452,462.3337,165.15755,120.72097,9.0,3.0,5.0,223.79,266.99512,97.0,10.0,3.6437722971393383
37.0,38,1104.0,461.6,168.19,125.45,460.0902,167.26564,128.87794,38.0,3.0,1.0,155.64,178.9357,97.0,69.0,3.8580707734825297
37.0,42,1104.0,463.38,169.03,126.335,460.40482,168.05219,128.224,42.0,3.0,1.0,93.035,177.3644,97.0,69.0,3.657339118607964
37.0,43,1104.0,463.71,168.92,126.406,460.73068,167.77673,128.84789,43.0,3.0,1.0,90.845,151.57446,97.0,69.0,4.018238510516747
37.0,44,1104.0,463.81,168.83,126.266,460.31857,167.59822,128.89873,44.0,3.0,1.0,84.834,246.44315,97.0,69.0,4.542976190362431
37.0,45,1104.0,464.01,169.17,125.729,460.35223,167.99959,128.15681,45.0,3.0,1.0,77.978,260.06027,97.0,69.0,4.543501110058164
37.0,46,1104.0,463.98,168.42,126.174,460.9692,167.4851,128.63818,46.0,3.0,1.0,76.822,109.98135,97.0,69.0,4.001391973101373
37.0,48,1104.0,463.28,168.47,127.182,460.70123,167.42406,129.59265,48.0,3.0,1.0,90.763,140.36024,97.0,69.0,3.681749396550472
37.0,59,1104.0,464.45,168.81,126.924,461.69925,167.49463,130.05397,59.0,3.0,1.0,77.284,134.46008,97.0,69.0,4.3696150860573315
37.0,60,1104.0,464.44,168.64,127.772,461.37662,167.41238,130.38242,60.0,3.0,1.0,75.309,86.48394,97.0,69.0,4.2078070850741165
37.0,61,1104.0,464.4,168.58,127.271,461.08368,167.5502,130.11768,61.0,3.0,1.0,66.448,93.22078,97.0,69.0,4.49021752310507
37.0,62,1104.0,464.81,168.3,127.151,461.30182,167.48312,129.42389,62.0,3.0,1.0,67.957,215.78706,97.0,69.0,4.259184053184344
37.0,63,1104.0,463.77,167.99,126.393,461.05945,167.18452,131.20938,63.0,3.0,1.0,74.958,76.45628,97.0,69.0,5.585104800923602
37.0,64,1104.0,463.94,168.06,126.471,460.35385,167.22957,130.68826,64.0,3.0,1.0,64.864,214.34483,97.0,69.0,5.5978002567973
37.0,65,1104.0,463.18,168.35,126.691,460.66763,167.30835,129.99461,65.0,3.0,1.0,73.707,160.30731,97.0,69.0,4.279121027909834
37.0,67,1104.0,463.33,168.31,127.036,460.54486,167.25853,129.3099,67.0,3.0,1.0,72.609,119.23707,97.0,69.0,3.7460933237840903
37.0,68,1104.0,462.81,168.65,126.911,460.56027,167.38602,129.8532,68.0,3.0,1.0,57.552,109.93,97.0,69.0,3.9134986078060536
37.0,69,1104.0,462.42,168.88,127.11,459.85394,167.54646,129.89249,69.0,3.0,1.0,58.145,142.48845,97.0,69.0,4.013133869596182
37.0,73,1104.0,463.03,169.27,126.579,460.94467,168.33437,129.28107,73.0,3.0,1.0,73.124,196.39255,97.0,69.0,3.539094091812191
37.0,74,20664.0,466.49,168.43,125.634,486.39355,187.2476,140.65295,74.0,3.0,57.0,56.594,95.58601,97.0,23.0,31.238153457991075
37.0,75,1104.0,464.54,168.36,126.839,460.99417,167.99788,127.998375,75.0,3.0,1.0,53.148,112.13558,97.0,69.0,3.7480917376613343
37.0,76,20664.0,465.84,167.92,126.986,485.53143,187.62646,141.12367,76.0,3.0,57.0,38.875,140.05324,97.0,23.0,31.240529672292723
37.0,77,31603.0,467.15,167.48,127.133,485.37323,162.38966,129.8006,77.0,3.0,77.0,37.44,84.00111,97.0,1.0,19.10795024874463
37.0,78,32091.0,468.46,167.04,127.279,473.67563,173.42871,134.33316,78.0,3.0,78.0,59.374,122.35487,97.0,1.0,10.852630329399428
37.0,79,32095.0,471.27,165.34,127.294,476.27316,159.46764,132.84285,79.0,3.0,78.0,52.012,145.29422,97.0,16.0,9.502944716123556
37.0,80,32797.0,469.07,166.95,127.35,463.02258,167.99959,128.50198,80.0,3.0,80.0,55.197,184.37115,97.0,1.0,6.244996857076866
37.0,81,33213.0,470.8,166.66,127.954,486.55115,165.99968,125.500084,81.0,3.0,81.0,37.048,131.85046,97.0,1.0,15.954825369146349
37.0,82,32117.0,472.53,166.36,128.559,483.05176,156.90181,138.78932,82.0,3.0,78.0,54.904,119.77285,97.0,8.0,17.459216445078535
37.0,83,32117.0,474.7,165.76,128.916,482.86935,157.71727,138.84683,83.0,3.0,78.0,33.107,139.8881,97.0,8.0,15.167240018022396
37.0,84,34102.0,479.19,164.49,130.644,468.97327,164.6307,129.44078,84.0,3.0,84.0,50.665,112.85526,97.0,12.0,10.288299507270368
37.0,85,34102.0,479.02,164.57,129.631,467.99664,163.99883,129.99908,85.0,3.0,84.0,41.949,165.41171,97.0,12.0,11.044282853354458
37.0,86,32095.0,477.41,165.8,130.501,482.63586,157.39763,138.681,86.0,3.0,78.0,62.542,118.161125,97.0,16.0,12.838295617273344
37.0,88,34102.0,476.56,166.1,131.389,471.75052,165.99971,131.57158,88.0,3.0,84.0,76.95,101.67871,97.0,12.0,4.813989136973626
37.0,90,34102.0,477.11,165.49,132.34,473.55954,166.6484,132.46928,90.0,3.0,84.0,64.323,222.13522,97.0,12.0,3.736893106579302
37.0,92,34846.0,476.48,167.96,131.719,476.99655,164.99881,128.99908,92.0,3.0,87.0,97.832,195.45099,97.0,7.0,4.053817327532174
37.0,96,34102.0,475.23,168.3,132.613,473.0972,167.08968,135.8257,96.0,3.0,84.0,104.79,210.21803,97.0,12.0,4.041676834236042
37.0,98,34846.0,476.55,167.89,132.886,473.55667,167.47722,134.87132,98.0,3.0,87.0,78.733,105.065094,97.0,7.0,3.615509275288903
37.0,99,34846.0,476.45,168.3,132.54399999999998,473.71884,167.48566,135.98256,99.0,3.0,87.0,81.269,139.52217,97.0,7.0,4.466103386040244
38.0,5,558.0,367.93,322.22,67.14,358.0647,309.00183,64.46987,5.0,5.0,1.0,60.768,181.37682,95.0,6.0,16.7084935423814
38.0,6,558.0,368.14,322.25,67.77,359.51157,309.07944,65.43743,6.0,5.0,1.0,18.875,223.60329,95.0,6.0,15.917108336108043
38.0,7,655.0,368.36,322.28,68.39,374.54684,337.0213,78.65022,7.0,5.0,1.0,58.973,190.54823,95.0,10.0,18.996184599124117
38.0,8,655.0,367.89,322.57,68.48,373.73816,337.68143,78.46496,8.0,5.0,1.0,14.142,242.23192,95.0,10.0,19.03301653002223
38.0,9,3835.0,369.41,324.49,64.43,371.962,342.7941,68.596344,9.0,5.0,9.0,48.042,186.00478,95.0,1.0,18.944951916970812
38.0,10,655.0,366.95,323.15,68.65,373.7581,337.07236,77.39116,10.0,5.0,1.0,66.186,193.28696,95.0,10.0,17.79298209197101
38.0,55,15877.0,365.08,321.07,66.6,378.74857,311.93158,79.40475,55.0,5.0,47.0,45.091,131.76376,95.0,18.0,20.839917190425684
38.0,56,15877.0,365.25,321.94,67.05,378.65625,311.99942,79.13232,56.0,5.0,47.0,45.963,110.74056,95.0,18.0,20.604007532062795
38.0,58,520.0,365.34,322.45,66.26,349.23883,332.0405,57.707645,58.0,5.0,1.0,52.344,83.54349,95.0,69.0,20.600197612278492
38.0,70,4411.0,363.7,322.39,63.45,361.49997,320.99905,67.471825,70.0,5.0,11.0,49.64,118.92674,95.0,76.0,4.790610632688148
38.0,71,4411.0,363.51,323.18,64.97,361.47324,321.65707,68.35362,71.0,5.0,11.0,48.08,119.178024,95.0,76.0,4.232799473977028
38.0,72,29302.0,363.89,322.78,64.96,375.3023,306.29218,65.57527,72.0,5.0,72.0,46.926,133.63603,95.0,6.0,20.061589089982387
38.0,91,35135.0,365.86,323.83,66.34,359.23386,319.27618,47.791763,91.0,5.0,89.0,51.191,104.96409,95.0,3.0,20.215837942073264
38.0,92,35636.0,367.8,323.03,67.56,382.93436,332.25653,80.949615,92.0,5.0,91.0,41.869,96.33184,95.0,4.0,22.21394828252568
38.0,93,36131.0,367.7,322.82,67.11,380.5237,319.46265,63.91267,93.0,5.0,93.0,43.174,92.0065,95.0,2.0,13.63605514221033
38.0,94,36131.0,367.74,323.13,66.71,379.81522,319.11737,64.543884,94.0,5.0,93.0,37.09,112.91043,95.0,2.0,12.90752478559526
38.0,95,36693.0,367.1,323.42,67.77,347.99884,332.9989,58.979218,95.0,5.0,95.0,38.242,114.83769,95.0,3.0,23.106005425584176
38.0,96,36845.0,367.69,323.27,67.75,362.09763,327.2982,48.29336,96.0,5.0,96.0,41.481,94.58216,95.0,3.0,20.64126540565041
38.0,97,36845.0,367.17,323.8,68.23,359.5758,327.236,46.93555,97.0,5.0,96.0,40.589,113.17411,95.0,3.0,22.86769709530236
39.0,6,1262.0,481.04,624.3,140.625,474.7584,638.9963,142.29608,6.0,6.0,1.0,109.31,243.78163,94.0,91.0,16.06960611267128
39.0,7,3341.0,483.19,628.62,140.174,478.97995,627.02136,144.5863,7.0,6.0,7.0,91.395,179.37572,94.0,32.0,6.304646075879298
39.0,8,3341.0,480.97,628.21,140.661,477.9287,627.1083,144.40637,8.0,6.0,7.0,129.77,162.75063,94.0,32.0,4.94884279573522
39.0,9,3341.0,481.04,628.97,140.524,478.3885,627.396,143.36235,9.0,6.0,7.0,147.23,127.91184,94.0,32.0,4.190961580890495
39.0,10,3341.0,481.12,629.31,140.009,478.71823,627.5357,143.19797,10.0,6.0,7.0,172.75,188.39705,94.0,32.0,4.3687720567454225
39.0,11,3341.0,480.39,629.01,141.03,478.23212,626.90466,144.31854,11.0,6.0,7.0,203.49,238.34369,94.0,32.0,4.4613224431327305
39.0,12,3341.0,480.5,629.26,140.904,477.84842,626.7153,143.32278,12.0,6.0,7.0,185.91,266.2091,94.0,32.0,4.399644448679949
39.0,13,3341.0,481.65,629.71,140.355,478.14078,626.3586,144.24226,13.0,6.0,7.0,151.11,206.62785,94.0,32.0,6.2174992783272485
39.0,14,3341.0,481.4,628.68,140.32999999999998,478.61276,626.0684,143.94118,14.0,6.0,7.0,155.57,114.97805,94.0,32.0,5.256403939006198
39.0,15,3341.0,479.9,627.74,141.423,477.1312,626.24194,143.36967,15.0,6.0,7.0,181.63,130.59442,94.0,32.0,3.7013458758268007
39.0,16,3341.0,479.67,629.23,140.357,477.24185,627.7488,143.17621,16.0,6.0,7.0,185.36,195.66795,94.0,32.0,4.004723571808701
39.0,38,3341.0,478.76,628.7,143.027,477.53067,626.95154,140.05592,38.0,6.0,7.0,411.44,115.4521,94.0,32.0,3.660011063767444
39.0,46,13304.0,480.76,629.63,141.437,479.00558,626.4267,143.62636,46.0,6.0,38.0,223.49,270.56107,94.0,55.0,4.2582176595378485
39.0,47,13304.0,480.98,631.1,140.68,477.65607,627.40234,143.10632,47.0,6.0,38.0,178.37,150.74931,94.0,55.0,5.532470412293269
39.0,48,13304.0,480.28,630.26,141.046,477.07825,627.4453,143.962,48.0,6.0,38.0,66.669,128.18604,94.0,55.0,5.164958388264105
40.0,81,17349.0,368.69,612.79,71.457,365.92392,610.8286,72.597115,81.0,1.0,51.0,48.32,102.973526,93.0,41.0,3.5774503126702695
40.0,84,17349.0,367.93,613.36,71.918,365.57635,611.50543,74.09349,84.0,1.0,51.0,45.632,111.48206,93.0,41.0,3.7029521935207232
40.0,87,17349.0,367.92,614.34,69.911,365.3166,611.99817,73.33703,87.0,1.0,51.0,38.717,108.28902,93.0,41.0,4.898932625562474
40.0,88,17349.0,366.78,612.9,71.16,365.53146,611.23236,74.38942,88.0,1.0,51.0,60.576,112.94772,93.0,41.0,3.843049419094169
40.0,89,17349.0,367.11,613.3,69.843,364.9968,610.9947,71.999374,89.0,1.0,51.0,38.609,92.35572,93.0,41.0,3.798680186311553
40.0,90,32668.0,367.37,612.82,66.25,353.79385,594.49774,65.61752,90.0,1.0,80.0,26.608,127.924065,93.0,20.0,22.812652000162117
40.0,93,35147.0,367.12,611.67,69.742,373.1927,594.39087,76.03285,93.0,1.0,89.0,51.238,115.75717,93.0,7.0,19.365454101812336
41.0,7,306.0,315.31,252.38,31.74000000000001,309.91464,251.14822,31.02268,7.0,7.0,1.0,148.47,248.91705,93.0,97.0,5.580478427554379
41.0,9,306.0,315.12,252.51,32.21000000000001,311.10007,250.97467,31.475668,9.0,7.0,1.0,167.51,169.16492,93.0,97.0,4.365354384242346
41.0,11,306.0,314.89,252.3,32.0,311.30087,251.0232,31.261736,11.0,7.0,1.0,191.27,364.99426,93.0,97.0,3.880348712499446
41.0,12,3469.0,316.24,251.35,33.41,318.15106,250.83673,37.127995,12.0,7.0,8.0,173.32,178.33646,93.0,7.0,4.211779105855966
42.0,9,2435.0,405.28,472.81,97.537,400.11722,481.85974,97.03606,9.0,7.0,4.0,47.549,196.78162,93.0,37.0,10.43086920057958
42.0,11,3264.0,404.91,476.08,97.407,403.27332,471.03796,98.32413,11.0,7.0,7.0,70.081,162.80682,93.0,35.0,5.379778454629884
42.0,42,2435.0,401.24,475.59,96.507,399.1208,483.9965,94.71048,42.0,7.0,4.0,50.303,149.29747,93.0,37.0,8.853684826127537
42.0,43,2435.0,400.38,476.58,95.96,398.945,484.47916,94.6061,43.0,7.0,4.0,23.472,218.89935,93.0,37.0,8.141805629932461
42.0,44,2435.0,399.52,477.57,95.413,398.7857,483.98727,94.6396,44.0,7.0,4.0,61.02,143.46529,93.0,37.0,6.505282338446221
42.0,46,2435.0,400.48,478.23,94.914,399.1744,484.02988,94.06576,46.0,7.0,4.0,33.953,160.10327,93.0,37.0,6.005223598834582
42.0,47,2435.0,401.18,477.55,94.141,399.76694,484.0118,93.972176,47.0,7.0,4.0,57.144,165.45355,93.0,37.0,6.616653183186789
42.0,48,10460.0,400.92,477.46,93.917,392.96133,479.86783,90.48649,48.0,7.0,30.0,55.976,158.01128,93.0,66.0,8.994802518004542
42.0,65,10460.0,400.9,471.85,93.64,392.9785,478.32062,90.48584,65.0,7.0,30.0,30.052,108.15209,93.0,66.0,10.703635398312093
42.0,69,16718.0,400.21,471.98,91.899,400.31952,471.40283,95.67692,69.0,7.0,49.0,42.822,114.46569,93.0,23.0,3.82332307890662
43.0,8,537.0,340.61,613.52,59.629999999999995,342.28952,615.20355,62.260067,8.0,8.0,1.0,251.34,220.58192,92.0,18.0,3.5457552731948105
43.0,94,33505.0,341.04,619.08,57.81,341.2689,622.8058,57.942432,94.0,8.0,82.0,143.94,128.65761,92.0,16.0,3.735173233549349
43.0,96,33505.0,341.27,619.02,56.14,342.23517,622.36884,56.961983,96.0,8.0,82.0,123.93,93.02541,92.0,16.0,3.5807734537092633
44.0,40,579.0,355.23,569.59,62.44,354.23315,567.9649,66.235,40.0,1.0,1.0,65.716,113.28735,91.0,90.0,4.246961847309238
44.0,62,579.0,353.31,571.69,63.040000000000006,352.94028,568.6093,64.731735,62.0,1.0,1.0,108.67,149.00786,91.0,90.0,3.534030656152486
44.0,66,579.0,354.1,571.25,61.44,352.57422,567.20483,64.247696,66.0,1.0,1.0,62.402,198.45361,91.0,90.0,5.15505206236716
44.0,67,15498.0,354.43,571.16,61.959999999999994,351.01987,580.8216,64.246056,67.0,1.0,46.0,18.258,108.014,91.0,35.0,10.497692756603056
44.0,68,579.0,354.76,571.08,62.47,351.93283,568.0328,64.16063,68.0,1.0,1.0,11.946,80.49871,91.0,90.0,4.487376499225394
44.0,69,579.0,355.1,570.99,62.989999999999995,353.76562,567.8819,64.40476,69.0,1.0,1.0,50.715,120.95355,91.0,90.0,3.6663880662036106
44.0,70,579.0,354.9,570.49,63.23,351.99677,566.99475,64.9994,70.0,1.0,1.0,12.719,154.98827,91.0,90.0,4.876094067529878
45.0,9,2508.0,475.41,679.92,140.407,471.3938,678.31055,141.33856,9.0,9.0,4.0,235.48,188.11885,91.0,37.0,4.425832777692798
45.0,10,2508.0,475.52,680.37,140.90800000000002,471.75278,678.5045,140.84924,10.0,9.0,4.0,231.77,149.39452,91.0,37.0,4.204222819499468
45.0,11,2508.0,475.78,679.59,141.861,471.55005,677.66266,142.11707,11.0,9.0,4.0,253.0,180.04318,91.0,37.0,4.655393465970418
45.0,12,2508.0,476.64,679.6,142.714,472.2704,677.7368,142.16833,12.0,9.0,4.0,214.72,194.25143,91.0,37.0,4.7814928786833875
45.0,14,2508.0,476.93,678.68,143.886,473.30493,677.02875,142.8128,14.0,9.0,4.0,289.9,137.75531,91.0,37.0,4.125471767858791
45.0,15,4635.0,478.95,678.53,145.516,481.29666,676.4923,147.84334,15.0,9.0,11.0,295.32,168.17285,91.0,30.0,3.882724033613504
45.0,17,2508.0,478.41,678.45,145.79,474.72366,676.53986,144.0757,17.0,9.0,4.0,356.48,126.676636,91.0,37.0,4.491832800227588
45.0,18,4635.0,478.97,677.89,146.137,482.189,676.4636,149.01134,18.0,9.0,11.0,276.7,158.59966,91.0,30.0,4.545152186186921
45.0,20,2508.0,478.72,676.52,145.325,475.59613,674.66156,143.76335,20.0,9.0,4.0,311.66,170.31177,91.0,37.0,3.956148851218812
45.0,23,2508.0,479.73,675.89,145.782,476.86472,674.0261,144.69438,23.0,9.0,4.0,374.28,135.01799,91.0,37.0,3.587041950242576
45.0,27,4635.0,481.39,675.09,147.241,484.73,675.70844,150.31538,27.0,9.0,11.0,444.02,118.53398,91.0,30.0,4.581471424990042
45.0,28,2508.0,481.67,674.99,146.991,478.68448,672.8242,144.99121,28.0,9.0,4.0,451.97,290.35257,91.0,37.0,4.195614300016145
45.0,30,10634.0,483.1,673.4,148.085,485.70248,674.25885,151.38522,30.0,9.0,30.0,432.67,217.5607,91.0,1.0,4.289752617727493
45.0,33,2508.0,484.12,670.83,148.531,481.1614,669.3966,146.52975,33.0,9.0,4.0,597.27,162.4552,91.0,37.0,3.848759681053099
45.0,34,2508.0,484.26,670.35,148.48,481.19037,668.9531,146.02025,34.0,9.0,4.0,563.65,144.18,91.0,37.0,4.174245801267606
45.0,35,2508.0,484.19,669.89,147.984,481.36172,668.4112,145.98474,35.0,9.0,4.0,516.5,248.09206,91.0,37.0,3.7660400616562826
45.0,36,4635.0,485.7,669.95,149.13,487.749,668.52905,151.60495,36.0,9.0,11.0,522.26,231.17451,91.0,30.0,3.513243146296645
45.0,38,4635.0,486.51,669.15,149.361,487.5137,667.99854,152.7498,38.0,9.0,11.0,570.01,185.62813,91.0,30.0,3.7171547266154823
45.0,54,18427.0,490.4,668.44,151.186,487.57474,665.9989,149.72191,54.0,9.0,53.0,454.7,192.25732,91.0,5.0,4.0105639012113725
45.0,55,18427.0,490.0,668.33,150.915,487.37546,666.0026,149.46532,55.0,9.0,53.0,478.07,200.4242,91.0,5.0,3.79559917193586
45.0,56,18427.0,490.23,668.27,151.325,487.3332,665.8807,150.03075,56.0,9.0,53.0,469.19,104.401405,91.0,5.0,3.971811651186379
45.0,59,1462.0,491.3,670.48,150.994,493.22232,670.81647,154.49641,59.0,9.0,1.0,298.02,107.39605,91.0,68.0,4.009414178081382
45.0,60,1462.0,490.75,670.2,151.71699999999998,492.33932,670.8298,155.4042,60.0,9.0,1.0,356.29,132.45964,91.0,68.0,4.064237928861942
45.0,62,14612.0,489.75,669.18,150.951,487.56778,666.0608,150.18341,62.0,9.0,42.0,299.62,136.45062,91.0,43.0,3.8833860452573754
45.0,63,14612.0,489.86,667.91,151.501,487.64804,665.1907,150.99347,63.0,9.0,42.0,275.82,104.843155,91.0,43.0,3.5418845594541923
46.0,9,1772.0,358.32,194.06,61.14,360.1435,194.68344,64.64078,9.0,9.0,2.0,231.86,213.52759,91.0,31.0,3.99615944276503
46.0,10,1772.0,358.66,194.73,61.18000000000001,360.46152,195.25774,64.820145,10.0,9.0,2.0,230.63,142.15608,91.0,31.0,4.095685466320001
46.0,11,1772.0,357.89,193.77,60.31999999999999,360.18713,194.76294,64.96349,11.0,9.0,2.0,225.53,160.33327,91.0,31.0,5.2749156827953305
46.0,12,1772.0,358.38,193.63,60.760000000000005,360.28723,194.10889,64.604866,12.0,9.0,2.0,238.5,185.52365,91.0,31.0,4.318547957700144
46.0,13,1772.0,358.58,193.47,61.129999999999995,359.52155,193.74683,64.79943,13.0,9.0,2.0,190.77,244.54349,91.0,31.0,3.79840331933038
46.0,32,7647.0,358.19,191.03,61.209999999999994,355.86508,188.5851,60.263863,32.0,9.0,20.0,221.66,267.44232,91.0,58.0,3.5039926140288924
46.0,35,7647.0,358.5,190.81,61.19,355.83743,188.63452,60.529957,35.0,9.0,20.0,224.08,121.86202,91.0,58.0,3.5010925433568665
46.0,36,7647.0,358.74,191.04,60.98,356.0097,188.91808,60.341625,36.0,9.0,20.0,191.78,115.12615,91.0,58.0,3.5163340593613905
48.0,68,26472.0,347.69,336.19,54.709999999999994,345.0998,335.31943,57.59239,68.0,1.0,68.0,107.32,98.65629,89.0,5.0,3.9718006340953127
48.0,86,28534.0,347.43,335.22,52.72,349.3855,332.374,58.974392,86.0,1.0,71.0,54.562,128.1565,89.0,15.0,7.144306512158052
48.0,88,18736.0,343.77,333.57,50.870000000000005,336.52414,331.1007,51.354767,88.0,1.0,54.0,46.476,112.635796,89.0,46.0,7.670392993444911
49.0,11,3225.0,363.49,155.47,58.78,370.54404,145.42831,55.20172,11.0,11.0,7.0,74.661,189.37485,89.0,64.0,12.782765981433736
49.0,12,3225.0,363.3,155.81,59.989999999999995,370.53134,145.73827,55.743637,12.0,11.0,7.0,80.173,155.89925,89.0,64.0,13.105862127928436
49.0,13,5030.0,362.71,155.74,60.16,363.47986,152.99936,49.999794,13.0,11.0,13.0,85.157,224.95001,89.0,21.0,10.551472787797728
49.0,14,5378.0,363.4,155.86,58.45,360.47223,156.23718,63.589878,14.0,11.0,14.0,92.137,198.71269,89.0,62.0,5.927263093552003
49.0,15,5030.0,363.7,156.6,58.77,362.88232,154.01144,49.741535,15.0,11.0,13.0,85.428,151.93509,89.0,21.0,9.427747541816387
49.0,16,5378.0,363.53,157.06,60.08,359.99466,157.10843,63.75446,16.0,11.0,14.0,95.604,186.09457,89.0,62.0,5.099277465690581
49.0,17,5378.0,362.55,157.62,62.150000000000006,360.13605,156.97513,64.626595,17.0,11.0,14.0,108.71,185.60838,89.0,62.0,3.518029947772608
49.0,18,5378.0,363.57,157.39,60.56,360.3544,156.73424,63.300262,18.0,11.0,14.0,111.52,162.44005,89.0,62.0,4.275411134176913
49.0,19,5378.0,362.82,157.4,61.31999999999999,359.89578,156.84856,63.92651,19.0,11.0,14.0,103.99,173.25848,89.0,62.0,3.9558871397070976
49.0,21,5378.0,362.67,157.46,60.989999999999995,360.23154,157.25058,63.575577,21.0,11.0,14.0,111.7,153.3715,89.0,62.0,3.560218017331121
49.0,24,5378.0,363.27,158.89,61.61,360.47238,158.27885,64.458466,24.0,11.0,14.0,103.5,187.62126,89.0,62.0,4.03905193579582
49.0,29,5378.0,363.0,160.22,61.61,360.7579,159.38513,64.457,29.0,11.0,14.0,110.67,156.42334,89.0,62.0,3.718794068901897
49.0,58,5378.0,363.54,160.44,61.14,362.18558,158.75394,63.993713,58.0,11.0,14.0,78.739,135.6516,89.0,62.0,3.5806325902511973
49.0,59,5378.0,364.38,161.38,61.45,362.51096,159.93701,64.709145,59.0,11.0,14.0,71.914,144.13382,89.0,62.0,4.024618838191387
49.0,60,5378.0,364.9,161.99,61.69,362.66913,160.44582,65.38396,60.0,11.0,14.0,72.769,128.3775,89.0,62.0,4.583297209531581
49.0,61,5378.0,364.42,162.04,62.14,362.39572,160.42343,65.24218,61.0,11.0,14.0,69.013,79.370316,89.0,62.0,4.04159978668103
49.0,62,5378.0,362.86,160.99,61.06,362.61346,159.56628,64.55958,62.0,11.0,14.0,71.311,100.88822,89.0,62.0,3.786135336514002
49.0,63,5378.0,362.14,161.94,60.83,362.48267,160.2249,64.95916,63.0,11.0,14.0,74.516,123.022644,89.0,62.0,4.484300730827496
